input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon_path,a_,tech_,lines,failed,cdn,knowledgebase_PageType,knowledgebase_pHash,tls_self_signed,tls_mismatched,tls_subject_org_,favicon,csp_domains_,final_url
peawiv9nspa12.magiceden.workers.dev,,404,16,peawiv9nspa12.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,peawiv9nspa12.magiceden.workers.dev,cloudflare,443,https://peawiv9nspa12.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
peculiarbabe.magiceden.workers.dev,,404,16,peculiarbabe.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,peculiarbabe.magiceden.workers.dev,cloudflare,443,https://peculiarbabe.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
peer2-8.magiceden.workers.dev,,404,16,peer2-8.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,peer2-8.magiceden.workers.dev,cloudflare,443,https://peer2-8.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
peer57.magiceden.workers.dev,,404,16,peer57.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,peer57.magiceden.workers.dev,cloudflare,443,https://peer57.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
pegatestguild-dev.magiceden.workers.dev,,404,16,pegatestguild-dev.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pegatestguild-dev.magiceden.workers.dev,cloudflare,443,https://pegatestguild-dev.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
pelisplusterrifier2elpayasosiniestrocompletaonlineygratis.magiceden.workers.dev,,404,16,pelisplusterrifier2elpayasosiniestrocompletaonlineygratis.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pelisplusterrifier2elpayasosiniestrocompletaonlineygratis.magiceden.workers.dev,cloudflare,443,https://pelisplusterrifier2elpayasosiniestrocompletaonlineygratis.magiceden.workers.dev,https,cloudflare,text/plain,GET,172.67.159.151,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
pencilspaces.magiceden.workers.dev,,404,16,pencilspaces.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pencilspaces.magiceden.workers.dev,cloudflare,443,https://pencilspaces.magiceden.workers.dev,https,cloudflare,text/plain,GET,172.67.159.151,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
pensive-dev.magiceden.workers.dev,,404,16,pensive-dev.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pensive-dev.magiceden.workers.dev,cloudflare,443,https://pensive-dev.magiceden.workers.dev,https,cloudflare,text/plain,GET,172.67.159.151,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
perf-connect-openplantwebportal.magiceden.workers.dev,,404,16,perf-connect-openplantwebportal.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,perf-connect-openplantwebportal.magiceden.workers.dev,cloudflare,443,https://perf-connect-openplantwebportal.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
pex-wus-c02.magiceden.workers.dev,,404,16,pex-wus-c02.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pex-wus-c02.magiceden.workers.dev,cloudflare,443,https://pex-wus-c02.magiceden.workers.dev,https,cloudflare,text/plain,GET,172.67.159.151,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
pgg110.magiceden.workers.dev,,404,16,pgg110.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pgg110.magiceden.workers.dev,cloudflare,443,https://pgg110.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
pgg230.magiceden.workers.dev,,404,16,pgg230.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pgg230.magiceden.workers.dev,cloudflare,443,https://pgg230.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
pgg3jc.magiceden.workers.dev,,404,16,pgg3jc.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pgg3jc.magiceden.workers.dev,cloudflare,443,https://pgg3jc.magiceden.workers.dev,https,cloudflare,text/plain,GET,172.67.159.151,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
pgp-qa141.magiceden.workers.dev,,404,16,pgp-qa141.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pgp-qa141.magiceden.workers.dev,cloudflare,443,https://pgp-qa141.magiceden.workers.dev,https,cloudflare,text/plain,GET,172.67.159.151,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
ph-upload-dev.magiceden.workers.dev,,404,16,ph-upload-dev.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,ph-upload-dev.magiceden.workers.dev,cloudflare,443,https://ph-upload-dev.magiceden.workers.dev,https,cloudflare,text/plain,GET,172.67.159.151,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
phcds.magiceden.workers.dev,,404,16,phcds.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,phcds.magiceden.workers.dev,cloudflare,443,https://phcds.magiceden.workers.dev,https,cloudflare,text/plain,GET,172.67.159.151,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
photoshuttle.magiceden.workers.dev,,404,16,photoshuttle.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,photoshuttle.magiceden.workers.dev,cloudflare,443,https://photoshuttle.magiceden.workers.dev,https,cloudflare,text/plain,GET,172.67.159.151,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
piebas.magiceden.workers.dev,,404,16,piebas.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,piebas.magiceden.workers.dev,cloudflare,443,https://piebas.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
pkw12td3kk-dsn.magiceden.workers.dev,,404,16,pkw12td3kk-dsn.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pkw12td3kk-dsn.magiceden.workers.dev,cloudflare,443,https://pkw12td3kk-dsn.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
planetcentauri.magiceden.workers.dev,,404,16,planetcentauri.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,planetcentauri.magiceden.workers.dev,cloudflare,443,https://planetcentauri.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
plattform65c.magiceden.workers.dev,,404,16,plattform65c.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,plattform65c.magiceden.workers.dev,cloudflare,443,https://plattform65c.magiceden.workers.dev,https,cloudflare,text/plain,GET,172.67.159.151,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
playwright-report-proxy.magiceden.workers.dev,,404,16,playwright-report-proxy.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,playwright-report-proxy.magiceden.workers.dev,cloudflare,443,https://playwright-report-proxy.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
playwright-report.magiceden.workers.dev,,404,16,playwright-report.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,playwright-report.magiceden.workers.dev,cloudflare,443,https://playwright-report.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
plexpresswayc5.magiceden.workers.dev,,404,16,plexpresswayc5.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,plexpresswayc5.magiceden.workers.dev,cloudflare,443,https://plexpresswayc5.magiceden.workers.dev,https,cloudflare,text/plain,GET,172.67.159.151,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
pn-141-247.magiceden.workers.dev,,404,16,pn-141-247.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pn-141-247.magiceden.workers.dev,cloudflare,443,https://pn-141-247.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
po-axway-np-es.magiceden.workers.dev,,404,16,po-axway-np-es.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,po-axway-np-es.magiceden.workers.dev,cloudflare,443,https://po-axway-np-es.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
pod-000-1004-07.magiceden.workers.dev,,404,16,pod-000-1004-07.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pod-000-1004-07.magiceden.workers.dev,cloudflare,443,https://pod-000-1004-07.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
pod-000-1007-17.magiceden.workers.dev,,404,16,pod-000-1007-17.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pod-000-1007-17.magiceden.workers.dev,cloudflare,443,https://pod-000-1007-17.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
pod-000-1010-03.magiceden.workers.dev,,404,16,pod-000-1010-03.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pod-000-1010-03.magiceden.workers.dev,cloudflare,443,https://pod-000-1010-03.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
pod-000-1020-12.magiceden.workers.dev,,404,16,pod-000-1020-12.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pod-000-1020-12.magiceden.workers.dev,cloudflare,443,https://pod-000-1020-12.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
pod-000-1048-12.magiceden.workers.dev,,404,16,pod-000-1048-12.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pod-000-1048-12.magiceden.workers.dev,cloudflare,443,https://pod-000-1048-12.magiceden.workers.dev,https,cloudflare,text/plain,GET,172.67.159.151,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
pod-000-1111-01.magiceden.workers.dev,,404,16,pod-000-1111-01.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pod-000-1111-01.magiceden.workers.dev,cloudflare,443,https://pod-000-1111-01.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
policies.magiceden.workers.dev,,404,16,policies.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,policies.magiceden.workers.dev,cloudflare,443,https://policies.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3033::ac43:9f97,HTTP/3,1,False,True,error,0,,,,,,
polygon.magiceden.dev,Magic Eden - NFT Marketplace,200,4610,polygon.magiceden.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-01T06:07:12Z,2025-04-01T07:07:09Z,CN=polygon.magiceden.dev,polygon.magiceden.dev,polygon.magiceden.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,00f2a660227a9194867d82de41eb6408,8509ebb0f3b81b87ff48a28563694494957f1bc811cc1b03cac595278249fdf8,,ctls,polygon.magiceden.dev,cloudflare,443,https://polygon.magiceden.dev,https,cloudflare,text/html,GET,104.18.33.92,/,/img/favicon/android-chrome-192x192.png,2606:4700:4400::6812:215c,React,1,False,True,nonerror,0,,,,742899623,,
polygon.magiceden.io,Magic Eden - NFT Marketplace,200,5548,polygon.magiceden.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-01T06:28:52Z,2025-04-01T07:28:48Z,CN=polygon.magiceden.io,polygon.magiceden.io,polygon.magiceden.io,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb9a32b3c05f7b36a1cf6a6dbc8bb175,ad8d1a0cc5cb207900399fb3ed821eddb44d9c6aa9d44fb88a59b6feba86e651,,ctls,polygon.magiceden.io,cloudflare,443,https://polygon.magiceden.io,https,cloudflare,text/html,GET,172.64.148.178,/,/img/favicon/android-chrome-192x192.png,2606:4700:4400::ac40:94b2,React,1,False,True,nonerror,0,,,,742899623,,
pontiac-swift-4.magiceden.workers.dev,,404,16,pontiac-swift-4.magiceden.workers.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-18T17:31:06Z,2025-03-18T18:29:31Z,CN=magiceden.workers.dev,magiceden.workers.dev,*.magiceden.workers.dev,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,97885e6c67686f1c1b26d8cc09f0c72e,6c4e30d008a8bc45ec83064dc174cab305707ecb7627ad02ae8449fffda6242e,True,ctls,pontiac-swift-4.magiceden.workers.dev,cloudflare,443,https://pontiac-swift-4.magiceden.workers.dev,https,cloudflare,text/plain,GET,104.21.66.116,/,/favicon.ico,2606:4700:3037::6815:4274,HTTP/3,1,False,True,error,0,,,,,,
portals.magiceden.io,Magic Eden - NFT Marketplace,200,58226,magiceden.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-19T20:45:37Z,2025-03-19T20:45:36Z,CN=magiceden.io,magiceden.io,magiceden.io,"CN=E5, O=Let's Encrypt, C=US",E5,Let's Encrypt,d08fde3a237fd08d6eb7b688304a7cec,595713cc51b1e4e73264195ce0232330c053cd79fb91193fe3e5198671d3d580,True,ctls,magiceden.io,cloudflare,443,https://portals.magiceden.io,https,cloudflare,text/html,GET,104.18.39.78,/,/img/favicon/android-chrome-192x192.png,2606:4700:4400::6812:274e,React,33,False,True,nonerror,0,,,,,,https://magiceden.io/creators/portals
