input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,webserver,cdn,tls_self_signed,tls_mismatched,final_url,csp_domains_,tls_subject_org_,tls_expired
dpsolutions.ui.com,UniFi Identity Portal,200,1979,dpsolutions.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,dpsolutions.ui.com,443,https://dpsolutions.ui.com:443,https,text/html,GET,52.222.214.18,/,1986925657,52.222.214.85,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
dragon.ui.com,UniFi Identity Portal,200,1979,dragon.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,dragon.ui.com,443,https://dragon.ui.com:443,https,text/html,GET,13.32.121.85,/,1011460682,13.32.121.18,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
dream.ui.com,UniFi Identity Portal,200,1979,dream.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,dream.ui.com,443,https://dream.ui.com:443,https,text/html,GET,18.66.112.44,/,1011460682,18.66.112.56,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
drei.ui.com,UniFi Identity Portal,200,1979,drei.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,drei.ui.com,443,https://drei.ui.com:443,https,text/html,GET,18.66.97.77,/,1986925657,18.66.97.31,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
dremio.ui.com,UniFi Identity Portal,200,1979,dremio.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,dremio.ui.com,443,https://dremio.ui.com:443,https,text/html,GET,52.222.214.60,/,1011460682,52.222.214.76,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
drew.ui.com,UniFi Identity Portal,200,1979,drew.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,drew.ui.com,443,https://drew.ui.com:443,https,text/html,GET,18.66.112.99,/,1986925657,18.66.112.92,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
driftwoodcapital.ui.com,UniFi Identity Portal,200,1979,driftwoodcapital.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,driftwoodcapital.ui.com,443,https://driftwoodcapital.ui.com:443,https,text/html,GET,13.32.121.56,/,1011460682,13.32.121.85,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
driver-espalier-t23bcedafvb4bflonyemomrcpi.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://driver-espalier-t23bcedafvb4bflonyemomrcpi.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,821745067,130.211.191.195,Nginx:1.24.0,1,False,True,google,nginx/1.24.0,True,,True,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,wss://widget-mediator.zopim.com,,
dropship.ui.com,UniFi Identity Portal,200,1979,dropship.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,dropship.ui.com,443,https://dropship.ui.com:443,https,text/html,GET,143.204.215.106,/,10518676,143.204.215.129,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
drover.ui.com,UniFi Identity Portal,200,1979,drover.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,drover.ui.com,443,https://drover.ui.com:443,https,text/html,GET,18.66.122.49,/,1011460682,18.66.122.15,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
dsign.ui.com,UniFi Identity Portal,200,1979,dsign.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,dsign.ui.com,443,https://dsign.ui.com:443,https,text/html,GET,18.66.122.65,/,1986925657,18.66.122.4,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
dtek.ui.com,UniFi Identity Portal,200,1979,dtek.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,dtek.ui.com,443,https://dtek.ui.com:443,https,text/html,GET,52.222.214.32,/,1986925657,52.222.214.26,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
duarte.ui.com,UniFi Identity Portal,200,1979,duarte.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,duarte.ui.com,443,https://duarte.ui.com:443,https,text/html,GET,52.222.236.36,/,10518676,52.222.236.97,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
dubsado.ui.com,UniFi Identity Portal,200,1979,dubsado.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,dubsado.ui.com,443,https://dubsado.ui.com:443,https,text/html,GET,18.66.112.40,/,1011460682,18.66.112.106,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
ducktales.ui.com,UniFi Identity Portal,200,1979,ducktales.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,ducktales.ui.com,443,https://ducktales.ui.com:443,https,text/html,GET,18.66.112.99,/,1986925657,18.66.112.26,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
dudek.ui.com,UniFi Identity Portal,200,1979,dudek.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,dudek.ui.com,443,https://dudek.ui.com:443,https,text/html,GET,18.66.97.98,/,1986925657,18.66.97.128,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
duke.ui.com,UniFi Identity Portal,200,1979,duke.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,duke.ui.com,443,https://duke.ui.com:443,https,text/html,GET,52.222.214.111,/,1011460682,52.222.214.7,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
dunn.ui.com,UniFi Identity Portal,200,1979,dunn.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,dunn.ui.com,443,https://dunn.ui.com:443,https,text/html,GET,52.222.214.96,/,1011460682,52.222.214.54,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
dustin.ui.com,UniFi Identity Portal,200,1979,dustin.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,dustin.ui.com,443,https://dustin.ui.com:443,https,text/html,GET,18.66.122.65,/,1986925657,18.66.122.56,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
dwalker.ui.com,UniFi Identity Portal,200,1979,dwalker.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,dwalker.ui.com,443,https://dwalker.ui.com:443,https,text/html,GET,18.66.147.41,/,10518676,18.66.147.103,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
dww.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://dww.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,-1561873722,192.0.78.128,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
e00dfa0b-e5fb-4902-8c70-e6c86810992d.unifi-hosting.ui.com,UniFi OS,200,484,e00dfa0b-e5fb-4902-8c70-e6c86810992d.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-26T01:50:02Z,2023-07-25T01:50:01Z,CN=e00dfa0b-e5fb-4902-8c70-e6c86810992d.unifi-hosting.ui.com,e00dfa0b-e5fb-4902-8c70-e6c86810992d.unifi-hosting.ui.com,e00dfa0b-e5fb-4902-8c70-e6c86810992d.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,bf88462eb0751ee97e73407c78c67259,3a737ad6d056c15e586fef8bf3ff0aee251cea497f444fca6968f678c06813f0,ctls,e00dfa0b-e5fb-4902-8c70-e6c86810992d.unifi-hosting.ui.com,443,https://e00dfa0b-e5fb-4902-8c70-e6c86810992d.unifi-hosting.ui.com:443,https,text/html,GET,164.90.136.82,/,390404864,164.90.136.82,HSTS,1,False,,,,,,,,,,
e028a73b-ac7a-472d-bf89-14525d77a621.unifi-hosting.ui.com,UniFi OS,200,484,e028a73b-ac7a-472d-bf89-14525d77a621.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T10:00:32Z,2023-08-08T10:00:31Z,CN=e028a73b-ac7a-472d-bf89-14525d77a621.unifi-hosting.ui.com,e028a73b-ac7a-472d-bf89-14525d77a621.unifi-hosting.ui.com,e028a73b-ac7a-472d-bf89-14525d77a621.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e0e5c6dbc1f5a1cc902cb45c953036ab,db07699480757c62b6e8e5346540f705c8b96a1f700fec270b75ba885d6eed29,ctls,e028a73b-ac7a-472d-bf89-14525d77a621.unifi-hosting.ui.com,443,https://e028a73b-ac7a-472d-bf89-14525d77a621.unifi-hosting.ui.com:443,https,text/html,GET,159.223.151.146,/,390404864,159.223.151.146,HSTS,1,False,,,,,,,,,,
e0bb01bd-2fd8-4d17-bc9a-94eeb1adf800.unifi-hosting.ui.com,UniFi OS,200,484,e0bb01bd-2fd8-4d17-bc9a-94eeb1adf800.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T09:55:43Z,2023-08-08T09:55:42Z,CN=e0bb01bd-2fd8-4d17-bc9a-94eeb1adf800.unifi-hosting.ui.com,e0bb01bd-2fd8-4d17-bc9a-94eeb1adf800.unifi-hosting.ui.com,e0bb01bd-2fd8-4d17-bc9a-94eeb1adf800.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f4f45cdf84cf7a7d586bdff3cf752f77,66c00d90f1f52b38efc36d389cfb5223c00a8a6e67ef8806947855e182353f60,ctls,e0bb01bd-2fd8-4d17-bc9a-94eeb1adf800.unifi-hosting.ui.com,443,https://e0bb01bd-2fd8-4d17-bc9a-94eeb1adf800.unifi-hosting.ui.com:443,https,text/html,GET,67.207.87.196,/,390404864,67.207.87.196,HSTS,1,False,,,,,,,,,,
e26b26f9-be3a-4f34-a58a-f67a386b6faa.unifi-hosting.ui.com,UniFi OS,200,484,e26b26f9-be3a-4f34-a58a-f67a386b6faa.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-16T08:07:30Z,2023-08-14T08:07:29Z,CN=e26b26f9-be3a-4f34-a58a-f67a386b6faa.unifi-hosting.ui.com,e26b26f9-be3a-4f34-a58a-f67a386b6faa.unifi-hosting.ui.com,e26b26f9-be3a-4f34-a58a-f67a386b6faa.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,80d6141461133b620c52ce5ddb682da6,642eae63fe3da4b4a4acacc98bdd80e6b7c2d177d87328ac78c97a65eb6e5a53,ctls,e26b26f9-be3a-4f34-a58a-f67a386b6faa.unifi-hosting.ui.com,443,https://e26b26f9-be3a-4f34-a58a-f67a386b6faa.unifi-hosting.ui.com:443,https,text/html,GET,165.232.148.144,/,390404864,165.232.148.144,HSTS,1,False,,,,,,,,,,
e2785d01-d64a-4cc9-a422-2d23da4c8463.unifi-hosting.ui.com,UniFi OS,200,484,e2785d01-d64a-4cc9-a422-2d23da4c8463.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T12:21:13Z,2023-07-21T12:21:12Z,CN=e2785d01-d64a-4cc9-a422-2d23da4c8463.unifi-hosting.ui.com,e2785d01-d64a-4cc9-a422-2d23da4c8463.unifi-hosting.ui.com,e2785d01-d64a-4cc9-a422-2d23da4c8463.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f4ecc8f561f8d87609f4ac8734e8a214,fce168315b9f6f6908d76dce289354e49717940b089911d804824209560c9af5,ctls,e2785d01-d64a-4cc9-a422-2d23da4c8463.unifi-hosting.ui.com,443,https://e2785d01-d64a-4cc9-a422-2d23da4c8463.unifi-hosting.ui.com:443,https,text/html,GET,24.199.94.5,/,390404864,24.199.94.5,HSTS,1,False,,,,,,,,,,
e2f69e94-e9b0-458c-9b16-9495e1b6d2a1.unifi-hosting.ui.com,UniFi OS,200,484,e2f69e94-e9b0-458c-9b16-9495e1b6d2a1.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T12:47:53Z,2023-08-10T12:47:52Z,CN=e2f69e94-e9b0-458c-9b16-9495e1b6d2a1.unifi-hosting.ui.com,e2f69e94-e9b0-458c-9b16-9495e1b6d2a1.unifi-hosting.ui.com,e2f69e94-e9b0-458c-9b16-9495e1b6d2a1.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,52691b9e62d5c5ca54d6ac530115064d,c30870f7507f5bca3348edf5cb4be2d07831f7aa2d9bafa8cdf8054b22c6fce5,ctls,e2f69e94-e9b0-458c-9b16-9495e1b6d2a1.unifi-hosting.ui.com,443,https://e2f69e94-e9b0-458c-9b16-9495e1b6d2a1.unifi-hosting.ui.com:443,https,text/html,GET,45.55.192.230,/,390404864,45.55.192.230,HSTS,1,False,,,,,,,,,,
e31f027b-389f-4d9a-a418-38846f2d5d51.unifi-hosting.ui.com,UniFi OS,200,484,e31f027b-389f-4d9a-a418-38846f2d5d51.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T13:32:50Z,2023-08-03T13:32:49Z,CN=e31f027b-389f-4d9a-a418-38846f2d5d51.unifi-hosting.ui.com,e31f027b-389f-4d9a-a418-38846f2d5d51.unifi-hosting.ui.com,e31f027b-389f-4d9a-a418-38846f2d5d51.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c72b46d11ebf5bfbab4a5fc73c61893b,a0ec2304a9a111ac969cb81732e03d891c2971e03e7b17865dd33587e64d2d81,ctls,e31f027b-389f-4d9a-a418-38846f2d5d51.unifi-hosting.ui.com,443,https://e31f027b-389f-4d9a-a418-38846f2d5d51.unifi-hosting.ui.com:443,https,text/html,GET,167.99.152.126,/,390404864,167.99.152.126,HSTS,1,False,,,,,,,,,,
e3b4b077-bc54-4975-b23d-ad2cf6c8e5f0.unifi-hosting.ui.com,UniFi OS,200,484,e3b4b077-bc54-4975-b23d-ad2cf6c8e5f0.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T08:02:48Z,2023-08-08T08:02:47Z,CN=e3b4b077-bc54-4975-b23d-ad2cf6c8e5f0.unifi-hosting.ui.com,e3b4b077-bc54-4975-b23d-ad2cf6c8e5f0.unifi-hosting.ui.com,e3b4b077-bc54-4975-b23d-ad2cf6c8e5f0.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9fc8303a310f1f608a106ea4710c3ba1,b460c1b5f4004056b2705e874cc0b3470ef9e5727a060898f1caadd2ce651abd,ctls,e3b4b077-bc54-4975-b23d-ad2cf6c8e5f0.unifi-hosting.ui.com,443,https://e3b4b077-bc54-4975-b23d-ad2cf6c8e5f0.unifi-hosting.ui.com:443,https,text/html,GET,64.225.31.210,/,390404864,64.225.31.210,HSTS,1,False,,,,,,,,,,
e569bc7e-2bd7-4ae5-b8c8-2762a12f8d40.unifi-hosting.ui.com,UniFi OS,200,484,e569bc7e-2bd7-4ae5-b8c8-2762a12f8d40.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T07:39:15Z,2023-08-10T07:39:14Z,CN=e569bc7e-2bd7-4ae5-b8c8-2762a12f8d40.unifi-hosting.ui.com,e569bc7e-2bd7-4ae5-b8c8-2762a12f8d40.unifi-hosting.ui.com,e569bc7e-2bd7-4ae5-b8c8-2762a12f8d40.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c54581dc5219b2c154c27097635eb998,313c537c682998311a7ed24a00ae31991c2a959ced8b968b1e70b33694d58be7,ctls,e569bc7e-2bd7-4ae5-b8c8-2762a12f8d40.unifi-hosting.ui.com,443,https://e569bc7e-2bd7-4ae5-b8c8-2762a12f8d40.unifi-hosting.ui.com:443,https,text/html,GET,147.182.169.13,/,390404864,147.182.169.13,HSTS,1,False,,,,,,,,,,
e58c03d6-b617-4e20-8938-0228e5dc4a02.unifi-hosting.ui.com,UniFi OS,200,484,e58c03d6-b617-4e20-8938-0228e5dc4a02.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T13:44:08Z,2023-08-03T13:44:07Z,CN=e58c03d6-b617-4e20-8938-0228e5dc4a02.unifi-hosting.ui.com,e58c03d6-b617-4e20-8938-0228e5dc4a02.unifi-hosting.ui.com,e58c03d6-b617-4e20-8938-0228e5dc4a02.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ee835a062a6c906f842dc1d07f04a73e,558366cb630b6df4ac17ee19101b4b433c3ba37cedc941c22b26bf2dbe6136a1,ctls,e58c03d6-b617-4e20-8938-0228e5dc4a02.unifi-hosting.ui.com,443,https://e58c03d6-b617-4e20-8938-0228e5dc4a02.unifi-hosting.ui.com:443,https,text/html,GET,137.184.117.222,/,390404864,137.184.117.222,HSTS,1,False,,,,,,,,,,
e6492fd1-ac47-4b9a-8cba-315611e21fa2.unifi-hosting.ui.com,UniFi OS,200,484,e6492fd1-ac47-4b9a-8cba-315611e21fa2.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-16T08:09:39Z,2023-08-14T08:09:38Z,CN=e6492fd1-ac47-4b9a-8cba-315611e21fa2.unifi-hosting.ui.com,e6492fd1-ac47-4b9a-8cba-315611e21fa2.unifi-hosting.ui.com,e6492fd1-ac47-4b9a-8cba-315611e21fa2.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,224cd8fae25f6037db18a9a0e5973aec,5e320331cd0fe0be4c87271ef606c009d239f7764b46e8c10ebebea53b43e230,ctls,e6492fd1-ac47-4b9a-8cba-315611e21fa2.unifi-hosting.ui.com,443,https://e6492fd1-ac47-4b9a-8cba-315611e21fa2.unifi-hosting.ui.com:443,https,text/html,GET,138.197.4.48,/,390404864,138.197.4.48,HSTS,1,False,,,,,,,,,,
e6551922-05a3-45e1-b3f7-05dbb29c2250.unifi-hosting.ui.com,UniFi OS,200,484,e6551922-05a3-45e1-b3f7-05dbb29c2250.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T07:36:38Z,2023-08-10T07:36:37Z,CN=e6551922-05a3-45e1-b3f7-05dbb29c2250.unifi-hosting.ui.com,e6551922-05a3-45e1-b3f7-05dbb29c2250.unifi-hosting.ui.com,e6551922-05a3-45e1-b3f7-05dbb29c2250.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0325774a1e48b2eec8c943869727a7e8,8bda4f7125f0544f2f9386cd0dc52ed20520d2c7328be1e4218ce1f4380ef17c,ctls,e6551922-05a3-45e1-b3f7-05dbb29c2250.unifi-hosting.ui.com,443,https://e6551922-05a3-45e1-b3f7-05dbb29c2250.unifi-hosting.ui.com:443,https,text/html,GET,143.198.134.169,/,390404864,143.198.134.169,HSTS,1,False,,,,,,,,,,
e7509c3e-12c3-4fc8-8a18-83ca3a52c4c0.unifi-hosting.ui.com,UniFi OS,200,484,e7509c3e-12c3-4fc8-8a18-83ca3a52c4c0.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-16T08:09:16Z,2023-08-14T08:09:15Z,CN=e7509c3e-12c3-4fc8-8a18-83ca3a52c4c0.unifi-hosting.ui.com,e7509c3e-12c3-4fc8-8a18-83ca3a52c4c0.unifi-hosting.ui.com,e7509c3e-12c3-4fc8-8a18-83ca3a52c4c0.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,06b7c85123bb8057c49c81afff056588,1380ef5afd7ec8d4e681af0d57be625ab0b51dfe73f544a3d4da5c7aafa7d327,ctls,e7509c3e-12c3-4fc8-8a18-83ca3a52c4c0.unifi-hosting.ui.com,443,https://e7509c3e-12c3-4fc8-8a18-83ca3a52c4c0.unifi-hosting.ui.com:443,https,text/html,GET,137.184.116.176,/,390404864,137.184.116.176,HSTS,1,False,,,,,,,,,,
