input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,final_url,tls_subject_org_,location,tls_expired
caf.files.com,,200,1214,*.files.com,caf.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,caf.files.com,443,https://caf.files.com:443,https,files.com,text/html,GET,35.178.122.29,/,-734781815,35.176.125.40,HSTS,33,False,,,,,,
callrevu.files.com,,200,1214,s3-ap-southeast-2.amazonaws.com,callrevu.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-06-16T23:11:50Z,2023-09-14T23:11:49Z,CN=files.callrevu.com,files.callrevu.com,files.callrevu.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c6e9ed898c9d8ca26f5c80b82b0deddc,9ef69278bb73bb09ba50f956fdf55bb82ef6ae5237f0a132737afb2558b00902,,ctls,callrevu.files.com,443,https://callrevu.files.com:443,https,files.com,text/html,GET,35.168.96.155,/,-734781815,52.73.84.121,Amazon Web Services,33,False,,,,,,
campdavid.files.com,,200,1214,wopi.files.com,campdavid.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,campdavid.files.com,443,https://campdavid.files.com:443,https,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,,,,
campos.files.com,,200,1214,https:,campos.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,campos.files.com,443,https://campos.files.com:443,https,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,,,,
campusexplorer.files.com,,200,1214,*.amazonaws.com,campusexplorer.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-11T00:42:41Z,2023-10-09T00:42:40Z,CN=transfer.campusexplorer.com,transfer.campusexplorer.com,transfer.campusexplorer.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c6ee934fe3cdb807c83140da76ef5db0,1995e0eef5b0c4170ac7d2a00187f3b53507256b984f9ea62a40b3d2f4debec1,,ctls,campusexplorer.files.com,443,https://campusexplorer.files.com:443,https,files.com,text/html,GET,34.206.50.160,/,-734781815,34.235.173.81,Amazon Web Services,33,False,,,,,,
canada.birth.records.govt.files.com,,200,1214,https://actionverb.report-uri.io/r/default/csp/enforce,canada.birth.records.govt.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,canada.birth.records.govt.files.com,443,https://canada.birth.records.govt.files.com:443,https,files.com,text/html,GET,35.178.122.29,/,-734781815,35.176.125.40,HSTS,33,False,,,,,,
canadianblackbook.files.com,,200,1214,s3-us-gov-west-1.amazonaws.com,canadianblackbook.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,canadianblackbook.files.com,80,http://canadianblackbook.files.com:80,http,files.com,text/html,GET,35.178.122.29,/,-734781815,35.176.125.40,HSTS,33,False,,,https://canadianblackbook.files.com/,,,
candidate159.files.com,,200,1214,*.amazonaws.com,candidate159.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,candidate159.files.com,80,http://candidate159.files.com:80,http,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,https://candidate159.files.com/,,,
candidate209.files.com,,200,1214,https://actionverb.report-uri.io/r/default/csp/enforce,candidate209.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,candidate209.files.com,443,https://candidate209.files.com:443,https,files.com,text/html,GET,35.178.122.29,/,-734781815,35.176.125.40,HSTS,33,False,,,,,,
candidatetaylor.files.com,,200,1214,s3-me-south-1.amazonaws.com,candidatetaylor.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,candidatetaylor.files.com,443,https://candidatetaylor.files.com:443,https,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,,,,
cangopal.files.com,,200,1214,jssdk.files.com,cangopal.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-07-26T00:35:49Z,2023-10-24T00:35:48Z,CN=sftp.pudopal.com,sftp.pudopal.com,sftp.pudopal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ca246df3eeb8fdcc80549ad6191d217b,ea3c6e65250e993fa7426e3726d7f267f7296cced77b28d90e0942eda927f6ba,,ctls,cangopal.files.com,443,https://cangopal.files.com:443,https,files.com,text/html,GET,3.229.105.97,/,-734781815,52.2.117.161,Amazon Web Services,33,False,,,,,,
canonical.files.com,,200,1214,s3-eu-central-1.amazonaws.com,canonical.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-03T00:37:39Z,2023-10-01T00:37:38Z,CN=files.support.canonical.com,files.support.canonical.com,files.support.canonical.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,176dae2df8aee93fb643629c99b0a358,2286a56f648eb65739b84d9c9d12f545c103bbe5e8b743328edc3b99902b2208,,ctls,canonical.files.com,443,https://canonical.files.com:443,https,files.com,text/html,GET,54.164.14.101,/,-734781815,52.0.161.224,Amazon Web Services,33,False,,,,,,
capacertified.files.com,,200,1214,s3-us-gov-west-1.amazonaws.com,capacertified.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-25T00:50:50Z,2023-10-23T00:50:49Z,CN=file.capacertified.org,file.capacertified.org,file.capacertified.org,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2129d4d8311580e0c7bfa4fce5414183,92ed521dc98c80ac99b652712516227587ed7a524608d31c7af5c626562fdfcc,,ctls,capacertified.files.com,443,https://capacertified.files.com:443,https,files.com,text/html,GET,44.196.45.219,/,-734781815,54.205.233.14,Amazon Web Services,33,False,,,,,,
capitalit.files.com,,200,1214,s3-eu-west-3.amazonaws.com,capitalit.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,capitalit.files.com,443,https://capitalit.files.com:443,https,files.com,text/html,GET,34.231.28.146,/,-734781815,34.233.32.85,HSTS,33,False,,,,,,
cardata.files.com,,200,1214,*.wasabisys.com,cardata.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cardata.files.com,443,https://cardata.files.com:443,https,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,,,,
cargobase.files.com,,200,1214,*.s3.amazonaws.com,cargobase.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cargobase.files.com,443,https://cargobase.files.com:443,https,files.com,text/html,GET,35.178.122.29,/,-734781815,35.176.125.40,HSTS,33,False,,,,,,
carnegie.files.com,,200,1214,s3-ap-southeast-2.amazonaws.com,carnegie.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-17T00:12:38Z,2023-10-15T00:12:37Z,CN=files.carnegiehighered.com,files.carnegiehighered.com,files.carnegiehighered.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,69e9c0da00dc97d24a20602e3286ca7f,63d9d73c31f7f19b094267c2bdb99b3c5835ec7b0ca01d47e6dd64b9c0344e24,,ctls,carnegie.files.com,443,https://carnegie.files.com:443,https,files.com,text/html,GET,18.211.252.5,/,-734781815,52.1.43.158,Amazon Web Services,33,False,,,,,,
cartiga.files.com,,200,1214,s3-us-east-2.amazonaws.com,cartiga.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cartiga.files.com,443,https://cartiga.files.com:443,https,files.com,text/html,GET,35.178.122.29,/,-734781815,35.176.125.40,HSTS,33,False,,,,,,
caseware.files.com,,200,1214,https:,caseware.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,caseware.files.com,443,https://caseware.files.com:443,https,files.com,text/html,GET,34.233.32.85,/,-734781815,34.202.28.186,HSTS,33,False,,,,,,
cashapp.files.com,,200,1214,s3-us-west-2.amazonaws.com,cashapp.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cashapp.files.com,443,https://cashapp.files.com:443,https,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,,,,
cassau.files.com,,200,1214,s3-us-west-1.amazonaws.com,cassau.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cassau.files.com,443,https://cassau.files.com:443,https,files.com,text/html,GET,35.178.122.29,/,-734781815,35.176.125.40,HSTS,33,False,,,,,,
catalogia-media-front01e.files.com,,200,1214,s3-af-south-1.amazonaws.com,catalogia-media-front01e.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,catalogia-media-front01e.files.com,443,https://catalogia-media-front01e.files.com:443,https,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,,,,
catalogkiosk.files.com,,200,1214,*.amazonaws.com,catalogkiosk.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-15T11:23:41Z,2023-08-13T11:23:40Z,CN=files.catalogkiosk.com,files.catalogkiosk.com,files.catalogkiosk.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,76249bd68aa51b214a27acfe264bafb4,008f31be11c04b3714d13134d4c607d2915a7ec44484d5bddb7401d53bb5d9b0,,ctls,catalogkiosk.files.com,80,http://catalogkiosk.files.com:80,http,files.com,text/html,GET,52.207.58.33,/,-734781815,34.228.129.91,Amazon Web Services,33,False,,,https://catalogkiosk.files.com/,,,
catalystone.files.com,,200,1214,*.amazonaws.com,catalystone.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,catalystone.files.com,443,https://catalystone.files.com:443,https,files.com,text/html,GET,35.178.122.29,/,-734781815,35.176.125.40,HSTS,33,False,,,,,,
catapult.files.com,,200,1214,s3-us-west-1.amazonaws.com,catapult.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,catapult.files.com,443,https://catapult.files.com:443,https,files.com,text/html,GET,34.202.23.159,/,-734781815,35.171.168.150,HSTS,33,False,,,,,,
catonetworks.files.com,,200,1214,staging-wopi.files.com,catonetworks.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,catonetworks.files.com,80,http://catonetworks.files.com:80,http,files.com,text/html,GET,34.233.32.85,/,-734781815,35.174.249.23,HSTS,33,False,,,https://catonetworks.files.com/,,,
cattivincontri.files.com,,200,1214,s3.amazonaws.com,cattivincontri.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cattivincontri.files.com,443,https://cattivincontri.files.com:443,https,files.com,text/html,GET,35.178.122.29,/,-734781815,35.176.125.40,HSTS,33,False,,,,,,
cba9876543210.files.com,,200,1214,s3-us-east-2.amazonaws.com,cba9876543210.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cba9876543210.files.com,443,https://cba9876543210.files.com:443,https,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,,,,
cbw.files.com,,200,1214,go.oncehub.com,cbw.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cbw.files.com,443,https://cbw.files.com:443,https,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,,,,
cc.files.com,,200,1214,staging-wopi.files.com,cc.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cc.files.com,443,https://cc.files.com:443,https,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,,,,
cca2.files.com,,200,1214,s3-us-gov-west-1.amazonaws.com,cca2.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cca2.files.com,443,https://cca2.files.com:443,https,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,,,,
ccc.files.com,,200,1214,https://actionverb.report-uri.io/r/default/csp/enforce,ccc.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-22T23:56:42Z,2023-08-20T23:56:41Z,CN=files.ccc.uno,files.ccc.uno,files.ccc.uno,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,514a92e5d2684c39b7764f7286f38576,c0331df73ca70453be856cdb2c9f8b093b4c3d7bdac7b807e633f397c57841df,,ctls,ccc.files.com,443,https://ccc.files.com:443,https,files.com,text/html,GET,18.204.127.113,/,-734781815,35.174.84.248,Amazon Web Services,33,False,,,,,,
cdp.files.com,,200,1214,s3-ap-south-1.amazonaws.com,cdp.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cdp.files.com,443,https://cdp.files.com:443,https,files.com,text/html,GET,35.171.168.150,/,-734781815,34.202.23.159,HSTS,33,False,,,,,,
cdtext.files.com,,200,1214,https://actionverb.report-uri.io/r/default/csp/enforce,cdtext.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cdtext.files.com,443,https://cdtext.files.com:443,https,files.com,text/html,GET,35.178.122.29,/,-734781815,35.176.125.40,HSTS,33,False,,,,,,
center.files.com,,200,1214,wopi.files.com,center.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,center.files.com,443,https://center.files.com:443,https,files.com,text/html,GET,34.204.153.236,/,-734781815,34.204.145.250,HSTS,33,False,,,,,,
central.files.com,,200,1214,*.amazonaws.com,central.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,central.files.com,443,https://central.files.com:443,https,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,,,,
centralconsulting.files.com,,200,1214,s3-ap-northeast-3.amazonaws.com,centralconsulting.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-14T01:20:39Z,2023-08-12T01:20:38Z,CN=ftp.centralconsultinggroup.com,ftp.centralconsultinggroup.com,ftp.centralconsultinggroup.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2b405995b5bea70a51b57dc5fe7c3780,05233030665c44756415a7c0184dd7099d9cea3b909858ec322960b18a75b350,,ctls,centralconsulting.files.com,80,http://centralconsulting.files.com:80,http,files.com,text/html,GET,34.236.137.212,/,-734781815,54.156.202.172,Amazon Web Services,33,False,,,https://centralconsulting.files.com/,,,
cenveofiles.files.com,,200,1214,s3-ap-southeast-2.amazonaws.com,cenveofiles.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cenveofiles.files.com,443,https://cenveofiles.files.com:443,https,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,,,,
certcoftp.files.com,,200,1214,go.oncehub.com,certcoftp.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-05T00:07:48Z,2023-10-03T00:07:47Z,CN=cftp.certcoinc.com,cftp.certcoinc.com,cftp.certcoinc.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,eae077bf526da66280e41eca09f2060f,f89fca6c657586b41e0597d104591c52c0c7a55b72be262dffdfe82c3f6f7202,,ctls,certcoftp.files.com,443,https://certcoftp.files.com:443,https,files.com,text/html,GET,35.171.124.38,/,-734781815,18.233.81.80,Amazon Web Services,33,False,,,,,,
cfcsecure.files.com,,200,1214,s3-ap-northeast-1.amazonaws.com,cfcsecure.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-25T00:20:52Z,2023-10-23T00:20:51Z,CN=secureftp.cfcprint.com,secureftp.cfcprint.com,secureftp.cfcprint.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,91ec56f819b923bbb260ae0ebbade243,1995f2482c586ed3e9f4ce32d4b12a23852568efa5c766c703d83191ff88a2df,,ctls,cfcsecure.files.com,443,https://cfcsecure.files.com:443,https,files.com,text/html,GET,35.169.101.51,/,-734781815,54.158.207.71,Amazon Web Services,33,False,,,,,,
cfm.files.com,,200,1214,s3.amazonaws.com,cfm.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cfm.files.com,443,https://cfm.files.com:443,https,files.com,text/html,GET,34.231.28.146,/,-734781815,34.202.116.48,HSTS,33,False,,,,,,
cgasaves.files.com,,200,1214,s3-us-gov-west-1.amazonaws.com,cgasaves.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-18T23:26:42Z,2023-08-16T23:26:41Z,CN=ftp.cgasaves.com,ftp.cgasaves.com,ftp.cgasaves.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,38eb692836b8bb088da3163859a36184,f9dd9f1824b35411bea0c22c14bc18df1e7b843cf7baf0ad06ddb6edc8e49578,,ctls,cgasaves.files.com,443,https://cgasaves.files.com:443,https,files.com,text/html,GET,44.209.45.146,/,-734781815,54.204.138.50,Amazon Web Services,33,False,,,,,,
cgc.files.com,,200,1214,*.s3.amazonaws.com,cgc.files.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-10T22:06:59Z,2023-10-08T22:06:58Z,CN=files.com,files.com,files.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a0bb492e913454eacdfb67f8d22a520,4e61e0f31e364ba51c9a97a5cd4ffba7263c21338cbc45bfaeb4efc9e83f3023,True,ctls,cgc.files.com,80,http://cgc.files.com:80,http,files.com,text/html,GET,35.176.125.40,/,-734781815,35.178.122.29,HSTS,33,False,,,https://cgc.files.com/,,,
