input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,webserver,tech_,cdn_name,final_url,cdn,csp_domains_,tls_mismatched,tls_expired
iad-gw.bpo-vpn.rbx.com,Document Error: Not Found,404,152,iad-gw.bpo-vpn.rbx.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-09-01T15:57:04Z,2023-09-01T15:57:04Z,CN=bpo-vpn.rbx.com,bpo-vpn.rbx.com,,nrt-gw.bpo-vpn.rbx.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",54b637b1762e34c3af6c8171ded90641,aef39e94d5eb8f66dd9c76c951419747461a26ed35a93279bbb869b40d667b02,,ctls,iad-gw.bpo-vpn.rbx.com,443,https://iad-gw.bpo-vpn.rbx.com:443,https,text/html,GET,204.13.170.2,/,-721644640,204.13.170.2,7,False,,HSTS,,,,,,
iad-gw.vpn.rbx.com,,200,173,iad-gw.vpn.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-01T21:28:00Z,2023-09-01T21:28:00Z,CN=vpn.rbx.com,vpn.rbx.com,,sea-full-gw.vpn.rbx.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec220ef32f401d43eddc1176592c38f3,b373f94b3bb668efe004a89979f56491e403e0652acebd23d3841c808bcbec03,,ctls,iad-gw.vpn.rbx.com,443,https://iad-gw.vpn.rbx.com:443,https,text/html,GET,204.13.172.2,/,-492339404,204.13.172.2,6,False,,HSTS,,,,,,
iad4-128-116-102-3.roblox.com,,404,76,iad4-128-116-102-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,iad4-128-116-102-3.roblox.com,443,https://iad4-128-116-102-3.roblox.com:443,https,text/html,GET,128.116.102.3,/,1792833551,128.116.102.3,3,False,,,,,,,,
images.roblox.com,,403,243,images.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,images.roblox.com,443,https://images.roblox.com:443,https,application/xml,GET,52.217.203.88,/,-240866113,52.217.162.48,2,False,AmazonS3,Amazon Web Services,,,,,True,
inventory.roblox.com,,200,16,inventory.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,inventory.roblox.com,443,https://inventory.roblox.com:443,https,application/json,GET,128.116.121.3,/,1625568199,128.116.121.3,1,False,Microsoft-IIS/10.0,Windows Server,,,,,,
ip-155-96.artifactory-edge1.rbx.com,JFrog,200,2859,ip-155-96.artifactory-edge1.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-23T23:59:59Z,CN=artifactory-edge1.rbx.com,artifactory-edge1.rbx.com,,*.artifactory-edge1.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f62479b6ea39b8bb60aa9a02c7322409,0d0430256267a6ebecca6b75a748abf3a8fcfdb4545a2a6c000b2646c5f0de83,True,ctls,ip-155-96.artifactory-edge1.rbx.com,443,https://ip-155-96.artifactory-edge1.rbx.com:443,https,text/html,GET,13.56.67.11,/,-138391155,54.183.163.125,1,False,,Amazon Web Services,,https://ip-155-96.artifactory-edge1.rbx.com:443/ui/,,youtube.com,,
ir.roblox.com,Roblox - Investor Relations,200,100756,ir.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-26T00:00:00Z,2023-12-26T23:59:59Z,"CN=ir.roblox.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ir.roblox.com,"Cloudflare, Inc.",ir.roblox.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",d8e2c0e4325fb5632bacd299a871a65b,0ec31a8d77c256f2537305519348081fcae0f7c5925c0ebca4361e9538a6aba6,,ctls,ir.roblox.com,443,https://ir.roblox.com:443,https,text/html,GET,162.159.129.11,/,-696563584,2606:4700:7::a29f:820b,1230,False,cloudflare,Microsoft ASP.NET,cloudflare,https://ir.roblox.com/overview/default.aspx,True,,,
itemconfiguration.roblox.com,,200,16,itemconfiguration.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,itemconfiguration.roblox.com,443,https://itemconfiguration.roblox.com:443,https,application/json,GET,128.116.123.3,/,1625568199,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
jira.rbx.com,Log in with Atlassian account,200,6710,id.atlassian.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-10T00:00:00Z,2023-06-10T23:59:59Z,"CN=*.atlassian.com, O=Atlassian Pty Ltd, L=Sydney, ST=New South Wales, C=AU",*.atlassian.com,Atlassian Pty Ltd,atlassian.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,3edf964b3c1544df6bc04b41c5d25da5,e235541fefa6308aeb87159dd7969b5fc42d9794aea6dbcd35a83d242a5ddd53,True,ctls,id.atlassian.com,443,https://jira.rbx.com:443,https,text/html,GET,54.219.56.97,/,-1199386611,54.153.45.197,1,False,AtlassianEdge,HSTS,,https://id.atlassian.com/login?continue=https%3A%2F%2Fid.atlassian.com%2Fjoin%2Fuser-access%3Fresource%3Dari%253Acloud%253Ajira%253A%253Asite%252Fef72da96-f838-407a-834e-003b87ea25a4%26continue%3Dhttps%253A%252F%252Froblox.atlassian.net%252Fjira&application=jira,,https://metal.prod.atl-paas.net/,,
jira.roblox.com,Log in with Atlassian account,200,6712,id.atlassian.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-10T00:00:00Z,2023-06-10T23:59:59Z,"CN=*.atlassian.com, O=Atlassian Pty Ltd, L=Sydney, ST=New South Wales, C=AU",*.atlassian.com,Atlassian Pty Ltd,atlassian.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,3edf964b3c1544df6bc04b41c5d25da5,e235541fefa6308aeb87159dd7969b5fc42d9794aea6dbcd35a83d242a5ddd53,True,ctls,id.atlassian.com,443,https://jira.roblox.com:443,https,text/html,GET,18.188.15.15,/,-1199386611,3.21.14.171,1,False,AtlassianEdge,HSTS,,https://id.atlassian.com/login?continue=https%3A%2F%2Fid.atlassian.com%2Fjoin%2Fuser-access%3Fresource%3Dari%253Acloud%253Ajira%253A%253Asite%252Fef72da96-f838-407a-834e-003b87ea25a4%26continue%3Dhttps%253A%252F%252Froblox.atlassian.net%252Fjira&application=jira,,https://metal.prod.atl-paas.net/,,
job.roblox.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,80,http://job.roblox.com:80,http,text/html,GET,99.86.4.33,/,-1200791621,2600:9000:2057:3600:19:c052:a380:93a1,20,False,CloudFront,Amazon Web Services,cloudfront,,True,,,
jobs.roblox.com,Careers at Roblox,200,61211,jobs.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-25T00:00:00Z,2024-03-26T23:59:59Z,CN=*.eightfold.ai,*.eightfold.ai,,careerhub.mskcc.org,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f5260df89ffcc3adec1ad9bce4120c93,94b4577279c9a98a2f70791cddec5592b767075d028f192b008e9504f3415463,True,ctls,jobs.roblox.com,443,https://jobs.roblox.com:443,https,text/html,GET,99.86.4.9,/,-2122939721,2600:9000:2057:6000:19:c052:a380:93a1,351,False,nginx,Nginx,cloudfront,https://jobs.roblox.com/careers,True,div.show,True,
js.rbxcdn.com,,403,243,js.rbxcdn.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-06T00:00:00Z,2024-04-06T23:59:59Z,"CN=*.rbxcdn.com, O=Roblox Corporation, L=San Mateo, ST=California, C=US",*.rbxcdn.com,Roblox Corporation,rbxcdn.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,06623ed8f697b21c8b421d0c5410f179,06e2d539fbd138be83cd585f47212f1c835d7ff5659030e573384cd48d1f4144,True,ctls,js.rbxcdn.com,443,https://js.rbxcdn.com:443,https,application/xml,GET,95.101.54.139,/,1994099774,95.101.54.209,2,False,AmazonS3,Amazon Web Services,,,,,,
js.roblox.com,,403,243,js.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,js.roblox.com,443,https://js.roblox.com:443,https,application/xml,GET,52.217.139.160,/,23151019,52.216.37.184,2,False,AmazonS3,Amazon Web Services,,,,,True,
lax1-128-116-116-3.roblox.com,,404,76,lax1-128-116-116-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,lax1-128-116-116-3.roblox.com,443,https://lax1-128-116-116-3.roblox.com:443,https,text/html,GET,128.116.116.3,/,1792833551,128.116.116.3,3,False,,,,,,,,
lax2-128-116-116-3.roblox.com,,404,76,lax2-128-116-116-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,lax2-128-116-116-3.roblox.com,443,https://lax2-128-116-116-3.roblox.com:443,https,text/html,GET,128.116.116.3,/,1792833551,128.116.116.3,3,False,,,,,,,,
lbaas-bronze.roblox.com,,404,76,lbaas-bronze.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,lbaas-bronze.roblox.com,443,https://lbaas-bronze.roblox.com:443,https,text/html,GET,128.116.123.3,/,1792833551,128.116.121.3,3,False,,,,,,,,
lbaas-gold.roblox.com,,404,76,lbaas-gold.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,lbaas-gold.roblox.com,443,https://lbaas-gold.roblox.com:443,https,text/html,GET,128.116.121.4,/,1792833551,128.116.123.4,3,False,,,,,,,,
lbaas-platinum.roblox.com,,404,76,lbaas-platinum.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,lbaas-platinum.roblox.com,443,https://lbaas-platinum.roblox.com:443,https,text/html,GET,128.116.121.4,/,1792833551,128.116.123.4,3,False,,,,,,,,
lbaas-silver.roblox.com,,404,76,lbaas-silver.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,lbaas-silver.roblox.com,443,https://lbaas-silver.roblox.com:443,https,text/html,GET,128.116.123.3,/,1792833551,128.116.123.3,3,False,,,,,,,,
learn.roblox.com,,404,76,learn.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,learn.roblox.com,443,https://learn.roblox.com:443,https,text/html,GET,128.116.121.3,/,1792833551,128.116.121.3,3,False,,,,,,,,
lga1-128-116-126-3.roblox.com,,404,76,lga1-128-116-126-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,lga1-128-116-126-3.roblox.com,443,https://lga1-128-116-126-3.roblox.com:443,https,text/html,GET,128.116.126.3,/,1792833551,128.116.126.3,3,False,,,,,,,,
lhr1-128-116-119-3.roblox.com,,404,76,lhr1-128-116-119-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,lhr1-128-116-119-3.roblox.com,443,https://lhr1-128-116-119-3.roblox.com:443,https,text/html,GET,128.116.119.3,/,1792833551,128.116.119.3,3,False,,,,,,,,
lhr2-128-116-119-3.roblox.com,,404,76,lhr2-128-116-119-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,lhr2-128-116-119-3.roblox.com,443,https://lhr2-128-116-119-3.roblox.com:443,https,text/html,GET,128.116.119.3,/,1792833551,128.116.119.3,3,False,,,,,,,,
locale.roblox.com,,200,16,locale.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,locale.roblox.com,443,https://locale.roblox.com:443,https,application/json,GET,128.116.123.3,/,1625568199,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
localization.api.roblox.com,,200,52,localization.api.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.api.roblox.com, O=Roblox Corporation, L=San Mateo, ST=California, C=US",*.api.roblox.com,Roblox Corporation,api.roblox.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1e6a1294ba4fcaca30aa06095a42e70b,2c1a13052bc6b5d398851fc989d420c8fa3ac94e7b75b99319cf5f16729ea94e,True,ctls,localization.api.roblox.com,443,https://localization.api.roblox.com:443,https,application/json,GET,128.116.123.3,/,-1840324437,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
localizationtables.roblox.com,,200,16,localizationtables.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,localizationtables.roblox.com,443,https://localizationtables.roblox.com:443,https,application/json,GET,128.116.119.3,/,1625568199,128.116.119.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
logs.ros.rbx.com,,404,19,logs.ros.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-08-03T23:59:59Z,CN=ros.rbx.com,ros.rbx.com,,*.ros.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,82aba8118ae50d25d0bbd894a15580ed,4a2ca19bb4e53c7a4285b4a19a9f0015b3983d230737696dfb9b417d599728d6,True,ctls,logs.ros.rbx.com,443,https://logs.ros.rbx.com:443,https,text/plain,GET,34.236.207.169,/,-138391155,54.221.156.81,2,False,,,,,,,,
long.open.weixin.qq.com,,404,,long.open.weixin.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-23T00:00:00Z,2023-08-23T23:59:59Z,"CN=lp.open.weixin.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",lp.open.weixin.qq.com,Shenzhen Tencent Computer Systems Company Limited,long.open.weixin.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,159a025e5b4aba42f27124c5a1960cc5,3eccfa7ba01997372db95ce33659251277ac50de07550d330bea1615b2f0036c,,ctls,long.open.weixin.qq.com,443,https://long.open.weixin.qq.com:443,https,,GET,109.244.216.15,/,-1840324437,240e:e1:a802:bb::11,1,False,,HSTS,,,,,,
m.roblox.com,,404,76,m.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,m.roblox.com,443,https://m.roblox.com:443,https,text/html,GET,128.116.123.3,/,1792833551,128.116.123.3,3,False,,,,,,,,
mail.roblox.com,Sign in - Google Accounts,200,1335,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T12:01:16Z,2023-07-17T12:01:15Z,CN=www.google.com,www.google.com,,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,fc50d80049333ccb03bb8013bb58334a,b436c71033b81c75b14d32fbb808165bdab213d2a978246e6bfe5ecaa1f15eeb,,ctls,www.google.com,80,http://mail.roblox.com:80,http,text/html,GET,172.217.16.211,/,839789697,2a00:1450:4001:806::2013,32,False,GSE,OpenGSE,,https://www.google.com/a/roblox.com/ServiceLogin?service=mail&passive=true&continue=https://mail.google.com/mail/&ss=1&ltmpl=ecobxgm&nui=5&btmpl=mobile&emr=1&osid=1,,url=https://www.google.com/accounts/AccountChooser?hd=roblox.com&btmpl=mobile&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&osid=1&service=mail&ss=1&ltmpl=ecobxgm,,
maintenance-9004.roblox.com,,503,69,maintenance-9004.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,maintenance-9004.roblox.com,443,https://maintenance-9004.roblox.com:443,https,application/json,GET,128.116.121.9,/,-529473314,128.116.121.9,1,False,,,,,,,,
maintenance-9007.roblox.com,,503,68,maintenance-9007.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,maintenance-9007.roblox.com,443,https://maintenance-9007.roblox.com:443,https,application/json,GET,128.116.123.9,/,-1537297850,128.116.121.9,1,False,,,,,,,,
maintenance-gold.roblox.com,,404,76,maintenance-gold.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,maintenance-gold.roblox.com,443,https://maintenance-gold.roblox.com:443,https,text/html,GET,128.116.123.3,/,1792833551,128.116.123.3,3,False,,,,,,,,
maintenance-lb.roblox.com,,503,60,maintenance-lb.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,maintenance-lb.roblox.com,443,https://maintenance-lb.roblox.com:443,https,application/json,GET,128.116.121.9,/,979003671,128.116.121.9,1,False,,,,,,,,
