input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,method,host,path,favicon,a_,tech_,lines,failed,cdn,content_type,webserver,csp_domains_,tls_mismatched,final_url,tls_expired,tls_wildcard_certificate
lamiabanca.db.com,Deutsche Bank,200,21577,identity.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-11T00:00:00Z,2024-02-13T23:59:59Z,"CN=identity.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",identity.db.com,Deutsche Bank AG,identity.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,774e51e7c5360b6efe9bad1855f0b4d4,b4a33046f9490f7a9bcefc3699d58e3ee638fa8a3a8f0211cf15bb780d8651f1,ctls,identity.db.com,,443,https://lamiabanca.db.com:443,https,GET,193.148.38.131,/,281678202,193.148.38.131,HSTS,309,False,,text/html,Apache,,,https://identity.db.com/auth/realms/aurora/protocol/openid-connect/auth?client_id=135638-1_AURORA_OB_IT&scope=openid+2fa%3Aopt&response_type=code&redirect_uri=https%3A%2F%2Flamiabanca.db.com%2Foam%2Fserver%2Fauth_cred_submit&request_id=-762073876087852402&CREDENTIAL_CONTEXT_DATA=USER_ACTION_COMMAND%2CUSER_ACTION_COMMAND%2Cnull%2Chidden%3B,,
lamiabanca.mobile.db.com,,403,13,lamiabanca.mobile.db.com,443,True,tls12,TLS_RSA_WITH_AES_128_CBC_SHA,2023-01-26T00:00:00Z,2024-01-25T23:59:59Z,"CN=lamiabanca.mobile.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",lamiabanca.mobile.db.com,Deutsche Bank AG,lamiabanca.mobile.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,5189828ab7e71aee11c34f269c762d2d,246241c1de2f7cdfcfb857bbc18057b4f093cd2eaa5101d174a042056a95cdcc,ctls,lamiabanca.mobile.db.com,,443,https://lamiabanca.mobile.db.com:443,https,GET,193.148.38.131,/,-780928015,193.148.38.131,,1,False,,text/html,,,,,,
listedfunds.db.com,Audience Selection,200,56735,www.dws.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-19T00:00:00Z,2024-04-18T23:59:59Z,"CN=www.dws.com, O=DWS Group GmbH & Co. KGaA, street=Mainzer Landstr. 11 17, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 111128, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",www.dws.com,DWS Group GmbH & Co. KGaA,xmlinterface.secure.dws.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,f4e40c10544704d80632bdff13b7aae2,2f594e87f5866d5261645bfb21f08fcd1288f68600d224f7b9e4cb1eb388e754,ctls,www.dws.com,,443,https://listedfunds.db.com:443,https,GET,82.98.96.87,/,1273090038,82.98.96.87,HSTS,636,False,,text/html,,https://*.tealiumiq.com,,https://www.dws.com/de-de/special-pages/audience-selection/?returnUrl=%2Fsystematics%2F,,
login-internet-isso.egslb.db.com,Web SSO Deutsche Bank Authentication Gateway,200,258,login-internet-isso.egslb.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-07-16T23:59:59Z,"CN=login-sg.isso.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",login-sg.isso.db.com,Deutsche Bank AG,login.isso.deutsche-bank.com.cn,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,e39fc90c31312c3598b675db0551832a,ba0aa0557b3521f2746836e64a46791729879c1431eb8a3092d47a623612ea29,ctls,login-internet-isso.egslb.db.com,,443,https://login-internet-isso.egslb.db.com:443,https,GET,160.83.59.68,/,-2144756507,2a00:c00:f062:1::204,HSTS,10,False,,text/html,Apache,URL=/websso/sso_Home.sso,True,,,
login-ny.isso.db.com,Web SSO Deutsche Bank Authentication Gateway,200,258,login-ny.isso.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-07-16T23:59:59Z,"CN=login-sg.isso.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",login-sg.isso.db.com,Deutsche Bank AG,login.isso.deutsche-bank.com.cn,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,e39fc90c31312c3598b675db0551832a,ba0aa0557b3521f2746836e64a46791729879c1431eb8a3092d47a623612ea29,ctls,login-ny.isso.db.com,,443,https://login-ny.isso.db.com:443,https,GET,160.83.69.14,/,-2144756507,160.83.69.14,HSTS,10,False,,text/html,Apache,URL=/websso/sso_Home.sso,,,,
login-sg.isso.db.com,Web SSO Deutsche Bank Authentication Gateway,200,258,login-sg.isso.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-07-16T23:59:59Z,"CN=login-sg.isso.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",login-sg.isso.db.com,Deutsche Bank AG,login.isso.deutsche-bank.com.cn,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,e39fc90c31312c3598b675db0551832a,ba0aa0557b3521f2746836e64a46791729879c1431eb8a3092d47a623612ea29,ctls,login-sg.isso.db.com,,443,https://login-sg.isso.db.com:443,https,GET,202.21.225.39,/,-2144756507,2a00:c00:f030:1::211,HSTS,10,False,,text/html,Apache,URL=/websso/sso_Home.sso,,,,
login-uk.isso.db.com,Web SSO Deutsche Bank Authentication Gateway,200,258,login-uk.isso.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-07-16T23:59:59Z,"CN=login-sg.isso.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",login-sg.isso.db.com,Deutsche Bank AG,login.isso.deutsche-bank.com.cn,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,e39fc90c31312c3598b675db0551832a,ba0aa0557b3521f2746836e64a46791729879c1431eb8a3092d47a623612ea29,ctls,login-uk.isso.db.com,,443,https://login-uk.isso.db.com:443,https,GET,160.83.59.68,/,-2144756507,2a00:c00:f062:1::204,HSTS,10,False,,text/html,Apache,URL=/websso/sso_Home.sso,,,,
login.isso.db.com,Web SSO Deutsche Bank Authentication Gateway,200,258,login.isso.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-07-16T23:59:59Z,"CN=login-sg.isso.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",login-sg.isso.db.com,Deutsche Bank AG,login.isso.deutsche-bank.com.cn,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,e39fc90c31312c3598b675db0551832a,ba0aa0557b3521f2746836e64a46791729879c1431eb8a3092d47a623612ea29,ctls,login.isso.db.com,,443,https://login.isso.db.com:443,https,GET,202.21.225.39,/,-2144756507,2a00:c00:f060:1::204,HSTS,10,False,,text/html,Apache,URL=/websso/sso_Home.sso,,,,
login1-new.cth.autobahnfo.db.com,403 Forbidden,403,153,login1-new.cth.autobahnfo.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2024-03-12T23:59:59Z,"CN=secure.autobahnfo-sg.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",secure.autobahnfo-sg.db.com,Deutsche Bank AG,autobahnfo-sg.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,58ca4451cbe6625ec02c92c7e51594d2,501e060c480cf8dd2a688445bb000f52949e6d62b736e02757e3eeeb52b1b8fb,ctls,login1-new.cth.autobahnfo.db.com,,443,https://login1-new.cth.autobahnfo.db.com:443,https,GET,202.21.220.210,/,286975560,202.21.220.210,,8,False,,text/html,Deutsche Bank Server,,,,,
login1-new.gth.autobahnfo.db.com,403 Forbidden,403,153,login1-new.gth.autobahnfo.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2024-03-12T23:59:59Z,"CN=secure.autobahnfo-us.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",secure.autobahnfo-us.db.com,Deutsche Bank AG,autobahnfo.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,370c6bbe0d6f8f727127d115505741ab,945336cce2caca7c23e5f6118c75cb49764bad4118455a53bad590cdb273b784,ctls,login1-new.gth.autobahnfo.db.com,,443,https://login1-new.gth.autobahnfo.db.com:443,https,GET,160.83.74.101,/,286975560,160.83.74.101,,8,False,,text/html,Deutsche Bank Server,,,,,
login1-new.wtf.autobahnfo.db.com,403 Forbidden,403,153,login1-new.wtf.autobahnfo.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2024-03-12T23:59:59Z,"CN=secure.autobahnfo-uk.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",secure.autobahnfo-uk.db.com,Deutsche Bank AG,autobahnfo.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,a5b25fc1d484b77de1aef6fa12604f4a,50a2f37df498a3f7dd05be0ee10ed2550a7c27ea8c166381df5555ccd6b28822,ctls,login1-new.wtf.autobahnfo.db.com,,443,https://login1-new.wtf.autobahnfo.db.com:443,https,GET,160.83.32.17,/,286975560,160.83.32.17,,8,False,,text/html,Deutsche Bank Server,,,,,
login1-new.wtf.autobahnfo.gm.db.com,403 Forbidden,403,153,login1-new.wtf.autobahnfo.gm.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2024-03-12T23:59:59Z,"CN=secure.autobahnfo-uk.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",secure.autobahnfo-uk.db.com,Deutsche Bank AG,autobahnfo.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,a5b25fc1d484b77de1aef6fa12604f4a,50a2f37df498a3f7dd05be0ee10ed2550a7c27ea8c166381df5555ccd6b28822,ctls,login1-new.wtf.autobahnfo.gm.db.com,,443,https://login1-new.wtf.autobahnfo.gm.db.com:443,https,GET,160.83.32.17,/,286975560,160.83.32.17,,8,False,,text/html,Deutsche Bank Server,,,,,
login2-new.hbr.autobahnfo.db.com,403 Forbidden,403,153,login2-new.hbr.autobahnfo.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2024-03-12T23:59:59Z,"CN=secure.autobahnfo-us.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",secure.autobahnfo-us.db.com,Deutsche Bank AG,autobahnfo.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,370c6bbe0d6f8f727127d115505741ab,945336cce2caca7c23e5f6118c75cb49764bad4118455a53bad590cdb273b784,ctls,login2-new.hbr.autobahnfo.db.com,,443,https://login2-new.hbr.autobahnfo.db.com:443,https,GET,160.83.91.248,/,286975560,160.83.91.248,,8,False,,text/html,Deutsche Bank Server,,,,,
login2-new.kch.autobahnfo.db.com,403 Forbidden,403,153,login2-new.kch.autobahnfo.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2024-03-12T23:59:59Z,"CN=secure.autobahnfo-sg.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",secure.autobahnfo-sg.db.com,Deutsche Bank AG,autobahnfo-sg.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,58ca4451cbe6625ec02c92c7e51594d2,501e060c480cf8dd2a688445bb000f52949e6d62b736e02757e3eeeb52b1b8fb,ctls,login2-new.kch.autobahnfo.db.com,,443,https://login2-new.kch.autobahnfo.db.com:443,https,GET,202.21.224.210,/,286975560,202.21.224.210,,8,False,,text/html,Deutsche Bank Server,,,,,
lon.dbrasweb.db.com,dbRASweb :: Deutsche Bank,200,5181,lon.dbrasweb.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,2024-02-12T23:59:59Z,"CN=lon.dbrasweb.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",lon.dbrasweb.db.com,Deutsche Bank AG,sin.dbrasweb.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,4ee37c052fb040cf1ad05f9b369c62f0,b4051b08a522b9e3e34b4691e239a7c6a14f403d2d45e3aa52c1ba02638ca93f,ctls,lon.dbrasweb.db.com,,443,https://lon.dbrasweb.db.com:443,https,GET,160.83.59.23,/,366524915,160.83.59.23,PHP:8.0.19,97,False,,text/html,Apache,*.java.com,,,,
lon.tradefinder.db.com,Deutsche Bank Authentication Gateway,200,13466,login.isso.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-07-16T23:59:59Z,"CN=login-sg.isso.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",login-sg.isso.db.com,Deutsche Bank AG,login.isso.deutsche-bank.com.cn,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,e39fc90c31312c3598b675db0551832a,ba0aa0557b3521f2746836e64a46791729879c1431eb8a3092d47a623612ea29,ctls,login.isso.db.com,,80,http://lon.tradefinder.db.com:80,http,GET,95.101.111.142,/,-539036878,2a02:26f0:480:23::1726:628c,JavaServer Pages:2.3,591,False,,text/html,Apache,,,https://login.isso.db.com/websso/sso_multi_auth_Logon.sso?ct_orig_uri=https%3A%2F%2Flogin.isso.db.com%3A443%2Fwebsso%2Fsso_FallThrough.sso&requesting_slave=https%3A%2F%2Ftradefinder.db.com%2Fservice%2FtradeFinder%2Ftradefnd%2Findex.jsp%3Fportal%3Dportals&viaFT=false,,
lrms.prod.brainloop.db.com,,200,133,lrms.prod.brainloop.db.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T00:00:00Z,2024-06-12T23:59:59Z,"CN=prod.brainloop.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",prod.brainloop.db.com,Deutsche Bank AG,prod.dbsdr.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,9982b449835cbec81e5a7002b7cc062a,a37715809d8239b23260601aacb93df77fd01395324792f50f8a4e232627d655,ctls,lrms.prod.brainloop.db.com,,443,https://lrms.prod.brainloop.db.com:443,https,GET,95.101.111.177,/,1631801191,2a02:26f0:480:23::1726:62ad,Windows Server,11,False,,text/html,Microsoft-IIS/8.5,,,,,
lrms.prod.dbsdr.db.com,,200,112,lrms.prod.dbsdr.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-22T00:00:00Z,2024-02-21T23:59:59Z,"CN=prod.dbsdr.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",prod.dbsdr.db.com,Deutsche Bank AG,lrms.prod.dbsdr.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,5eb8e3786e159f3a0b6fd1a16bd0e17b,f521b567ec9b52d131de64fad6476551f2210fb94d1bb65ceeaa927046efe4f7,ctls,lrms.prod.dbsdr.db.com,,443,https://lrms.prod.dbsdr.db.com:443,https,GET,160.83.10.45,/,1631801191,160.83.10.45,Windows Server,11,False,,text/html,Microsoft-IIS/8.5,,,,,
lrms.uat.dbsdr.db.com,,200,112,lrms.uat.dbsdr.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-16T00:00:00Z,2024-03-18T23:59:59Z,"CN=uat.dbsdr.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",uat.dbsdr.db.com,Deutsche Bank AG,lrms.uat.dbsdr.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,67c559f76aa686ee28e6d4eff0ec16df,a82a9d5be9de352a7754449647e969882bcda28d27baf3368139d4fc58234224,ctls,lrms.uat.dbsdr.db.com,,443,https://lrms.uat.dbsdr.db.com:443,https,GET,160.83.10.25,/,1631801191,160.83.10.25,Windows Server,11,False,,text/html,Microsoft-IIS/8.5,,,,,
lt.db-direct.db.com,Error,503,176,lt.db-direct.db.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T00:00:00Z,2024-06-05T23:59:59Z,"CN=lt.db-direct.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",lt.db-direct.db.com,Deutsche Bank AG,lt.db-direct.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,19d4d1689cf537edc480a25d877b5759,9016fed2166c2d48f303b4d161908096ece268f0a7cff021bba1cd679b218742,ctls,lt.db-direct.db.com,,443,https://lt.db-direct.db.com:443,https,GET,2.16.187.66,/,-2091534603,2a02:26f0:ab00::214:8e63,,5,False,,text/html,AkamaiGHost,,,,,
lyncdiscover.db.com,,200,317,lyncdiscover.db.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-23T00:00:00Z,2024-05-22T23:59:59Z,"CN=meet.db.com, O=Deutsche Bank AG, street=Taunusanlage 12, L=Frankfurt am Main, ST=Hessen, C=DE, serialNumber=HRB 30000, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Frankfurt am Main, jurisdictionStateOrProvince=Hessen, jurisdictionCountry=DE",meet.db.com,Deutsche Bank AG,sfbinewp02.db.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,8466e7ddd29d4a1911ee701a18faa3ae,df89c5267e952486e7c58733da47291d4f26347dd90b20ae1ff898d06d42d0ba,ctls,lyncdiscover.db.com,,443,https://lyncdiscover.db.com:443,https,GET,160.83.43.238,/,707129178,160.83.43.238,,1,False,,application/json,,,,,,
