input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,cdn_name,webserver,tech_,cdn,tls_subject_org_,final_url,csp_domains_
cs01.dev.buffer.com,404 Not Found,404,146,cs01.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,cs01.dev.buffer.com,443,https://cs01.dev.buffer.com:443,https,text/html,GET,52.86.92.6,/,1494302000,52.54.124.215,8,False,,,,,,,
csa-dev.dev.buffer.com,404 Not Found,404,146,csa-dev.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,csa-dev.dev.buffer.com,443,https://csa-dev.dev.buffer.com:443,https,text/html,GET,54.145.245.164,/,1494302000,52.86.92.6,8,False,,,,,,,
culturehistory.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://culturehistory.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
cust88.dev.buffer.com,404 Not Found,404,146,cust88.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,cust88.dev.buffer.com,443,https://cust88.dev.buffer.com:443,https,text/html,GET,52.86.92.6,/,1494302000,52.204.84.145,8,False,,,,,,,
customers-signup.dev.buffer.com,404 Not Found,404,146,customers-signup.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,customers-signup.dev.buffer.com,443,https://customers-signup.dev.buffer.com:443,https,text/html,GET,54.145.245.164,/,1494302000,52.54.124.215,8,False,,,,,,,
customersipv6-cacheeuw-meet-git.dev.buffer.com,404 Not Found,404,146,customersipv6-cacheeuw-meet-git.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,customersipv6-cacheeuw-meet-git.dev.buffer.com,443,https://customersipv6-cacheeuw-meet-git.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,52.86.92.6,8,False,,,,,,,
cvs-email.dev.buffer.com,404 Not Found,404,146,cvs-email.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,cvs-email.dev.buffer.com,443,https://cvs-email.dev.buffer.com:443,https,text/html,GET,52.54.124.215,/,1494302000,54.145.245.164,8,False,,,,,,,
cyberbob.dev.buffer.com,404 Not Found,404,146,cyberbob.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,cyberbob.dev.buffer.com,443,https://cyberbob.dev.buffer.com:443,https,text/html,GET,52.86.92.6,/,1494302000,52.54.124.215,8,False,,,,,,,
cyberlink-power2go.dev.buffer.com,404 Not Found,404,146,cyberlink-power2go.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,cyberlink-power2go.dev.buffer.com,443,https://cyberlink-power2go.dev.buffer.com:443,https,text/html,GET,52.54.124.215,/,1494302000,54.145.245.164,8,False,,,,,,,
d03-3-ag.dev.buffer.com,404 Not Found,404,146,d03-3-ag.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,d03-3-ag.dev.buffer.com,443,https://d03-3-ag.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,52.54.124.215,8,False,,,,,,,
d54c12ead.dev.buffer.com,404 Not Found,404,146,d54c12ead.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,d54c12ead.dev.buffer.com,443,https://d54c12ead.dev.buffer.com:443,https,text/html,GET,52.54.124.215,/,1494302000,52.204.84.145,8,False,,,,,,,
d847e5cb.dev.buffer.com,404 Not Found,404,146,d847e5cb.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,d847e5cb.dev.buffer.com,443,https://d847e5cb.dev.buffer.com:443,https,text/html,GET,54.145.245.164,/,1494302000,52.204.84.145,8,False,,,,,,,
da-fra-2.dev.buffer.com,404 Not Found,404,146,da-fra-2.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,da-fra-2.dev.buffer.com,443,https://da-fra-2.dev.buffer.com:443,https,text/html,GET,52.54.124.215,/,1494302000,52.204.84.145,8,False,,,,,,,
da2.dev.buffer.com,404 Not Found,404,146,da2.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,da2.dev.buffer.com,443,https://da2.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,52.54.124.215,8,False,,,,,,,
daewony1.un-singe-en-hiver.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://daewony1.un-singe-en-hiver.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
daihatsu-outback-7.dev.buffer.com,404 Not Found,404,146,daihatsu-outback-7.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,daihatsu-outback-7.dev.buffer.com,443,https://daihatsu-outback-7.dev.buffer.com:443,https,text/html,GET,52.54.124.215,/,1494302000,54.145.245.164,8,False,,,,,,,
daimler-iotgw.dev.buffer.com,404 Not Found,404,146,daimler-iotgw.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,daimler-iotgw.dev.buffer.com,443,https://daimler-iotgw.dev.buffer.com:443,https,text/html,GET,54.145.245.164,/,1494302000,52.204.84.145,8,False,,,,,,,
dal-idrac.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://dal-idrac.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
dallas1.dev.buffer.com,404 Not Found,404,146,dallas1.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,dallas1.dev.buffer.com,443,https://dallas1.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,52.54.124.215,8,False,,,,,,,
daniele-deschamps.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://daniele-deschamps.fetlife.com:443,https,text/html,GET,151.101.1.91,/,,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
data-bucket-stagingacc-apiproduction.dev.buffer.com,404 Not Found,404,146,data-bucket-stagingacc-apiproduction.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,data-bucket-stagingacc-apiproduction.dev.buffer.com,443,https://data-bucket-stagingacc-apiproduction.dev.buffer.com:443,https,text/html,GET,54.145.245.164,/,1494302000,52.86.92.6,8,False,,,,,,,
data-collect-file.dev.buffer.com,404 Not Found,404,146,data-collect-file.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,data-collect-file.dev.buffer.com,443,https://data-collect-file.dev.buffer.com:443,https,text/html,GET,52.86.92.6,/,1494302000,52.54.124.215,8,False,,,,,,,
data-erpwebservices-start-clients.dev.buffer.com,404 Not Found,404,146,data-erpwebservices-start-clients.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,data-erpwebservices-start-clients.dev.buffer.com,443,https://data-erpwebservices-start-clients.dev.buffer.com:443,https,text/html,GET,52.86.92.6,/,1494302000,54.145.245.164,8,False,,,,,,,
data.buffer.com,Buffer's Data Blog,200,22569,data.buffer.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=buffer.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",buffer.com,buffer.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",67ccffe4dabc37f6ef78ae2bd04fe7fa,6f7085703a670feb69d6bcf891ae24d78c48ef89641e662bd104487feb155f9f,True,ctls,data.buffer.com,443,https://data.buffer.com:443,https,text/html,GET,104.16.140.52,/,-2528612,2606:4700::6810:8c34,639,False,cloudflare,cloudflare,Netlify,True,"Cloudflare, Inc.",,
dataalphapress-uat.dev.buffer.com,404 Not Found,404,146,dataalphapress-uat.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,dataalphapress-uat.dev.buffer.com,443,https://dataalphapress-uat.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,52.54.124.215,8,False,,,,,,,
db-airflow-gfgrisk.dev.buffer.com,404 Not Found,404,146,db-airflow-gfgrisk.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,db-airflow-gfgrisk.dev.buffer.com,443,https://db-airflow-gfgrisk.dev.buffer.com:443,https,text/html,GET,54.145.245.164,/,1494302000,52.86.92.6,8,False,,,,,,,
db1.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://db1.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
db23.dev.buffer.com,404 Not Found,404,146,db23.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,db23.dev.buffer.com,443,https://db23.dev.buffer.com:443,https,text/html,GET,54.145.245.164,/,1494302000,52.86.92.6,8,False,,,,,,,
db4.dev.buffer.com,404 Not Found,404,146,db4.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,db4.dev.buffer.com,443,https://db4.dev.buffer.com:443,https,text/html,GET,52.86.92.6,/,1494302000,52.54.124.215,8,False,,,,,,,
dcf578fc.dev.buffer.com,404 Not Found,404,146,dcf578fc.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,dcf578fc.dev.buffer.com,443,https://dcf578fc.dev.buffer.com:443,https,text/html,GET,52.86.92.6,/,1494302000,54.145.245.164,8,False,,,,,,,
dcorona.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://dcorona.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
ddiexp-prd-qydc.dev.buffer.com,404 Not Found,404,146,ddiexp-prd-qydc.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,ddiexp-prd-qydc.dev.buffer.com,443,https://ddiexp-prd-qydc.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,52.86.92.6,8,False,,,,,,,
ddtc-demo.dev.buffer.com,404 Not Found,404,146,ddtc-demo.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,ddtc-demo.dev.buffer.com,443,https://ddtc-demo.dev.buffer.com:443,https,text/html,GET,52.86.92.6,/,1494302000,52.54.124.215,8,False,,,,,,,
debug-temp-backups.dev.buffer.com,404 Not Found,404,146,debug-temp-backups.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,debug-temp-backups.dev.buffer.com,443,https://debug-temp-backups.dev.buffer.com:443,https,text/html,GET,52.54.124.215,/,1494302000,54.145.245.164,8,False,,,,,,,
debugcrm.dev.buffer.com,404 Not Found,404,146,debugcrm.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,debugcrm.dev.buffer.com,443,https://debugcrm.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,52.54.124.215,8,False,,,,,,,
debugdvpdemo-ch2-1p.dev.buffer.com,404 Not Found,404,146,debugdvpdemo-ch2-1p.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,debugdvpdemo-ch2-1p.dev.buffer.com,443,https://debugdvpdemo-ch2-1p.dev.buffer.com:443,https,text/html,GET,52.86.92.6,/,1494302000,52.54.124.215,8,False,,,,,,,
deletev9redirectvirus.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://deletev9redirectvirus.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
demo-courier.dev.buffer.com,404 Not Found,404,146,demo-courier.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,demo-courier.dev.buffer.com,443,https://demo-courier.dev.buffer.com:443,https,text/html,GET,54.145.245.164,/,1494302000,52.86.92.6,8,False,,,,,,,
demo-demo-wikicustomersstatus.dev.buffer.com,404 Not Found,404,146,demo-demo-wikicustomersstatus.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,demo-demo-wikicustomersstatus.dev.buffer.com,443,https://demo-demo-wikicustomersstatus.dev.buffer.com:443,https,text/html,GET,54.145.245.164,/,1494302000,52.86.92.6,8,False,,,,,,,
