input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,cdn_name,cdn,csp_domains_,final_url,tls_mismatched,tls_wildcard_certificate,tls_expired,tls_self_signed
rabobank.nl,"Sorry, er gaat iets niet goed…",200,18720,www.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-07T23:59:59Z,"CN=rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",rabobank.nl,Cooperatieve Rabobank U.A.,www.rabobank.nl,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,ba2717321cfd87c20ccef4093eb9f1ec,8678fd7fa8dc310d6127118d754ca643852068bb49a4d8dba920e27cf4fdc972,ctls,www.rabobank.nl,443,https://rabobank.nl:443,https,AkamaiNetStorage,text/html,GET,95.101.111.138,/,-648227036,2a02:26f0:480:23::1726:62b1,129,False,HSTS,,,,https://www.rabobank.nl/,,,,
rabobi.rabobank.nl,Sign in to your account,200,47487,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,443,https://rabobi.rabobank.nl:443,https,,text/html,GET,13.107.246.45,/,397604850,2620:1ec:46::45,95,False,HSTS,,,,https://login.microsoftonline.com/6e93a626-8aca-4dc1-9191-ce291b4b75a1/oauth2/v2.0/authorize?client_id=a95901d6-371f-4b47-b44a-35d053a496a2&redirect_uri=https%3A%2F%2Frabobi.rabobank.nl%2Fsignin-oidc&response_type=code&scope=openid%20profile%20offline_access%20User.Read&code_challenge=xpuYMRjxy3XmxLn8cGndrtz4Ifc15J_SA3kzJIIav7g&code_challenge_method=S256&response_mode=form_post&nonce=638261947721409606.M2UwMDlmNTYtNWI0NC00Zjg1LTk2NjUtOGQ3MjY3NGU1ZTE4NzNjOTE3NTUtNmNlNy00NGI1LThkM2YtZDFhZWI1NTAzMGVk&client_info=1&x-client-brkrver=IDWeb.1.26.0.0&state=CfDJ8Kf_qFs3r1JLkbSejkkmrr65Uki_UDMQGYEoKFDbyAvBs2UUAH_bsmjiN1Hond1zOOBDSDFxZJfHIRP0AF4ez9FGqrN-fFKZicimBG5ns1U-rCHh8qhKclSvdKEJra2DnP58S8QI0_lyfXtQ0L5CxHFWt39dJaYW_OOju3sat9oR_JgwGA1GN767nQ0OtULzBZ9m16au3jYbaoFkYwXIZz_TMS9DxhwSMu6OPIlEolMq-kaL_PIrJi8IhKxDk9pXs8H9LIwOeH3VH1llLnJl1UaugsCD8__XVUTsRQZGwISbasZGZy4_9OoMGC5vHi5ITneKPUFymPlXSTEGo6-1YGPSQztl3XTGWtAbDNzZzk2XwYgCyDWkPaGcWdrQ_0-W5g&x-client-SKU=ID_NET6_0&x-client-ver=6.26.1.0,,,,
raboenco.rabobank.nl,Rabo&Co Regio Zoeker Website,200,980,raboenco.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-04-23T23:59:59Z,"CN=raboenco.rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",raboenco.rabobank.nl,Cooperatieve Rabobank U.A.,raboenco.rabobank.nl,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dabeb1ff89aadc104f54c1f8f2a4de2a,a74b8f54c98b4c5e0d116b64288800ab90ec2b65e76dcdd8aa569c8a834875d1,ctls,raboenco.rabobank.nl,443,https://raboenco.rabobank.nl:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,149.210.244.206,/,-2144967296,149.210.244.206,34,False,Ubuntu,,,,,,,,
ranz.pst.rabobank.com,Redirecting to login page...,200,963,ranz.pst.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-17T00:00:00Z,2024-05-17T23:59:59Z,"CN=ranz.pst.rabobank.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",ranz.pst.rabobank.com,Microsoft Corporation,ranz.pst.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,14b7c0fdfb539206f0671bebc13f92ab,5d2ab05507f275dc78db6110d357e238fe8e309160ff75398271257532e66809,ctls,ranz.pst.rabobank.com,443,https://ranz.pst.rabobank.com:443,https,,text/html,GET,13.107.213.45,/,-47552856,2620:1ec:bdf::45,22,False,Microsoft ASP.NET,,,,,,,,
redirector.rabobank.com,Home Rabobank Group,200,48466,www.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-04-23T23:59:59Z,"CN=www.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",www.rabobank.com,Cooperatieve Rabobank U.A.,rabobank.com,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,80fdfc7758737414af1abe56b6c0d401,40e60705db67a4b802b697b44ce948c4fa80f10bd92dfe9e5820f7af5b546e28,ctls,www.rabobank.com,443,https://redirector.rabobank.com:443,https,nginx,text/html,GET,95.101.111.145,/,1932839175,2a02:26f0:480:23::1726:629d,1851,False,Nginx,,,https:,https://www.rabobank.com/en/home/index.html,,,,
redirector.rabobank.nl,"Sorry, er gaat iets niet goed…",200,18720,www.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-07T23:59:59Z,"CN=rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",rabobank.nl,Cooperatieve Rabobank U.A.,www.rabobank.nl,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,ba2717321cfd87c20ccef4093eb9f1ec,8678fd7fa8dc310d6127118d754ca643852068bb49a4d8dba920e27cf4fdc972,ctls,www.rabobank.nl,443,https://redirector.rabobank.nl:443,https,AkamaiNetStorage,text/html,GET,95.101.111.145,/,-770325996,2a02:26f0:480:23::1726:629d,129,False,HSTS,,,,https://www.rabobank.nl,,,,
research-staging.rabobank.com,The corporate website of Rabobank is not up and running,200,5597,research-staging.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-22T23:59:59Z,"CN=verificatie.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",verificatie.rabobank.nl,Cooperatieve Rabobank U.A.,log-verificatie.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,775af13c82f25fb824f6c45c17ab7ce8,ec61781b8e0118c68d71f9332de8a554d5ba83a7931aee755fdb54da99a09a73,ctls,research-staging.rabobank.com,443,https://research-staging.rabobank.com:443,https,AkamaiNetStorage,text/html,GET,95.101.111.165,/,1470593509,2a02:26f0:480:23::1726:62a8,178,False,,,,,,,,,
research-verification.rabobank.com,The corporate website of Rabobank is not up and running,200,5597,research-verification.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-22T23:59:59Z,"CN=verificatie.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",verificatie.rabobank.nl,Cooperatieve Rabobank U.A.,log-verificatie.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,775af13c82f25fb824f6c45c17ab7ce8,ec61781b8e0118c68d71f9332de8a554d5ba83a7931aee755fdb54da99a09a73,ctls,research-verification.rabobank.com,443,https://research-verification.rabobank.com:443,https,AkamaiNetStorage,text/html,GET,95.101.111.165,/,-863032700,2a02:26f0:1700:5::5f65:1b59,178,False,,,,,,,,,
research.rabobank.com,RaboResearch,200,36639,www.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-04-23T23:59:59Z,"CN=www.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",www.rabobank.com,Cooperatieve Rabobank U.A.,rabobank.com,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,80fdfc7758737414af1abe56b6c0d401,40e60705db67a4b802b697b44ce948c4fa80f10bd92dfe9e5820f7af5b546e28,ctls,www.rabobank.com,443,https://research.rabobank.com:443,https,nginx,text/html,GET,95.101.111.159,/,1161802770,2a02:26f0:1700:11::b856:6793,1634,False,Nginx,,,https:,https://www.rabobank.com/en/research/index.html,,,,
rewardplanservices.rabobank.com,,200,945,rewardplanservices.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2019-01-16T00:00:00Z,2021-01-20T12:00:00Z,"CN=rewardplanservices.rabobank.com, OU=IT, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",rewardplanservices.rabobank.com,Cooperatieve Rabobank U.A.,rewardplanservices.rabobank.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,d452c86e66a917053d440feccfbf8e90,6c5b4c46233a7e0545a851182e224286f7fc352b3203004843e157633f3ee2c4,ctls,rewardplanservices.rabobank.com,443,https://rewardplanservices.rabobank.com:443,https,Microsoft-IIS/10.0,text/html,GET,188.66.17.245,/,1631801191,188.66.17.245,37,False,Windows Server,,,,,,,True,
rio.rabobank.nl,RabobankIntermediair,200,15587,rio.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-07-13T23:59:59Z,"CN=rio.rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",rio.rabobank.nl,Cooperatieve Rabobank U.A.,www.rio.rabobank.nl,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,91f15434492412a3f74257f6b5798040,eb8f1a6e9da43272b286f74d2db019876c3068cdaf795212e659e27ddd953117,ctls,rio.rabobank.nl,443,https://rio.rabobank.nl:443,https,,text/html,GET,20.50.49.228,/,-631610740,20.50.49.228,14,False,Typekit,azure,True,www.googletagmanager.com,,,,,
rsa.rabobank.com,Error 503--Service Unavailable,503,1307,rsa.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-03T00:00:00Z,2024-01-02T23:59:59Z,"CN=rsa.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",rsa.rabobank.com,Cooperatieve Rabobank U.A.,www.rsa.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,505485440c9c540e72d7fff4ed2a4c27,dbee70a15af7422cf009c10b837c0a1c46546024e0d9719f17ae72a1d7ca8a96,ctls,rsa.rabobank.com,443,https://rsa.rabobank.com:443,https,,text/html,GET,145.72.120.33,/,-2113408924,145.72.120.33,20,False,,,,,https://rsa.rabobank.com/console-selfservice/,,,,
ruralclientphoto.rabobank.com,Rural Client Photo,200,706,ruralclientphoto.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,2024-02-09T23:59:59Z,"CN=ruralclientphoto.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",ruralclientphoto.rabobank.com,Cooperatieve Rabobank U.A.,www.ruralclientphoto.rabobank.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,c7b402bd9b9c8a75c2592439784ad1ce,5e1a820cb2e6f82a684225b4ae3fb03f43ab1cc6420738165cf24f5f65a464d7,ctls,ruralclientphoto.rabobank.com,443,https://ruralclientphoto.rabobank.com:443,https,,text/html,GET,20.76.216.101,/,-1284667029,20.76.216.101,23,False,HSTS,,,,,,,,
salessuite.rabobank.nl,Sign in to your account,200,39727,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,443,https://salessuite.rabobank.nl:443,https,,text/html,GET,13.107.246.45,/,-2044045458,2620:1ec:46::45,95,False,HSTS,,,,https://login.microsoftonline.com/6e93a626-8aca-4dc1-9191-ce291b4b75a1/oauth2/v2.0/authorize?response_type=id_token&redirect_uri=https%3A%2F%2Fsalessuite.rabobank.nl%2F.auth%2Flogin%2Faad%2Fcallback&client_id=2532e2fe-74f4-4692-81cc-6b3785451266&scope=openid+profile+email&response_mode=form_post&nonce=97c2bf8a146641e89a2c95066c77282a_20230729023755&state=redir%3D%252F,,,,
samas-dev.rabobank.com,Web App - Unavailable,403,1892,samas-dev.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-13T00:00:00Z,2023-12-13T23:59:59Z,"CN=samas-dev.rabobank.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",samas-dev.rabobank.com,Microsoft Corporation,samas-dev.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,07f9ae77e47bc7b5c55bbb1e4d0b10a1,e90cd6a663be202bc1eecc3bb82f8ced4d28a60bcf6f0ac8451a94b41b6ed55d,ctls,samas-dev.rabobank.com,443,https://samas-dev.rabobank.com:443,https,,text/html,GET,13.107.246.45,/,-237335256,2620:1ec:46::45,74,False,Azure Front Door,,,,,,,,
sapmdg.qas.rabobank.com,Service cannot be reached,404,9314,sapmdg.qas.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-09T00:00:00Z,2023-08-09T23:59:59Z,"CN=sapmdg.qas.rabobank.com, OU=SAPTAB, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",sapmdg.qas.rabobank.com,Cooperatieve Rabobank U.A.,vhrabwm1wd01.hec.rabonet.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3a5484855ab0a65b49bd1c68ddee5a95,203cfcf63e3c42d8f083de289f0f7d2b558deaaff93348bc07d7abe1ddb5ef9f,ctls,sapmdg.qas.rabobank.com,443,https://sapmdg.qas.rabobank.com:443,https,,text/html,GET,51.124.164.213,/,-257809722,51.124.164.213,1,False,,azure,True,,,,,,
sapmdg.rabobank.com,SAP,403,807,sapmdg.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=sapmdg.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",sapmdg.rabobank.com,Cooperatieve Rabobank U.A.,vhrabwm3wd01.hec.rabonet.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cffead7522343098394a881c316fa4f9,c630f6ee46f679f8d9bcaa5f12dd455e6e0f15e7eb94e65e8dec15557f0564f8,ctls,sapmdg.rabobank.com,443,https://sapmdg.rabobank.com:443,https,,text/html,GET,51.145.162.56,/,-257809722,51.145.162.56,37,False,,azure,True,,,,,,
scim.governet.rabobank.nl,,401,66,scim.governet.rabobank.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-09T00:00:00Z,2023-11-09T23:59:59Z,"CN=scim.governet.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",scim.governet.rabobank.nl,Cooperatieve Rabobank U.A.,scim.governet.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,2fb311c75575f230662ebcf637a16035,0f4158399bbb4feb8e023bd86b448dfcd3b061542854bdff6eea9a78ed4ad108,ctls,scim.governet.rabobank.nl,443,https://scim.governet.rabobank.nl:443,https,Apache,application/json,GET,34.149.167.54,/,-780928015,34.149.167.54,1,False,HTTP/3,google,True,,,,,,
services.rabobank.com,RaboResearch,200,36639,www.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-04-23T23:59:59Z,"CN=www.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",www.rabobank.com,Cooperatieve Rabobank U.A.,rabobank.com,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,80fdfc7758737414af1abe56b6c0d401,40e60705db67a4b802b697b44ce948c4fa80f10bd92dfe9e5820f7af5b546e28,ctls,www.rabobank.com,443,https://services.rabobank.com:443,https,nginx,text/html,GET,2.17.100.161,/,-2115090659,2a02:26f0:ab00::214:8e4a,1634,False,Nginx,,,https:,https://www.rabobank.com/en/research/index.html,,,,
sip.rabobank.com,IIS Windows Server,200,701,,,,,,,,,,,,,,,,,,,80,http://sip.rabobank.com:80,http,Microsoft-IIS/8.5,text/html,GET,145.72.124.66,/,1631801191,145.72.124.69,32,False,Windows Server,,,,,,,,
sip.rabobank.nl,IIS Windows Server,200,701,,,,,,,,,,,,,,,,,,,80,http://sip.rabobank.nl:80,http,Microsoft-IIS/8.5,text/html,GET,145.72.124.66,/,1631801191,145.72.124.69,32,False,Windows Server,,,,,,,,
solaris.rabobank.com,Mendix,200,7662,solaris.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-03T00:00:00Z,2024-03-02T23:59:59Z,"CN=solaris.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",solaris.rabobank.com,Cooperatieve Rabobank U.A.,solaris.rabobank.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,da7c39aab30c5521b773e045e7343a09,a3eab075e00b6d39588b4f5de3f40f43bbd8fb43ead28ca5148da99b992b4779,ctls,solaris.rabobank.com,443,https://solaris.rabobank.com:443,https,nginx,text/html,GET,3.125.189.196,/,496617746,2a05:d014:145:aa01:e7ed:1bdf:317c:168e,50,False,Nginx,,,*.mendixcloud.com,,,,,
staging.ruralclientphoto.rabobank.com,Rural Client Photo,200,706,staging.ruralclientphoto.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-23T00:00:00Z,2024-01-22T23:59:59Z,"CN=staging.ruralclientphoto.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",staging.ruralclientphoto.rabobank.com,Cooperatieve Rabobank U.A.,www.staging.ruralclientphoto.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3af67da6effdd8917a0994a6914130a0,35e13b3a86fc278a29fe41ad0a43cfae746dfc1f9700d612c4c734d16e5f4bd1,ctls,staging.ruralclientphoto.rabobank.com,443,https://staging.ruralclientphoto.rabobank.com:443,https,,text/html,GET,20.76.216.115,/,-1284667029,20.76.216.115,23,False,HSTS,,,,,,,,
statics-staging.rabobank.com,The corporate website of Rabobank is not up and running,403,5719,statics-staging.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-22T00:00:00Z,2024-05-21T23:59:59Z,"CN=wwwacceptatie.rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",wwwacceptatie.rabobank.nl,Cooperatieve Rabobank U.A.,widgets-tst.rabobank.nl,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8bd9837eef6101b152686e00b7701fd7,08aade5017c8723331d5fd5e89216f5d83332cd77098fe2dbb5c65de6b6b32ca,ctls,statics-staging.rabobank.com,443,https://statics-staging.rabobank.com:443,https,AkamaiNetStorage,text/html,GET,2.17.100.177,/,161121238,2a02:26f0:ab00::5c7a:d768,179,False,,,,,,,,,
statics.rabobank.com,The corporate website of Rabobank is not up and running,200,5720,statics.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-13T00:00:00Z,2024-02-13T23:59:59Z,"CN=statics.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",statics.rabobank.com,Cooperatieve Rabobank U.A.,statics.rabobank.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8fff443efcfa782df9f1a800f0368c9f,b68bca59cf6ecceb7da9c35f730bec0766917851b6a4e41bc54cd0ea0f9e9028,ctls,statics.rabobank.com,443,https://statics.rabobank.com:443,https,AkamaiNetStorage,text/html,GET,2.17.100.217,/,-686782905,2a02:26f0:ab00::5c7a:d720,179,False,HSTS,,,,,,,,
status-test.rabobank.nl,Access Denied,200,149,status-test.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-22T00:00:00Z,2024-05-21T23:59:59Z,"CN=wwwacceptatie.rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",wwwacceptatie.rabobank.nl,Cooperatieve Rabobank U.A.,widgets-tst.rabobank.nl,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8bd9837eef6101b152686e00b7701fd7,08aade5017c8723331d5fd5e89216f5d83332cd77098fe2dbb5c65de6b6b32ca,ctls,status-test.rabobank.nl,443,https://status-test.rabobank.nl:443,https,AkamaiNetStorage,text/html,GET,95.101.111.135,/,-224994662,2a02:26f0:480:23::1726:62b3,8,False,HSTS,,,,,,,,
status.rabobank.nl,Online Status Tool,200,723,status.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-06T00:00:00Z,2024-02-05T23:59:59Z,"CN=status.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",status.rabobank.nl,Cooperatieve Rabobank U.A.,status.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,eba4e03919af523035217ea9f55f8505,e13910da0a0572d86a8d040908dba417395b34f7afda30891d7aba7d223973d5,ctls,status.rabobank.nl,443,https://status.rabobank.nl:443,https,nginx,text/html,GET,2.17.100.162,/,-631610740,2a02:26f0:ab00::5c7a:d72b,16,False,Nginx,,,,,,,,
stress.ecolytiq.carboninsights.rabobank.nl,404 Not Found,404,146,stress.ecolytiq.carboninsights.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-08T00:00:00Z,2023-11-08T23:59:59Z,"CN=stress.ecolytiq.carboninsights.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",stress.ecolytiq.carboninsights.rabobank.nl,Cooperatieve Rabobank U.A.,stress.ecolytiq.carboninsights.rabobank.nl,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,249a27f0e15e765631a90c2104d1a951,22527636c77d83d9faee9a4fdabd3fa0421e26d6628e6e89d475bba3fe2133a1,ctls,stress.ecolytiq.carboninsights.rabobank.nl,443,https://stress.ecolytiq.carboninsights.rabobank.nl:443,https,,text/html,GET,20.166.216.65,/,1494302000,20.166.216.65,8,False,HSTS,,,,,,,,
