input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,webserver,cdn,tls_mismatched,final_url,csp_domains_
lemmetalk-apks.fra1.digitaloceanspaces.com,,404,230,lemmetalk-apks.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,lemmetalk-apks.fra1.digitaloceanspaces.com,443,https://lemmetalk-apks.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-744023651,5.101.109.44,HSTS,1,False,,,,,,
lernplattform-storybook.fra1.digitaloceanspaces.com,,404,239,lernplattform-storybook.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,lernplattform-storybook.fra1.digitaloceanspaces.com,80,http://lernplattform-storybook.fra1.digitaloceanspaces.com:80,http,application/xml,GET,5.101.109.44,/,957326117,5.101.109.44,HSTS,1,False,,,,,https://lernplattform-storybook.fra1.digitaloceanspaces.com/,
letsmoveto.fra1.digitaloceanspaces.com,,404,226,letsmoveto.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,letsmoveto.fra1.digitaloceanspaces.com,443,https://letsmoveto.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,2060919302,5.101.109.44,HSTS,1,False,,,,,,
lgnsr2.fra1.digitaloceanspaces.com,,403,222,lgnsr2.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,lgnsr2.fra1.digitaloceanspaces.com,443,https://lgnsr2.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,550543017,5.101.109.44,HSTS,1,False,,,,,,
libroweb-materials.nyc3.digitaloceanspaces.com,,403,234,libroweb-materials.nyc3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2024-05-29T23:59:59Z,"CN=*.nyc3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.nyc3.digitaloceanspaces.com,"DigitalOcean, LLC",nyc3.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ae22b59621ace14a46527f8983af585e,f568faac58e27dc5c8e0270c31a3987df4f0c5ff0e98acf2a0b7dd26d0a76e30,True,ctls,libroweb-materials.nyc3.digitaloceanspaces.com,443,https://libroweb-materials.nyc3.digitaloceanspaces.com:443,https,application/xml,GET,162.243.189.2,/,-1623632292,162.243.189.2,HSTS,1,False,,,,,,
lightec.fra1.digitaloceanspaces.com,,403,223,lightec.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,lightec.fra1.digitaloceanspaces.com,443,https://lightec.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-292893861,5.101.109.44,HSTS,1,False,,,,,,
likecard-space.fra1.digitaloceanspaces.com,,403,225,likecard-space.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,likecard-space.fra1.digitaloceanspaces.com,443,https://likecard-space.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,1547220898,5.101.109.44,HSTS,1,False,,,,,,
lineandround-media.fra1.digitaloceanspaces.com,,403,234,lineandround-media.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,lineandround-media.fra1.digitaloceanspaces.com,443,https://lineandround-media.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1076754389,5.101.109.44,HSTS,1,False,,,,,,
lipva.fra1.digitaloceanspaces.com,,404,221,lipva.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,lipva.fra1.digitaloceanspaces.com,443,https://lipva.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1879511640,5.101.109.44,HSTS,1,False,,,,,,
livestream.co.ke.sfo3.digitaloceanspaces.com,,404,251,livestream.co.ke.sfo3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-09T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.sfo3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.sfo3.digitaloceanspaces.com,"DigitalOcean, LLC",sfo3.digitaloceanspaces.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ebc94737c21aaa7a0a7ff464662253c1,c6e52e68c23864a405b87cb30faf3f5b347edca2399719f8d52221d5d80c0df9,True,ctls,livestream.co.ke.sfo3.digitaloceanspaces.com,443,https://livestream.co.ke.sfo3.digitaloceanspaces.com:443,https,application/xml,GET,138.68.34.161,/,-1390221898,138.68.34.161,HSTS,1,False,,,,True,,
lmsspace.fra1.digitaloceanspaces.com,,200,134266,lmsspace.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,lmsspace.fra1.digitaloceanspaces.com,443,https://lmsspace.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,1122337708,5.101.109.44,HSTS,1,False,,,,,,
logging.digitalocean.com,,404,19,logging.digitalocean.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-24T00:00:00Z,2024-04-23T23:59:59Z,"CN=digitalocean.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",digitalocean.com,"Cloudflare, Inc.",*.digitalocean.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c9572bd344a46755c5cd2298cac27d82,1bb8a5c81f2b40fac4bf8232d576263067a8c2af4b8e359692504e4b2ff0227d,True,ctls,logging.digitalocean.com,443,https://logging.digitalocean.com:443,https,text/plain,GET,104.16.182.15,/,-138391155,2606:4700::6810:b60f,Cloudflare Bot Management,2,False,cloudflare,cloudflare,True,,,
lonchera.sfo2.digitaloceanspaces.com,,403,218,lonchera.sfo2.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-03-27T23:59:59Z,"CN=*.sfo2.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.sfo2.digitaloceanspaces.com,"DigitalOcean, LLC",sfo2.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,3f24eb5f140401b86b532d474b778555,c53a1ffb80b745d51b394bcd358b21f04bfb24770fef5412644faf904cf403c1,True,ctls,lonchera.sfo2.digitaloceanspaces.com,443,https://lonchera.sfo2.digitaloceanspaces.com:443,https,application/xml,GET,138.68.32.225,/,1920371444,138.68.32.225,HSTS,1,False,,,,,,
looky-photos.fra1.digitaloceanspaces.com,,403,228,looky-photos.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,looky-photos.fra1.digitaloceanspaces.com,443,https://looky-photos.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1699951143,5.101.109.44,HSTS,1,False,,,,,,
loveiomgiftcard.fra1.digitaloceanspaces.com,,403,231,loveiomgiftcard.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,loveiomgiftcard.fra1.digitaloceanspaces.com,443,https://loveiomgiftcard.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1108699449,5.101.109.44,HSTS,1,False,,,,,,
loveotvclub.fra1.digitaloceanspaces.com,,404,227,loveotvclub.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,loveotvclub.fra1.digitaloceanspaces.com,443,https://loveotvclub.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1996029206,5.101.109.44,HSTS,1,False,,,,,,
ls-de-01.fra1.digitaloceanspaces.com,,404,224,ls-de-01.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,ls-de-01.fra1.digitaloceanspaces.com,80,http://ls-de-01.fra1.digitaloceanspaces.com:80,http,application/xml,GET,5.101.109.44,/,-1639958113,5.101.109.44,HSTS,1,False,,,,,https://ls-de-01.fra1.digitaloceanspaces.com/,
luaneletro-marketplace.fra1.digitaloceanspaces.com,,404,238,luaneletro-marketplace.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,luaneletro-marketplace.fra1.digitaloceanspaces.com,443,https://luaneletro-marketplace.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,847979987,5.101.109.44,HSTS,1,False,,,,,,
lueg-s3-cms-uploads.fra1.digitaloceanspaces.com,,404,235,lueg-s3-cms-uploads.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,lueg-s3-cms-uploads.fra1.digitaloceanspaces.com,443,https://lueg-s3-cms-uploads.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,627934990,5.101.109.44,HSTS,1,False,,,,,,
lunardrive488.nyc3.digitaloceanspaces.com,,404,229,lunardrive488.nyc3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2024-05-29T23:59:59Z,"CN=*.nyc3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.nyc3.digitaloceanspaces.com,"DigitalOcean, LLC",nyc3.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ae22b59621ace14a46527f8983af585e,f568faac58e27dc5c8e0270c31a3987df4f0c5ff0e98acf2a0b7dd26d0a76e30,True,ctls,lunardrive488.nyc3.digitaloceanspaces.com,443,https://lunardrive488.nyc3.digitaloceanspaces.com:443,https,application/xml,GET,162.243.189.2,/,-518329061,162.243.189.2,HSTS,1,False,,,,,,
luxiona.fra1.digitaloceanspaces.com,,403,223,luxiona.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,luxiona.fra1.digitaloceanspaces.com,443,https://luxiona.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-536944701,5.101.109.44,HSTS,1,False,,,,,,
lybaiketefiles.nyc3.digitaloceanspaces.com,,404,230,lybaiketefiles.nyc3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2024-05-29T23:59:59Z,"CN=*.nyc3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.nyc3.digitaloceanspaces.com,"DigitalOcean, LLC",nyc3.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ae22b59621ace14a46527f8983af585e,f568faac58e27dc5c8e0270c31a3987df4f0c5ff0e98acf2a0b7dd26d0a76e30,True,ctls,lybaiketefiles.nyc3.digitaloceanspaces.com,443,https://lybaiketefiles.nyc3.digitaloceanspaces.com:443,https,application/xml,GET,162.243.189.2,/,1030762280,162.243.189.2,HSTS,1,False,,,,,,
lybgyhhkhttfbfiles.fra1.digitaloceanspaces.com,,404,234,lybgyhhkhttfbfiles.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,lybgyhhkhttfbfiles.fra1.digitaloceanspaces.com,443,https://lybgyhhkhttfbfiles.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,1979753979,5.101.109.44,HSTS,1,False,,,,,,
lzumnwdtianfiles.ams3.digitaloceanspaces.com,,404,232,lzumnwdtianfiles.ams3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-24T00:00:00Z,2023-12-07T23:59:59Z,"CN=*.ams3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.ams3.digitaloceanspaces.com,"DigitalOcean, LLC",ams3.digitaloceanspaces.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5fb2d00373e1e10df7a6683fc7c9aca7,95d945fd80536f9d59e369c89d0ae29c15271b865ee1491da17aae462567b47e,True,ctls,lzumnwdtianfiles.ams3.digitaloceanspaces.com,443,https://lzumnwdtianfiles.ams3.digitaloceanspaces.com:443,https,application/xml,GET,5.101.110.225,/,-1227772564,5.101.110.225,HSTS,1,False,,,,,,
maca.fra1.digitaloceanspaces.com,,404,220,maca.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,maca.fra1.digitaloceanspaces.com,443,https://maca.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-1133306725,5.101.109.44,HSTS,1,False,,,,,,
macsecured2.sfo3.digitaloceanspaces.com,,403,246,macsecured2.sfo3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-09T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.sfo3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.sfo3.digitaloceanspaces.com,"DigitalOcean, LLC",sfo3.digitaloceanspaces.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ebc94737c21aaa7a0a7ff464662253c1,c6e52e68c23864a405b87cb30faf3f5b347edca2399719f8d52221d5d80c0df9,True,ctls,macsecured2.sfo3.digitaloceanspaces.com,443,https://macsecured2.sfo3.digitaloceanspaces.com:443,https,application/xml,GET,138.68.34.161,/,617854688,138.68.34.161,HSTS,1,False,,,,,,
madewithnetworkfra.fra1.digitaloceanspaces.com,,403,234,madewithnetworkfra.fra1.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-27T23:59:59Z,"CN=*.fra1.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.fra1.digitaloceanspaces.com,"DigitalOcean, LLC",fra1.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ad4367b62a840bbfd850ea42b072ec73,deb8aa220120b5c6f0f507216751019320529f13b2ea43a0d1c26dc0288381e5,True,ctls,madewithnetworkfra.fra1.digitaloceanspaces.com,443,https://madewithnetworkfra.fra1.digitaloceanspaces.com:443,https,application/xml,GET,5.101.109.44,/,-372686925,5.101.109.44,HSTS,1,False,,,,,,
maila-shifttoas-icu.nyc3.digitaloceanspaces.com,,404,235,maila-shifttoas-icu.nyc3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2024-05-29T23:59:59Z,"CN=*.nyc3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.nyc3.digitaloceanspaces.com,"DigitalOcean, LLC",nyc3.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ae22b59621ace14a46527f8983af585e,f568faac58e27dc5c8e0270c31a3987df4f0c5ff0e98acf2a0b7dd26d0a76e30,True,ctls,maila-shifttoas-icu.nyc3.digitaloceanspaces.com,443,https://maila-shifttoas-icu.nyc3.digitaloceanspaces.com:443,https,application/xml,GET,162.243.189.2,/,-572290566,162.243.189.2,HSTS,1,False,,,,,,
maila-shootsplurge-test.nyc3.digitaloceanspaces.com,,404,239,maila-shootsplurge-test.nyc3.digitaloceanspaces.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2024-05-29T23:59:59Z,"CN=*.nyc3.digitaloceanspaces.com, O=DigitalOcean\, LLC, L=New York, ST=New York, C=US",*.nyc3.digitaloceanspaces.com,"DigitalOcean, LLC",nyc3.digitaloceanspaces.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ae22b59621ace14a46527f8983af585e,f568faac58e27dc5c8e0270c31a3987df4f0c5ff0e98acf2a0b7dd26d0a76e30,True,ctls,maila-shootsplurge-test.nyc3.digitaloceanspaces.com,443,https://maila-shootsplurge-test.nyc3.digitaloceanspaces.com:443,https,application/xml,GET,162.243.189.2,/,-931790877,162.243.189.2,HSTS,1,False,,,,,,
