input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,favicon_path,a_,tech_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,webserver,tls_expired,cdn_name,cdn,tls_mismatched,tls_wildcard_certificate,final_url
brands.flipkart.com,Flipkart Brand Pulse,200,3743,https://use.fontawesome.com,brands.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-11-29T07:13:31Z,2024-12-30T07:13:30Z,"CN=www.brands.flipkart.com, O=FLIPKART HEALTH LIMITED, L=Kolkata, ST=West Bengal, C=IN",www.brands.flipkart.com,FLIPKART HEALTH LIMITED,brands.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,03d5caf234e5953be26f94d92f999db8,d646eaf2e8a8cae44c2c9457757b975d19b9a87ecada267bd6180a3965b94448,ctls,brands.flipkart.com,443,https://brands.flipkart.com,https,text/html,GET,52.172.4.94,/,-550006612,/flipkartads/FavIcon-01.ico,52.172.4.94,Nginx,83,False,nonerror,0,nginx,True,,,,,
checkout.cloud.flipkart.com,403 Forbidden,403,146,,checkout.cloud.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-10-18T03:54:13Z,2025-11-19T03:54:12Z,"CN=www.checkout.cloud.flipkart.com, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.checkout.cloud.flipkart.com,FLIPKART INTERNET PRIVATE LIMITED,checkout.cloud.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,d50b063c80cc779d27cd182d2ec8e783,ab64cb2275ac651ff2ff98aa7e20b1fe93d5ecb7179d398c98ff5484ac04ed7e,ctls,checkout.cloud.flipkart.com,443,https://checkout.cloud.flipkart.com,https,text/html,GET,163.53.76.119,/,,/favicon.ico,163.53.76.119,Envoy,8,False,error,0,istio-envoy,,,,,,
cloudtest.flipkart.com,404 Not Found,404,146,,cloudtest.flipkart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-04-18T00:00:00Z,2025-04-19T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaihd-staging.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,884ce8f3a4bf4ecfe70b944712dcbec2,40b9f9fae806b55703bc07f39e400a6d3d616473badd0480b4054c329d78bf19,ctls,cloudtest.flipkart.com,443,https://cloudtest.flipkart.com,https,text/html,GET,95.100.158.80,/,,/favicon.ico,95.100.158.90,Nginx,8,False,error,0,nginx,,,,True,True,
codereview.flipkart.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,,,80,http://codereview.flipkart.com,http,text/html,GET,142.250.185.83,/,,/favicon.ico,2a00:1450:4001:82b::2013,,12,False,error,0,ghs,,google,True,,,
compliance-ext.flipkart.com,,503,107,,compliance-ext.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-02-21T07:22:47Z,2025-03-24T07:22:46Z,"CN=www.dummy.flipkart.com, O=FLIPKART HEALTH LIMITED, L=Kolkata, ST=West Bengal, C=IN",www.dummy.flipkart.com,FLIPKART HEALTH LIMITED,dummy.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,673c3f17e8f31fc8de96471300f2f64c,d8db5e7dfac0c81e7d2016bbd7ec8e8dd0f24d4187db5e497b03396d052eeef7,ctls,compliance-ext.flipkart.com,443,https://compliance-ext.flipkart.com,https,text/html,GET,163.53.76.152,/,,/favicon.ico,163.53.76.151,,4,False,error,0,,,,,True,,
console.cloud.flipkart.com,Flipkart Commerce Cloud,200,337,,console.cloud.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-07-26T10:47:34Z,2025-08-27T10:47:33Z,"CN=www.console.cloud.flipkart.com, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.console.cloud.flipkart.com,FLIPKART INTERNET PRIVATE LIMITED,console.cloud.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,cfdfe61398d74639e6eea7375a7251ff,698a57a9e8fe7c36ee1c68b4c640d40db6195231d56ea93778ecb66c9d52e0a4,ctls,console.cloud.flipkart.com,443,https://console.cloud.flipkart.com,https,text/html,GET,163.53.76.95,/,,/favicon.ico,163.53.76.95,Nginx,1,False,other,0,nginx,,,,,,
delivery.cloud.flipkart.com,404 Not Found,404,110,https://app1.falconide.com/js/jquery.js,delivery.cloud.flipkart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-07-22T09:03:47Z,2025-08-19T09:03:46Z,"CN=*.sanctumwealth.com, O=Sanctum Wealth Private Limited, L=Mumbai, ST=Maharashtra, C=IN",*.sanctumwealth.com,Sanctum Wealth Private Limited,sanctumwealth.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",eefd75be788944248b61c4543c5f5b05,ae3dbaddd025aa5e475497e2aa5a0b36f464675438c81108b06d902f19327d3b,ctls,delivery.cloud.flipkart.com,443,https://delivery.cloud.flipkart.com,https,text/html,GET,34.117.197.73,/,,/favicon.ico,34.117.197.73,HTTP/3,1,False,error,0,Google Frontend,,google,True,True,True,
delivery.flipkart.com,404 Not Found,404,110,https://app1.falconide.com/js/jquery.js,delivery.flipkart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-16T07:59:51Z,2025-04-16T08:46:00Z,CN=delivery.email.airtelpaymentsbank.co.in,delivery.email.airtelpaymentsbank.co.in,,production.thetribeconcepts.com,"CN=WR3, O=Google Trust Services, C=US",WR3,Google Trust Services,69427cc59e5c0046da17a0c1b6bbc11f,ef1a69b9b746624061b7999999d4e4bc8a04687c38fca8bea2d3526a8d076e4b,ctls,delivery.flipkart.com,443,https://delivery.flipkart.com,https,text/html,GET,34.117.197.73,/,,/favicon.ico,34.117.197.73,HTTP/3,1,False,error,0,Google Frontend,,google,True,,,
delivery.ncb.flipkart.com,404 Not Found,404,110,https://app1.falconide.com/js/jquery.js,delivery.ncb.flipkart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-16T07:59:51Z,2025-04-16T08:46:00Z,CN=delivery.email.airtelpaymentsbank.co.in,delivery.email.airtelpaymentsbank.co.in,,production.thetribeconcepts.com,"CN=WR3, O=Google Trust Services, C=US",WR3,Google Trust Services,69427cc59e5c0046da17a0c1b6bbc11f,ef1a69b9b746624061b7999999d4e4bc8a04687c38fca8bea2d3526a8d076e4b,ctls,delivery.ncb.flipkart.com,443,https://delivery.ncb.flipkart.com,https,text/html,GET,34.117.197.73,/,,/favicon.ico,34.117.197.73,HTTP/3,1,False,error,0,Google Frontend,,google,True,,,
delivery.ncp.flipkart.com,404 Not Found,404,110,https://app1.falconide.com/css/unsubscribe.css,delivery.ncp.flipkart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-16T07:59:51Z,2025-04-16T08:46:00Z,CN=delivery.email.airtelpaymentsbank.co.in,delivery.email.airtelpaymentsbank.co.in,,production.thetribeconcepts.com,"CN=WR3, O=Google Trust Services, C=US",WR3,Google Trust Services,69427cc59e5c0046da17a0c1b6bbc11f,ef1a69b9b746624061b7999999d4e4bc8a04687c38fca8bea2d3526a8d076e4b,ctls,delivery.ncp.flipkart.com,443,https://delivery.ncp.flipkart.com,https,text/html,GET,34.117.197.73,/,,/favicon.ico,34.117.197.73,HTTP/3,1,False,error,0,Google Frontend,,google,True,,,
delivery.nct.flipkart.com,404 Not Found,404,110,https://app1.falconide.com/js/jquery.js,delivery.nct.flipkart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-16T07:59:51Z,2025-04-16T08:46:00Z,CN=delivery.email.airtelpaymentsbank.co.in,delivery.email.airtelpaymentsbank.co.in,,production.thetribeconcepts.com,"CN=WR3, O=Google Trust Services, C=US",WR3,Google Trust Services,69427cc59e5c0046da17a0c1b6bbc11f,ef1a69b9b746624061b7999999d4e4bc8a04687c38fca8bea2d3526a8d076e4b,ctls,delivery.nct.flipkart.com,443,https://delivery.nct.flipkart.com,https,text/html,GET,34.117.197.73,/,,/favicon.ico,34.117.197.73,HTTP/3,1,False,error,0,Google Frontend,,google,True,,,
delivery.seller.flipkart.com,404 Not Found,404,110,https://app1.falconide.com/js/jquery.js,delivery.seller.flipkart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-16T07:59:51Z,2025-04-16T08:46:00Z,CN=delivery.email.airtelpaymentsbank.co.in,delivery.email.airtelpaymentsbank.co.in,,production.thetribeconcepts.com,"CN=WR3, O=Google Trust Services, C=US",WR3,Google Trust Services,69427cc59e5c0046da17a0c1b6bbc11f,ef1a69b9b746624061b7999999d4e4bc8a04687c38fca8bea2d3526a8d076e4b,ctls,delivery.seller.flipkart.com,443,https://delivery.seller.flipkart.com,https,text/html,GET,34.117.197.73,/,,/favicon.ico,34.117.197.73,HTTP/3,1,False,error,0,Google Frontend,,google,True,,,
drive.flipkart.com,Sign in - Google Accounts,200,1479,url=https://www.google.com/accounts/AccountChooser?hd=flipkart.com&continue=https%3A%2F%2Fdrive.google.com%2Fa%2Fflipkart.com%2F&followup=https%3A%2F%2Fdrive.google.com%2Fa%2Fflipkart.com%2F&osid=1&service=wise&faa=1,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:37:23Z,2025-04-21T08:37:22Z,CN=www.google.com,www.google.com,,www.google.com,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,63f15ff9f2f55a05b138cb99273c3b11,5991b59e9a9d39dbaa87cdd0426f5057bf81f7c19f09d75eabb9729cb4098082,ctls,www.google.com,80,http://drive.flipkart.com,http,text/html,GET,142.250.185.147,/,,/favicon.ico,2a00:1450:4001:828::2013,OpenGSE,32,False,nonerror,0,GSE,,google,True,,,https://www.google.com/a/flipkart.com/ServiceLogin?service=wise&passive=1209600&osid=1&continue=https://drive.google.com/a/flipkart.com/&followup=https://drive.google.com/a/flipkart.com/&faa=1
edigateway-prod.api.flipkart.com,,200,21,,edigateway-prod.api.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-08-10T03:50:59Z,2025-09-11T03:50:58Z,"CN=www.edigateway-prod.api.flipkart.com, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.edigateway-prod.api.flipkart.com,FLIPKART INTERNET PRIVATE LIMITED,edigateway-prod.api.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,94a7f83aee0403de0a7ace7832c45b3b,590cc2aa3092bab4a61a0cb5e2a352d88213b18cb250e66dc885c296bb0e574f,ctls,edigateway-prod.api.flipkart.com,443,https://edigateway-prod.api.flipkart.com,https,text/html,GET,163.53.77.16,/,,/favicon.ico,163.53.77.16,,1,False,nonerror,0,,,,,,,
edigateway-uat.api.flipkart.com,,404,36,,edigateway-uat.api.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-07-28T10:47:32Z,2025-08-29T10:47:31Z,"CN=www.edigateway-uat.api.flipkart.com, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.edigateway-uat.api.flipkart.com,FLIPKART INTERNET PRIVATE LIMITED,edigateway-uat.api.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8e26f712b5180f1ab2374677976f3072,4cd9a16de2fb3c8f1e904e369f0cc113cd39a7cf2b8e1a0f213fb9e4db02bacd,ctls,edigateway-uat.api.flipkart.com,443,https://edigateway-uat.api.flipkart.com,https,text/plain,GET,163.53.77.8,/,,/favicon.ico,163.53.77.8,,2,False,error,0,,,,,,,
ekl-fm-during.flipkart.com,Error 404 Not Found,404,284,,ekl-fm-during.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-01T04:07:57Z,2026-02-02T04:07:56Z,"CN=www.ekl-fm-during.flipkart.com, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.ekl-fm-during.flipkart.com,FLIPKART INTERNET PRIVATE LIMITED,ekl-fm-during.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9bbcf11245536a82cd29c809bae8f037,3b0f780092724c04137a0e0ecabbd742424fec63898a147ad9103b95f56cbff3,ctls,ekl-fm-during.flipkart.com,443,https://ekl-fm-during.flipkart.com,https,text/html,GET,163.53.76.18,/,,/favicon.ico,163.53.76.18,,12,False,error,0,,,,,,,
ekl-port-app.flipkart.com,,503,107,,ekl-port-app.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-07-26T10:47:46Z,2025-08-27T10:47:45Z,"CN=www.ekl-port-app.flipkart.com, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.ekl-port-app.flipkart.com,FLIPKART INTERNET PRIVATE LIMITED,ekl-port-app.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,a4ac45dd41b664bdba4757671ae30b82,ef13db0381cbd56ccc901a2904acddea427e499d653c1bc989ffaaa12fe63f1f,ctls,ekl-port-app.flipkart.com,443,https://ekl-port-app.flipkart.com,https,text/html,GET,163.53.76.81,/,,/favicon.ico,163.53.76.81,,4,False,error,0,,,,,,,
email.flipkart.com,404 Not Found,404,162,,email.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-09T21:09:57Z,2026-02-10T21:09:57Z,CN=*.sendgrid.net,*.sendgrid.net,,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",1b821e2b3b82392de236e77327178a94,a90dca2ea08b8046359c8e6d9e1cfa8d52bd098f3d3c334439fac8e58746a1e4,ctls,email.flipkart.com,443,https://email.flipkart.com,https,text/html,GET,167.89.118.83,/,,/favicon.ico,167.89.118.52,Nginx,8,False,error,0,nginx,,,,True,True,
emlink.flipkart.com,404 Not Found,404,162,,emlink.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-09T21:09:57Z,2026-02-10T21:09:57Z,CN=*.sendgrid.net,*.sendgrid.net,,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",1b821e2b3b82392de236e77327178a94,a90dca2ea08b8046359c8e6d9e1cfa8d52bd098f3d3c334439fac8e58746a1e4,ctls,emlink.flipkart.com,443,https://emlink.flipkart.com,https,text/html,GET,167.89.118.95,/,,/favicon.ico,167.89.123.124,Nginx,8,False,error,0,nginx,,,,True,True,
enrich.flipkart.com,,200,1126,,enrich.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-07-03T10:57:39Z,2025-08-04T10:57:38Z,"CN=www.enrich.flipkart.com, O=FLIPKART HEALTH LIMITED, L=Kolkata, ST=West Bengal, C=IN",www.enrich.flipkart.com,FLIPKART HEALTH LIMITED,enrich.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,33e38684e5e98f352ad7f29381b9463e,0c68d2fc6a6298f42ff75e6732020a8c67bc6273b2e6f454fef1761a1b08a77a,ctls,enrich.flipkart.com,443,https://enrich.flipkart.com,https,text/html,GET,103.243.32.45,/,,/favicon.ico,103.243.32.45,HSTS,36,False,other,0,,,,,,,
enterprise.flipkart.com,,403,17,,enterprise.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-08-27T06:15:21Z,2025-09-28T06:15:20Z,"CN=www.enterprise.flipkart.com, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.enterprise.flipkart.com,FLIPKART INTERNET PRIVATE LIMITED,enterprise.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,e8969c43a643a8f7ab82d039beed399c,a683fa2ecb6454f6f690ae3844994d582177e7183fef2a0ee7a4100991a85b10,ctls,enterprise.flipkart.com,443,https://enterprise.flipkart.com,https,,GET,103.243.32.64,/,,/favicon.ico,103.243.32.64,,1,False,error,0,,,,,,,
enterpriseenrollment.flipkart.com,Microsoft Intune admin center,200,50211,,intune.microsoft.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2025-01-02T21:13:57Z,2025-07-01T21:13:57Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,Microsoft Corporation,intune.microsoft.com,"CN=Microsoft Azure RSA TLS Issuing CA 03, O=Microsoft Corporation, C=US",Microsoft Azure RSA TLS Issuing CA 03,Microsoft Corporation,77de6899c858bfb6b675a9e2ecf3fd6d,3d57695d113c10489568742eb8f38b17d93242b4081671bff38fef7681e81952,ctls,intune.microsoft.com,443,https://enterpriseenrollment.flipkart.com,https,text/html,GET,20.91.147.72,/,,/favicon.ico,20.91.147.72,HSTS,4,False,other,0,,,,,,,https://intune.microsoft.com/
enterpriseregistration.flipkart.com,,404,101,,enterpriseregistration.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2025-01-27T00:00:00Z,2025-07-27T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,Microsoft Corporation,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,200b6bcde928324cf162119fa7b450c7,1c9359bec1bc95accfe79e6290261e05406c5f31128e6806c81835b1c41b0d89,ctls,enterpriseregistration.flipkart.com,443,https://enterpriseregistration.flipkart.com,https,application/json,GET,40.126.32.129,/,,/favicon.ico,2603:1026:3000:150::3,,1,False,nonerror,0,,,,,True,True,
fddkim.flipkart.com,-,404,1127,fast.appcues.com/,fddkim.flipkart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-14T00:00:00Z,2026-01-11T23:59:59Z,CN=*.freshdesk.com,*.freshdesk.com,,*.freshdesk.com,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,b796ad12ebc5060160fc5623369b9909,f893642fa60bd5ee54f9ca96d63b881783153fe3ea29431822148f95f8a8e325,ctls,fddkim.flipkart.com,443,https://fddkim.flipkart.com,https,text/html,GET,52.3.125.17,/,,/favicon.ico,54.158.184.166,Envoy,31,False,nonerror,0,fwe,,,,True,True,
finapi.flipkart.com,,404,87,,finapi.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-08-27T06:15:41Z,2025-09-28T06:15:40Z,"CN=www.finapi.flipkart.net, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.finapi.flipkart.net,FLIPKART INTERNET PRIVATE LIMITED,finapi.flipkart.net,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,63152710973759b23f7d689554dfadfa,01584cfb4b980ac5811a900271aa2958fe23297fb369c3d0e8c43d8f48de3360,ctls,finapi.flipkart.com,443,https://finapi.flipkart.com,https,application/octet-stream,GET,103.243.32.82,/,,/favicon.ico,103.243.32.82,Nginx,1,False,error,0,nginx,,,,,,
firedrops.flipkart.com,Fire Drops,200,20757,,firedrops.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-05-06T06:53:32Z,2025-06-07T06:53:31Z,"CN=www.flipkartlabs.com, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.flipkartlabs.com,FLIPKART INTERNET PRIVATE LIMITED,flipkartlabs.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c126c3f14c16a00493057353e05ad76d,7f89a349d82fa60071aa2126311c0615e39da41dbc86831b36cb803682001bb0,ctls,firedrops.flipkart.com,443,https://firedrops.flipkart.com,https,text/html,GET,103.243.32.61,/,,/favicon.ico,103.243.32.61,Nginx,417,False,other,0,nginx,,,,,,
flap-tk.ads.flipkart.com,Error 404 Not Found,404,284,,flap-tk.ads.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-06-02T04:17:07Z,2025-07-04T04:17:06Z,"CN=www.pla-tk.flipkart.net, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.pla-tk.flipkart.net,FLIPKART INTERNET PRIVATE LIMITED,pla-tk.flipkart.net,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8dc02ad9e4b8820d950ea18f8dcf5142,3ea9b051cf127e94e3c4c2474c9787046bc1b37368a37ef23053099dd67f57d8,ctls,flap-tk.ads.flipkart.com,443,https://flap-tk.ads.flipkart.com,https,text/html,GET,103.243.32.43,/,,/favicon.ico,103.243.32.43,,12,False,error,0,,,,,True,,
fm.cloud.flipkart.com,,503,107,,fm.cloud.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-02-21T07:22:47Z,2025-03-24T07:22:46Z,"CN=www.dummy.flipkart.com, O=FLIPKART HEALTH LIMITED, L=Kolkata, ST=West Bengal, C=IN",www.dummy.flipkart.com,FLIPKART HEALTH LIMITED,dummy.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,673c3f17e8f31fc8de96471300f2f64c,d8db5e7dfac0c81e7d2016bbd7ec8e8dd0f24d4187db5e497b03396d052eeef7,ctls,fm.cloud.flipkart.com,443,https://fm.cloud.flipkart.com,https,text/html,GET,163.53.76.132,/,,/favicon.ico,163.53.76.132,,4,False,error,0,,,,,True,,
fpay.flipkart.com,Error 404 Not Found,404,352,,fpay.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-12-29T04:04:29Z,2026-01-30T04:04:28Z,"CN=www.fpay.flipkart.com, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.fpay.flipkart.com,FLIPKART INTERNET PRIVATE LIMITED,fpay.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,922fc030a39bfabd9e8f522f82eba09a,dd35bca7f0e1995aaa2215aad12384943db395230bf093bf7a079e16037629e2,ctls,fpay.flipkart.com,443,https://fpay.flipkart.com,https,text/html,GET,103.243.33.36,/,,/favicon.ico,103.243.33.36,,16,False,error,0,,,,,,,
hackday.flipkart.com,,503,107,,,,,,,,,,,,,,,,,,,,80,http://hackday.flipkart.com,http,text/html,GET,103.243.32.90,/,,/favicon.ico,103.243.32.90,,4,False,error,0,,,,,,,
healthplus.flipkart.com,,200,607,,healthplus.flipkart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-02-06T04:29:08Z,2025-03-09T04:29:07Z,"CN=www.healthplus.flipkart.com, O=FLIPKART HEALTH LIMITED, L=Kolkata, ST=West Bengal, C=IN",www.healthplus.flipkart.com,FLIPKART HEALTH LIMITED,healthplus.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ce61eabe52051be0758720245f0f3194,75409ef24ad11c43177b907565ff1db64212e5e6cfe2666b73799a1f15b7910c,ctls,healthplus.flipkart.com,443,https://healthplus.flipkart.com,https,text/html,GET,34.149.144.19,/,-8518629,/favicon.ico,34.149.144.19,Google Cloud CDN,3,False,other,0,rhino-core-shield,,google,True,,,
homeservice.flipkart.com,FHS,200,560,,homeservice.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-06-24T06:58:50Z,2025-07-26T06:58:49Z,"CN=www.homeservice.flipkart.com, O=FLIPKART HEALTH LIMITED, L=Kolkata, ST=West Bengal, C=IN",www.homeservice.flipkart.com,FLIPKART HEALTH LIMITED,homeservice.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,b3e72008f570348c1d257389044f11be,db94243f1982e5054723f12840ed1ac5efbd20333de4530cf0b298fc124e9041,ctls,homeservice.flipkart.com,443,https://homeservice.flipkart.com,https,text/html,GET,103.243.33.2,/,,/favicon.ico,103.243.33.2,Envoy,8,False,other,0,istio-envoy,,,,,,
http://crm.jeeves.co.in,IIS Windows Server,200,782,,crm.jeeves.co.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2024-06-28T15:18:26Z,2025-06-28T15:13:02Z,CN=jcscrm.jeeves.co.in,jcscrm.jeeves.co.in,,jcscrm.jeeves.co.in,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",1de5a2dc9afa8d75226ab9afcd313290,d357f5674ea9634337fd2626e38cc633501827e5b94d3c646c086f345f2b926c,ctls,crm.jeeves.co.in,443,https://crm.jeeves.co.in,https,text/html,GET,40.81.73.79,/,,/favicon.ico,40.81.73.79,Windows Server,35,False,other,0,Microsoft-IIS/10.0,,,,True,,
