input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,csp_domains_,tls_self_signed,tls_mismatched,tls_subject_org_
developers-test.instamojo.com,Mojo Developers Program,200,36968,developers-test.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,developers-test.instamojo.com,,443,https://developers-test.instamojo.com:443,https,nginx,text/html,GET,52.66.19.181,/,,3.110.16.1,ZURB Foundation,694,False,,,,,,
developers.instamojo.com,Mojo Developers Program,200,37321,developers.instamojo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-04T00:00:00Z,2024-04-29T23:59:59Z,CN=*.instamojo.com,*.instamojo.com,instamojo.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,09cf20cb6576b429c3f0fa2e3555bd36,8dcbcbef93bf1f4eb6a1c6a68aeaedf1a9570441831cc2ff03854411db5b117f,True,ctls,developers.instamojo.com,cloudflare,443,https://developers.instamojo.com:443,https,cloudflare,text/html,GET,104.20.93.103,/,,2606:4700:10::6814:5e67,ZURB Foundation,696,False,True,,,,,
devika.stores.instamojo.com,Myelesson,200,193774,devika.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,devika.myinstamojo.com,,443,https://devika.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,49,False,,https://devika.myinstamojo.com/,*.instamojo.com,,,
dharmendranrc33.stores.instamojo.com,dharmendranrc33,200,176623,dharmendranrc33.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,dharmendranrc33.myinstamojo.com,,443,https://dharmendranrc33.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://dharmendranrc33.myinstamojo.com/,*.instamojo.com,,,
digitalbusinesshub.stores.instamojo.com,Digital Business Hub,200,176918,digitalbusinesshub.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,digitalbusinesshub.myinstamojo.com,,443,https://digitalbusinesshub.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://digitalbusinesshub.myinstamojo.com/,*.instamojo.com,,,
digitaldunia123.stores.instamojo.com,digitaldunia,200,188891,digitaldunia123.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,digitaldunia123.myinstamojo.com,,443,https://digitaldunia123.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://digitaldunia123.myinstamojo.com/,*.instamojo.com,,,
digitalstore91.stores.instamojo.com,digitalstore9,200,179373,digitalstore91.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,digitalstore91.myinstamojo.com,,443,https://digitalstore91.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://digitalstore91.myinstamojo.com/,*.instamojo.com,,,
digitalupendra.stores.instamojo.com,digitalupendra,200,178595,digitalupendra.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,digitalupendra.myinstamojo.com,,443,https://digitalupendra.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://digitalupendra.myinstamojo.com/,*.instamojo.com,,,
docs.instamojo.com,Instamojo Payment Experience,200,159876,docs.instamojo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=docs.instamojo.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",docs.instamojo.com,docs.instamojo.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",31f383bef0399ad713d8b8afc8770aaa,5167775d94ade934fb88375f0b862c4f22c01d287467870858ffbfb7de98b82a,,ctls,docs.instamojo.com,cloudflare,443,https://docs.instamojo.com:443,https,cloudflare,text/html,GET,104.18.211.56,/,-1972962719,2606:4700::6812:d338,Heroku,230,False,True,https://docs.instamojo.com/reference/overview-and-setup-1,,,,"Cloudflare, Inc."
dpvishwakarma.stores.instamojo.com,dpvishwakarma,200,179223,dpvishwakarma.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,dpvishwakarma.myinstamojo.com,,443,https://dpvishwakarma.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://dpvishwakarma.myinstamojo.com/,*.instamojo.com,,,
dsainstitute.stores.instamojo.com,DSA institute,200,181706,dsainstitute.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,dsainstitute.myinstamojo.com,,443,https://dsainstitute.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://dsainstitute.myinstamojo.com/,*.instamojo.com,,,
dtechtagebookstore.stores.instamojo.com,DTECHTAG E- BOOK STORE,200,180043,dtechtagebookstore.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,dtechtagebookstore.myinstamojo.com,,443,https://dtechtagebookstore.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://dtechtagebookstore.myinstamojo.com/,*.instamojo.com,,,
ebook18.stores.instamojo.com,E-Book,200,214308,ebook18.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,ebook18.myinstamojo.com,,443,https://ebook18.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://ebook18.myinstamojo.com/,*.instamojo.com,,,
edu.instamojo.com,Origin DNS error | edu.instamojo.com | Cloudflare,530,6973,edu.instamojo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-04T00:00:00Z,2024-04-29T23:59:59Z,CN=*.instamojo.com,*.instamojo.com,instamojo.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,09cf20cb6576b429c3f0fa2e3555bd36,8dcbcbef93bf1f4eb6a1c6a68aeaedf1a9570441831cc2ff03854411db5b117f,True,ctls,edu.instamojo.com,cloudflare,443,https://edu.instamojo.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,605546930,2606:4700::6812:1abd,HTTP/3,94,False,True,,,,,
efundu1.stores.instamojo.com,Efundu,200,181583,efundu1.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,efundu1.myinstamojo.com,,443,https://efundu1.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://efundu1.myinstamojo.com/,*.instamojo.com,,,
electronics24.stores.instamojo.com,Electronics,200,176605,electronics24.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,electronics24.myinstamojo.com,,443,https://electronics24.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://electronics24.myinstamojo.com/,*.instamojo.com,,,
eleventynine.stores.instamojo.com,Eleventy Nine,200,183271,eleventynine.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,eleventynine.myinstamojo.com,,443,https://eleventynine.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://eleventynine.myinstamojo.com/,*.instamojo.com,,,
elixiruniverse.stores.instamojo.com,elixiruniverse,200,180454,elixiruniverse.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,elixiruniverse.myinstamojo.com,,443,https://elixiruniverse.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://elixiruniverse.myinstamojo.com/,*.instamojo.com,,,
enotesstore.stores.instamojo.com,Oops!,200,114486,enotesstore.stores.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=manage.instamojo.com,manage.instamojo.com,subscription.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be6f48bbd3a36ea0a621e3740c9efb70,d2d9b970abffe857ce4a0f581c0ec2088849a83e6d2e4c83a087ab5ff3363166,True,ctls,enotesstore.stores.instamojo.com,,443,https://enotesstore.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,Nginx,29,False,,,,,,
eshe.stores.instamojo.com,eshe,200,179826,eshe.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,eshe.myinstamojo.com,,443,https://eshe.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://eshe.myinstamojo.com/,*.instamojo.com,,,
essense.stores.instamojo.com,essense,200,179855,essense.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,essense.myinstamojo.com,,443,https://essense.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://essense.myinstamojo.com/,*.instamojo.com,,,
essenseclub.stores.instamojo.com,esSENSEClub,200,176726,essenseclub.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,essenseclub.myinstamojo.com,,443,https://essenseclub.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://essenseclub.myinstamojo.com/,*.instamojo.com,,,
ethanica.stores.instamojo.com,ethanica,200,182107,ethanica.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,ethanica.myinstamojo.com,,443,https://ethanica.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://ethanica.myinstamojo.com/,*.instamojo.com,,,
evincepub.stores.instamojo.com,evincepub,200,177747,evincepub.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,evincepub.myinstamojo.com,,443,https://evincepub.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://evincepub.myinstamojo.com/,*.instamojo.com,,,
exam360.stores.instamojo.com,EXAM360,200,182435,exam360.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,exam360.myinstamojo.com,,443,https://exam360.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://exam360.myinstamojo.com/,*.instamojo.com,,,
examinationwarrior18.stores.instamojo.com,RaghukulCS,200,185096,examinationwarrior18.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,examinationwarrior18.myinstamojo.com,,443,https://examinationwarrior18.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://examinationwarrior18.myinstamojo.com/,*.instamojo.com,,,
examstocksstore.stores.instamojo.com,examstocksstore,200,177822,examstocksstore.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,examstocksstore.myinstamojo.com,,443,https://examstocksstore.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://examstocksstore.myinstamojo.com/,*.instamojo.com,,,
expandedclayaggregate.stores.instamojo.com,Expanded Clay Aggregate,200,180275,expandedclayaggregate.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,expandedclayaggregate.myinstamojo.com,,443,https://expandedclayaggregate.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://expandedclayaggregate.myinstamojo.com/,*.instamojo.com,,,
faeem81.stores.instamojo.com,faeem81,200,178442,faeem81.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,faeem81.myinstamojo.com,,443,https://faeem81.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://faeem81.myinstamojo.com/,*.instamojo.com,,,
fna-fbcdn-z-p3-shv-01-fhnl3.stores.instamojo.com,Oops!,200,114502,fna-fbcdn-z-p3-shv-01-fhnl3.stores.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=manage.instamojo.com,manage.instamojo.com,subscription.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be6f48bbd3a36ea0a621e3740c9efb70,d2d9b970abffe857ce4a0f581c0ec2088849a83e6d2e4c83a087ab5ff3363166,True,ctls,fna-fbcdn-z-p3-shv-01-fhnl3.stores.instamojo.com,,443,https://fna-fbcdn-z-p3-shv-01-fhnl3.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,Nginx,29,False,,,,,,
footprints-staging.instamojo.com,,404,48,footprints-staging.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,footprints-staging.instamojo.com,,443,https://footprints-staging.instamojo.com:443,https,kong/2.1.3,application/json,GET,15.206.234.85,/,834205737,3.7.90.36,,1,False,,,,,,
footprints.instamojo.com,,404,48,footprints.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,footprints.instamojo.com,,443,https://footprints.instamojo.com:443,https,kong/2.1.3,application/json,GET,13.235.101.218,/,834205737,43.204.254.117,,1,False,,,,,,
foxlabmakerspace.stores.instamojo.com,foxlabmakerspace,200,177846,foxlabmakerspace.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,foxlabmakerspace.myinstamojo.com,,443,https://foxlabmakerspace.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://foxlabmakerspace.myinstamojo.com/,*.instamojo.com,,,
fusionhcmknowledgebase.stores.instamojo.com,Fusion HCM Knowledgebase,200,217872,fusionhcmknowledgebase.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,fusionhcmknowledgebase.myinstamojo.com,,443,https://fusionhcmknowledgebase.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://fusionhcmknowledgebase.myinstamojo.com/,*.instamojo.com,,,
fxmusic.stores.instamojo.com,fxmusic,200,177500,fxmusic.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,fxmusic.myinstamojo.com,,443,https://fxmusic.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://fxmusic.myinstamojo.com/,*.instamojo.com,,,
gateway-admin-staging.instamojo.com,Sign In,403,2411,gateway-admin-staging.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,gateway-admin-staging.instamojo.com,,443,https://gateway-admin-staging.instamojo.com:443,https,,text/html,GET,3.7.90.36,/,1287261042,15.206.234.85,,118,False,,,,,,
