input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,location,final_url,csp_domains_
dmz.pr.dev.vivy.com,301 Moved Permanently,301,169,dmz.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,dmz.pr.dev.vivy.com,,443,https://dmz.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://dmz.pr.dev.vivy.com/,https://dmz.pr.dev.vivy.com/,
dnews.pr.dev.vivy.com,301 Moved Permanently,301,169,dnews.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,dnews.pr.dev.vivy.com,,443,https://dnews.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://dnews.pr.dev.vivy.com/,https://dnews.pr.dev.vivy.com/,
dns-2.pr.dev.vivy.com,301 Moved Permanently,301,169,dns-2.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,dns-2.pr.dev.vivy.com,,443,https://dns-2.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://dns-2.pr.dev.vivy.com/,https://dns-2.pr.dev.vivy.com/,
dns0.pr.dev.vivy.com,301 Moved Permanently,301,169,dns0.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,dns0.pr.dev.vivy.com,,443,https://dns0.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://dns0.pr.dev.vivy.com/,https://dns0.pr.dev.vivy.com/,
dns0.vivy.com,301 Moved Permanently,301,169,dns0.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,dns0.vivy.com,,443,https://dns0.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://dns0.vivy.com/,https://dns0.vivy.com/,
dns1.vivy.com,301 Moved Permanently,301,169,dns1.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,dns1.vivy.com,,443,https://dns1.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://dns1.vivy.com/,https://dns1.vivy.com/,
dns2.pr.dev.vivy.com,301 Moved Permanently,301,169,dns2.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,dns2.pr.dev.vivy.com,,443,https://dns2.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://dns2.pr.dev.vivy.com/,https://dns2.pr.dev.vivy.com/,
dns2.vivy.com,301 Moved Permanently,301,169,dns2.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,dns2.vivy.com,,443,https://dns2.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://dns2.vivy.com/,https://dns2.vivy.com/,
documentos.vivy.com,301 Moved Permanently,301,169,documentos.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,documentos.vivy.com,,443,https://documentos.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://documentos.vivy.com/,https://documentos.vivy.com/,
doktar.com.tr.cdn.portal.vivy.com,Vivy Portal,200,2085,doktar.com.tr.cdn.portal.vivy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-24T00:00:00Z,2023-10-12T23:59:59Z,CN=portal.vivy.com,portal.vivy.com,*.portal.vivy.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8b4e11f9d89e01e246b17e8fe0d360c7,785f97d23ce906f6845ff9d374690ffdaf88a220690c6b6cc58c30388ff2f949,True,ctls,doktar.com.tr.cdn.portal.vivy.com,cloudfront,443,https://doktar.com.tr.cdn.portal.vivy.com:443,https,AmazonS3,text/html,GET,143.204.98.125,/,-1302919,143.204.98.98,HSTS,1,False,True,,,
domain.vivy.com,301 Moved Permanently,301,169,domain.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,domain.vivy.com,,443,https://domain.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://domain.vivy.com/,https://domain.vivy.com/,
domino.pr.dev.vivy.com,301 Moved Permanently,301,169,domino.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,domino.pr.dev.vivy.com,,443,https://domino.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://domino.pr.dev.vivy.com/,https://domino.pr.dev.vivy.com/,
domino.vivy.com,301 Moved Permanently,301,169,domino.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,domino.vivy.com,,443,https://domino.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://domino.vivy.com/,https://domino.vivy.com/,
dominoweb.pr.dev.vivy.com,301 Moved Permanently,301,169,dominoweb.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,dominoweb.pr.dev.vivy.com,,443,https://dominoweb.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://dominoweb.pr.dev.vivy.com/,https://dominoweb.pr.dev.vivy.com/,
download.vivy.com,301 Moved Permanently,301,169,download.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,download.vivy.com,,443,https://download.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://download.vivy.com/,https://download.vivy.com/,
downloads.pr.dev.vivy.com,301 Moved Permanently,301,169,downloads.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,downloads.pr.dev.vivy.com,,443,https://downloads.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://downloads.pr.dev.vivy.com/,https://downloads.pr.dev.vivy.com/,
drjohn-ilmi.pr.dev.vivy.com,301 Moved Permanently,301,169,drjohn-ilmi.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,drjohn-ilmi.pr.dev.vivy.com,,443,https://drjohn-ilmi.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://drjohn-ilmi.pr.dev.vivy.com/,https://drjohn-ilmi.pr.dev.vivy.com/,
dynamic.vivy.com,301 Moved Permanently,301,169,dynamic.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,dynamic.vivy.com,,443,https://dynamic.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://dynamic.vivy.com/,https://dynamic.vivy.com/,
e-com.pr.dev.vivy.com,301 Moved Permanently,301,169,e-com.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,e-com.pr.dev.vivy.com,,443,https://e-com.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://e-com.pr.dev.vivy.com/,https://e-com.pr.dev.vivy.com/,
e-commerce.vivy.com,301 Moved Permanently,301,169,e-commerce.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,e-commerce.vivy.com,,443,https://e-commerce.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://e-commerce.vivy.com/,https://e-commerce.vivy.com/,
e29.pay.air-france.8pr.dev.vivy.com,301 Moved Permanently,301,169,e29.pay.air-france.8pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,e29.pay.air-france.8pr.dev.vivy.com,,443,https://e29.pay.air-france.8pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://e29.pay.air-france.8pr.dev.vivy.com/,https://e29.pay.air-france.8pr.dev.vivy.com/,
earth.pr.dev.vivy.com,301 Moved Permanently,301,169,earth.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,earth.pr.dev.vivy.com,,443,https://earth.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://earth.pr.dev.vivy.com/,https://earth.pr.dev.vivy.com/,
east.pr.dev.vivy.com,301 Moved Permanently,301,169,east.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,east.pr.dev.vivy.com,,443,https://east.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://east.pr.dev.vivy.com/,https://east.pr.dev.vivy.com/,
ec.vivy.com,301 Moved Permanently,301,169,ec.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,ec.vivy.com,,443,https://ec.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://ec.vivy.com/,https://ec.vivy.com/,
ecdc.staging.vivy.com,301 Moved Permanently,301,169,ecdc.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,ecdc.staging.vivy.com,,443,https://ecdc.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.120.64.4,/,-148819683,35.157.79.70,Nginx:1.24.0,8,False,,https://ecdc.staging.vivy.com/,https://ecdc.staging.vivy.com/,
ecdc.v2taging.vivy.com,301 Moved Permanently,301,169,ecdc.v2taging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,ecdc.v2taging.vivy.com,,443,https://ecdc.v2taging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://ecdc.v2taging.vivy.com/,https://ecdc.v2taging.vivy.com/,
edi.pr.dev.vivy.com,301 Moved Permanently,301,169,edi.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,edi.pr.dev.vivy.com,,443,https://edi.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://edi.pr.dev.vivy.com/,https://edi.pr.dev.vivy.com/,
edi.vivy.com,301 Moved Permanently,301,169,edi.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,edi.vivy.com,,443,https://edi.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://edi.vivy.com/,https://edi.vivy.com/,
education.vivy.com,301 Moved Permanently,301,169,education.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,education.vivy.com,,443,https://education.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://education.vivy.com/,https://education.vivy.com/,
eg.pr.dev.vivy.com,301 Moved Permanently,301,169,eg.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,eg.pr.dev.vivy.com,,443,https://eg.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://eg.pr.dev.vivy.com/,https://eg.pr.dev.vivy.com/,
eg.vivy.com,301 Moved Permanently,301,169,eg.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,eg.vivy.com,,443,https://eg.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://eg.vivy.com/,https://eg.vivy.com/,
ejemplo.pr.dev.vivy.com,301 Moved Permanently,301,169,ejemplo.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,ejemplo.pr.dev.vivy.com,,443,https://ejemplo.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://ejemplo.pr.dev.vivy.com/,https://ejemplo.pr.dev.vivy.com/,
elastic.vivy.com,301 Moved Permanently,301,169,elastic.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,elastic.vivy.com,,443,https://elastic.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://elastic.vivy.com/,https://elastic.vivy.com/,
elbows.vivy.com,301 Moved Permanently,301,169,elbows.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,elbows.vivy.com,,443,https://elbows.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://elbows.vivy.com/,https://elbows.vivy.com/,
email.pr.dev.vivy.com,301 Moved Permanently,301,169,email.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,email.pr.dev.vivy.com,,443,https://email.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://email.pr.dev.vivy.com/,https://email.pr.dev.vivy.com/,
employees.pr.dev.vivy.com,301 Moved Permanently,301,169,employees.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,employees.pr.dev.vivy.com,,443,https://employees.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://employees.pr.dev.vivy.com/,https://employees.pr.dev.vivy.com/,
