input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,tls_expired,final_url,tls_mismatched,tls_wildcard_certificate,tls_self_signed
oci-jpncon-s.ocaus.gapinc.com,Error 404--Not Found,404,1164,oci-jpncon-s.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-20T00:00:00Z,2023-09-20T23:59:59Z,"CN=oci-jpncon-s.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",oci-jpncon-s.ocaus.gapinc.com,"The Gap, Inc.",oci-jpncon-s.ocaus.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,14f9cfa3ada4fa26dedee1e83fd024f4,f58ee12baae692f9d325fd2ea9305aa6f5e29fbbbf406224332a994323263cf9,ctls,oci-jpncon-s.ocaus.gapinc.com,oracle,443,https://oci-jpncon-s.ocaus.gapinc.com:443,https,,text/html,GET,129.213.193.246,/,-2113408924,129.213.193.246,,20,False,True,,,,,,
oci-jpngg-d.ocaus.gapinc.com,,200,6206,oci-jpngg-d.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-30T00:00:00Z,2023-09-30T23:59:59Z,"CN=oci-jpngg-d.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-jpngg-d.ocaus.gapinc.com,"The Gap, Inc.",oci-jpngg-d.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,df886ceef7cfdcf7e1409d60b564bcfe,687306db7a4e8aecc1dce3f59a43d90f57b42503257591b07e9ad8049961069c,ctls,oci-jpngg-d.ocaus.gapinc.com,oracle,443,https://oci-jpngg-d.ocaus.gapinc.com:443,https,,text/html,GET,193.122.129.59,/,-269352345,193.122.129.59,HSTS,141,False,True,,,,,,
oci-jpngg-p.ocaus.gapinc.com,,200,6206,oci-jpngg-p.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=oci-jpngg-p.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",oci-jpngg-p.ocaus.gapinc.com,"The Gap, Inc.",oci-jpngg-p.ocaus.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,1c274051da2466b51dd415fcd45fd5dc,ebe0661926a9ead8a1bce40d53602cc83d677773c27decc53955a4dc726db927,ctls,oci-jpngg-p.ocaus.gapinc.com,oracle,443,https://oci-jpngg-p.ocaus.gapinc.com:443,https,,text/html,GET,193.122.166.158,/,-269352345,193.122.166.158,HSTS,141,False,True,,,,,,
oci-jpngg-s.ocaus.gapinc.com,,200,6206,oci-jpngg-s.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-20T00:00:00Z,2023-09-20T23:59:59Z,"CN=oci-jpngg-s.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",oci-jpngg-s.ocaus.gapinc.com,"The Gap, Inc.",oci-jpngg-s.ocaus.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,54c91aa0120581eacabd8c811f4acdcf,9eab1695e92e481ecc85411d15faaefc789c6fc013158289426f87ddb98e7e6b,ctls,oci-jpngg-s.ocaus.gapinc.com,oracle,443,https://oci-jpngg-s.ocaus.gapinc.com:443,https,,text/html,GET,193.122.161.225,/,-269352345,193.122.161.225,HSTS,141,False,True,,,,,,
oci-jpnggqa.ocaus.gapinc.com,502 Bad Gateway,502,145,oci-jpnggqa.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2021-04-25T00:00:00Z,2022-04-25T23:59:59Z,CN=*.ado-tech.com,*.ado-tech.com,,ado-tech.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,af0bfe749ec41c7c5bc8c5e18c94aed0,4459913d35b63e763c15d6fe8f44ba472028308a5a382b8fca60876fa252ce5f,ctls,oci-jpnggqa.ocaus.gapinc.com,oracle,443,https://oci-jpnggqa.ocaus.gapinc.com:443,https,,text/html,GET,150.136.199.98,/,-1402218651,150.136.199.98,,8,False,True,,True,,True,True,
oci-jpnrds-d.ocaus.gapinc.com,Apache Tomcat/9.0.44,200,11137,oci-jpnrds-d.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=oci-jpnrds-d.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",oci-jpnrds-d.ocaus.gapinc.com,"The Gap, Inc.",oci-jpnrds-d.ocaus.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,c6c4f272967a6efdfade8276aa7310d0,31cb95d43cd250b22c142eaf46a9746e989870fd994dabf82b4f75c9a5de4aee,ctls,oci-jpnrds-d.ocaus.gapinc.com,oracle,443,https://oci-jpnrds-d.ocaus.gapinc.com:443,https,,text/html,GET,193.122.161.199,/,-297069493,193.122.161.199,,199,False,True,,,,,,
oci-jpnrds-dev.ocaus.gapinc.com,Error 404--Not Found,404,1164,oci-jpnrds-dev.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-23T00:00:00Z,2024-05-14T23:59:59Z,"CN=dnnamftpub-de1-oci.opc.oracleoutsourcing.com, O=Oracle Corporation, L=Redwood City, ST=California, C=US",dnnamftpub-de1-oci.opc.oracleoutsourcing.com,Oracle Corporation,dnnamftpub-de1-oci.opc.oracleoutsourcing.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d9fd2f095815a83146eefd5d1a8e33f2,24dd17691f4e7e9570df1948ed18057082b9485cb8d60339e1e88b4ef7a94209,ctls,oci-jpnrds-dev.ocaus.gapinc.com,oracle,443,https://oci-jpnrds-dev.ocaus.gapinc.com:443,https,,text/html,GET,150.136.200.49,/,-2113408924,150.136.200.49,,20,False,True,,,,True,,
oci-jpnrds-p.ocaus.gapinc.com,Apache Tomcat/9.0.44,200,11137,oci-jpnrds-p.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=oci-jpnrds-p.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",oci-jpnrds-p.ocaus.gapinc.com,"The Gap, Inc.",oci-jpnrds-p.ocaus.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,b96c61c7628e3a8dfd5e5c2d258258da,cab4a685d96259d9afc78dd5c4d178eebe0ebcb8247639fd790601b6fa9d9a06,ctls,oci-jpnrds-p.ocaus.gapinc.com,oracle,443,https://oci-jpnrds-p.ocaus.gapinc.com:443,https,,text/html,GET,193.122.194.137,/,-297069493,193.122.194.137,,199,False,True,,,,,,
oci-jpnrds-s.ocaus.gapinc.com,Apache Tomcat/9.0.44,200,11137,oci-jpnrds-s.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-20T00:00:00Z,2023-09-20T23:59:59Z,"CN=oci-jpnrds-s.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",oci-jpnrds-s.ocaus.gapinc.com,"The Gap, Inc.",oci-jpnrds-s.ocaus.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,31bf5144f27febb4d6dedb9d08d71220,adb276af73591c03f762289e101b8365e7f251e6f52d5c349fb9077077ea9cd7,ctls,oci-jpnrds-s.ocaus.gapinc.com,oracle,443,https://oci-jpnrds-s.ocaus.gapinc.com:443,https,,text/html,GET,129.213.140.192,/,-297069493,129.213.140.192,,199,False,True,,,,,,
oci-nacon.ocaus.gapinc.com,Error 404--Not Found,404,1164,oci-nacon.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=oci-nacon.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-nacon.ocaus.gapinc.com,"The Gap, Inc.",oci-nacon.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,691a5fe2e151194918930f5549719a91,0aee2ecb7808fdbac0603b4f2e251056fb3ce64205454edd4a6e1a1f5e586e63,ctls,oci-nacon.ocaus.gapinc.com,oracle,443,https://oci-nacon.ocaus.gapinc.com:443,https,,text/html,GET,150.136.128.87,/,-2113408924,150.136.128.87,,20,False,True,,,,,,
oci-nagg.ocaus.gapinc.com,,200,6206,oci-nagg.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2024-02-07T23:59:59Z,"CN=oci-nagg.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-nagg.ocaus.gapinc.com,"The Gap, Inc.",oci-nagg.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a7bf67669931b897ea45e36d113dd7ca,ffb49235890f3c603729adf39b857dd90e1cb30d1018a670b48459f1d05a724a,ctls,oci-nagg.ocaus.gapinc.com,oracle,443,https://oci-nagg.ocaus.gapinc.com:443,https,,text/html,GET,150.136.17.229,/,-269352345,150.136.17.229,HSTS,141,False,True,,,,,,
oci-namcon-d.ocaus.gapinc.com,Error 404--Not Found,404,1164,oci-namcon-d.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-27T00:00:00Z,2024-01-27T23:59:59Z,"CN=oci-namcon-d.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-namcon-d.ocaus.gapinc.com,"The Gap, Inc.",oci-namcon-d.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,33427653a2dcf30d1e578658c111e1e2,b74d4eb0e63fc405959f441ae828e8df2d415a16ee5e1efba43b39f7ca21f33a,ctls,oci-namcon-d.ocaus.gapinc.com,oracle,443,https://oci-namcon-d.ocaus.gapinc.com:443,https,,text/html,GET,129.213.171.171,/,-2113408924,129.213.171.171,,20,False,True,,,,,,
oci-namgg-d.ocaus.gapinc.com,,200,6206,oci-namgg-d.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-05T00:00:00Z,2024-07-04T23:59:59Z,"CN=oci-namgg-d.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-namgg-d.ocaus.gapinc.com,"The Gap, Inc.",oci-namgg-d.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,b43833c26e48b39892d8ec567ecb4781,4455e9970de7eb0caa87e6ec3d3c8f663ea3142609b18897d484d34b58126360,ctls,oci-namgg-d.ocaus.gapinc.com,oracle,443,https://oci-namgg-d.ocaus.gapinc.com:443,https,,text/html,GET,129.158.216.184,/,-269352345,129.158.216.184,HSTS,141,False,True,,,,,,
oci-namgg-t.ocaus.gapinc.com,,200,6206,oci-namgg-t.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-04T00:00:00Z,2024-04-03T23:59:59Z,"CN=oci-namgg-t.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-namgg-t.ocaus.gapinc.com,"The Gap, Inc.",oci-namgg-t.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,d9420fee99004a0556eda05b30bf568a,c90b3656b944a9c847f0d8adf876b6d02c85fb9848762b9705d1e58aa3153b46,ctls,oci-namgg-t.ocaus.gapinc.com,oracle,443,https://oci-namgg-t.ocaus.gapinc.com:443,https,,text/html,GET,150.136.189.209,/,-269352345,150.136.189.209,HSTS,141,False,True,,,,,,
oci-namrds-d.ocaus.gapinc.com,Apache Tomcat/9.0.44,200,11137,oci-namrds-d.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-12T00:00:00Z,2023-10-12T23:59:59Z,"CN=oci-namrds-d.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-namrds-d.ocaus.gapinc.com,"The Gap, Inc.",oci-namrds-d.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,19a9ed1c0750fd9de2d91c83d7380a15,d3629e9afac2f1f7f34b0935bff444fa4d36ec8bc814dd4cbd35b57c3edd4df8,ctls,oci-namrds-d.ocaus.gapinc.com,oracle,443,https://oci-namrds-d.ocaus.gapinc.com:443,https,,text/html,GET,150.136.129.188,/,-297069493,150.136.129.188,,199,False,True,,,,,,
oci-namrds-s.ocaus.gapinc.com,Apache Tomcat/9.0.44,200,11137,oci-namrds-s.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-02-27T23:59:59Z,"CN=oci-namrds-s.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-namrds-s.ocaus.gapinc.com,"The Gap, Inc.",oci-namrds-s.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a48721359609def0ee44f645a9b99746,c2801095cd2e0aae940daffac344e7c50b58e1a5562881beeba9e1c15ad01b7d,ctls,oci-namrds-s.ocaus.gapinc.com,oracle,443,https://oci-namrds-s.ocaus.gapinc.com:443,https,,text/html,GET,150.136.132.230,/,-297069493,150.136.132.230,,199,False,True,,,,,,
oci-namrds-t.ocaus.gapinc.com,Apache Tomcat/9.0.44,200,11137,oci-namrds-t.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=oci-namrds-t.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-namrds-t.ocaus.gapinc.com,"The Gap, Inc.",oci-namrds-t.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,f9d8bc8315a6c51bd537901b1d39110a,8cefbf90cd9090923a154c8690f20bd10aabd6c0707196bd3d0fc0979cb5ebd0,ctls,oci-namrds-t.ocaus.gapinc.com,oracle,443,https://oci-namrds-t.ocaus.gapinc.com:443,https,,text/html,GET,150.136.28.36,/,-297069493,150.136.28.36,,199,False,True,,,,,,
oci-nards.ocaus.gapinc.com,Apache Tomcat/9.0.44,200,11137,oci-nards.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=oci-nards.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-nards.ocaus.gapinc.com,"The Gap, Inc.",oci-nards.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,f53aba820be6e0dadef7d56cdf644dc9,944998b7315467f8400a63c4d304718233f9316a7b6c8423a470319d6128c560,ctls,oci-nards.ocaus.gapinc.com,oracle,443,https://oci-nards.ocaus.gapinc.com:443,https,,text/html,GET,150.136.184.166,/,-297069493,150.136.184.166,,199,False,True,,,,,,
ocifin-brhome-poupld-qa.ocaus.gapinc.com,Apache Tomcat/9.0.43,200,11137,ocifin-brhome-poupld-qa.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-22T00:00:00Z,2024-06-21T23:59:59Z,"CN=ocifin-brhome-poupld-qa.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",ocifin-brhome-poupld-qa.ocaus.gapinc.com,"The Gap, Inc.",ocifin-brhome-poupld-qa.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,e9748b8ab11bef10276e19f49affe46b,e674dfdf59c7b180a2d7a467e56b419c70d9130f4494ca41f4e3065be3196e9f,ctls,ocifin-brhome-poupld-qa.ocaus.gapinc.com,oracle,443,https://ocifin-brhome-poupld-qa.ocaus.gapinc.com:443,https,,text/html,GET,129.153.132.71,/,-297069493,129.153.132.71,,199,False,True,,,,,,
old-navy.stitch.gapinc.com,Gap Inc Login,200,11488,onelogonqa.gap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-08T00:00:00Z,2024-06-07T23:59:59Z,"CN=onelogonqa.gap.com, O=The Gap\, Inc., ST=California, C=US",onelogonqa.gap.com,"The Gap, Inc.",onelogonqa.gap.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,91a951923478db9ae243d01017d87fd2,03dd6da006d79db288616edb42357f2435a1aa402b44f6d611a662eb6450c8a4,ctls,onelogonqa.gap.com,,443,https://old-navy.stitch.gapinc.com:443,https,,text/html,GET,63.33.17.94,/,409104341,54.195.237.234,Azure,318,False,,,,https://onelogonqa.gap.com/idp/SSO.saml2?SAMLRequest=fZLLbsIwFER%2FJTuvkhgHE2IlSBGoEhJ9qLRddFNZzg1YSuzg6%2FT19SVBFXRBt9bMmdFc5yjbphNl7%2FfmEQ49oA9KRHBeW7O0BvsW3Bbcu1bw%2FLgpyN77DkUcf4Oze9C7vY%2BUbWNEG0uF8SSpK0ihVkrV01pmsxlPWJXMSbA6orWRA%2FdMsQYau7PmIKOd7EaSrrp4u72PhmKMBOtVQd4Yr6sZMBpyPq%2FDKQcIZTbJwpRTmaU149OUH6WIPawNeml8QRhlSUjTkM2eKBc0E5S%2BkuAFHI4NWERJ8Nk2BsWQVJDeGWElahRGtoDCK7EtbzfiKBTyd5FLS%2Fe%2Fp3PWW2UbssgHtRjbucV5N3Ftqzy%2BNOSnC90dA9arB9to9RWUTWM%2Flg6kh4J41wMJbqxrpb9eaRJNxhddhfUoFdBK3ZRV5QCRxItT6t%2BvsPgB,,,
pages.email.gapinc.com,403 - Forbidden: Access is denied.,403,1233,pages.email.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-10T00:00:00Z,2024-01-10T23:59:59Z,"CN=pages.email.gapinc.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",pages.email.gapinc.com,"SALESFORCE.COM, INC.",pages.email.gapinc.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,167c798429b3201b355fde6a1006ae08,ab4ec9e7e7ba1c0e54f6b86af5a32f2c312f081028af32446818654b2cd971ee,ctls,pages.email.gapinc.com,,443,https://pages.email.gapinc.com:443,https,,text/html,GET,198.245.82.28,/,-207424980,198.245.82.28,,30,False,,,,,,,
pages.gapinc.com,Access Denied,403,222,pages.gapinc.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-03T00:00:00Z,2024-05-06T23:59:59Z,"CN=www.gap.com, O=The Gap\, Inc., L=San Francisco, ST=California, C=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.gap.com,"The Gap, Inc.",api.gap.co.jp,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,5e36712b0035f4ba701c647ec22b1923,a451d1d522b4a89a095ddf7178ca3b7517835a7a446874d4df6e785889b8430a,ctls,pages.gapinc.com,,443,https://pages.gapinc.com:443,https,AkamaiGHost,text/html,GET,104.76.201.128,/,837883347,104.76.201.128,,10,False,,,,,True,,
pipeline.gapinc.com,403 Forbidden,403,179,pipeline.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2021-09-14T00:00:00Z,2022-09-14T23:59:59Z,"CN=pipeline.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",pipeline.gapinc.com,"The Gap, Inc.",github.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,f0ff2e4f4737793a95c850bdf3fe04a7,2290ac3f932b939ae1d1b23497503b8b5958c92f662bb5b1c7e26f5fffa81067,ctls,pipeline.gapinc.com,azure,443,https://pipeline.gapinc.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,52.255.212.181,/,1525958878,52.255.212.181,,8,False,True,,True,,,,
plm.gapinc.com,,404,,plm.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-07T00:00:00Z,2024-05-06T23:59:59Z,"CN=plm.gapinc.com, O=The Gap\, Inc., ST=California, C=US",plm.gapinc.com,"The Gap, Inc.",plm.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,878cc5bbe7e67349b2b523f2e8ee9c96,5f0a94e87135f3cace37b45a7499422b529b1c2c23c6f0efaf08c55cc3fa9e38,ctls,plm.gapinc.com,,443,https://plm.gapinc.com:443,https,Apache-Coyote/1.1,,GET,8.18.111.210,/,-1840324437,8.18.111.210,Java,1,False,,,,,,,
plmdev.gapinc.com,,400,,plmdev.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2014-10-27T21:47:49Z,2015-10-27T21:47:49Z,"CN=plmdev.gapinc.com, OU=IT, O=Gap Inc., L=San Francisco, ST=California, C=US",plmdev.gapinc.com,Gap Inc.,plmdev.gapinc.com,"CN=plmdev.gapinc.com, OU=IT, O=Gap Inc., L=San Francisco, ST=California, C=US",plmdev.gapinc.com,Gap Inc.,0c4c5eec9ff54735c9afbf35b4d18c0b,8c11dd84db7d86bd34917132b54748b96ee16f4bffc7d452cf92fe4b7e95e3fc,ctls,plmdev.gapinc.com,,443,https://plmdev.gapinc.com:443,https,Apache-Coyote/1.1,,GET,8.18.111.220,/,-1840324437,8.18.111.220,Java,1,False,,,True,,,,True
plmprod.gapinc.com,,200,1421,plmprod.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-12T00:00:00Z,2024-07-11T23:59:59Z,"CN=plmprod.gapinc.com, O=The Gap\, Inc., ST=California, C=US",plmprod.gapinc.com,"The Gap, Inc.",www.plmprod.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,b73a36daf11538faee37b2dff320e9c3,e0ce48c7f7da7afe36a84edec9150aa3cc90fdfc01cb12da83e235718d31e7d7,ctls,plmprod.gapinc.com,azure,443,https://plmprod.gapinc.com:443,https,,text/html,GET,52.255.212.181,/,-1463124301,52.255.212.181,,48,False,True,../csi-requesthandler/csp-report,,https://plmprod.gapinc.com/WebAccess/home.html,,,
