new,host,ttl,a,aaaa,soa,status_code,mx,ns,txt,cname
[x],secureopinionlab.codechef.com,300,"104.26.5.157, 104.26.4.157, 172.67.75.52","2606:4700:20::681a:49d, 2606:4700:20::681a:59d, 2606:4700:20::ac43:4b34","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
[x],seller.codechef.com,300,"104.26.5.157, 172.67.75.52, 104.26.4.157","2a06:98c1:3123:e000::5, 2a06:98c1:3122:e000::5","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
[x],smpi-dev2.codechef.com,300,"104.26.4.157, 172.67.75.52, 104.26.5.157","2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d, 2606:4700:20::681a:59d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
[x],tombraid.codechef.com,300,"104.26.4.157, 172.67.75.52, 104.26.5.157","2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d, 2606:4700:20::681a:59d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
[x],zlp33785.codechef.com,300,"104.26.5.157, 172.67.75.52, 104.26.4.157","2606:4700:20::681a:59d, 2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
[x],zvnn1blcma01.codechef.com,300,"172.67.75.52, 104.26.5.157, 104.26.4.157","2606:4700:20::ac43:4b34, 2606:4700:20::681a:59d, 2606:4700:20::681a:49d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,001kumuhreadcosta-trackingdb-tw-okta-432kumuhreadread.mails.codechef.com,300,"172.67.75.52, 104.26.4.157, 104.26.5.157","2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d, 2606:4700:20::681a:59d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,002kumuhreadcosta-trackingdb-tw-okta-019kumuhreadread-oauth.developers.codechef.com,300,,"2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d, 2606:4700:20::681a:59d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,019zyx8-okta.campus.codechef.com,300,"172.67.75.52, 104.26.5.157, 104.26.4.157","2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d, 2606:4700:20::681a:59d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,16dandomain-controllererfig-lab.exam.codechef.com,300,"172.67.75.52, 104.26.4.157, 104.26.5.157","2606:4700:20::681a:59d, 2606:4700:20::681a:49d, 2606:4700:20::ac43:4b34","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,accessh-135-207-54-34.codechef.com,300,"104.26.4.157, 104.26.5.157, 172.67.75.52","2606:4700:20::681a:49d, 2606:4700:20::681a:59d, 2606:4700:20::ac43:4b34","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,api.codechef.com,300,"104.26.5.157, 104.26.4.157, 172.67.75.52",,"{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,ash2accesspoint-a63.exam.codechef.com,300,"172.67.75.52, 104.26.5.157, 104.26.4.157",,"{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,astera.codechef.com,203,"188.114.98.229, 188.114.99.229","2606:4700:20::681a:49d, 2606:4700:20::ac43:4b34, 2606:4700:20::681a:59d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,averintsev-glebnw.codechef.com,300,"172.67.75.52, 104.26.5.157, 104.26.4.157","2606:4700:20::681a:49d, 2606:4700:20::681a:59d, 2606:4700:20::ac43:4b34","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,baiduspider-180-76-5-8.exam.codechef.com,300,"104.26.4.157, 104.26.5.157, 172.67.75.52","2606:4700:20::681a:49d, 2606:4700:20::681a:59d, 2606:4700:20::ac43:4b34","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,bicsfw.exam.codechef.com,300,"172.67.75.52, 104.26.5.157, 104.26.4.157","2606:4700:20::681a:59d, 2606:4700:20::681a:49d, 2606:4700:20::ac43:4b34","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,biz.codechef.com,300,"104.26.5.157, 104.26.4.157, 172.67.75.52","2606:4700:20::681a:59d, 2606:4700:20::681a:49d, 2606:4700:20::ac43:4b34","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,blog.codechef.com,300,"104.26.5.157, 104.26.4.157, 172.67.75.52","2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d, 2606:4700:20::681a:59d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,business.clone.codechef.com,300,"104.26.4.157, 172.67.75.52, 104.26.5.157","2606:4700:20::681a:59d, 2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,business.codechef.com,226,"104.26.5.157, 172.67.75.52, 104.26.4.157",,"{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,cabl02mstra586b.certifications.codechef.com,300,"172.67.75.52, 104.26.5.157, 104.26.4.157","2606:4700:20::681a:59d, 2606:4700:20::681a:49d, 2606:4700:20::ac43:4b34","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
