input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon_path,a_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,tech_,favicon,final_url,webserver,cdn_name,cdn
hwc.tt-production.bitcastle.io,,404,103,hwc.tt-production.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,hwc.tt-production.bitcastle.io,443,https://hwc.tt-production.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
i90acc.bitcastle.io,,404,103,i90acc.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,i90acc.bitcastle.io,443,https://i90acc.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
ibmcol01.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,,404,103,ibmcol01.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,ibmcol01.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,https://ibmcol01.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
imgix.tt-production.bitcastle.io,,404,103,imgix.tt-production.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,imgix.tt-production.bitcastle.io,443,https://imgix.tt-production.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
impactradius.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,impactradius.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,impactradius.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://impactradius.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
intellectualvitality.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,intellectualvitality.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,intellectualvitality.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://intellectualvitality.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
ios-046.bitcastle.io,,404,103,ios-046.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,ios-046.bitcastle.io,443,https://ios-046.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
ip-146-90.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,,404,103,ip-146-90.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,ip-146-90.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,https://ip-146-90.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
ip2coundtestaging.gitlab.bitcastle.io,,404,103,ip2coundtestaging.gitlab.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,ip2coundtestaging.gitlab.bitcastle.io,443,https://ip2coundtestaging.gitlab.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
ipv4-c018-dus002-ix.gitlab.bitcastle.io,,404,103,ipv4-c018-dus002-ix.gitlab.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,ipv4-c018-dus002-ix.gitlab.bitcastle.io,443,https://ipv4-c018-dus002-ix.gitlab.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
ise-psn1.beta.bitcastle.io,,404,103,ise-psn1.beta.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,ise-psn1.beta.bitcastle.io,443,https://ise-psn1.beta.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
iwmb7-ic1-confluence.static.bitcastle.io,,404,103,iwmb7-ic1-confluence.static.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,iwmb7-ic1-confluence.static.bitcastle.io,443,https://iwmb7-ic1-confluence.static.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
j49z9jhwrh-2.bitcastle.io,,404,103,j49z9jhwrh-2.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,j49z9jhwrh-2.bitcastle.io,443,https://j49z9jhwrh-2.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
jb91.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,jb91.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,jb91.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://jb91.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
jgalesahm.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,,404,103,jgalesahm.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,jgalesahm.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,https://jgalesahm.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
jleague.bitcastle.io,,404,103,jleague.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,jleague.bitcastle.io,443,https://jleague.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
jrss-215-70-246-27.fx.bitcastle.io,,404,103,jrss-215-70-246-27.fx.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,jrss-215-70-246-27.fx.bitcastle.io,443,https://jrss-215-70-246-27.fx.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
jrss-215-72-216-80.static.bitcastle.io,,404,103,jrss-215-72-216-80.static.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,jrss-215-72-216-80.static.bitcastle.io,443,https://jrss-215-72-216-80.static.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
justinas31.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,,404,103,justinas31.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,justinas31.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,https://justinas31.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
jvprm02.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,jvprm02.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,jvprm02.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://jvprm02.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
jvsvhx1.support-ja-fxp.bitcastle.io,,404,103,jvsvhx1.support-ja-fxp.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,jvsvhx1.support-ja-fxp.bitcastle.io,443,https://jvsvhx1.support-ja-fxp.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
kamballa.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,kamballa.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,kamballa.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://kamballa.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
kippt.career.bitcastle.io,,404,103,kippt.career.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,kippt.career.bitcastle.io,443,https://kippt.career.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
lamar-playground.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,lamar-playground.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,lamar-playground.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://lamar-playground.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
langouste.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,langouste.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,langouste.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://langouste.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
lemans-color.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,lemans-color.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,lemans-color.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://lemans-color.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
lhtcisj3.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,lhtcisj3.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,lhtcisj3.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://lhtcisj3.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
link.bitcastle.io,Invalid Dynamic Link,400,9233,link.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-01-15T15:32:32Z,2025-04-15T16:30:46Z,CN=link.bitcastle.io,link.bitcastle.io,www.ukrsystems.com.ua,"CN=WR3, O=Google Trust Services, C=US",WR3,Google Trust Services,5f909d0cb379aec32495a17ae55fa161,956559539434a03d039c8330903609e1b8fe2f2e832c11a0c4b1cf779a636277,,ctls,link.bitcastle.io,443,https://link.bitcastle.io,https,text/html,GET,199.36.158.100,/,/favicon.ico,199.36.158.100,1,False,error,0,HTTP/3,,,,,
livemint.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,livemint.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,livemint.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://livemint.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
logindefaultproduction.link.bitcastle.io,,404,103,logindefaultproduction.link.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,logindefaultproduction.link.bitcastle.io,443,https://logindefaultproduction.link.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
lon2-accesspoint-a21.tt-prod.bitcastle.io,,404,103,lon2-accesspoint-a21.tt-prod.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,lon2-accesspoint-a21.tt-prod.bitcastle.io,443,https://lon2-accesspoint-a21.tt-prod.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
lon3-kafka-a2.www.bitcastle.io,,404,103,lon3-kafka-a2.www.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,lon3-kafka-a2.www.bitcastle.io,443,https://lon3-kafka-a2.www.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
lon3-playnow-a2.support-ja.bitcastle.io,,404,103,lon3-playnow-a2.support-ja.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,lon3-playnow-a2.support-ja.bitcastle.io,443,https://lon3-playnow-a2.support-ja.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
maeko-hs.prod.bitcastle.io,,404,103,maeko-hs.prod.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,maeko-hs.prod.bitcastle.io,443,https://maeko-hs.prod.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
mag-ds.link.bitcastle.io,,404,103,mag-ds.link.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,mag-ds.link.bitcastle.io,443,https://mag-ds.link.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
mago.bitcastle.io,,404,103,mago.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,mago.bitcastle.io,443,https://mago.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
