input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,csp_domains_,cdn_name,cdn,tls_subject_org_,tls_self_signed
frtest.channelpartners.clickup.com,,429,46,frtest.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,frtest.channelpartners.clickup.com,443,https://frtest.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
fstop.cu-prod-ie-view-service.clickup.com,,429,46,fstop.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,fstop.cu-prod-ie-view-service.clickup.com,443,https://fstop.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
fstop.partner.clickup.com,,429,46,fstop.partner.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,fstop.partner.clickup.com,443,https://fstop.partner.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
ftpapius.channelpartners.clickup.com,,429,46,ftpapius.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,ftpapius.channelpartners.clickup.com,443,https://ftpapius.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
ftpb1boot.help.clickup.com,,429,46,ftpb1boot.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,ftpb1boot.help.clickup.com,443,https://ftpb1boot.help.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
ftsam-143-86.channelpartners.clickup.com,,429,46,ftsam-143-86.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,ftsam-143-86.channelpartners.clickup.com,443,https://ftsam-143-86.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
fudr1-1.channelpartners.clickup.com,,429,46,fudr1-1.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,fudr1-1.channelpartners.clickup.com,443,https://fudr1-1.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
fulcrumgroup.cu-prod-ie-view-service.clickup.com,,429,46,fulcrumgroup.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,fulcrumgroup.cu-prod-ie-view-service.clickup.com,443,https://fulcrumgroup.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
fulfill.partner.clickup.com,,429,46,fulfill.partner.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,fulfill.partner.clickup.com,443,https://fulfill.partner.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
fundahc.help.clickup.com,,429,46,fundahc.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,fundahc.help.clickup.com,443,https://fundahc.help.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
fw2.channelpartners.clickup.com,,429,46,fw2.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,fw2.channelpartners.clickup.com,443,https://fw2.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
fw2.cu-prod-ie-view-service.clickup.com,,429,46,fw2.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,fw2.cu-prod-ie-view-service.clickup.com,443,https://fw2.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
fxe-0-1-3.channelpartners.clickup.com,,429,46,fxe-0-1-3.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,fxe-0-1-3.channelpartners.clickup.com,443,https://fxe-0-1-3.channelpartners.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
fxe-0-1-3.cu-prod-ie-view-service.clickup.com,,429,46,fxe-0-1-3.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,fxe-0-1-3.cu-prod-ie-view-service.clickup.com,443,https://fxe-0-1-3.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
fye.channelpartners.clickup.com,,429,46,fye.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,fye.channelpartners.clickup.com,443,https://fye.channelpartners.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
g11n.channelpartners.clickup.com,,429,46,g11n.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,g11n.channelpartners.clickup.com,443,https://g11n.channelpartners.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
gantryclassroom.cu-prod-ie-view-service.clickup.com,,429,46,gantryclassroom.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gantryclassroom.cu-prod-ie-view-service.clickup.com,443,https://gantryclassroom.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
gantt-export-prod.clickup.com,,200,9,gantt-export-prod.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-08-24T23:59:59Z,CN=gantt-export-prod.clickup.com,gantt-export-prod.clickup.com,gantt-export-prod.clickup.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,a4c27df4b155d81555317154a9b69dc1,0ca3008cc6a63fa7a23d7200d8269afd43ff26b199366b8536423ae26d22b5a9,,ctls,gantt-export-prod.clickup.com,443,https://gantt-export-prod.clickup.com:443,https,,text/html,GET,34.206.168.79,/,-945882223,,107.21.204.62,Node.js,1,False,,,,,
gantt-export-staging.clickup.com,,200,9,gantt-export-staging.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-08T00:00:00Z,2023-08-29T23:59:59Z,CN=gantt-export-staging.clickup.com,gantt-export-staging.clickup.com,gantt-export-staging.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d154ad964242ac88ee1fac6e3b56eb84,705a8f82e5bdcad3085fc5df630579cfb76e6a315c277002c5e1d221e8ec28e4,,ctls,gantt-export-staging.clickup.com,443,https://gantt-export-staging.clickup.com:443,https,,text/html,GET,35.162.197.34,/,-945882223,,54.200.152.223,Node.js,1,False,,,,,
gard.channelpartners.clickup.com,,429,46,gard.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gard.channelpartners.clickup.com,443,https://gard.channelpartners.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
gassl11.channelpartners.clickup.com,,429,46,gassl11.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gassl11.channelpartners.clickup.com,443,https://gassl11.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
gate9.help.clickup.com,,429,46,gate9.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gate9.help.clickup.com,443,https://gate9.help.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
gateway-api3.help.clickup.com,,429,46,gateway-api3.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gateway-api3.help.clickup.com,443,https://gateway-api3.help.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
gateway-backupsalphaw00a133f71kgytxosb-gi3tonrsgq4tenby.clickup.com,,429,46,gateway-backupsalphaw00a133f71kgytxosb-gi3tonrsgq4tenby.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gateway-backupsalphaw00a133f71kgytxosb-gi3tonrsgq4tenby.clickup.com,443,https://gateway-backupsalphaw00a133f71kgytxosb-gi3tonrsgq4tenby.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
gateway-container-corporate.blog.clickup.com,,429,46,gateway-container-corporate.blog.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gateway-container-corporate.blog.clickup.com,443,https://gateway-container-corporate.blog.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
gatewayexamplesbackup-meet-git.channelpartners.clickup.com,,429,46,gatewayexamplesbackup-meet-git.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gatewayexamplesbackup-meet-git.channelpartners.clickup.com,443,https://gatewayexamplesbackup-meet-git.channelpartners.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
gatewaymember-config.cu-prod-ie-view-service.clickup.com,,429,46,gatewaymember-config.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gatewaymember-config.cu-prod-ie-view-service.clickup.com,443,https://gatewaymember-config.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
gbibp9ph1--blueice1n3.channelpartners.clickup.com,,429,46,gbibp9ph1--blueice1n3.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gbibp9ph1--blueice1n3.channelpartners.clickup.com,443,https://gbibp9ph1--blueice1n3.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
gbibp9ph1--blueice4n7.help.clickup.com,,429,46,gbibp9ph1--blueice4n7.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gbibp9ph1--blueice4n7.help.clickup.com,443,https://gbibp9ph1--blueice4n7.help.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
gbibp9ph1--yellowicen3.help.clickup.com,,429,46,gbibp9ph1--yellowicen3.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gbibp9ph1--yellowicen3.help.clickup.com,443,https://gbibp9ph1--yellowicen3.help.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
gbpn.clickup.com,,429,46,gbpn.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gbpn.clickup.com,443,https://gbpn.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
gcal.clickup.com,,200,39,gcal.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2023-10-29T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4749b8877895da1f3e5910432cbc99a0,45ad81f5572616db761d1f31e7e087c4d6a0ebe44bb3414e1213f5e7da0de92a,True,ctls,gcal.clickup.com,443,https://gcal.clickup.com:443,https,nginx,text/html,GET,34.210.94.26,/,319998817,https://gcal.clickup.com/404,44.237.199.88,Nginx,3,False,,,,,
gcp-appfwsignatures.channelpartners.clickup.com,,429,46,gcp-appfwsignatures.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gcp-appfwsignatures.channelpartners.clickup.com,443,https://gcp-appfwsignatures.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
gcp-d1a5prppuxcqlk.cu-prod-ie-view-service.clickup.com,,429,46,gcp-d1a5prppuxcqlk.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gcp-d1a5prppuxcqlk.cu-prod-ie-view-service.clickup.com,443,https://gcp-d1a5prppuxcqlk.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
gcp-db.cu-prod-ie-view-service.clickup.com,,429,46,gcp-db.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gcp-db.cu-prod-ie-view-service.clickup.com,443,https://gcp-db.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
gcp-elasticbeanstalkeventdoc-corporate.channelpartners.clickup.com,,429,46,gcp-elasticbeanstalkeventdoc-corporate.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gcp-elasticbeanstalkeventdoc-corporate.channelpartners.clickup.com,443,https://gcp-elasticbeanstalkeventdoc-corporate.channelpartners.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
gcp-elasticbeanstalkeventdoc-corporate.cu-prod-ie-view-service.clickup.com,,429,46,gcp-elasticbeanstalkeventdoc-corporate.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,gcp-elasticbeanstalkeventdoc-corporate.cu-prod-ie-view-service.clickup.com,443,https://gcp-elasticbeanstalkeventdoc-corporate.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
