new,host,a,soa,status_code,cdn,cdn-name,ns,aaaa,cname,txt,mx,caa
,dev.streaming.aws.atg.se,,"ns-1694.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
,developer.atg.se,"13.224.189.51, 13.224.189.19, 13.224.189.126, 13.224.189.85","ns-872.awsdns-45.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1319.awsdns-36.org, ns-1597.awsdns-07.co.uk, ns-469.awsdns-58.com, ns-872.awsdns-45.net",,,,,
,dksportinfo.atg.se,195.198.34.45,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,dl.mobil.atg.se,195.198.34.106,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,dmh-dev.aws.atg.se,"52.222.236.48, 52.222.236.31, 52.222.236.126, 52.222.236.57","ns-640.awsdns-16.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1058.awsdns-04.org, ns-1599.awsdns-07.co.uk, ns-488.awsdns-61.com, ns-640.awsdns-16.net","2600:9000:223e:8e00:b:6609:780:93a1, 2600:9000:223e:fe00:b:6609:780:93a1, 2600:9000:223e:4000:b:6609:780:93a1, 2600:9000:223e:6800:b:6609:780:93a1, 2600:9000:223e:cc00:b:6609:780:93a1, 2600:9000:223e:5e00:b:6609:780:93a1, 2600:9000:223e:f600:b:6609:780:93a1, 2600:9000:223e:ce00:b:6609:780:93a1",d28tpg7ke7f4m6.cloudfront.net,,,
,dmh.aws.atg.se,"108.138.51.97, 108.138.51.95, 108.138.51.63, 108.138.51.103, 205.251.192.125","ns-1474.awsdns-56.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-125.awsdns-15.com, ns-1474.awsdns-56.org, ns-566.awsdns-06.net, ns-1610.awsdns-09.co.uk","2600:9000:2436:6600:b:43b8:2400:93a1, 2600:9000:2436:ce00:b:43b8:2400:93a1, 2600:9000:2436:9400:b:43b8:2400:93a1, 2600:9000:2436:8e00:b:43b8:2400:93a1, 2600:9000:2436:3400:b:43b8:2400:93a1, 2600:9000:2436:6400:b:43b8:2400:93a1, 2600:9000:2436:3200:b:43b8:2400:93a1, 2600:9000:2436:ac00:b:43b8:2400:93a1",dqs1ecs8jmjrk.cloudfront.net,,,
,dnsp1.atg.se,195.198.34.66,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,dnsp2.atg.se,195.198.34.67,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,dtrack.atg.se,"205.251.193.46, 205.251.195.239, 205.251.197.104, 205.251.198.94","ns-1007.awsdns-61.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-302.awsdns-37.com, ns-1384.awsdns-45.org, ns-1007.awsdns-61.net, ns-1630.awsdns-11.co.uk",,,,,
,email.atg.se,192.243.228.1,"ns-261.awsdns-32.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1527.awsdns-62.org, ns-1856.awsdns-40.co.uk, ns-261.awsdns-32.com, ns-653.awsdns-17.net",,,"google-site-verification=XCe9W-13WcMk19oL3CqYIA8-c_hU-FolXfYqxtD8ptI, v=spf1 ip4:130.248.207.0/24 ip4:130.248.205.0/24 ip4:130.248.154.0/24 -all",inbound.campaign.adobe.com,
,ews.atg.se,195.198.34.211,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,extapp.atg.se,195.198.34.26,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,f5vpn.atg.se,195.198.34.244,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,fraga.atg.se,"54.78.236.89, 18.201.2.209, 52.17.37.32","ns-822.awsdns-38.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-265.awsdns-33.com, ns-822.awsdns-38.net, ns-1121.awsdns-12.org, ns-1621.awsdns-10.co.uk",,kundo.se,"uQzqYRYP, DZC=JPpBsJo, MS=F9129E8A3E3D3A0A2E7EF798A707C0D861E346D6, facebook-domain-verification=vexnmnrsqdk8oeawgddw6ck8kuqoxm, google-site-verification=I0GT4T3-_91GHVk5p6hwgLzdMmRlfxpGAMOB0Mn13wk, google-site-verification=THHgI34w4o-xOl-gc1o9wEecle70ZriE9UQrCZB2Ixk, google-site-verification=_I6eSv3NS71SJSSGZchla_I7YLudvmkOXqXsvmJkfDQ, google-site-verification=iZKAvIJ9nKxe5pAf-AtO89-7gyO5rsl0FOkKbnEfn6c, v=spf1 include:_spf.google.com include:servers.mcsv.net include:all._spf.plma.se ip4:161.38.206.2 -all","aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com","amazon.com, digicert.com, globalsign.com, letsencrypt.org, sectigo.com"
,hawkeye.atg.se,"13.224.189.72, 13.224.189.103, 13.224.189.115, 13.224.189.8","ns-132.awsdns-16.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-132.awsdns-16.com, ns-922.awsdns-51.net, ns-1060.awsdns-04.org, ns-1559.awsdns-02.co.uk",,,,,
,hh.atg.se,,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,hittabutik.atg.se,13.69.228.7,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,"atghittabutik.azurewebsites.net, waws-prod-db3-149.sip.azurewebsites.windows.net, waws-prod-db3-149.northeurope.cloudapp.azure.com",,,
,horsedigital.aws.atg.se,,"ns-1888.awsdns-44.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-106.awsdns-13.com, ns-1104.awsdns-10.org, ns-1888.awsdns-44.co.uk, ns-723.awsdns-26.net",,,,,
,images.atg.se,"65.9.66.55, 65.9.66.107, 65.9.66.109, 65.9.66.115","ns-1036.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1858.awsdns-40.co.uk, ns-40.awsdns-05.com, ns-1036.awsdns-01.org, ns-827.awsdns-39.net","2600:9000:206f:400:0:a8b7:d980:93a1, 2600:9000:206f:1200:0:a8b7:d980:93a1, 2600:9000:206f:d400:0:a8b7:d980:93a1, 2600:9000:206f:e600:0:a8b7:d980:93a1, 2600:9000:206f:1000:0:a8b7:d980:93a1, 2600:9000:206f:9200:0:a8b7:d980:93a1, 2600:9000:206f:600:0:a8b7:d980:93a1, 2600:9000:206f:fa00:0:a8b7:d980:93a1",d21ijjgwwql3l2.cloudfront.net,,,
,ka.atg.se,83.209.246.66,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,kund.atg.se,195.198.34.63,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,kundo.atg.se,"52.17.37.32, 54.78.236.89, 18.201.2.209","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"2a05:d018:b50:e002:d120:9165:4f1b:88db, 2a05:d018:b50:e001:6827:3d55:64f9:a258, 2a05:d018:b50:e000:3a46:2c6a:5da5:fadb","knowledge.kundo.se, kube-blue-969eb8ce2772891b.elb.eu-west-1.amazonaws.com",,,
,kundservice.dev.atg.se,,"ns-1297.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
,login.atg.se,195.198.34.21,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,lpoamw.atg.se,195.198.34.37,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,lpoamw.dev.atg.se,"13.249.9.32, 13.249.9.19, 13.249.9.123, 13.249.9.53","ns-1297.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
,mail2p.atg.se,195.198.34.218,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,mailduty.atg.se,195.198.34.69,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,media.atg.se,195.198.34.32,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,mgmt.hh.atg.se,,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,mobil.atg.se,,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,mobilapp.atg.se,,,NOERROR,True,cloudfront,,,d30r2oowj8kzmn.cloudfront.net,,,
,news.atg.se,,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-277.awsdns-34.com, ns-673.awsdns-20.net, ns-1246.awsdns-27.org, ns-1641.awsdns-13.co.uk",,,"google-site-verification=bb8YR0fZyM43AKCadxr4VivLd-yGQreuzrM-8NWa1uA, v=spf1 ip4:185.15.49.0/24 ip4:130.248.206.0/24 ip4:192.243.255.0/24 -all",inbound.campaign.adobe.com,
,nosportinfo.atg.se,195.198.34.17,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,nymedlem.atg.se,195.198.34.95,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,ocp-prod.hastsportenshus.atg.se,,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,onpremgw.atg.se,,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,owa.atg.se,,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,phosworks.atg.se,195.198.34.37,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,poc.atg.se,195.198.34.211,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,polopoly.atg.se,195.198.34.237,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,portalen.atg.se,195.198.34.20,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,prod.network.aws.atg.se,"205.251.192.197, 205.251.194.108, 205.251.196.240, 205.251.199.244","ns-620.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1264.awsdns-30.org, ns-197.awsdns-24.com, ns-620.awsdns-13.net, ns-2036.awsdns-62.co.uk",,,,,
,prod.spelassistent.aws.atg.se,,"ns-396.awsdns-49.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-396.awsdns-49.com, ns-770.awsdns-32.net, ns-1318.awsdns-36.org, ns-1931.awsdns-49.co.uk",,,,,
,prod.sre.aws.atg.se,,"ns-794.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1265.awsdns-30.org, ns-1703.awsdns-20.co.uk, ns-199.awsdns-24.com, ns-794.awsdns-35.net",,,,,
,prod.streaming.aws.atg.se,"143.204.231.95, 143.204.231.39, 143.204.231.56, 143.204.231.9","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-170.awsdns-21.com, ns-1801.awsdns-33.co.uk, ns-858.awsdns-43.net, ns-1326.awsdns-37.org",,,,,
,push.qa.atg.se,195.198.34.122,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,qa.atg.se,,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,r121.news.atg.se,,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,r122.news.atg.se,192.243.255.122,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1246.awsdns-27.org, ns-1641.awsdns-13.co.uk, ns-277.awsdns-34.com, ns-673.awsdns-20.net",,,,,
,r124.news.atg.se,192.243.255.124,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,registrerakund.atg.se,195.198.34.72,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,remote.atg.se,185.134.13.25,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,reports.developer.atg.se,"108.138.17.111, 108.138.17.44, 108.138.17.6, 108.138.17.86","ns-872.awsdns-45.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
,sdc.atg.se,195.198.34.76,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,search.atg.se,"18.66.122.65, 18.66.122.25, 18.66.122.77, 18.66.122.67","ns-1389.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1742.awsdns-25.co.uk, ns-1389.awsdns-45.org, ns-169.awsdns-21.com, ns-771.awsdns-32.net",,d2ee3xz5z9bsjh.cloudfront.net,,,
,service-qa.dev.atg.se,195.198.34.133,"ns-1297.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,service-stage.dev.atg.se,195.198.34.133,"ns-1297.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,service-test1.dev.atg.se,195.198.34.133,"ns-1297.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,service-test2.dev.atg.se,195.198.34.133,"ns-1297.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,services.mobil.atg.se,195.198.34.106,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,smetric.atg.se,"63.140.62.160, 63.140.62.164, 63.140.62.135","ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,,,atg.se.ssl.d3.sc.omtrdc.net,,,
,spela.atg.se,195.198.34.108,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,mobil.atg.se,,,
,spela.mobil.atg.se,195.198.34.107,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,sportsystemet.atg.se,195.198.34.214,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,sso.aws.atg.se,"108.157.229.83, 108.157.229.21, 108.157.229.12, 108.157.229.5","ns-1168.awsdns-18.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-704.awsdns-24.net, ns-1168.awsdns-18.org, ns-1799.awsdns-32.co.uk, ns-480.awsdns-60.com","2600:9000:2395:1000:14:999a:6300:93a1, 2600:9000:2395:be00:14:999a:6300:93a1, 2600:9000:2395:2400:14:999a:6300:93a1, 2600:9000:2395:200:14:999a:6300:93a1, 2600:9000:2395:1e00:14:999a:6300:93a1, 2600:9000:2395:ae00:14:999a:6300:93a1, 2600:9000:2395:9800:14:999a:6300:93a1, 2600:9000:2395:e00:14:999a:6300:93a1",d329mse1e7rczw.cloudfront.net,,,
,startlists.aws.atg.se,"54.171.228.253, 54.195.66.19","ns-86.awsdns-10.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,suppliers.atg.se,,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,swagger.atg.se,"13.50.230.60, 13.49.154.112, 13.49.141.154","ns-1802.awsdns-33.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1802.awsdns-33.co.uk, ns-1444.awsdns-52.org, ns-50.awsdns-06.com, ns-861.awsdns-43.net",,,,,
,tavling.atg.se,195.198.34.95,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,test-mailduty.atg.se,195.198.34.144,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,test.atg.se,195.198.34.145,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,test.developer.atg.se,"13.224.189.47, 13.224.189.119, 13.224.189.24, 13.224.189.50","ns-1292.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
,test.suppliers.atg.se,,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,test1.dev.atg.se,"143.204.215.6, 143.204.215.51, 143.204.215.79, 143.204.215.2","ns-1297.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
,test1.hh.atg.se,,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,test2.hh.atg.se,,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,tillsammans.qa.atg.se,195.198.34.119,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,time2.atg.se,,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,traefik.dev.atg.se,,"ns-1297.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,tspela.mobil.atg.se,,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,vmiv75.atg.se,195.198.34.39,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,waf.dev.atg.se,"18.66.112.8, 18.66.112.98, 18.66.112.97, 18.66.112.26","ns-1297.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,
,webhooks.atg.se,195.198.34.19,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,webservice.atg.se,195.198.34.31,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,webservicetest.atg.se,195.198.34.32,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,www.atg.se,195.198.34.30,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,www.nymedlem.atg.se,195.198.34.95,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,www.qa.atg.se,195.198.34.121,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,www.tavling.atg.se,195.198.34.95,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,www.tillsammans.atg.se,195.198.34.41,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
,www03.atg.se,195.198.34.35,"dnsp1.atg.se, domains.atg.se",NOERROR,,,,,,,,
