new,host,ttl,a,soa,status_code,aaaa,cname,mx,ns
[x],danieapp.simple.com,7168,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],db.simple.com,3600,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],dc.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],de.simple.com,1892,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],decormade.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],demo.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],dev.simple.com,298,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],dns.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],dns1.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],dns2.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],dogfood-dev.simple.com,2118,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],download.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],dyn.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],edge.simple.com,3600,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],elastic.simple.com,3600,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],email.simple.com,1346,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],enterpriseenrollment.simple.com,3600,,"{'name': 'swedencentral.cloudapp.azure.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'northeurope.cloudapp.azure.com', 'ns': 'ns1-201.azure-dns.com', 'mailbox': 'msnhst.microsoft.com', 'serial': 10001, 'refresh': 900, 'retry': 300, 'expire': 604800, 'minttl': 60}, {'name': 'westeurope.cloudapp.azure.com', 'ns': 'ns1-201.azure-dns.com', 'mailbox': 'msnhst.microsoft.com', 'serial': 10001, 'refresh': 900, 'retry': 300, 'expire': 604800, 'minttl': 60}, {'name': 'westeurope.cloudapp.azure.com', 'ns': 'ns1-201.azure-dns.com', 'mailbox': 'msnhst.microsoft.com', 'serial': 10001, 'refresh': 900, 'retry': 300, 'expire': 604800, 'minttl': 60}",NOERROR,,"enterpriseenrollment.manage.microsoft.com, manage-pe.trafficmanager.net, pexsucpeu03.swedencentral.cloudapp.azure.com, pexsucpeu01.northeurope.cloudapp.azure.com, pexsucpeu02.westeurope.cloudapp.azure.com",,
[x],enterpriseregistration.simple.com,3600,"40.126.32.131, 40.126.32.6, 40.126.32.66, 40.126.32.129","{'name': 'akadns.net', 'ns': 'internal.akadns.net', 'mailbox': 'hostmaster.akamai.com', 'serial': 1712104200, 'refresh': 90000, 'retry': 90000, 'expire': 90000, 'minttl': 180}, {'name': 'akadns.net', 'ns': 'internal.akadns.net', 'mailbox': 'hostmaster.akamai.com', 'serial': 1712104200, 'refresh': 90000, 'retry': 90000, 'expire': 90000, 'minttl': 180}",NOERROR,,"enterpriseregistration.windows.net, na.privatelink.msidentity.com, prdf.aadg.msidentity.com, www.tm.f.prd.aadg.akadns.net",,
[x],example.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],exchange.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],figueroa.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],fj.simple.com,3598,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],forum.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],forums.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],ftp.simple.com,3600,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],funame.simple.com,2489,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],ga.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],gac-rds-external-readonly-preprod.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],gcom-product-find-dev.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
