new,host,a,soa,status_code,ns,aaaa,txt,cname,cdn,cdn-name,has_internal_ips,internal_ips,mx,ptr,caa
[x],cube-gamma.corp.amazon.com,"54.170.50.164, 52.210.243.190, 54.72.158.92","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1117.awsdns-11.org, ns-1859.awsdns-40.co.uk, ns-445.awsdns-55.com, ns-882.awsdns-46.net",,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],cube-metrics-devo.corp.amazon.com,"54.72.158.92, 54.170.50.164, 52.210.243.190","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],cube-metrics.corp.amazon.com,"52.50.92.77, 52.16.89.24, 108.128.156.70","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],cube-preview.corp.amazon.com,,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],cube-showcase.aka.corp.amazon.com,"52.50.92.77, 108.128.156.70, 52.16.89.24","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],cube-showcase.corp.amazon.com,,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],cube.integ.amazon.com,"52.45.50.132, 52.203.229.119, 44.193.109.21","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-us-east-1.aea.amazon.com",,,,,,,
[x],cuhullin.corp.amazon.com,"54.155.241.202, 54.76.220.127, 54.229.97.76","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],cupdebit-harbor.amazon.cn,54.222.63.184,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],cust-tool.amazon.com,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-us-east-1.aea.amazon.com",,,,,,,
[x],cust-tool.integ.amazon.com,"52.45.50.132, 44.193.109.21, 52.203.229.119","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-us-east-1.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],customer-certificates.amazon.com,72.21.210.78,"ns-319.awsdns-39.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1224.awsdns-25.org, ns-1543.awsdns-00.co.uk, ns-319.awsdns-39.com, ns-555.awsdns-05.net",,207.171.168.108c0e0 72.21.210.78c33e1 n1,,,,,,,,
[x],customer-service.amazon.ca,"3.33.129.123, 15.197.155.59","dns-external-master.amazon.com, root.amazon.com",NOERROR,"ns4.p31.dynect.net, pdns1.ultradns.net, pdns4.ultradns.org, ns3.p31.dynect.net, ns1.p31.dynect.net, pdns5.ultradns.info, ns2.p31.dynect.net, pdns3.ultradns.org, pdns6.ultradns.co.uk, pdns2.ultradns.net",,,,,,,,,,
[x],customer-service.amazon.cn,"35.71.168.103, 52.223.38.53","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],customer-service.amazon.co.uk,"52.223.8.17, 35.71.186.100","dns-external-master.amazon.com, root.amazon.com",NOERROR,"ns1.p31.dynect.net, ns2.p31.dynect.net, ns3.p31.dynect.net, ns4.p31.dynect.net, pdns1.ultradns.net, pdns2.ultradns.net, pdns3.ultradns.org, pdns4.ultradns.org, pdns5.ultradns.info, pdns6.ultradns.co.uk",,,,,,,,,,
[x],customer-service.amazon.com,,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],customer-service.amazon.com.br,"15.197.130.9, 3.33.136.93","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],customer-service.amazon.de,,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],customer-service.amazon.fr,"76.223.37.119, 13.248.187.5","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],customerservice.amazon.ca,"15.197.155.59, 3.33.129.123","dns-external-master.amazon.com, root.amazon.com",NOERROR,"ns1.p31.dynect.net, ns2.p31.dynect.net, ns3.p31.dynect.net, ns4.p31.dynect.net, pdns1.ultradns.net, pdns2.ultradns.net, pdns3.ultradns.org, pdns4.ultradns.org, pdns5.ultradns.info, pdns6.ultradns.co.uk",,,,,,,,,,
[x],customerservice.amazon.cn,"35.71.168.103, 52.223.38.53","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],customerservice.amazon.co.jp,"3.33.149.122, 15.197.133.41","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],customerservice.amazon.co.uk,"52.223.8.17, 35.71.186.100","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],customerservice.amazon.com,"3.33.147.88, 15.197.140.28","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],customerservice.amazon.com.br,"15.197.130.9, 3.33.136.93","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],customerservice.amazon.de,,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],customerservice.amazon.es,"75.2.22.44, 99.83.251.85","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],customerservice.amazon.in,"15.197.218.6, 3.33.201.79","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],cvg1-portal.amazon.com,"54.72.98.207, 63.32.225.136, 52.212.41.214","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1117.awsdns-11.org, ns-1859.awsdns-40.co.uk, ns-445.awsdns-55.com, ns-882.awsdns-46.net",,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],cvg2-portal.amazon.com,"52.212.41.214, 54.72.98.207, 63.32.225.136","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],cvg3-portal.amazon.com,"54.72.98.207, 63.32.225.136, 52.212.41.214","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],cvg7-portal.amazon.com,"52.212.41.214, 63.32.225.136, 54.72.98.207","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],cwinfra.corp.amazon.com,"52.210.243.190, 54.72.158.92, 54.170.50.164","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],cwl1-portal.amazon.com,"52.212.41.214, 63.32.225.136, 54.72.98.207","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],cxbr.corp.amazon.com,"52.210.243.190, 54.72.158.92, 54.170.50.164","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],cyanoacrylate-eu.amazon.com,52.95.116.92,"ns-411.awsdns-51.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1149.awsdns-15.org, ns-2034.awsdns-62.co.uk, ns-411.awsdns-51.com, ns-519.awsdns-00.net",,52.95.116.92c33e1 n1,,,,,,,,
[x],cyanoacrylate-us-west-2.amazon.com,52.119.168.49,"ns-927.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1987.awsdns-56.co.uk, ns-510.awsdns-63.com, ns-927.awsdns-51.net, ns-1103.awsdns-09.org",,52.119.168.49c33e1 n1,,,,,,,,
[x],cyclops.corp.amazon.com,"176.34.194.33, 54.73.253.212, 52.212.247.55","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2-4.aea.amazon.com, midway-gateway-2-4.eu-west-1.aea.amazon.com, midway-gateway-2-4.us-east-1.aea.amazon.com",,,,,,,
[x],cyrillium-eu.amazon.com,"52.94.219.158, 205.251.193.110, 205.251.194.108, 205.251.197.213, 205.251.199.134","ns-620.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1493.awsdns-58.org, ns-620.awsdns-13.net, ns-366.awsdns-45.com, ns-1926.awsdns-48.co.uk",,52.94.219.158c33e1 n1,,,,,,,,
[x],d-audible-strings.amazon.com,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],d16g-analytics-web.amazon.com,"52.212.41.214, 54.72.98.207, 63.32.225.136","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],d16g-carbyne-web.corp.amazon.com,"44.210.175.192, 3.226.141.54, 52.70.114.222","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-us-east-1.aea.amazon.com",,,,,,,
[x],d16g-ccs-proxy-service-beta.amazon.com,44.215.118.121,"ns-1768.awsdns-29.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-760.awsdns-31.net, ns-446.awsdns-55.com, ns-1117.awsdns-11.org, ns-1768.awsdns-29.co.uk",,44.215.142.119c33e1 52.46.144.223c0e0 52.46.141.63c0e0 52.46.156.206c0e0 44.215.133.35c33e1 44.215.118.121c33e1 n1,,,,,,,,
[x],d16g-ccs-proxy-service-gamma.amazon.com,44.215.129.12,"ns-219.awsdns-27.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-219.awsdns-27.com, ns-993.awsdns-60.net, ns-1726.awsdns-23.co.uk, ns-1069.awsdns-05.org",,"52.46.156.205c0e0 52.46.144.221c0e0 44.215.129.12c33e1 44.215.134.35c33e1 44.215.132.140c33e1 52.46.141.61c0e0 52.46.142.174c0e, 0 n1",,,,,,,,
[x],d16g-ccs-proxy-service.amazon.com,44.215.135.84,"ns-79.awsdns-09.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-79.awsdns-09.com, ns-1560.awsdns-03.co.uk, ns-1154.awsdns-16.org, ns-882.awsdns-46.net",,44.215.137.107c33e1 52.46.144.222c0e0 44.215.135.84c33e1 52.46.141.59c0e0 52.46.156.207c0e0 44.215.143.15c33e1 n1,,,,,,,,
[x],d16g-cs-portal-na-beta.integ.amazon.com,,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],d16g-rodeo-log.corp.amazon.com,"52.21.131.57, 18.215.87.132, 34.234.51.219","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-us-east-1.aea.amazon.com",,,,,,,
[x],d16g-skynet-website.corp.amazon.com,"54.229.97.76, 54.155.241.202, 54.76.220.127","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],d16gars-eu.amazon.co.uk,"3.253.176.206, 205.251.193.150, 205.251.194.129, 205.251.197.175, 205.251.199.157","ns-1455.awsdns-53.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-406.awsdns-50.com, ns-1455.awsdns-53.org, ns-641.awsdns-16.net, ns-1949.awsdns-51.co.uk",,52.95.117.33c0e0 52.95.120.216c0e0 3.253.176.206c33e1 54.239.39.43c0e0 3.253.166.157c33e1 3.253.177.36c33e1 n1,,,,,,,,
[x],d16gars-eu.amazon.com,3.253.183.111,"ns-360.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1338.awsdns-39.org, ns-1989.awsdns-56.co.uk, ns-360.awsdns-45.com, ns-844.awsdns-41.net",,52.95.113.34c0e0 3.253.179.179c33e1 52.95.116.175c0e0 3.253.179.232c33e1 3.253.183.111c33e1 52.95.120.138c0e0 n1,,,,,,,,
[x],d16gars-eu.amazon.de,,"ns-324.awsdns-40.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-2027.awsdns-61.co.uk, ns-324.awsdns-40.com, ns-674.awsdns-20.net, ns-1074.awsdns-06.org",,52.95.113.66c0e0 3.253.170.245c33e1 52.94.221.225c0e0 52.95.116.30c0e0 3.253.169.172c33e1 3.253.170.167c33e1 n1,,,,,,,,
[x],d16gars-eu.amazon.es,3.253.181.123,"ns-253.awsdns-31.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1000.awsdns-61.net, ns-1150.awsdns-15.org, ns-1850.awsdns-39.co.uk, ns-253.awsdns-31.com",,52.95.120.219c0e0 3.253.170.129c33e1 3.253.179.97c33e1 54.239.38.231c0e0 52.95.117.37c0e0 3.253.181.123c33e1 n1,,,,,,,,
[x],d16gars-eu.amazon.fr,3.251.217.82,"ns-1626.awsdns-11.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1205.awsdns-22.org, ns-1626.awsdns-11.co.uk, ns-300.awsdns-37.com, ns-676.awsdns-20.net",,52.95.124.21c0e0 52.95.119.244c0e0 3.251.217.18c33e1 52.95.122.233c0e0 3.251.217.82c33e1 3.251.217.25c33e1 n1,,,,,,,,
[x],d16gars-eu.amazon.it,3.253.171.43,"ns-831.awsdns-39.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1072.awsdns-06.org, ns-1561.awsdns-03.co.uk, ns-213.awsdns-26.com, ns-831.awsdns-39.net",,52.95.119.243c0e0 3.253.171.43c33e1 52.95.122.232c0e0 52.95.115.254c0e0 3.253.180.134c33e1 3.253.179.60c33e1 n1,,,,,,,,
[x],d16gars-fe.amazon.co.jp,18.246.89.149,"ns-825.awsdns-39.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-112.awsdns-14.com, ns-1397.awsdns-46.org, ns-1779.awsdns-30.co.uk, ns-825.awsdns-39.net",,18.246.89.149c33e1 18.246.88.137c33e1 18.246.88.117c33e1 52.119.162.177c0e0 52.119.165.170c0e0 52.119.169.38c0e0 n1,,,,,,,,
[x],d16gars-fe.amazon.com,18.246.89.96,"ns-2031.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1022.awsdns-63.net, ns-1236.awsdns-26.org, ns-2031.awsdns-61.co.uk, ns-326.awsdns-40.com",,52.119.169.39c0e0 18.246.89.111c33e1 52.119.165.169c0e0 18.246.89.215c33e1 18.246.89.96c33e1 52.119.162.176c0e0 n1,,,,,,,,
[x],d16gars.amazon.ca,44.215.128.179,"ns-1882.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1882.awsdns-43.co.uk, ns-395.awsdns-49.com, ns-941.awsdns-53.net, ns-1099.awsdns-09.org",,52.46.135.223c0e0 52.46.131.255c0e0 44.215.137.96c33e1 44.215.128.179c33e1 52.46.158.49c0e0 44.215.143.230c33e1 n1,,,,,,,,
[x],d16gidm-es-proxy-na.corp.amazon.com,"34.234.51.219, 18.215.87.132, 52.21.131.57","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-us-east-1.aea.amazon.com",,,,,,,
[x],d2.aka.amazon.com,"63.32.225.136, 54.72.98.207, 52.212.41.214","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1117.awsdns-11.org, ns-1859.awsdns-40.co.uk, ns-445.awsdns-55.com, ns-882.awsdns-46.net",,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],d2as-simba.corp.amazon.com,"54.229.97.76, 54.76.220.127, 54.155.241.202","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],d2bi-ops-portal.aka.amazon.com,"54.229.97.76, 54.155.241.202, 54.76.220.127","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],d2c2.amazon.com,"52.50.92.77, 52.16.89.24, 108.128.156.70","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],d2c2.integ.amazon.com,"3.214.78.243, 52.45.84.106, 54.236.198.66","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-us-east-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],d2cs-de.aka.amazon.com,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"ns1.p31.dynect.net, ns3.p31.dynect.net, pdns1.ultradns.net, ns4.p31.dynect.net, ns2.p31.dynect.net, pdns6.ultradns.co.uk",,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],dachs.corp.amazon.com,"34.240.228.231, 52.51.147.241, 99.81.60.17","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2-1.aea.amazon.com, midway-gateway-2-1.eu-west-1.aea.amazon.com",,,,,,,
[x],daenerys-beta.corp.amazon.com,,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],daenerysadmin.corp.amazon.com,"54.155.241.202, 54.76.220.127, 54.229.97.76","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],dailyorders.amazon.com,"108.128.156.70, 52.16.89.24, 52.50.92.77","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],dailyplanet-beta.corp.amazon.com,"54.76.220.127, 54.155.241.202, 54.229.97.76","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],dal3-portal.amazon.com,"52.70.114.222, 44.210.175.192, 3.226.141.54","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-us-east-1.aea.amazon.com",,,,,,,
[x],dal6-portal.amazon.com,"54.72.98.207, 63.32.225.136, 52.212.41.214","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],dali.corp.amazon.com,"108.128.156.70, 52.50.92.77, 52.16.89.24","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-1.aea.amazon.com, midway-gateway-1-eu-west-1.aea.amazon.com",,,,,,,
[x],dam.amazon.com,176.32.98.154,"ns-785.awsdns-34.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-114.awsdns-14.com, ns-1459.awsdns-54.org, ns-1805.awsdns-33.co.uk, ns-785.awsdns-34.net",,,,,,,,,,
[x],damsearch-beta.corp.amazon.com,"54.155.241.202, 54.229.97.76, 54.76.220.127","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],damsearch.corp.amazon.com,"54.229.97.76, 54.76.220.127, 54.155.241.202","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],dante.corp.amazon.com,"44.193.109.21, 52.203.229.119, 52.45.50.132","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-us-east-1.aea.amazon.com",,,,,,,
[x],daols-opf-eu.amazon.com,3.253.176.1,"ns-872.awsdns-45.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1387.awsdns-45.org, ns-1572.awsdns-04.co.uk, ns-376.awsdns-47.com, ns-872.awsdns-45.net",,3.253.178.50c33e1 176.32.109.203c0e0 3.253.176.1c33e1 52.94.219.212c0e0 3.253.170.39c33e1 52.94.221.171c0e0 n1,,,,,,,,
[x],dapr-cn.amazon.com,"63.32.225.136, 54.72.98.207, 52.212.41.214","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1117.awsdns-11.org, ns-1859.awsdns-40.co.uk, ns-445.awsdns-55.com, ns-882.awsdns-46.net",,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],dapr-cn.integ.amazon.com,"54.72.98.207, 52.212.41.214, 63.32.225.136","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],dapr-eu.integ.amazon.com,"63.32.225.136, 54.72.98.207, 52.212.41.214","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1117.awsdns-11.org, ns-1859.awsdns-40.co.uk, ns-445.awsdns-55.com, ns-882.awsdns-46.net, pdns1.ultradns.net, ns2.p31.dynect.net, ns1.p31.dynect.net, ns3.p31.dynect.net, ns4.p31.dynect.net, pdns6.ultradns.co.uk",,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],dapr-fe.amazon.com,"54.72.98.207, 63.32.225.136, 52.212.41.214","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],dapr-fe.integ.amazon.com,"54.72.98.207, 52.212.41.214, 63.32.225.136","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-eu-west-1.aea.amazon.com",,,,,,,
[x],dapr.integ.amazon.com,"99.80.63.226, 52.16.44.73, 54.217.198.51","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1117.awsdns-11.org, ns-1859.awsdns-40.co.uk, ns-445.awsdns-55.com, ns-882.awsdns-46.net",,,"midway-gateway-2-3.aea.amazon.com, midway-gateway-2-3.eu-west-1.aea.amazon.com",,,,,,,
[x],dar-console.amazon.com,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"ns2.p31.dynect.net, ns4.p31.dynect.net, pdns6.ultradns.co.uk, pdns1.ultradns.net, ns3.p31.dynect.net, ns1.p31.dynect.net",,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],darkhold-prod.corp.amazon.com,"52.210.243.190, 54.72.158.92, 54.170.50.164","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-3.aea.amazon.com, midway-gateway-3-eu-west-1.aea.amazon.com",,,,,,,
[x],dart-tools.integ.amazon.com,"52.70.114.222, 44.210.175.192, 3.226.141.54","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2.aea.amazon.com, midway-gateway-2-us-east-1.aea.amazon.com",,,,,,,
[x],darwin-corrections-preprod.amazon.com,,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],darwin-corrections.amazon.com,"54.76.220.127, 54.155.241.202, 54.229.97.76","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],darwin-corrections.integ.amazon.com,,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,,,
[x],darwinreports.amazon.com,"54.229.97.76, 54.76.220.127, 54.155.241.202","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],darwinreports.integ.amazon.com,"54.87.243.222, 3.235.201.116, 34.238.92.212","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-2-2.aea.amazon.com, midway-gateway-2-2.us-east-1.aea.amazon.com",,,,,,,
[x],daryl-analytics.amazon.com,"54.155.241.202, 54.229.97.76, 54.76.220.127","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],daryl-dashboard.corp.amazon.com,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],daryltemplateeditor.corp.amazon.com,"54.229.97.76, 54.76.220.127, 54.155.241.202","ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"midway-gateway-4.aea.amazon.com, midway-gateway-4-eu-west-1.aea.amazon.com",,,,,,,
[x],das-na-master.amazon.com,52.94.227.161,"ns-1539.awsdns-00.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-544.awsdns-04.net, ns-1539.awsdns-00.co.uk, ns-1356.awsdns-41.org, ns-194.awsdns-24.com",,52.94.227.161c33e1 n1,,,,,,,,
[x],dash-button-jp.amazon.com,18.246.98.23,"ns-1821.awsdns-35.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1488.awsdns-58.org, ns-162.awsdns-20.com, ns-1821.awsdns-35.co.uk, ns-724.awsdns-26.net",,18.246.98.23c33e1 18.246.97.246c33e1 52.119.168.243c0e0 52.119.162.39c0e0 18.246.95.28c33e1 52.119.165.29c0e0 n1,,,,,,,,
[x],dash-button-na.amazon.com,44.215.138.100,"ns-2018.awsdns-60.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-224.awsdns-28.com, ns-819.awsdns-38.net, ns-1528.awsdns-63.org, ns-2018.awsdns-60.co.uk",,44.215.129.64c33e1 52.46.133.156c0e0 52.46.129.148c0e0 52.46.137.32c0e0 44.215.138.100c33e1 44.215.118.90c33e1 n1,,,,,,,,
