new,host,a,soa,status_code,aaaa,cname,txt,has_internal_ips,internal_ips,mx,ns,cdn,cdn-name,caa
[x],basql04.fisglobal.com,156.55.119.90,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],basql05.fisglobal.com,156.55.119.91,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbd-uat-express1-nat.fisglobal.com,156.55.117.156,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbio-web.fisglobal.com,204.130.44.221,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbiprod-web.fisglobal.com,204.130.44.231,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbiprod.ofg.fisglobal.com,204.130.44.205,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbiuat.ofg.fisglobal.com,204.130.44.248,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbiuate-web.fisglobal.com,204.130.44.232,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bbtcreditcardconnectionuat.fisglobal.com,216.189.244.183,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs0037-ltc-mimix.fisglobal.com,156.55.50.101,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs11720-ltc-mimix.fisglobal.com,156.55.50.46,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs1298-ltc.fisglobal.com,156.55.50.134,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs13763-ltc.fisglobal.com,156.55.50.133,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs1505-ltc-mimix.fisglobal.com,156.55.50.102,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs16336-ltc-mimix.fisglobal.com,156.55.50.103,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2360-ltc.fisglobal.com,156.55.50.138,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2426-ltc-mimix.fisglobal.com,156.55.50.27,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2426-ltc.fisglobal.com,156.55.50.135,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2442-ltc-mimix.fisglobal.com,156.55.50.104,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2472-ltc-mimix.fisglobal.com,156.55.50.29,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2512-ltc-mimix.fisglobal.com,156.55.50.45,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2526-ltc.fisglobal.com,156.55.50.141,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2530-ltc-mimix.fisglobal.com,156.55.50.105,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2587-ltc-mimix.fisglobal.com,156.55.50.26,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2587-ltc.fisglobal.com,156.55.50.143,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2618-ltc.fisglobal.com,156.55.50.145,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2638-ltc-mimix.fisglobal.com,156.55.50.106,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2638-ltc.fisglobal.com,156.55.50.90,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2665-ltc.fisglobal.com,156.55.50.147,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2669-ltc.fisglobal.com,156.55.50.91,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2728-ltc-mimix.fisglobal.com,156.55.50.98,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2728-ltc.fisglobal.com,156.55.50.82,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs2794-ltc-mimix.fisglobal.com,156.55.50.99,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs3258-ltc-mimix.fisglobal.com,156.55.50.28,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs3258-ltc.fisglobal.com,156.55.50.137,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs5228-ltc-mimix.fisglobal.com,156.55.50.44,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs7222-ltc-mimix.fisglobal.com,156.55.50.25,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs8525-ltc-mimix.fisglobal.com,156.55.50.100,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs8525-ltc.fisglobal.com,156.55.50.84,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs8657-ltc.fisglobal.com,156.55.50.139,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bcs9947-ltc.fisglobal.com,156.55.50.136,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdc1lfisvcsb46.fisglobal.com,206.71.28.65,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdc1lfisvcsm42.fisglobal.com,206.71.28.61,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdc1lfisvcsr44.fisglobal.com,206.71.28.63,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdc1lfisvcsw45.fisglobal.com,206.71.28.64,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdc1lfisvcsx48.fisglobal.com,206.71.28.67,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdc1lmsaexcwb01.fisglobal.com,147.249.4.96,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbmo-akamai01.fisglobal.com,156.55.201.20,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpy-akamai01.fisglobal.com,156.55.200.30,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp01.fisglobal.com,156.55.137.87,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp02.fisglobal.com,156.55.137.88,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp03.fisglobal.com,156.55.137.158,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp05.fisglobal.com,156.55.137.160,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp06.fisglobal.com,156.55.137.161,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp07.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp08.fisglobal.com,156.55.137.163,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp09.fisglobal.com,156.55.137.164,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcbpyrp12.fisglobal.com,156.55.137.167,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrprp01.fisglobal.com,156.55.137.67,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrprp02.fisglobal.com,156.55.137.68,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrprp03.fisglobal.com,156.55.137.69,,NOERROR,,,,,,,,,,
[x],bdccrprp05.fisglobal.com,156.55.137.70,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrprp06.fisglobal.com,156.55.137.71,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrt-akamai01.fisglobal.com,156.55.200.32,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp01.fisglobal.com,156.55.137.52,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp02.fisglobal.com,156.55.137.53,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp03.fisglobal.com,156.55.137.54,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp04.fisglobal.com,156.55.137.177,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp05.fisglobal.com,156.55.137.178,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp06.fisglobal.com,156.55.137.179,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp07.fisglobal.com,156.55.137.180,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp09.fisglobal.com,156.55.137.182,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp10.fisglobal.com,156.55.137.183,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp11.fisglobal.com,156.55.137.184,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp12.fisglobal.com,156.55.137.185,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp13.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp14.fisglobal.com,156.55.137.187,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp15.fisglobal.com,156.55.137.188,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp16.fisglobal.com,156.55.137.241,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp17.fisglobal.com,156.55.137.242,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp20.fisglobal.com,156.55.137.245,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp21.fisglobal.com,156.55.137.246,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp23.fisglobal.com,156.55.137.248,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdccrtrp24.fisglobal.com,156.55.137.249,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp01.fisglobal.com,156.55.137.121,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp02.fisglobal.com,156.55.137.122,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp03.fisglobal.com,156.55.137.123,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp05.fisglobal.com,156.55.137.66,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp06.fisglobal.com,156.55.137.222,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp07.fisglobal.com,156.55.137.223,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp09.fisglobal.com,156.55.137.225,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcdbtrp10.fisglobal.com,156.55.137.226,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitb-akamai01.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp02.fisglobal.com,156.55.137.27,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp03.fisglobal.com,156.55.137.28,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp04.fisglobal.com,156.55.137.76,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp05.fisglobal.com,156.55.137.77,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp06.fisglobal.com,156.55.137.78,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp08.fisglobal.com,156.55.137.150,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp09.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp10.fisglobal.com,156.55.137.152,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp12.fisglobal.com,156.55.137.154,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp13.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp14.fisglobal.com,156.55.137.156,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp15.fisglobal.com,156.55.137.157,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp16.fisglobal.com,156.55.137.169,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp17.fisglobal.com,156.55.137.170,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp18.fisglobal.com,156.55.137.171,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp19.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp20.fisglobal.com,156.55.137.173,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp21.fisglobal.com,156.55.137.21,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp22.fisglobal.com,156.55.137.59,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp23.fisglobal.com,156.55.137.64,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp24.fisglobal.com,156.55.137.79,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp25.fisglobal.com,156.55.137.239,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp26.fisglobal.com,156.55.137.251,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp28.fisglobal.com,156.55.137.253,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdcitbrp29.fisglobal.com,156.55.137.254,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnp-akamai01.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnp-gfs-rp01.fisglobal.com,147.249.4.24,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp01.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp03.fisglobal.com,156.55.137.83,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp04.fisglobal.com,156.55.137.40,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp05.fisglobal.com,156.55.137.41,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp06.fisglobal.com,156.55.137.84,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp07.fisglobal.com,156.55.137.85,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp08.fisglobal.com,156.55.137.143,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp09.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp10.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp100.fisglobal.com,156.55.137.231,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp102.fisglobal.com,156.55.137.233,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp103.fisglobal.com,156.55.137.234,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp104.fisglobal.com,156.55.137.235,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp105.fisglobal.com,156.55.137.236,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp106.fisglobal.com,156.55.200.23,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp107.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp108.fisglobal.com,156.55.200.25,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp109.fisglobal.com,156.55.200.26,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp11.fisglobal.com,156.55.137.132,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp110.fisglobal.com,156.55.200.27,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp112.fisglobal.com,156.55.137.17,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp113.fisglobal.com,156.55.200.56,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp115.fisglobal.com,156.55.200.58,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp116.fisglobal.com,156.55.200.59,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp119.fisglobal.com,156.55.200.62,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp121.fisglobal.com,156.55.200.64,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp122.fisglobal.com,156.55.200.65,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp123.fisglobal.com,156.55.200.67,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp125.fisglobal.com,156.55.200.69,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp126.fisglobal.com,156.55.200.70,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp129.fisglobal.com,156.55.200.73,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp130.fisglobal.com,156.55.200.74,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp131.fisglobal.com,156.55.200.75,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp132.fisglobal.com,156.55.200.76,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp133.fisglobal.com,156.55.200.82,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp134.fisglobal.com,156.55.200.83,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp135.fisglobal.com,156.55.200.84,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp136.fisglobal.com,156.55.200.85,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp137.fisglobal.com,156.55.200.86,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp138.fisglobal.com,156.55.200.87,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp139.fisglobal.com,156.55.200.88,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp14.fisglobal.com,156.55.137.135,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp140.fisglobal.com,156.55.200.89,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp141.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp142.fisglobal.com,156.55.200.91,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp144.fisglobal.com,156.55.200.93,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp145.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp146.fisglobal.com,156.55.200.95,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp147.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp149.fisglobal.com,156.55.200.98,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp15.fisglobal.com,156.55.137.136,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp154.fisglobal.com,156.55.200.105,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp156.fisglobal.com,156.55.200.107,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp157.fisglobal.com,156.55.200.108,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp158.fisglobal.com,156.55.200.109,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp16.fisglobal.com,156.55.137.137,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp160.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp161.fisglobal.com,156.55.200.112,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp162.fisglobal.com,156.55.200.113,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp163.fisglobal.com,156.55.200.114,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp164.fisglobal.com,156.55.200.115,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp165.fisglobal.com,156.55.200.116,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp167.fisglobal.com,156.55.200.118,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp168.fisglobal.com,156.55.200.119,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp17.fisglobal.com,156.55.137.138,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp170.fisglobal.com,156.55.200.121,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp171.fisglobal.com,156.55.200.122,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp172.fisglobal.com,156.55.200.123,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp173.fisglobal.com,156.55.200.124,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp175.fisglobal.com,156.55.142.73,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp176.fisglobal.com,156.55.143.142,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp191.fisglobal.com,156.55.142.79,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp192.fisglobal.com,156.55.142.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp21.fisglobal.com,156.55.137.91,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp37.fisglobal.com,156.55.137.107,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp40.fisglobal.com,156.55.137.110,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp41.fisglobal.com,156.55.137.111,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp42.fisglobal.com,156.55.137.112,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp43.fisglobal.com,156.55.137.113,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp45.fisglobal.com,156.55.137.115,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp46.fisglobal.com,156.55.137.116,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp48.fisglobal.com,156.55.137.118,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp49.fisglobal.com,156.55.137.119,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp50.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp51.fisglobal.com,156.55.137.141,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp52.fisglobal.com,156.55.137.142,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp54.fisglobal.com,156.55.137.124,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp55.fisglobal.com,156.55.137.125,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp56.fisglobal.com,156.55.137.126,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp58.fisglobal.com,156.55.137.128,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp60.fisglobal.com,156.55.137.130,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],bdclnprp61.fisglobal.com,156.55.137.131,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
