input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_expired,final_url,tls_subject_org_,csp_domains_,tls_self_signed
bms.airmap.com,AirMap,200,852,bms.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bms.airmap.com,cloudfront,443,https://bms.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.10,/,-1496169560,52.222.214.11,HSTS,19,False,True,,,,,,
bmw.airmap.com,AirMap,200,852,bmw.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bmw.airmap.com,cloudfront,443,https://bmw.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.89,/,-1496169560,52.222.214.11,HSTS,19,False,True,,,,,,
bn.airmap.com,AirMap,200,852,bn.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bn.airmap.com,cloudfront,443,https://bn.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
bnc.airmap.com,AirMap,200,852,bnc.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bnc.airmap.com,cloudfront,443,https://bnc.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.89,/,-1496169560,52.222.214.10,HSTS,19,False,True,,,,,,
bo.airmap.com,AirMap,200,852,bo.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bo.airmap.com,cloudfront,443,https://bo.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.10,HSTS,19,False,True,,,,,,
boa.airmap.com,AirMap,200,852,boa.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,boa.airmap.com,cloudfront,443,https://boa.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.10,HSTS,19,False,True,,,,,,
board.airmap.com,AirMap,200,852,board.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,board.airmap.com,cloudfront,443,https://board.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.10,/,-1496169560,52.222.214.11,HSTS,19,False,True,,,,,,
boards.airmap.com,AirMap,200,852,boards.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,boards.airmap.com,cloudfront,443,https://boards.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.10,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
bobcat.airmap.com,AirMap,200,852,bobcat.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bobcat.airmap.com,cloudfront,443,https://bobcat.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.89,/,-1496169560,52.222.214.10,HSTS,19,False,True,,,,,,
bobo.airmap.com,AirMap,200,852,bobo.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bobo.airmap.com,cloudfront,443,https://bobo.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
boc.airmap.com,AirMap,200,852,boc.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,boc.airmap.com,cloudfront,443,https://boc.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.10,HSTS,19,False,True,,,,,,
bod.airmap.com,AirMap,200,852,bod.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bod.airmap.com,cloudfront,443,https://bod.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.11,/,-1496169560,52.222.214.76,HSTS,19,False,True,,,,,,
bof.airmap.com,AirMap,200,852,bof.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bof.airmap.com,cloudfront,443,https://bof.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.11,/,-1496169560,52.222.214.76,HSTS,19,False,True,,,,,,
bogota.airmap.com,AirMap,200,852,bogota.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bogota.airmap.com,cloudfront,443,https://bogota.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.10,/,-1496169560,52.222.214.11,HSTS,19,False,True,,,,,,
boletin.airmap.com,AirMap,200,852,boletin.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,boletin.airmap.com,cloudfront,443,https://boletin.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.89,/,-1496169560,52.222.214.76,HSTS,19,False,True,,,,,,
boletines.airmap.com,AirMap,200,852,boletines.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,boletines.airmap.com,cloudfront,443,https://boletines.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.10,/,-1496169560,52.222.214.76,HSTS,19,False,True,,,,,,
bolivia.airmap.com,AirMap,200,852,bolivia.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bolivia.airmap.com,cloudfront,443,https://bolivia.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.11,/,-1496169560,52.222.214.10,HSTS,19,False,True,,,,,,
bologna.airmap.com,AirMap,200,852,bologna.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bologna.airmap.com,cloudfront,443,https://bologna.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.11,HSTS,19,False,True,,,,,,
bolsa.airmap.com,AirMap,200,852,bolsa.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bolsa.airmap.com,cloudfront,443,https://bolsa.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.11,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
bonus.airmap.com,AirMap,200,852,bonus.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bonus.airmap.com,cloudfront,443,https://bonus.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.11,/,-1496169560,52.222.214.10,HSTS,19,False,True,,,,,,
book.airmap.com,AirMap,200,852,book.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,book.airmap.com,cloudfront,443,https://book.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.11,/,-1496169560,52.222.214.76,HSTS,19,False,True,,,,,,
booking.airmap.com,AirMap,200,852,booking.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,booking.airmap.com,cloudfront,443,https://booking.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.10,/,-1496169560,52.222.214.76,HSTS,19,False,True,,,,,,
bookit.airmap.com,AirMap,200,852,bookit.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bookit.airmap.com,cloudfront,443,https://bookit.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
bookmarks.airmap.com,AirMap,200,852,bookmarks.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bookmarks.airmap.com,cloudfront,443,https://bookmarks.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.11,HSTS,19,False,True,,,,,,
bookshop.airmap.com,AirMap,200,852,bookshop.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bookshop.airmap.com,cloudfront,443,https://bookshop.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
boom.airmap.com,AirMap,200,852,boom.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,boom.airmap.com,cloudfront,443,https://boom.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.11,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
bordeaux.airmap.com,AirMap,200,852,bordeaux.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bordeaux.airmap.com,cloudfront,443,https://bordeaux.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.11,/,-1496169560,52.222.214.10,HSTS,19,False,True,,,,,,
border.airmap.com,AirMap,200,852,border.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,border.airmap.com,cloudfront,443,https://border.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.11,/,-1496169560,52.222.214.10,HSTS,19,False,True,,,,,,
boris.airmap.com,AirMap,200,852,boris.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,boris.airmap.com,cloudfront,443,https://boris.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
boron.airmap.com,AirMap,200,852,boron.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,boron.airmap.com,cloudfront,443,https://boron.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
bosch.airmap.com,AirMap,200,852,bosch.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bosch.airmap.com,cloudfront,443,https://bosch.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.11,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
boston.airmap.com,AirMap,200,852,boston.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,boston.airmap.com,cloudfront,443,https://boston.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.89,/,-1496169560,52.222.214.10,HSTS,19,False,True,,,,,,
bot.airmap.com,AirMap,200,852,bot.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bot.airmap.com,cloudfront,443,https://bot.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.10,/,-1496169560,52.222.214.11,HSTS,19,False,True,,,,,,
boulder.airmap.com,AirMap,200,852,boulder.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,boulder.airmap.com,cloudfront,443,https://boulder.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.10,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
bouncer.airmap.com,AirMap,200,852,bouncer.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bouncer.airmap.com,cloudfront,443,https://bouncer.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.10,/,-1496169560,52.222.214.11,HSTS,19,False,True,,,,,,
boutique.airmap.com,AirMap,200,852,boutique.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,boutique.airmap.com,cloudfront,443,https://boutique.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
box.airmap.com,AirMap,200,852,box.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,box.airmap.com,cloudfront,443,https://box.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
bpc.airmap.com,AirMap,200,852,bpc.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bpc.airmap.com,cloudfront,443,https://bpc.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
bpi.airmap.com,AirMap,200,852,bpi.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bpi.airmap.com,cloudfront,443,https://bpi.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
bpm.airmap.com,AirMap,200,852,bpm.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bpm.airmap.com,cloudfront,443,https://bpm.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.11,HSTS,19,False,True,,,,,,
bps.airmap.com,AirMap,200,852,bps.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,bps.airmap.com,cloudfront,443,https://bps.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.89,/,-1496169560,52.222.214.76,HSTS,19,False,True,,,,,,
br.airmap.com,AirMap,200,852,br.airmap.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-15T23:59:59Z,CN=*.airmap.com,*.airmap.com,*.airmap.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bae43f8b4c181583e1f15b42806f2f4,e6967c6fad2f3aa6b2667e1f6bb14e2f8d3b05bcb91f9f5d0439855b75c27095,True,ctls,br.airmap.com,cloudfront,443,https://br.airmap.com:443,https,AmazonS3,text/html,GET,52.222.214.76,/,-1496169560,52.222.214.89,HSTS,19,False,True,,,,,,
