input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url
payments-staging.swiggy.com,Cart,200,34718,payments-staging.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,payments-staging.swiggy.com,cloudfront,443,https://payments-staging.swiggy.com:443,https,,text/html,GET,18.66.112.66,/,859917369,2600:9000:223f:d000:1:40b6:f580:93a1,Amazon Web Services,352,False,True,
payments.swiggy.com,Cart,200,34881,payments.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,payments.swiggy.com,cloudfront,443,https://payments.swiggy.com:443,https,,text/html,GET,18.66.112.9,/,859917369,18.66.112.101,Amazon Web Services,350,False,True,
picker.swiggy.com,Dash-Picker-Front,200,16573,picker.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,picker.swiggy.com,,443,https://picker.swiggy.com:443,https,,text/html,GET,13.213.224.33,/,859917369,13.213.96.139,webpack,11,False,,
pos.swiggy.com,,503,108,pos.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,pos.swiggy.com,,443,https://pos.swiggy.com:443,https,,text/html,GET,52.220.125.62,/,1960059964,54.255.160.89,,5,False,,
promos.swiggy.com,Swiggy,200,1597,promos.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,promos.swiggy.com,cloudfront,443,https://promos.swiggy.com:443,https,AmazonS3,text/html,GET,13.224.189.54,/,859917369,2600:9000:20eb:7400:16:872b:5c00:93a1,Amazon Web Services,47,False,True,
redirects-haproxy.swiggy.com,Swiggy 403 Request Forbidden,403,2290,,,,,,,,,,,,,,,,,,,,,80,http://redirects-haproxy.swiggy.com:80,http,,text/html,GET,13.250.112.240,/,-877726027,18.136.204.117,,64,False,,
restaurants.swiggy.com,,403,94,restaurant.swiggy.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T00:00:00Z,2024-05-16T23:59:59Z,CN=*.swiggy.in,*.swiggy.in,,*.swiggy.in,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4d511855ca9d05d3f362d0a54d8455ea,c52b770292b39ba188746e4341af4975de1d09e739086aeb29dc7440f6b519c5,True,ctls,restaurant.swiggy.in,,443,https://restaurants.swiggy.com:443,https,,text/html,GET,18.139.9.143,/,2056581550,52.74.113.246,,5,False,,https://restaurant.swiggy.in:443/
rms.swiggy.com,,200,7,rms.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,rms.swiggy.com,,443,https://rms.swiggy.com:443,https,istio-envoy,application/json,GET,3.1.208.56,/,1593207841,13.213.196.214,Node.js,1,False,,
spns.swiggy.com,,403,12,spns.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,spns.swiggy.com,,443,https://spns.swiggy.com:443,https,awselb/2.0,text/plain,GET,52.74.171.1,/,-1314961612,13.213.172.74,,1,False,,
staging.swiggy.com,"Order food online from India's best food delivery service. Order from
      restaurants near you",403,288528,staging.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,staging.swiggy.com,cloudfront,443,https://staging.swiggy.com:443,https,AmazonS3,text/html,GET,18.66.122.13,/,453972093,18.66.122.50,Amazon Web Services,77,False,True,
telephony-service.swiggy.com,,403,94,telephony-service.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,telephony-service.swiggy.com,,443,https://telephony-service.swiggy.com:443,https,,text/html,GET,18.140.106.65,/,2056581550,54.255.85.141,,5,False,,
tns.swiggy.com,,404,83,tns.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,tns.swiggy.com,,443,https://tns.swiggy.com:443,https,,text/html,GET,54.151.193.59,/,-1143462660,54.255.159.136,,4,False,,
vendor.swiggy.com,,404,83,vendor.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,vendor.swiggy.com,,443,https://vendor.swiggy.com:443,https,,text/html,GET,18.141.128.140,/,-1143462660,13.250.181.80,,4,False,,
webviews-staging.swiggy.com,"Order food online from India's best food delivery service. Order from
      restaurants near you",403,288528,webviews-staging.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,webviews-staging.swiggy.com,cloudfront,443,https://webviews-staging.swiggy.com:443,https,AmazonS3,text/html,GET,108.138.7.67,/,453972093,108.138.7.21,Amazon Web Services,77,False,True,
webviews.swiggy.com,"Order food online from India's best food delivery service. Order from
      restaurants near you",403,294021,webviews.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,webviews.swiggy.com,cloudfront,443,https://webviews.swiggy.com:443,https,AmazonS3,text/html,GET,13.224.189.23,/,-2070047203,2600:9000:20eb:8a00:11:ccef:2b00:93a1,Amazon Web Services,601,False,True,
whatthefalooda.swiggy.com,What the Falooda - Powered by Swiggy,200,5572,whatthefalooda.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,whatthefalooda.swiggy.com,cloudfront,443,https://whatthefalooda.swiggy.com:443,https,AmazonS3,text/html,GET,18.66.97.37,/,-329268568,2600:9000:223c:3c00:1a:28b7:5300:93a1,YouTube,131,False,True,
www.swiggy.com,Swiggy,200,95302,www.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,www.swiggy.com,cloudfront,443,https://www.swiggy.com:443,https,,text/html,GET,13.32.99.13,/,859917369,13.32.99.77,Amazon Web Services,272,False,True,
