input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn_name,webserver,cdn,csp_domains_,content_type,tls_mismatched
aat0113.my.centrify.com,,410,,aat0113.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aat0113.my.centrify.com,443,https://aat0113.my.centrify.com:443,https,GET,34.235.179.52,/,-1840324437,https://aat0113.my.centrify.com/my,50.16.112.127,HSTS,1,False,,,,,,
aat0153.my.centrify.com,,200,5437,addiko.my.centrify.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-08T00:00:00Z,2024-03-08T23:59:59Z,CN=*.my.centrify.net,*.my.centrify.net,,my.centrify.net,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a8a71c4ff4d1cd65a59c109d5e654176,b52e1e025300f313ffbb20720bb17ad243f4122083589e12abd7d9af2a3da262,True,ctls,addiko.my.centrify.net,443,https://aat0153.my.centrify.com:443,https,GET,34.245.82.170,/,-1840324437,https://addiko.my.centrify.net/my?customerId=AAT0153&zsoInProg=true,34.245.82.171,HSTS,140,False,,,,,text/html,
aat0330.my.centrify.com,,410,,aat0330.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aat0330.my.centrify.com,443,https://aat0330.my.centrify.com:443,https,GET,34.235.179.52,/,-1840324437,https://aat0330.my.centrify.com/my,50.16.112.127,HSTS,1,False,,,,,,
aat0388.my.centrify.com,,410,,aat0388.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aat0388.my.centrify.com,443,https://aat0388.my.centrify.com:443,https,GET,34.239.203.249,/,-1840324437,https://aat0388.my.centrify.com/my,3.95.91.119,HSTS,1,False,,,,,,
aat0435.my.centrify.com,,410,,aat0435.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aat0435.my.centrify.com,443,https://aat0435.my.centrify.com:443,https,GET,3.123.98.47,/,-1840324437,https://aat0435.my.centrify.com/my,3.120.29.66,HSTS,1,False,,,,,,
aat0472.my.centrify.com,,200,5434,jillkb.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,jillkb.my.centrify.com,443,https://aat0472.my.centrify.com:443,https,GET,34.214.243.204,/,-1840324437,https://jillkb.my.centrify.com/my?customerId=AAT0472&zsoInProg=true,34.214.243.203,HSTS,140,False,,,,,text/html,
aat0506.my.centrify.com,,410,,aat0506.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aat0506.my.centrify.com,443,https://aat0506.my.centrify.com:443,https,GET,52.21.56.174,/,-1840324437,https://aat0506.my.centrify.com/my,35.175.3.116,HSTS,1,False,,,,,,
aat0510.my.centrify.com,,410,,aat0510.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aat0510.my.centrify.com,443,https://aat0510.my.centrify.com:443,https,GET,3.95.91.119,/,-1840324437,https://aat0510.my.centrify.com/my,34.239.203.249,HSTS,1,False,,,,,,
aat0524.my.centrify.com,,410,,aat0524.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aat0524.my.centrify.com,443,https://aat0524.my.centrify.com:443,https,GET,3.95.91.119,/,-1840324437,https://aat0524.my.centrify.com/my,34.239.203.249,HSTS,1,False,,,,,,
aat0539.my.centrify.com,,410,,aat0539.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aat0539.my.centrify.com,443,https://aat0539.my.centrify.com:443,https,GET,3.93.96.33,/,-1840324437,https://aat0539.my.centrify.com/my,3.93.87.166,HSTS,1,False,,,,,,
aat0608.my.centrify.com,,200,5431,aat0608.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aat0608.my.centrify.com,443,https://aat0608.my.centrify.com:443,https,GET,23.96.109.0,/,-1840324437,https://aat0608.my.centrify.com/my?customerId=AAT0608&zsoInProg=true,23.96.109.0,HSTS,140,False,azure,,True,,text/html,
aat0696.my.centrify.com,,200,5437,sci.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,sci.my.centrify.com,443,https://aat0696.my.centrify.com:443,https,GET,34.215.186.208,/,-1840324437,https://sci.my.centrify.com/my?customerId=AAT0696&zsoInProg=true,34.215.186.205,HSTS,140,False,,,,,text/html,
aat0718.my.centrify.com,,410,,aat0718.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aat0718.my.centrify.com,443,https://aat0718.my.centrify.com:443,https,GET,13.55.93.47,/,-1840324437,https://aat0718.my.centrify.com/my,3.105.45.226,HSTS,1,False,,,,,,
aat0809.my.centrify.com,,410,,aat0809.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aat0809.my.centrify.com,443,https://aat0809.my.centrify.com:443,https,GET,13.55.93.47,/,-1840324437,https://aat0809.my.centrify.com/my,3.105.45.226,HSTS,1,False,,,,,,
aat0970.my.centrify.com,,410,,aat0970.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aat0970.my.centrify.com,443,https://aat0970.my.centrify.com:443,https,GET,3.95.91.119,/,-1840324437,https://aat0970.my.centrify.com/my,34.239.203.249,HSTS,1,False,,,,,,
aat0998.my.centrify.com,,410,,aat0998.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aat0998.my.centrify.com,443,https://aat0998.my.centrify.com:443,https,GET,52.70.166.91,/,-1840324437,https://aat0998.my.centrify.com/my,52.6.24.221,HSTS,1,False,,,,,,
aau0062.my.centrify.com,,200,5431,aau0062.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aau0062.my.centrify.com,443,https://aau0062.my.centrify.com:443,https,GET,23.96.109.0,/,-1840324437,https://aau0062.my.centrify.com/my?customerId=AAU0062&zsoInProg=true,23.96.109.0,HSTS,140,False,azure,,True,,text/html,
aau0095.my.centrify.com,,410,,aau0095.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aau0095.my.centrify.com,443,https://aau0095.my.centrify.com:443,https,GET,50.16.112.127,/,-1840324437,https://aau0095.my.centrify.com/my,34.235.179.52,HSTS,1,False,,,,,,
aau0099.my.centrify.com,,410,,aau0099.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aau0099.my.centrify.com,443,https://aau0099.my.centrify.com:443,https,GET,52.70.166.91,/,-1840324437,https://aau0099.my.centrify.com/my,52.6.24.221,HSTS,1,False,,,,,,
aau0188.my.centrify.com,,410,,aau0188.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aau0188.my.centrify.com,443,https://aau0188.my.centrify.com:443,https,GET,3.95.91.119,/,-1840324437,https://aau0188.my.centrify.com/my,34.239.203.249,HSTS,1,False,,,,,,
aau0240.my.centrify.com,,410,,aau0240.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aau0240.my.centrify.com,443,https://aau0240.my.centrify.com:443,https,GET,52.21.56.174,/,-1840324437,https://aau0240.my.centrify.com/my,35.175.3.116,HSTS,1,False,,,,,,
aau0460.my.centrify.com,,410,,aau0460.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aau0460.my.centrify.com,443,https://aau0460.my.centrify.com:443,https,GET,52.70.166.91,/,-1840324437,https://aau0460.my.centrify.com/my,52.6.24.221,HSTS,1,False,,,,,,
aau0539.my.centrify.com,,410,,aau0539.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,CYBERARK SOFTWARE LTD.,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,aau0539.my.centrify.com,443,https://aau0539.my.centrify.com:443,https,GET,54.210.15.158,/,-1840324437,https://aau0539.my.centrify.com/my,54.208.156.26,HSTS,1,False,,,,,,True
aau0631.my.centrify.com,,410,,aau0631.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aau0631.my.centrify.com,443,https://aau0631.my.centrify.com:443,https,GET,3.93.96.33,/,-1840324437,https://aau0631.my.centrify.com/my,3.93.87.166,HSTS,1,False,,,,,,
aau0635.my.centrify.com,,200,5432,aau0635.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aau0635.my.centrify.com,443,https://aau0635.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aau0635.my.centrify.com/my?customerId=AAU0635&zsoInProg=true,23.99.54.117,HSTS,140,False,azure,,True,,text/html,
aau0639.my.centrify.com,,200,5432,aau0639.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aau0639.my.centrify.com,443,https://aau0639.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aau0639.my.centrify.com/my?customerId=AAU0639&zsoInProg=true,23.99.54.117,HSTS,140,False,azure,,True,,text/html,
aau0677.my.centrify.com,,410,,aau0677.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aau0677.my.centrify.com,443,https://aau0677.my.centrify.com:443,https,GET,3.120.29.66,/,-1840324437,https://aau0677.my.centrify.com/my,3.123.98.47,HSTS,1,False,,,,,,
aau0725.my.centrify.com,,410,,aau0725.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aau0725.my.centrify.com,443,https://aau0725.my.centrify.com:443,https,GET,3.105.45.226,/,-1840324437,https://aau0725.my.centrify.com/my,13.55.93.47,HSTS,1,False,,,,,,
aau0743.my.centrify.com,,410,,aau0743.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aau0743.my.centrify.com,443,https://aau0743.my.centrify.com:443,https,GET,50.16.112.127,/,-1840324437,https://aau0743.my.centrify.com/my,34.235.179.52,HSTS,1,False,,,,,,
aau0937.my.centrify.com,,200,5437,schaap.my.centrify.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-08T00:00:00Z,2024-03-08T23:59:59Z,CN=*.my.centrify.net,*.my.centrify.net,,my.centrify.net,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a8a71c4ff4d1cd65a59c109d5e654176,b52e1e025300f313ffbb20720bb17ad243f4122083589e12abd7d9af2a3da262,True,ctls,schaap.my.centrify.net,443,https://aau0937.my.centrify.com:443,https,GET,34.215.186.208,/,-1840324437,https://schaap.my.centrify.net/my?customerId=AAU0937&zsoInProg=true,34.215.186.205,HSTS,140,False,,,,,text/html,
aau0941.my.centrify.com,,200,5432,aau0941.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aau0941.my.centrify.com,443,https://aau0941.my.centrify.com:443,https,GET,104.41.42.127,/,-1840324437,https://aau0941.my.centrify.com/my?customerId=AAU0941&zsoInProg=true,104.41.42.127,HSTS,140,False,azure,,True,,text/html,
aav0105.my.centrify.com,,410,,aav0105.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aav0105.my.centrify.com,443,https://aav0105.my.centrify.com:443,https,GET,13.55.93.47,/,-1840324437,https://aav0105.my.centrify.com/my,3.105.45.226,HSTS,1,False,,,,,,
aav0112.my.centrify.com,,410,,aav0112.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aav0112.my.centrify.com,443,https://aav0112.my.centrify.com:443,https,GET,3.213.114.212,/,-1840324437,https://aav0112.my.centrify.com/my,3.213.64.58,HSTS,1,False,,,,,,
