input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,cdn_name,cdn,final_url,csp_domains_
inst.kinepolis.lu,Invalid URL,400,207,inst.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,inst.kinepolis.lu,443,https://inst.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,1144284800,2a02:26f0:3500:12::1730:178e,8,False,,,,,
intern.kinepolis.fr,Invalid URL,400,209,intern.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,intern.kinepolis.fr,443,https://intern.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.241.19,/,-1610624142,2a02:26f0:780::5f65:36d3,8,False,,,,,
internals.okta.com.employee-specialsurvey.kinepolis.ch,Invalid URL,400,208,internals.okta.com.employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,internals.okta.com.employee-specialsurvey.kinepolis.ch,443,https://internals.okta.com.employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,707965211,2a02:26f0:3500:12::1730:178e,8,False,,,,,
investors.kinepolis.com,403 Blocked,403,1005,investors.kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.com, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.com,Kinepolis Group,kinepolis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,622ea0057781dde13ade317841466acd,ac5f0417f79f1a1276615327cf3240cd4fb45625f7780c3fe175345a0a683fa0,True,ctls,investors.kinepolis.com,443,https://investors.kinepolis.com:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-1250749823,2a02:26f0:3500:12::1730:17ba,1,False,,,,,
ion9.roslin.www.youtube.collabwww.people.com.cn.kinepolis.lu,Invalid URL,400,208,ion9.roslin.www.youtube.collabwww.people.com.cn.kinepolis.lu,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,ion9.roslin.www.youtube.collabwww.people.com.cn.kinepolis.lu,443,https://ion9.roslin.www.youtube.collabwww.people.com.cn.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,1311379200,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
iowrb-www420.kinepolis.fr,Invalid URL,400,208,iowrb-www420.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,iowrb-www420.kinepolis.fr,443,https://iowrb-www420.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,617705681,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
ism.kinepolis.ch,Invalid URL,400,208,ism.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,ism.kinepolis.ch,443,https://ism.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-415667362,2a02:26f0:3500:12::1730:178e,8,False,,,,,
jobs.kinepolis.com,Runtime Error,500,3490,jobs.kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-03T00:00:00Z,2024-02-01T23:59:59Z,CN=jobs.kinepolis.com,jobs.kinepolis.com,,www.jobs.kinepolis.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,016284698971021a594d42faef27ce2a,63360b2f30c4a294e9087503141fe6012f9a7f979a617639a1708d0be1a2d826,,ctls,jobs.kinepolis.com,443,https://jobs.kinepolis.com:443,https,Microsoft-IIS/10.0,text/html,GET,212.113.65.43,/,-20275242,212.113.65.43,83,False,Windows Server,,,,
k2.kinepolis.ch,Invalid URL,400,208,k2.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,k2.kinepolis.ch,443,https://k2.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-212449234,2a02:26f0:3500:12::1730:178e,8,False,,,,,
k2.kinepolis.lu,Invalid URL,400,207,k2.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,k2.kinepolis.lu,443,https://k2.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.202.59,/,-1457758227,2a02:26f0:480:e::210:f113,8,False,,,,,
k3.kinepolis.ch,Invalid URL,400,207,k3.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,k3.kinepolis.ch,443,https://k3.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-990504554,2a02:26f0:3500:12::1730:178e,8,False,,,,,
k4.kinepolis.ch,Invalid URL,400,207,k4.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,k4.kinepolis.ch,443,https://k4.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,286793370,2a02:26f0:3500:12::1730:178e,8,False,,,,,
k5.kinepolis.ch,Invalid URL,400,208,k5.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,k5.kinepolis.ch,443,https://k5.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,95.101.54.232,/,-669810323,2a02:26f0:480:e::210:f105,8,False,,,,,
k5.kinepolis.lu,Invalid URL,400,208,k5.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,k5.kinepolis.lu,443,https://k5.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,95.101.54.232,/,-278226450,2a02:26f0:780::5f65:36e8,8,False,,,,,
kabokimask.kinepolis.lu,Invalid URL,400,207,kabokimask.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,kabokimask.kinepolis.lu,443,https://kabokimask.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,1038864286,2a02:26f0:3500:12::1730:178e,8,False,,,,,
kaffemaskiner.kinepolis.lu,Invalid URL,400,207,kaffemaskiner.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,kaffemaskiner.kinepolis.lu,443,https://kaffemaskiner.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,1601653680,2a02:26f0:3500:12::1730:178e,8,False,,,,,
kaviruspnet.kinepolis.ch,Invalid URL,400,207,kaviruspnet.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,kaviruspnet.kinepolis.ch,443,https://kaviruspnet.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-1377757839,2a02:26f0:3500:12::1730:178e,8,False,,,,,
kbc.kinepolis.com,KineMobileTicketing,200,1223,kbc.kinepolis.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-14T00:00:00Z,2023-12-12T23:59:59Z,CN=*.kinepolis.com,*.kinepolis.com,,kinepolis.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,6e0ff9f284501e1ec855828a8eba6a52,74937be3925d83171b8cf972d2f93f563cb3c24317331c3a49045880d8e261ff,True,ctls,kbc.kinepolis.com,443,https://kbc.kinepolis.com:443,https,,text/html,GET,13.107.237.45,/,-1255347784,2620:1ec:4f:1::45,18,False,Azure Front Door,,,,
kfd.kinepolis.com,Selligent Marketing Cloud - Ownership contact information,200,119747,kfd.kinepolis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-14T00:00:00Z,2023-12-12T23:59:59Z,CN=*.kinepolis.com,*.kinepolis.com,,kinepolis.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,6e0ff9f284501e1ec855828a8eba6a52,74937be3925d83171b8cf972d2f93f563cb3c24317331c3a49045880d8e261ff,True,ctls,kfd.kinepolis.com,443,https://kfd.kinepolis.com:443,https,,text/html,GET,91.230.178.99,/,1631801191,91.230.178.99,7,False,HSTS,,,,
kinepolis.be,403 Blocked,403,1007,kinepolis.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-09T23:59:59Z,"CN=*.kinepolis.be, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.be,Kinepolis Group,kinepolis.be,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,621e8c3c18249f0adaa502c391407424,cd67d29be42148d15c0a228167f7c3eb5087256709767b1c67eb3601b9a1f65c,True,ctls,kinepolis.be,443,https://kinepolis.be:443,https,,text/html,GET,2.16.238.24,/,-1685266117,2a02:26f0:480:e::210:f105,1,False,,,,,
kinepolis.com,403 Blocked,403,1003,kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.com, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.com,Kinepolis Group,kinepolis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,622ea0057781dde13ade317841466acd,ac5f0417f79f1a1276615327cf3240cd4fb45625f7780c3fe175345a0a683fa0,True,ctls,kinepolis.com,443,https://kinepolis.com:443,https,,text/html,GET,2.16.186.17,/,1185939459,2a02:26f0:3500:12::1730:178e,1,False,,,,,
kinepolis.lu,403 Blocked,403,1005,kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-29T13:24:17Z,2023-06-27T13:24:16Z,CN=kinepolis.lu,kinepolis.lu,,www.magicforest.es,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fde326b01074e2ab83978fb9226eb9a8,eb7b0a9192aa67ac18285bf6c4bd99d29f78153323a4eaa5a299d5fcf9a2bb86,,ctls,kinepolis.lu,443,https://kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,1507396692,2a02:26f0:3500:12::1730:17ba,1,False,,,,,
kinepolis.nl,403 Blocked,403,1003,kinepolis.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-09T23:59:59Z,"CN=*.kinepolis.nl, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.nl,Kinepolis Group,kinepolis.nl,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d0e6289cab1c8bf535119ead8088b517,87defebd988fc413171b36a7680592879cd78d3c959e6d66ad48b8de55156d39,True,ctls,kinepolis.nl,443,https://kinepolis.nl:443,https,,text/html,GET,2.16.186.17,/,-1626221214,2a02:26f0:3500:12::1730:17ba,1,False,,,,,
kk.kinepolis.ch,Invalid URL,400,209,kk.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,kk.kinepolis.ch,443,https://kk.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.241.19,/,-37884089,2a02:26f0:780::5f65:36d3,8,False,,,,,
kk.kinepolis.lu,Invalid URL,400,208,kk.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,kk.kinepolis.lu,443,https://kk.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,1700415235,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
kl-acc.kinepolis.com,403 Blocked,401,1003,kl-acc.kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.com, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.com,Kinepolis Group,kinepolis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,622ea0057781dde13ade317841466acd,ac5f0417f79f1a1276615327cf3240cd4fb45625f7780c3fe175345a0a683fa0,True,ctls,kl-acc.kinepolis.com,443,https://kl-acc.kinepolis.com:443,https,,text/html,GET,2.16.241.13,/,-1213320185,2a02:26f0:480:e::210:f10d,1,False,Basic,,,,
kl-dev.kinepolis.com,403 Blocked,401,1007,kl-dev.kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.com, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.com,Kinepolis Group,kinepolis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,622ea0057781dde13ade317841466acd,ac5f0417f79f1a1276615327cf3240cd4fb45625f7780c3fe175345a0a683fa0,True,ctls,kl-dev.kinepolis.com,443,https://kl-dev.kinepolis.com:443,https,,text/html,GET,2.16.186.27,/,-1663386853,2a02:26f0:3500:12::1730:1797,1,False,Basic,,,,
klubcinema.fr,403 Blocked,403,1007,klubcinema.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-29T13:24:17Z,2023-06-27T13:24:16Z,CN=kinepolis.lu,kinepolis.lu,,www.magicforest.es,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fde326b01074e2ab83978fb9226eb9a8,eb7b0a9192aa67ac18285bf6c4bd99d29f78153323a4eaa5a299d5fcf9a2bb86,,ctls,klubcinema.fr,443,https://klubcinema.fr:443,https,,text/html,GET,2.16.241.19,/,-599657523,2a02:26f0:480:e::210:f105,1,False,,,,,
korona-na-monetach.kinepolis.ch,Invalid URL,400,208,korona-na-monetach.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,korona-na-monetach.kinepolis.ch,443,https://korona-na-monetach.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-421274450,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
korona-residence.kinepolis.lu,Invalid URL,400,207,korona-residence.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,korona-residence.kinepolis.lu,443,https://korona-residence.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,565085463,2a02:26f0:3500:12::1730:178e,8,False,,,,,
koronalakopark.kinepolis.lu,Invalid URL,400,207,koronalakopark.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,koronalakopark.kinepolis.lu,443,https://koronalakopark.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-1619156193,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
kortmaskin.kinepolis.fr,Invalid URL,400,207,kortmaskin.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,kortmaskin.kinepolis.fr,443,https://kortmaskin.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.202.59,/,-1697851542,2a02:26f0:480:e::210:f113,8,False,,,,,
kr.okta.com.employee-specialsurvey.kinepolis.ch,Invalid URL,400,207,kr.okta.com.employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,kr.okta.com.employee-specialsurvey.kinepolis.ch,443,https://kr.okta.com.employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,1644390463,2a02:26f0:3500:12::1730:178e,8,False,,,,,
ksvirus.kinepolis.lu,Invalid URL,400,209,ksvirus.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,ksvirus.kinepolis.lu,443,https://ksvirus.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.238.24,/,-1114779681,2a02:26f0:480:e::210:f113,8,False,,,,,
