input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,final_url,cdn_name,cdn,tls_self_signed,tls_subject_org_,tls_mismatched,location
pgg3hn.stage.auvik.com,Not Found,404,2408,pgg3hn.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3hn.stage.auvik.com,443,https://pgg3hn.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,405455863,54.157.105.1,HSTS,65,False,,,,,,,,
pgg3hr.stage.auvik.com,Not Found,404,2408,pgg3hr.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3hr.stage.auvik.com,443,https://pgg3hr.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1111594854,184.73.119.215,HSTS,65,False,,,,,,,,
pgg3m5.stage.auvik.com,Not Found,404,2408,pgg3m5.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3m5.stage.auvik.com,443,https://pgg3m5.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,698193753,184.73.119.215,HSTS,65,False,,,,,,,,
pgg3m8.stage.auvik.com,Not Found,404,2408,pgg3m8.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3m8.stage.auvik.com,443,https://pgg3m8.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1402237227,54.156.106.63,HSTS,65,False,,,,,,,,
pgg3mh.stage.auvik.com,Not Found,404,2408,pgg3mh.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3mh.stage.auvik.com,443,https://pgg3mh.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,822455185,54.157.105.1,HSTS,65,False,,,,,,,,
pgg3mq.stage.auvik.com,Not Found,404,2408,pgg3mq.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3mq.stage.auvik.com,443,https://pgg3mq.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-639312366,184.73.119.215,HSTS,65,False,,,,,,,,
pgg3my.stage.auvik.com,Not Found,404,2408,pgg3my.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3my.stage.auvik.com,443,https://pgg3my.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,266876050,54.156.106.63,HSTS,65,False,,,,,,,,
pgg3nl.stage.auvik.com,Not Found,404,2408,pgg3nl.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3nl.stage.auvik.com,443,https://pgg3nl.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1033310040,54.156.106.63,HSTS,65,False,,,,,,,,
pgg3ns.stage.auvik.com,Not Found,404,2408,pgg3ns.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3ns.stage.auvik.com,443,https://pgg3ns.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-245804078,54.157.105.1,HSTS,65,False,,,,,,,,
pgg3og.stage.auvik.com,Not Found,404,2408,pgg3og.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3og.stage.auvik.com,443,https://pgg3og.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-2118436540,54.156.106.63,HSTS,65,False,,,,,,,,
pgg3oz.stage.auvik.com,Not Found,404,2408,pgg3oz.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3oz.stage.auvik.com,443,https://pgg3oz.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,2144431497,54.157.105.1,HSTS,65,False,,,,,,,,
pgg3p1.stage.auvik.com,Not Found,404,2408,pgg3p1.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3p1.stage.auvik.com,443,https://pgg3p1.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1569853974,54.156.106.63,HSTS,65,False,,,,,,,,
pgg3qf.stage.auvik.com,Not Found,404,2408,pgg3qf.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3qf.stage.auvik.com,443,https://pgg3qf.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,1973870281,184.73.119.215,HSTS,65,False,,,,,,,,
pgg3qs.stage.auvik.com,Not Found,404,2408,pgg3qs.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3qs.stage.auvik.com,443,https://pgg3qs.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-1415664945,54.157.105.1,HSTS,65,False,,,,,,,,
pgg3qv.stage.auvik.com,Not Found,404,2408,pgg3qv.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3qv.stage.auvik.com,443,https://pgg3qv.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,594232628,54.156.106.63,HSTS,65,False,,,,,,,,
pgg3r4.stage.auvik.com,Not Found,404,2408,pgg3r4.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3r4.stage.auvik.com,443,https://pgg3r4.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1001021738,54.157.105.1,HSTS,65,False,,,,,,,,
pgg3td.stage.auvik.com,Not Found,404,2408,pgg3td.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3td.stage.auvik.com,443,https://pgg3td.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1069156935,184.73.119.215,HSTS,65,False,,,,,,,,
pgg3tr.stage.auvik.com,Not Found,404,2408,pgg3tr.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3tr.stage.auvik.com,443,https://pgg3tr.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1713661250,54.157.105.1,HSTS,65,False,,,,,,,,
pgg3u6.stage.auvik.com,Not Found,404,2408,pgg3u6.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3u6.stage.auvik.com,443,https://pgg3u6.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1305254384,184.73.119.215,HSTS,65,False,,,,,,,,
pgg3up.stage.auvik.com,Not Found,404,2408,pgg3up.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3up.stage.auvik.com,443,https://pgg3up.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1711017224,54.157.105.1,HSTS,65,False,,,,,,,,
pgg3vd.stage.auvik.com,Not Found,404,2408,pgg3vd.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3vd.stage.auvik.com,443,https://pgg3vd.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,707995935,54.156.106.63,HSTS,65,False,,,,,,,,
pgg3ve.stage.auvik.com,Not Found,404,2408,pgg3ve.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3ve.stage.auvik.com,443,https://pgg3ve.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,688936084,54.157.105.1,HSTS,65,False,,,,,,,,
pgg3vn.stage.auvik.com,Not Found,404,2408,pgg3vn.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg3vn.stage.auvik.com,443,https://pgg3vn.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1307412975,184.73.119.215,HSTS,65,False,,,,,,,,
pgg4aa.stage.auvik.com,Not Found,404,2408,pgg4aa.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg4aa.stage.auvik.com,443,https://pgg4aa.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,809169915,54.156.106.63,HSTS,65,False,,,,,,,,
pgg4ai.stage.auvik.com,Not Found,404,2408,pgg4ai.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg4ai.stage.auvik.com,443,https://pgg4ai.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-124212256,184.73.119.215,HSTS,65,False,,,,,,,,
pgg4ay.stage.auvik.com,Not Found,404,2408,pgg4ay.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg4ay.stage.auvik.com,443,https://pgg4ay.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1677245712,184.73.119.215,HSTS,65,False,,,,,,,,
pgg4bg.stage.auvik.com,Not Found,404,2408,pgg4bg.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg4bg.stage.auvik.com,443,https://pgg4bg.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1711875063,54.157.105.1,HSTS,65,False,,,,,,,,
pgg4bi.stage.auvik.com,Not Found,404,2408,pgg4bi.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg4bi.stage.auvik.com,443,https://pgg4bi.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-460085979,54.156.106.63,HSTS,65,False,,,,,,,,
pgg4bz.stage.auvik.com,Not Found,404,2408,pgg4bz.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg4bz.stage.auvik.com,443,https://pgg4bz.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-102178382,184.73.119.215,HSTS,65,False,,,,,,,,
pgg4cc.stage.auvik.com,Not Found,404,2408,pgg4cc.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg4cc.stage.auvik.com,443,https://pgg4cc.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-1280542484,54.156.106.63,HSTS,65,False,,,,,,,,
pgg4cd.stage.auvik.com,Not Found,404,2408,pgg4cd.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg4cd.stage.auvik.com,443,https://pgg4cd.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1626296499,54.156.106.63,HSTS,65,False,,,,,,,,
pgg4d5.stage.auvik.com,Not Found,404,2408,pgg4d5.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg4d5.stage.auvik.com,443,https://pgg4d5.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1444477086,184.73.119.215,HSTS,65,False,,,,,,,,
pgg4ds.stage.auvik.com,Not Found,404,2408,pgg4ds.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg4ds.stage.auvik.com,443,https://pgg4ds.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-51991500,54.156.106.63,HSTS,65,False,,,,,,,,
pgg4du.stage.auvik.com,Not Found,404,2408,pgg4du.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,pgg4du.stage.auvik.com,443,https://pgg4du.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-428557383,54.157.105.1,HSTS,65,False,,,,,,,,
ph-cmhs2-s1.stage.auvik.com,Not Found,404,2361,ph-cmhs2-s1.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,ph-cmhs2-s1.stage.auvik.com,443,https://ph-cmhs2-s1.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1078183181,184.73.119.215,HSTS,65,False,ph-cmhs2-s1.stage.auvik.com,https://ph-cmhs2-s1.stage.auvik.com/auth/login,,,,,,
ph-connection-s2.stage.auvik.com,Not Found,404,2366,ph-connection-s2.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,ph-connection-s2.stage.auvik.com,443,https://ph-connection-s2.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1536615613,54.156.106.63,HSTS,65,False,ph-connection-s2.stage.auvik.com,https://ph-connection-s2.stage.auvik.com/auth/login,,,,,,
ph-connection.stage.auvik.com,Not Found,404,2363,ph-connection.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,ph-connection.stage.auvik.com,443,https://ph-connection.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1612271036,54.156.106.63,HSTS,65,False,ph-connection.stage.auvik.com,https://ph-connection.stage.auvik.com/auth/login,,,,,,
