new,host,ttl,a,cname,soa,status_code,aaaa,caa,txt,mx,ns,cdn,cdn-name
[x],docs.opensea.io,300,"104.16.241.118, 104.16.242.118",ssl.readmessl.com,"{'name': 'readmessl.com', 'ns': 'jeremy.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2348546804, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'readmessl.com', 'ns': 'jeremy.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2348546804, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,"pki.goog; cansignhttpexchanges=yes, amazontrust.com, comodoca.com, digicert.com, letsencrypt.org",,,,,
[x],dworld.opensea.io,300,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,
[x],email.opensea.io,300,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"2606:4700:4400::ac40:9a9f, 2606:4700:4400::6812:2161",,,,,,
[x],features-proxy.opensea.io,1800,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,
[x],features.pro.opensea.io,300,"172.64.154.159, 104.18.33.97",,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"2a06:98c1:3123:e000::5, 2a06:98c1:3122:e000::5",,,,,,
[x],flower.k8s.opensea.io,907,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,
[x],hotpotato.opensea.io,1800,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,
[x],info.opensea.io,1800,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,v=spf1 -all,smtp.sparkpostmail.com,,,
[x],ipfs.opensea.io,1800,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,
[x],learn.opensea.io,300,"104.18.33.97, 172.64.154.159",,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,
[x],ledgerlegends.opensea.io,1800,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,
[x],links.opensea.io,300,"104.18.33.97, 172.64.154.159",,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"2a06:98c1:3123:e000::5, 2a06:98c1:3122:e000::5",,,,,,
[x],links1.opensea.io,1800,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,
[x],mail.opensea.io,1074,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,smtp.sparkpostmail.com,,,
[x],matic.opensea.io,300,"104.18.33.97, 172.64.154.159",,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"2606:4700:4400::6812:2161, 2606:4700:4400::ac40:9a9f",,,,,,
[x],mq.opensea.io,1800,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,
[x],mythereum.opensea.io,1800,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,
[x],oasis-lounge.opensea.io,300,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,
[x],og.opensea.io,300,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"2606:4700:4400::6812:2161, 2606:4700:4400::ac40:9a9f",,,,,,
[x],open-graph.opensea.io,300,"104.18.33.97, 172.64.154.159",,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"2606:4700:4400::6812:2161, 2606:4700:4400::ac40:9a9f",,,,,,
[x],opensea.io,300,"104.18.33.97, 172.64.154.159",,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"2606:4700:4400::6812:2161, 2606:4700:4400::ac40:9a9f",,"google-site-verification=soMCXwlfW1npd1y97qtBFY0l15cQbf5lNJeGIxn4LYw, google-site-verification=vz7ogOBr92dRknpeC28-TQbbEyVWvko_MF-J7WYMsNY, h1-domain-verification=Bsi7zNNMQJMdNUgs5PZWjP7AMYAkPVa9xbRL6wEf2ZLnM2JV, hubspot-domain-verification=MjQ0ODU3MmQtMDNjNy00NGQ2LWFiMmYtNmZiMmY0YTRjOTEx, miro-verification=80b1c4dd4450a54c6feb9480700b70a39581eb17, mongodb-site-verification=zMhSNQQRjWhgVYFlPIaz2flrTB4vzqSb, notion_verify_Rpy2bd1ub9za5gcm89mGXDDK3VZ7DMz7RGcJzUhpWi0AbHqvD3K1pu03mG6Y1LYv3pbJ3, segment-site-verification=LJOzXeBmqaKRNrmKF2GIlt4vJ442n8kn, slack-domain-verification=ZEyB9FuIdPL6k7REJmrdEo61PVJOlgoYQXNYIbpO, v=spf1 include:_spf.google.com include:mailgun.org include:_spf.atlassian.net include:mail.zendesk.com -all, zapier-domain-verification-challenge=66071a1f-d44f-4e32-9f50-80979ea6d908, 0nnq5lmm3ntn3z631zqdxy8rktd8n5qy, 4171fc0b-1b5a-48cc-8924-f588ef7c83a6=77bf321a0a9a095aef0f6c457bc73a17da016ce604d5f96c05732f46e6fa812c, MS=ms16319070, RBqq4TAfEQUBMWQAFRFmVt0, ZOOM_verify_dT6eM5gFyayVNcZLTDpZWt, apple-domain-verification=ELyRHhpBTyfufsty, atlassian-domain-verification=1PfCmQaacw/ECNVuQ1AkodolOd/BVvpjNT4BffsbLWX8hJmZLvtycHvibxPTL9FQ, atlassian-sending-domain-verification=374c8591-2263-48b1-a0b8-725ff1e8d543, docusign=21d05164-3b53-4865-88f4-fc093c7e84ff, google-site-verification=2rBgjKc0-Qrso9Es_hnYv2deFHfxZePZPioPCgPjuUI, google-site-verification=7KM8t2vfhMyCF9nNJie3tZK6FYBgZZ_tHd5me8-XxdQ, google-site-verification=Lfrspbc4rm7jjOGg43aoYuNiZ6viBX0Q3s94b7-ehMo, google-site-verification=S14smBDLHtomTKysI7Xv4Wshyr1VF7FhrmyIkqrxlWQ, google-site-verification=Upmu4anGS7wtjB-FhJHxvdmqwEYrq04s8WUDnqfhjEg, google-site-verification=braA-lO3YtmBslz87lJyjQmLb3q-83yvP32MH5iNGWI","aspmx3.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com","nicole.ns.cloudflare.com, arch.ns.cloudflare.com",,
[x],partner.opensea.io,1672,,,"{'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'opensea.io', 'ns': 'arch.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2349655922, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,
