input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,cdn_name,cdn,tls_wildcard_certificate,final_url,tls_self_signed,tls_expired
op.api.athena.vgz.nl,Blocked,404,7887,,op.api.athena.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-14T08:19:32Z,2023-09-21T23:45:00Z,"CN=pr.api.athena.vgz.nl, O=Coöperatie VGZ U.A., L=Arnhem, ST=Gelderland, C=NL",pr.api.athena.vgz.nl,Coöperatie VGZ U.A.,op.unive.athena.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,fe104c638ecb0040dd749c28f10e6f24,bce06561e1884d4621f8b554c4236a84d3b4b09fbec93ce35eb527921b7c01fc,ctls,op.api.athena.vgz.nl,443,https://op.api.athena.vgz.nl:443,https,,text/html,GET,20.103.59.112,/,-1670989418,20.103.59.112,,2,False,,,,,,,
op.beheer.athena.vgz.nl,Blocked,404,7887,,op.beheer.athena.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-14T08:19:32Z,2023-09-21T23:45:00Z,"CN=pr.api.athena.vgz.nl, O=Coöperatie VGZ U.A., L=Arnhem, ST=Gelderland, C=NL",pr.api.athena.vgz.nl,Coöperatie VGZ U.A.,op.unive.athena.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,fe104c638ecb0040dd749c28f10e6f24,bce06561e1884d4621f8b554c4236a84d3b4b09fbec93ce35eb527921b7c01fc,ctls,op.beheer.athena.vgz.nl,443,https://op.beheer.athena.vgz.nl:443,https,,text/html,GET,20.101.241.239,/,1692126902,20.101.241.239,,2,False,,,,,,,
openjfx.xconnect.vgz.nl,VGZ Zorgverzekering - Voorop in gezondheid en zorg. Voor iedereen.,200,141367,inloggen.cooperatievgz.nl,www.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-24T11:50:31Z,2023-06-24T11:54:00Z,"CN=www.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",www.vgz.nl,VGZ Zorgverzekeraar N.V.,inloggen.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,33b0f87d95d722c7733e262747b9dbae,c092a33cfe2a72e63f3a99ea7f8f2c9510cecd23f0236592e8fcbca27ceb57eb,ctls,www.vgz.nl,80,http://openjfx.xconnect.vgz.nl:80,http,,text/html,GET,195.42.135.39,/,-1785683782,195.42.135.39,Sitecore,2242,False,,,,,https://www.vgz.nl/,,
ot.agent.athena.vgz.nl,Blocked,404,7887,,ot.agent.athena.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-22T12:40:20Z,2023-09-22T12:35:00Z,"CN=ot.api.athena.vgz.nl, O=Coöperatie VGZ U.A., L=Arnhem, ST=Gelderland, C=NL",ot.api.athena.vgz.nl,Coöperatie VGZ U.A.,op.unive.athena.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,b430932a1e3db6da4d8930d6fe97f027,dec516a134fafca485f8ef9a4ccd9e41ca334dda873d1ab2081c070f32f7f597,ctls,ot.agent.athena.vgz.nl,443,https://ot.agent.athena.vgz.nl:443,https,,text/html,GET,51.136.80.18,/,1772841951,51.136.80.18,,2,False,,azure,True,,,,
ot.app.vgz.nl,Blocked,404,7891,,ot.app.vgz.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-12T08:23:18Z,2023-09-10T08:23:17Z,CN=ot.app.vgz.nl,ot.app.vgz.nl,,ot.ucapp.vgz.nl,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e76c54d65ccdb2e3bbac2cdbb666eac6,28549eb1aea1de4b6bbeba869cd97bf16d45d48e88448af4684186550428e7ea,ctls,ot.app.vgz.nl,80,http://ot.app.vgz.nl:80,http,,text/html,GET,20.76.30.73,/,-326256188,20.76.30.73,,2,False,,,,,https://ot.app.vgz.nl/,,
ot.ase-sc.azure.vgz.nl,Not Found,404,315,,ot.ase-sc.azure.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,ot.ase-sc.azure.vgz.nl,443,https://ot.ase-sc.azure.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
ot.beheer.athena.vgz.nl,Blocked,404,7887,,ot.beheer.athena.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-22T12:40:20Z,2023-09-22T12:35:00Z,"CN=ot.api.athena.vgz.nl, O=Coöperatie VGZ U.A., L=Arnhem, ST=Gelderland, C=NL",ot.api.athena.vgz.nl,Coöperatie VGZ U.A.,op.unive.athena.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,b430932a1e3db6da4d8930d6fe97f027,dec516a134fafca485f8ef9a4ccd9e41ca334dda873d1ab2081c070f32f7f597,ctls,ot.beheer.athena.vgz.nl,443,https://ot.beheer.athena.vgz.nl:443,https,,text/html,GET,20.79.115.45,/,1528623558,20.79.115.45,,2,False,,,,,,,
ot.daz.aadds.vgz.nl,Not Found,404,315,,ot.daz.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,ot.daz.aadds.vgz.nl,443,https://ot.daz.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
ot.unive.athena.vgz.nl,Blocked,404,7887,,ot.unive.athena.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-22T12:40:20Z,2023-09-22T12:35:00Z,"CN=ot.api.athena.vgz.nl, O=Coöperatie VGZ U.A., L=Arnhem, ST=Gelderland, C=NL",ot.api.athena.vgz.nl,Coöperatie VGZ U.A.,op.unive.athena.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,b430932a1e3db6da4d8930d6fe97f027,dec516a134fafca485f8ef9a4ccd9e41ca334dda873d1ab2081c070f32f7f597,ctls,ot.unive.athena.vgz.nl,443,https://ot.unive.athena.vgz.nl:443,https,,text/html,GET,20.79.115.104,/,217845592,20.79.115.104,,2,False,,,,,,,
ot.zorgapp.vgz.nl,Blocked,404,7891,,ot.zorgapp.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T05:19:20Z,2023-07-18T05:19:19Z,CN=ot.zorgapp.vgz.nl,ot.zorgapp.vgz.nl,,ot.zorgapp.vgz.nl,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd804a8350c8cce0a17e1b4d56a2209f,c37bf528461fd8ae93ffba3e35719b990c662d197b7f553abc3bb96e82ed338f,ctls,ot.zorgapp.vgz.nl,443,https://ot.zorgapp.vgz.nl:443,https,,text/html,GET,20.54.201.225,/,-326256188,20.54.201.225,,2,False,,azure,True,,,,
ota.pseudoverzekerdeidp.vgz.nl,Not Found,404,315,,ota.pseudoverzekerdeidp.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,ota.pseudoverzekerdeidp.vgz.nl,443,https://ota.pseudoverzekerdeidp.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
outsite.vgz.nl,Vacaturebeschrijvingen - Werken bij,200,42821,,outsite.vgz.nl,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-23T22:02:44Z,2023-07-22T22:02:43Z,CN=outsite.vgz.nl,outsite.vgz.nl,,outsite.vgz.nl,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a01eabf15153235c67b5119d54bf0f4d,a964880163bb50319cb507deb3ad3f516c101f9e285ff26e4c79055045a1f398,ctls,outsite.vgz.nl,443,https://outsite.vgz.nl:443,https,,text/html,GET,185.46.183.16,/,947471393,185.46.183.16,HSTS,36,False,,,,,,,
oxyoxygen-628afe6c.vgz.nl,Not Found,404,315,,oxyoxygen-628afe6c.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,oxyoxygen-628afe6c.vgz.nl,443,https://oxyoxygen-628afe6c.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
p.ase-sc.azure.vgz.nl,Not Found,404,315,,p.ase-sc.azure.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,p.ase-sc.azure.vgz.nl,443,https://p.ase-sc.azure.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
p115-exportws.otp2.vgz.nl,Not Found,404,315,,p115-exportws.otp2.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,p115-exportws.otp2.vgz.nl,443,https://p115-exportws.otp2.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
p23-iworkpreviewapi.vgz.nl,VGZ Zorgverzekering - Voorop in gezondheid en zorg. Voor iedereen.,200,141306,inloggen.cooperatievgz.nl,www.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-24T11:50:31Z,2023-06-24T11:54:00Z,"CN=www.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",www.vgz.nl,VGZ Zorgverzekeraar N.V.,inloggen.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,33b0f87d95d722c7733e262747b9dbae,c092a33cfe2a72e63f3a99ea7f8f2c9510cecd23f0236592e8fcbca27ceb57eb,ctls,www.vgz.nl,80,http://p23-iworkpreviewapi.vgz.nl:80,http,,text/html,GET,195.42.135.39,/,-1785683782,195.42.135.39,Sitecore,2242,False,,,,,https://www.vgz.nl/,,
p39-caldav-china.vgz.nl,Not Found,404,315,,p39-caldav-china.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,p39-caldav-china.vgz.nl,443,https://p39-caldav-china.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
pam-rdp-access-ot.aadds.vgz.nl,Not Found,404,315,,pam-rdp-access-ot.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,pam-rdp-access-ot.aadds.vgz.nl,443,https://pam-rdp-access-ot.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
pam-rdp-access.aadds.vgz.nl,Not Found,404,315,,pam-rdp-access.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,pam-rdp-access.aadds.vgz.nl,443,https://pam-rdp-access.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
pam-web-access-ot.aadds.vgz.nl,Not Found,404,315,,pam-web-access-ot.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,pam-web-access-ot.aadds.vgz.nl,443,https://pam-web-access-ot.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
pam-web-access.aadds.vgz.nl,Not Found,404,315,,pam-web-access.aadds.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,pam-web-access.aadds.vgz.nl,443,https://pam-web-access.aadds.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
parkside-cbs-prod-lhr53.azure.vgz.nl,VGZ Zorgverzekering - Voorop in gezondheid en zorg. Voor iedereen.,200,141368,inloggen.cooperatievgz.nl,www.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-24T11:50:31Z,2023-06-24T11:54:00Z,"CN=www.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",www.vgz.nl,VGZ Zorgverzekeraar N.V.,inloggen.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,33b0f87d95d722c7733e262747b9dbae,c092a33cfe2a72e63f3a99ea7f8f2c9510cecd23f0236592e8fcbca27ceb57eb,ctls,www.vgz.nl,80,http://parkside-cbs-prod-lhr53.azure.vgz.nl:80,http,,text/html,GET,195.42.135.39,/,-1785683782,195.42.135.39,Sitecore,2242,False,,,,,https://www.vgz.nl/,,
partnersstatic-clients-stats-corp.igs-za-api.vgz.nl,VGZ Zorgverzekering - Voorop in gezondheid en zorg. Voor iedereen.,200,141366,inloggen.cooperatievgz.nl,www.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-24T11:50:31Z,2023-06-24T11:54:00Z,"CN=www.vgz.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",www.vgz.nl,VGZ Zorgverzekeraar N.V.,inloggen.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,33b0f87d95d722c7733e262747b9dbae,c092a33cfe2a72e63f3a99ea7f8f2c9510cecd23f0236592e8fcbca27ceb57eb,ctls,www.vgz.nl,80,http://partnersstatic-clients-stats-corp.igs-za-api.vgz.nl:80,http,,text/html,GET,195.42.135.39,/,-1785683782,195.42.135.39,Sitecore,2242,False,,,,,https://www.vgz.nl/,,
pbe-router-friendly-fraud-sandbox13.vgz.nl,Not Found,404,315,,pbe-router-friendly-fraud-sandbox13.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,pbe-router-friendly-fraud-sandbox13.vgz.nl,443,https://pbe-router-friendly-fraud-sandbox13.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
pcc-178-33-97-104.vgz.nl,Not Found,404,315,,pcc-178-33-97-104.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,pcc-178-33-97-104.vgz.nl,443,https://pcc-178-33-97-104.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
pcln10ash.mijn.vgz.nl,Not Found,404,315,,pcln10ash.mijn.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,pcln10ash.mijn.vgz.nl,443,https://pcln10ash.mijn.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
picasso-stg.xconnect.vgz.nl,Not Found,404,315,,picasso-stg.xconnect.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,picasso-stg.xconnect.vgz.nl,443,https://picasso-stg.xconnect.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
pkibp9le1.vgz.nl,Not Found,404,315,,pkibp9le1.vgz.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-24T08:44:52Z,2024-04-24T08:39:00Z,"CN=werkgevers.vgzvoordezorg.nl, O=VGZ Zorgverzekeraar N.V., L=Arnhem, ST=Gelderland, C=NL",werkgevers.vgzvoordezorg.nl,VGZ Zorgverzekeraar N.V.,werkgevers.vgzvoordezorg.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,c57aec7db6607cccbc8bd867d8080ed7,83225351826c2796811d2e2056a5cb59405ae75916f381752a1fbf21c3d5ffc9,ctls,pkibp9le1.vgz.nl,443,https://pkibp9le1.vgz.nl:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,195.42.135.39,/,225052475,195.42.135.39,Microsoft HTTPAPI:2.0,7,False,True,,,,,,
pr.beheer.athena.vgz.nl,Blocked,404,7887,,pr.beheer.athena.vgz.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-03T06:53:15Z,2024-02-03T06:48:00Z,"CN=pr.api.athena.vgz.nl, O=Coöperatie VGZ U.A., L=Arnhem, ST=Gelderland, C=NL",pr.api.athena.vgz.nl,Coöperatie VGZ U.A.,pr.unive.athena.vgz.nl,"CN=QuoVadis Global SSL ICA G2, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G2,QuoVadis Limited,eeff9cf416f956ab864a21e56bbe587e,eb531a1e78ba5432e1f0b906bc6e75420afea5cffeb23005536692856c6eefe5,ctls,pr.beheer.athena.vgz.nl,443,https://pr.beheer.athena.vgz.nl:443,https,,text/html,GET,20.82.28.38,/,1926632201,20.82.28.38,,2,False,,,,,,,
