input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,tls_mismatched,tls_wildcard_certificate,webserver,cdn_name,cdn,final_url,tls_expired
horizon.ups.com,Sign in to your account,200,43237,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,ctls,login.microsoftonline.com,443,https://horizon.ups.com:443,https,text/html,GET,153.2.183.185,/,-1949535825,153.2.183.185,HSTS,95,False,,,,,,,https://login.microsoftonline.com/e7520e4d-d5a0-488d-9e9f-949faae7dce8/oauth2/v2.0/authorize?client_id=deecd101-6f6d-45a2-b49f-cdf4cc00cb07&redirect_uri=https%3A%2F%2Fhorizon.ups.com&response_type=id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DH9iVWKEnE4CjDrvuWCXI_AqhzctfaPdbHSlMCngpsPZmQHnCOKqlERMQzdTRnA8f0wBfK70vuCDwscjivhYNJdo3oqL01DAebzeQHOQXBjs9Pt2de1Fx6Sg0wQTF0jjK70NbiASbYn3IERXoYmnK2pAaHH7r9F36BZkWJWvbpNc&response_mode=form_post&nonce=638250712021048222.ZWMxOTdhMTgtY2UxZC00YmY0LWIyNGMtZmM0OTdhZjJiYWUyYWY5YzFlZTItMjg3MS00MjVjLThhMTUtMDBmNjRhNTU0OGQ0&x-client-SKU=ID_NET461&x-client-ver=5.3.0.0,
hrst.ups.com,UPS HR Scheduling,200,1091,hrst.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-05-07T23:59:59Z,"CN=hrst.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",hrst.ups.com,"United Parcel Service, Inc.",www.hrst.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,792d086322801a23f5a97442d844da5d,a381a804a0a2a1853121ef856c2cef9a7c2f1f746622e9478794cf7a488c12de,ctls,hrst.ups.com,443,https://hrst.ups.com:443,https,text/html,GET,34.95.126.224,/,-1080409365,34.95.126.224,HTTP/3,22,False,,,,,google,True,,
https://analyticsapi.ups.com,,404,,analyticsapi.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-02-29T23:59:59Z,"CN=analyticsapi.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",analyticsapi.ups.com,"United Parcel Service, Inc.",www.analyticsapi.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,650aa713e021c03996660c2c7ffcc3dc,30f2ef7083a502a81a0355d9606e9d868f78018efb789c81890af949244a014e,ctls,analyticsapi.ups.com,443,https://analyticsapi.ups.com:443,https,,GET,13.107.246.45,/,-1840324437,2620:1ec:46::45,HSTS,1,False,,,,,,,,
https://cdn.jsdelivr.net,"jsDelivr - A free, fast, and reliable CDN for JS and open source",200,44514,www.jsdelivr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-28T09:01:27Z,2023-08-26T09:01:26Z,CN=www.jsdelivr.com,www.jsdelivr.com,,www.jsdelivr.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4adafedd29a123e433475c0491a55fc6,9adb2ae78579d5e63d05d18879be86883edded049afe0b990dc7f15a31efb293,ctls,www.jsdelivr.com,443,https://cdn.jsdelivr.net:443,https,text/html,GET,146.75.117.229,/,-2029005286,2a04:4e42:8d::485,HTTP/3,55,False,,,,cloudflare,fastly,True,https://www.jsdelivr.com,
https://fonts.googleapis.com,Error 404 (Not Found)!!1,404,1607,fonts.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:20:47Z,2023-09-11T08:20:46Z,CN=upload.video.google.com,upload.video.google.com,,bg-call-donation-dev.goog,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,7f788b7c7e4fd6cca34ea1266e90216c,34ce8d965483353d15d17e6813cc68da1fb1b8344b5fe78e48b33f6bde169573,ctls,fonts.googleapis.com,443,https://fonts.googleapis.com:443,https,text/html,GET,142.250.185.106,/,-606046040,2a00:1450:4001:80f::200a,HTTP/3,1,False,,,True,ESF,,,,
https://fonts.gstatic.com,Error 404 (Not Found)!!1,404,1561,fonts.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:20:47Z,2023-09-11T08:20:46Z,CN=*.gstatic.com,*.gstatic.com,,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,c7c819cf4dd7eaac32596a27df440c3a,4232a61304d4799519d0c90e6c12f5aa385c549d99242ed0f0565857dbe97608,ctls,fonts.gstatic.com,443,https://fonts.gstatic.com:443,https,text/html,GET,142.250.185.195,/,302920777,2a00:1450:4001:812::2003,HTTP/3,12,False,,,True,sffe,,,,
https://login.microsoftonline.com,Sign in to your account,200,44151,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,ctls,login.microsoftonline.com,443,https://login.microsoftonline.com:443,https,text/html,GET,40.126.31.73,/,-1840324437,2603:1026:3000:c8::b,HSTS,95,False,,,,,azure,True,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638250711045912452.YThhNGU4MzktMWI0NC00NzQwLTg0MjgtNDY4NTEwNmI3NjNiY2EyZDE3MTYtZjZlMy00ZjE2LTg2MTYtNjUxOTY3YjIwMzdk&ui_locales=en-US&mkt=en-US&state=c32uvSgAeIbPs_mXffzJnmZjQJeslsvJnp-X0Q_l9EYc4Ke_F_undyhLzhF3Hth8gRdc4eAgvqfu3kc-8z0C4tjQpcBVQUIDj_6kyTztKKjBNaQic9hj0lg-uaW3BytnmGxa_oEoIPgVV-ArKJcP0ApcXdF8cVAT32RFBBWaTYo8sOJr1FDTMn_WREQXHxJ-0v8PFCfg7WV5-7yGUZv4jEy7vVL9N6ULaVQrvWJersXyMyrCw_yx-1eRNHp6HK2D2nTqrBFQyFNC6Ad5DvgRzA&x-client-SKU=ID_NET6_0&x-client-ver=6.30.1.0,
https://upsb2c.b2clogin.com,,404,103,upsb2c.b2clogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,Microsoft Corporation,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,6b691c4c04a4b9ec190f7fc440f431fc,501b7a3a3097146c656c9687f36484c08846460e44eaf415e2c5110f76f73d01,ctls,upsb2c.b2clogin.com,443,https://upsb2c.b2clogin.com:443,https,text/html,GET,20.190.159.0,/,-20275242,2603:1026:3000:148::10,HSTS,1,False,,True,True,,azure,True,,
image.ups.com,Access Denied,403,262,image.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-16T00:00:00Z,2024-05-15T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaihd-staging.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1698995d9038e8e48e56122247ea04c1,22723fe90c8cb62a43cc528408564613075e76acf7ff45e9542c7ce77c6db372,ctls,image.ups.com,443,https://image.ups.com:443,https,text/html,GET,2.19.126.220,/,-439598055,2.19.126.227,,10,False,,True,True,AkamaiGHost,,,,
image.upspartnerhub.ups.com,Access Denied,403,280,image.upspartnerhub.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-01T00:00:00Z,2024-05-29T23:59:59Z,"CN=san-5-s13.tlsprovisioning.exacttarget.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",san-5-s13.tlsprovisioning.exacttarget.com,"Salesforce.com, Inc.",image.mbdp.ferring.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,3ec3d17e6f13e1db3b89639c61f3d73e,4137c632479dfe1afdc959b10c7f8d1654549f405772aeca9d200b2ebfe32499,ctls,image.upspartnerhub.ups.com,443,https://image.upspartnerhub.ups.com:443,https,text/html,GET,2.23.209.151,/,915044195,2a02:26f0:480:22::1726:62e6,,10,False,,,,AkamaiGHost,,,,
import.ups.com,BOC - Log In,200,13279,import.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-28T07:32:12Z,2023-09-24T07:32:12Z,CN=imperva.com,imperva.com,,imperva.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q1, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q1,GlobalSign nv-sa,aef47f23d5da282d59dde365fb01e14b,bd26ec20ac531027109042616ba76a45d20dc5aa1be97ff7901ec9fb812836f3,ctls,import.ups.com,443,https://import.ups.com:443,https,text/html,GET,45.223.128.116,/,1739288416,45.223.128.116,Microsoft ASP.NET,250,False,http://xxxx,,True,,incapsula,True,,
int-devportal.ups.com,403,403,134,int-devportal.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-09T00:00:00Z,2024-05-08T23:59:59Z,"CN=int-devportal.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",int-devportal.ups.com,"United Parcel Service, Inc.",int-uatportal.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,d3954993c16922829fe02384b2a8b5b8,53c9590813cb899f9345fd372599d141a684378c362843dcfe79a31151996b8e,ctls,int-devportal.ups.com,443,https://int-devportal.ups.com:443,https,text/html,GET,34.111.209.64,/,1723221432,34.111.209.64,HTTP/3,1,False,,,,,google,True,,
investors.ups.com,"Investor Relations :: United Parcel Service, Inc. (UPS)",200,108225,investors.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-13T00:00:00Z,2024-03-12T23:59:59Z,"CN=investors.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",investors.ups.com,"United Parcel Service, Inc.",www.investors.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,f2a13d07134e2b6e7cf4277670a28bb0,34862a30e403a4d8ff92d31252334fd258c43b76f4a74d9c735042cd92b51f2e,ctls,investors.ups.com,443,https://investors.ups.com:443,https,text/html,GET,18.66.122.114,/,-2126735909,18.66.122.88,Java,1412,False,vimeo.com,,,Apache,cloudfront,True,,
io.ups.com,404 Not Found,404,146,io.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-08T23:59:59Z,"CN=auth-int-aws-us.webmethods.io, O=Software AG\, Inc., L=Reston, ST=Virginia, C=US",auth-int-aws-us.webmethods.io,"Software AG, Inc.",*.um.int-aws-de.webmethods.io,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,ffb4c38a370af9a23d81612d2cc2d753,1f3e61e30d42a808aab0b1997b935453c9049bbe104e0d3abb086e45aa8a77e2,ctls,io.ups.com,443,https://io.ups.com:443,https,text/html,GET,100.21.44.111,/,1494302000,54.185.128.29,HSTS,8,False,,True,True,wmio-prod,,,,
it-it-row.ups.com,,200,155,it-it-row.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,it-it-row.ups.com,443,https://it-it-row.ups.com:443,https,text/html,GET,153.2.224.150,/,1631801191,153.2.228.150,HSTS,5,False,,,,Apache,,,,
itemphoto.dmz-gslb.ups.com,403 - Forbidden: Access is denied.,403,1233,itemphoto.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-03T00:00:00Z,2024-02-03T23:59:59Z,"CN=itemphoto-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",itemphoto-rzp.ups.com,"United Parcel Service, Inc.",itemphoto1-rzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,21f4a0e4d1abfe0326a24603e601cb5d,81350e520558dceebe0fbab656a7bc0971eb9339af00d57e1b1e71ee8e991648,ctls,itemphoto.dmz-gslb.ups.com,443,https://itemphoto.dmz-gslb.ups.com:443,https,text/html,GET,153.2.181.59,/,1631801191,153.2.181.59,HSTS,30,False,,True,,,,,,
ivisw2.dmz-gslb.ups.com,Header Content (7/15/2023 10:26:48 PM),200,532,ivisw2.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-15T00:00:00Z,2024-06-14T23:59:59Z,"CN=ivisw2-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ivisw2-rzp.ups.com,"United Parcel Service, Inc.",ivisw2.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,71d5134aa83471083de4fe3b1e3a25bb,a0a0472b3d5368ceb51c2c6d998075a154a87532d40ea327e4ab42364353b9c9,ctls,ivisw2.dmz-gslb.ups.com,443,https://ivisw2.dmz-gslb.ups.com:443,https,text/html,GET,153.2.181.236,/,-1840324437,153.2.181.236,HSTS,25,False,,True,,,,,,
ivisw2.ups.com,Header Content (7/15/2023 10:26:43 PM),200,532,ivisw2.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-15T00:00:00Z,2024-06-14T23:59:59Z,"CN=ivisw2-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ivisw2-rzp.ups.com,"United Parcel Service, Inc.",ivisw2.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,71d5134aa83471083de4fe3b1e3a25bb,a0a0472b3d5368ceb51c2c6d998075a154a87532d40ea327e4ab42364353b9c9,ctls,ivisw2.ups.com,443,https://ivisw2.ups.com:443,https,text/html,GET,153.2.181.236,/,1772087922,153.2.181.236,HSTS,25,False,,,,,,,,
ivrtools-wzp.ups.com,403 - Forbidden: Access is denied.,403,1233,ivrtools-wzp.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=ivrtools-wzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ivrtools-wzp.ups.com,"United Parcel Service, Inc.",ivrtools.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,71f0363bbb537b4776c0aae6644c4f99,90de1ee859e9372edba0160d19eeac24142a3d7b0308b69374c663581207bb1c,ctls,ivrtools-wzp.ups.com,443,https://ivrtools-wzp.ups.com:443,https,text/html,GET,153.2.183.178,/,-1129303139,153.2.183.178,HSTS,30,False,,,,,,,,
ivrtools.dmz-gslb.ups.com,403 - Forbidden: Access is denied.,403,1233,ivrtools.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=ivrtools-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ivrtools-rzp.ups.com,"United Parcel Service, Inc.",ivrtools.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,2b321451ae9a4a6a33b0346c51867e59,77cf8873b4f7899bd0321a10d360dd7484d673457c2a6ca06e5260eeb25274e7,ctls,ivrtools.dmz-gslb.ups.com,443,https://ivrtools.dmz-gslb.ups.com:443,https,text/html,GET,153.2.181.186,/,-1129303139,153.2.181.186,HSTS,30,False,,True,,,,,,
jenkinsent.ups.com,404 - File or directory not found.,404,1245,jenkinsent.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,"CN=jenkinsent.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",jenkinsent.ups.com,"United Parcel Service, Inc.",jenkinsent.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,d630cae135e2ebc88832e48dd061f73e,3971f13f899bd41c2136aa264ac49e8d95ab30035592c537c2c8c6603eb78091,ctls,jenkinsent.ups.com,443,https://jenkinsent.ups.com:443,https,text/html,GET,95.101.111.164,/,1631801191,2a02:26f0:480:d::210:f15b,HSTS,30,False,,,,,,,,
l.ups.com,,200,12,l.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-17T00:00:00Z,2024-03-17T23:59:59Z,CN=*.zeta-hub.com,*.zeta-hub.com,,zeta-hub.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,8d0b906cce0de7716b0a872c84dca5d8,59c5f786be896733fdc76e23d3cbc2718901291ad486050cb584f24a3eba1f2c,ctls,l.ups.com,443,https://l.ups.com:443,https,text/html,GET,96.47.24.46,/,-366337701,96.47.24.46,HSTS,2,False,,True,True,Apache,,,,
link.ups.com,,200,101,link.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-05-02T00:00:00Z,2024-05-17T23:59:59Z,CN=*.ed10.net,*.ed10.net,,ed10.net,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,2af3accd826bd521f69f5a42ab244b6a,cce652c4848d8a6ec6a4e0ee241183e9e996bbdc20cb24c733af50a27c216bb6,ctls,link.ups.com,443,https://link.ups.com:443,https,text/html,GET,208.94.20.19,/,-366337701,208.94.20.19,Apache,2,False,,True,True,Apache,,,,
locations.ups.com,UPS Locations Near You,200,2718466,locations.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-20T00:00:00Z,2024-01-20T23:59:59Z,"CN=locations.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",locations.ups.com,"United Parcel Service, Inc.",rstatic.locations.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,cc6af47a553db4d36192534fc6a69e63,731ba681e641975a72b8d6e325de8580103b2ca00f9b866f9e1800225a45a6a9,ctls,locations.ups.com,443,https://locations.ups.com:443,https,text/html,GET,34.235.58.61,/,,54.85.95.140,HSTS,691,False,,,,,,,,
lots.ups.com,403 - Forbidden: Access is denied.,403,1233,,,,,,,,,,,,,,,,,,,80,http://lots.ups.com:80,http,text/html,GET,194.74.251.110,/,-1129303139,194.74.251.110,HSTS,30,False,,,,,,,,
lyncdiscover.europe.ups.com,,200,365,lyncdiscover.europe.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,ctls,lyncdiscover.europe.ups.com,443,https://lyncdiscover.europe.ups.com:443,https,application/json,GET,52.112.192.142,/,-2066559727,2603:1027:0:48::21,Azure,1,False,,True,True,,,,,
lyncdiscover.ups.com,,200,350,lyncdiscover.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,ctls,lyncdiscover.ups.com,443,https://lyncdiscover.ups.com:443,https,application/json,GET,52.112.196.45,/,1180775898,2603:1027::e,Azure,1,False,,True,True,,,,,
m-assets-tms.dmz-gslb.ups.com,Smart Trailer,200,848,m-assets-tms.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-15T00:00:00Z,2024-06-14T23:59:59Z,"CN=m-assets-tms-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",m-assets-tms-rzp.ups.com,"United Parcel Service, Inc.",m-assets-tms4-rzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a7de04a4578661feae7b2de9b07b8587,a060ec86dfc10b2e7f7fa66792d4b0c10780356ac3de139a2ea39554e24d67b7,ctls,m-assets-tms.dmz-gslb.ups.com,443,https://m-assets-tms.dmz-gslb.ups.com:443,https,text/html,GET,153.2.181.168,/,-546647253,153.2.181.168,HSTS,15,False,https://cdn.whatfix.com,True,,,,,,
macvpn.dmz-gslb.ups.com,Check Point Mobile - You have no cookie support - Please enable cookies in your browser,200,1392,macvpn.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-27T00:00:00Z,2024-06-26T23:59:59Z,"CN=macvpn.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",macvpn.ups.com,"United Parcel Service, Inc.",*.macvpn.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,42aacfd71bebeed1753fff6ba95aff19,7e1def788cd6470448cee29bb71a30caee430ecbf6c29beb1599dc0b64e7c724,ctls,macvpn.dmz-gslb.ups.com,443,https://macvpn.dmz-gslb.ups.com:443,https,text/html,GET,156.134.65.130,/,-993165615,156.134.65.130,HSTS,54,False,fonts.gstatic.com,True,True,CPWS,,,https://macvpn.dmz-gslb.ups.com/Login/Login?CheckCookieSupport=1,
macvpn.ups.com,Check Point Mobile - You have no cookie support - Please enable cookies in your browser,200,1392,macvpn.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-27T00:00:00Z,2024-06-26T23:59:59Z,"CN=macvpn.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",macvpn.ups.com,"United Parcel Service, Inc.",*.macvpn.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,42aacfd71bebeed1753fff6ba95aff19,7e1def788cd6470448cee29bb71a30caee430ecbf6c29beb1599dc0b64e7c724,ctls,macvpn.ups.com,443,https://macvpn.ups.com:443,https,text/html,GET,156.134.65.130,/,-993165615,156.134.65.130,HSTS,54,False,fonts.gstatic.com,,True,CPWS,,,https://macvpn.ups.com/Login/Login?CheckCookieSupport=1,
mahdirext.ups.com,Not Found,404,315,,,,,,,,,,,,,,,,,,,80,http://mahdirext.ups.com:80,http,text/html,GET,153.2.181.118,/,225052475,153.2.181.118,,7,False,,,,,,,,
maheid.ups.com,UPS Enterprise Portal Log In,200,18795,ep.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-16T00:00:00Z,2023-09-16T23:59:59Z,"CN=ep-portal.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ep-portal.ups.com,"United Parcel Service, Inc.",www.upsers.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,adadeb84e4bbd378f67e43c7abea884b,10c37d98499e461686e070beeda0a2d973dc25a38edc1fa506ed51eb3403d0e4,ctls,ep.ups.com,443,https://maheid.ups.com:443,https,text/html,GET,153.2.226.117,/,-333995642,153.2.230.208,Java,410,False,,,,Apache,,,https://ep.ups.com/UPSRegistration/UPSLogin,
