input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,tls_self_signed,tls_subject_org_,final_url,csp_domains_
af01p-igk-app04.affiliate.resellerclub.com,403 Forbidden,403,151,af01p-igk-app04.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,af01p-igk-app04.affiliate.resellerclub.com,cloudflare,443,https://af01p-igk-app04.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.86.10,/,1210513009,2606:4700::6812:5a0a,Cloudflare,8,False,True,,,,,
af01p-il.affiliate.resellerclub.com,403 Forbidden,403,151,af01p-il.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,af01p-il.affiliate.resellerclub.com,cloudflare,443,https://af01p-il.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.87.10,/,1210513009,2606:4700::6812:580a,Cloudflare,8,False,True,,,,,
affiliate.resellerclub.com,Runtime Error,500,3490,affiliate.resellerclub.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,True,2020-10-02T16:47:21Z,2025-11-02T16:47:21Z,CN=PLESK-WEB1,PLESK-WEB1,,CN=PLESK-WEB1,PLESK-WEB1,,1acb3f3b91396fdd640ca3564974494b,53dd2b9d986dbadd792198f9c86958961d3c9855e962e81596bcf7e863d2b537,ctls,affiliate.resellerclub.com,,443,https://affiliate.resellerclub.com:443,https,,text/html,GET,162.251.80.37,/,-1765685159,162.251.80.37,Microsoft ASP.NET,83,False,,,True,,,
afm.crowdin.com,Crowdin Enterprise,200,21575,afm.crowdin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=crowdin.com,crowdin.com,*.translate.crowdin.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4def8aab69553cd43192dc68d1071a90,0467a376eb5d42cbf561a7be008d3c03fd636bac88c0b671b04dbae4c86ce445,ctls,afm.crowdin.com,,443,https://afm.crowdin.com:443,https,nginx,text/html,GET,3.208.186.122,/,137302277,3.208.83.163,Nginx,1,False,,True,,,,
after.affiliate.resellerclub.com,403 Forbidden,403,151,after.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,after.affiliate.resellerclub.com,cloudflare,443,https://after.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.88.10,/,1210513009,2606:4700::6812:570a,Cloudflare,8,False,True,,,,,
agiliway.crowdin.com,Crowdin Enterprise,200,21575,agiliway.crowdin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=crowdin.com,crowdin.com,*.translate.crowdin.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4def8aab69553cd43192dc68d1071a90,0467a376eb5d42cbf561a7be008d3c03fd636bac88c0b671b04dbae4c86ce445,ctls,agiliway.crowdin.com,,443,https://agiliway.crowdin.com:443,https,nginx,text/html,GET,34.239.23.19,/,137302277,3.208.83.163,Nginx,1,False,,True,,,,
agwuncover.affiliate.resellerclub.com,403 Forbidden,403,151,agwuncover.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,agwuncover.affiliate.resellerclub.com,cloudflare,443,https://agwuncover.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.86.10,/,1210513009,2606:4700::6812:580a,Cloudflare,8,False,True,,,,,
ailiberte.crowdin.com,Crowdin Enterprise,200,21575,ailiberte.crowdin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=crowdin.com,crowdin.com,*.translate.crowdin.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4def8aab69553cd43192dc68d1071a90,0467a376eb5d42cbf561a7be008d3c03fd636bac88c0b671b04dbae4c86ce445,ctls,ailiberte.crowdin.com,,443,https://ailiberte.crowdin.com:443,https,nginx,text/html,GET,3.208.83.163,/,137302277,3.208.186.122,Nginx,1,False,,True,,,,
airportparking.affiliate.resellerclub.com,403 Forbidden,403,151,airportparking.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,airportparking.affiliate.resellerclub.com,cloudflare,443,https://airportparking.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.90.10,/,1210513009,2606:4700::6812:570a,Cloudflare,8,False,True,,,,,
aixcoupende.crowdin.com,Crowdin Enterprise,200,21575,aixcoupende.crowdin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=crowdin.com,crowdin.com,*.translate.crowdin.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4def8aab69553cd43192dc68d1071a90,0467a376eb5d42cbf561a7be008d3c03fd636bac88c0b671b04dbae4c86ce445,ctls,aixcoupende.crowdin.com,,443,https://aixcoupende.crowdin.com:443,https,nginx,text/html,GET,34.239.23.19,/,137302277,3.208.186.122,Nginx,1,False,,True,,,,
akcrm.affiliate.resellerclub.com,403 Forbidden,403,151,akcrm.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,akcrm.affiliate.resellerclub.com,cloudflare,443,https://akcrm.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.88.10,/,1210513009,2606:4700::6812:570a,Cloudflare,8,False,True,,,,,
alhoov1kromtw01.affiliate.resellerclub.com,403 Forbidden,403,151,alhoov1kromtw01.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,alhoov1kromtw01.affiliate.resellerclub.com,cloudflare,443,https://alhoov1kromtw01.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.88.10,/,1210513009,2606:4700::6812:560a,Cloudflare,8,False,True,,,,,
alpha.enterprise.dev.crowdin.com,Crowdin Enterprise,200,21575,alpha.enterprise.dev.crowdin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=crowdin.com,crowdin.com,*.translate.crowdin.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4def8aab69553cd43192dc68d1071a90,0467a376eb5d42cbf561a7be008d3c03fd636bac88c0b671b04dbae4c86ce445,ctls,alpha.enterprise.dev.crowdin.com,,443,https://alpha.enterprise.dev.crowdin.com:443,https,nginx,text/html,GET,3.208.83.163,/,137302277,3.208.186.122,Nginx,1,False,,True,,,,
andes-dq-repository.affiliate.resellerclub.com,403 Forbidden,403,151,andes-dq-repository.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,andes-dq-repository.affiliate.resellerclub.com,cloudflare,443,https://andes-dq-repository.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.88.10,/,1210513009,2606:4700::6812:570a,Cloudflare,8,False,True,,,,,
andrew.auth.pso.crowdin.com,Crowdin Enterprise,200,21575,andrew.auth.pso.crowdin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=crowdin.com,crowdin.com,*.translate.crowdin.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4def8aab69553cd43192dc68d1071a90,0467a376eb5d42cbf561a7be008d3c03fd636bac88c0b671b04dbae4c86ce445,ctls,andrew.auth.pso.crowdin.com,,443,https://andrew.auth.pso.crowdin.com:443,https,nginx,text/html,GET,3.208.186.122,/,137302277,3.208.83.163,Nginx,1,False,,True,,,,
andyg.affiliate.resellerclub.com,403 Forbidden,403,151,andyg.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,andyg.affiliate.resellerclub.com,cloudflare,443,https://andyg.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.86.10,/,1210513009,2606:4700::6812:5a0a,Cloudflare,8,False,True,,,,,
anz-portal.affiliate.resellerclub.com,403 Forbidden,403,151,anz-portal.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,anz-portal.affiliate.resellerclub.com,cloudflare,443,https://anz-portal.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.90.10,/,1210513009,2606:4700::6812:570a,Cloudflare,8,False,True,,,,,
aoba-0502.crowdin.com,Crowdin Enterprise,200,21575,aoba-0502.crowdin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=crowdin.com,crowdin.com,*.translate.crowdin.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4def8aab69553cd43192dc68d1071a90,0467a376eb5d42cbf561a7be008d3c03fd636bac88c0b671b04dbae4c86ce445,ctls,aoba-0502.crowdin.com,,443,https://aoba-0502.crowdin.com:443,https,nginx,text/html,GET,3.208.186.122,/,137302277,3.208.83.163,Nginx,1,False,,True,,,,
api-chef-error-user-temp.crowdin.com,Crowdin Enterprise,200,21575,api-chef-error-user-temp.crowdin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=crowdin.com,crowdin.com,*.translate.crowdin.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4def8aab69553cd43192dc68d1071a90,0467a376eb5d42cbf561a7be008d3c03fd636bac88c0b671b04dbae4c86ce445,ctls,api-chef-error-user-temp.crowdin.com,,443,https://api-chef-error-user-temp.crowdin.com:443,https,nginx,text/html,GET,3.208.186.122,/,137302277,34.239.23.19,Nginx,1,False,,True,,,,
api-sg.affiliate.resellerclub.com,403 Forbidden,403,151,api-sg.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,api-sg.affiliate.resellerclub.com,cloudflare,443,https://api-sg.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.86.10,/,1210513009,2606:4700::6812:570a,Cloudflare,8,False,True,,,,,
api-siri-aapse1c.affiliate.resellerclub.com,403 Forbidden,403,151,api-siri-aapse1c.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,api-siri-aapse1c.affiliate.resellerclub.com,cloudflare,443,https://api-siri-aapse1c.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.88.10,/,1210513009,2606:4700::6812:5a0a,Cloudflare,8,False,True,,,,,
api.connectors.crowdin.com,Crowdin Enterprise,200,21575,api.connectors.crowdin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-03-01T00:00:00Z,2024-02-14T23:59:59Z,CN=*.connectors.crowdin.com,*.connectors.crowdin.com,*.api.connectors.crowdin.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,403a044c0048e4a8bd5e5a1342349815,d63d7af0dc6b1620612d7d5ba0ba5e49aac6f08188a3e174fa3cf5511d9a67fe,ctls,api.connectors.crowdin.com,,443,https://api.connectors.crowdin.com:443,https,nginx,text/html,GET,34.239.23.19,/,137302277,3.208.186.122,Nginx,1,False,,True,,,,
api.crowdin.com,,404,44,api.crowdin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=crowdin.com,crowdin.com,*.translate.crowdin.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4def8aab69553cd43192dc68d1071a90,0467a376eb5d42cbf561a7be008d3c03fd636bac88c0b671b04dbae4c86ce445,ctls,api.crowdin.com,,443,https://api.crowdin.com:443,https,nginx,application/json,GET,72.44.61.250,/,495144671,18.206.9.70,Nginx,1,False,,True,,,,
apne2-dqprofile.affiliate.resellerclub.com,403 Forbidden,403,151,apne2-dqprofile.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,apne2-dqprofile.affiliate.resellerclub.com,cloudflare,443,https://apne2-dqprofile.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.89.10,/,1210513009,2606:4700::6812:590a,Cloudflare,8,False,True,,,,,
appcontrol-test.affiliate.resellerclub.com,403 Forbidden,403,151,appcontrol-test.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,appcontrol-test.affiliate.resellerclub.com,cloudflare,443,https://appcontrol-test.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.86.10,/,1210513009,2606:4700::6812:580a,Cloudflare,8,False,True,,,,,
appliedenergistics2.crowdin.com,Crowdin Enterprise,200,21575,appliedenergistics2.crowdin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=crowdin.com,crowdin.com,*.translate.crowdin.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4def8aab69553cd43192dc68d1071a90,0467a376eb5d42cbf561a7be008d3c03fd636bac88c0b671b04dbae4c86ce445,ctls,appliedenergistics2.crowdin.com,,443,https://appliedenergistics2.crowdin.com:443,https,nginx,text/html,GET,3.208.186.122,/,137302277,34.239.23.19,Nginx,1,False,,True,,,,
ar.crowdin.com,منصة إدارة التعريب للفرق الذكية | Crowdin,200,119638,ar.crowdin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=crowdin.com,crowdin.com,*.translate.crowdin.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4def8aab69553cd43192dc68d1071a90,0467a376eb5d42cbf561a7be008d3c03fd636bac88c0b671b04dbae4c86ce445,ctls,ar.crowdin.com,,443,https://ar.crowdin.com:443,https,nginx,text/html,GET,18.206.9.70,/,19032087,72.44.61.250,Sentry:5.12.4,1657,False,,True,,,,
argus-atm-beta.affiliate.resellerclub.com,403 Forbidden,403,151,argus-atm-beta.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,argus-atm-beta.affiliate.resellerclub.com,cloudflare,443,https://argus-atm-beta.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.86.10,/,1210513009,2606:4700::6812:570a,Cloudflare,8,False,True,,,,,
artifacts.crowdin.com,403 Forbidden,403,146,artifacts.crowdin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=crowdin.com,crowdin.com,*.translate.crowdin.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4def8aab69553cd43192dc68d1071a90,0467a376eb5d42cbf561a7be008d3c03fd636bac88c0b671b04dbae4c86ce445,ctls,artifacts.crowdin.com,,443,https://artifacts.crowdin.com:443,https,nginx,text/html,GET,18.232.243.143,/,1494302000,54.226.142.50,Nginx,8,False,,True,,,,
ash1-linklb-a2.affiliate.resellerclub.com,403 Forbidden,403,151,ash1-linklb-a2.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,ash1-linklb-a2.affiliate.resellerclub.com,cloudflare,443,https://ash1-linklb-a2.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.86.10,/,1210513009,2606:4700::6812:5a0a,Cloudflare,8,False,True,,,,,
ash1-username-a1.affiliate.resellerclub.com,403 Forbidden,403,151,ash1-username-a1.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,ash1-username-a1.affiliate.resellerclub.com,cloudflare,443,https://ash1-username-a1.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.89.10,/,1210513009,2606:4700::6812:5a0a,Cloudflare,8,False,True,,,,,
ash2-disthost-a2.affiliate.resellerclub.com,403 Forbidden,403,151,ash2-disthost-a2.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,ash2-disthost-a2.affiliate.resellerclub.com,cloudflare,443,https://ash2-disthost-a2.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.89.10,/,1210513009,2606:4700::6812:560a,Cloudflare,8,False,True,,,,,
ash2-doozerapistatus-a1.affiliate.resellerclub.com,403 Forbidden,403,151,ash2-doozerapistatus-a1.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,ash2-doozerapistatus-a1.affiliate.resellerclub.com,cloudflare,443,https://ash2-doozerapistatus-a1.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.87.10,/,1210513009,2606:4700::6812:5a0a,Cloudflare,8,False,True,,,,,
ash2-enapicass-a7.affiliate.resellerclub.com,403 Forbidden,403,151,ash2-enapicass-a7.affiliate.resellerclub.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-08T00:00:00Z,2020-10-15T23:59:59Z,CN=ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,ssl903578.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,56db706b44102e475d736d45c9745597,de555a46ce2c6c1a745cdc81171b7621e48608417425d470b7daecfdd5d0f86a,ctls,ash2-enapicass-a7.affiliate.resellerclub.com,cloudflare,443,https://ash2-enapicass-a7.affiliate.resellerclub.com:443,https,cloudflare,text/html,GET,104.18.90.10,/,1210513009,2606:4700::6812:570a,Cloudflare,8,False,True,,,,,
