input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,csp_domains_,tls_subject_org_,tech_,cdn_name,cdn,tls_mismatched,tls_wildcard_certificate,final_url,tls_self_signed
cppd.sony.com,Sony Corporate Procurement Public Documents,200,113,cppd.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-11-15T23:59:59Z,CN=cppd.sony.com,cppd.sony.com,*.cppd.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5ad079a6ed77a736117e3d872ec12c62,396675bd5060daa937378c61332c6f35c61f0a140639030e83f162ccfe51d77b,ctls,cppd.sony.com,443,https://cppd.sony.com:443,https,AmazonS3,text/html,GET,99.86.4.88,/,-738130472,2600:9000:2057:c400:18:cd91:40:93a1,8,False,,,Amazon Web Services,cloudfront,True,,True,,
crater.wws.sony.com,Login | CRATER,200,5608,crater.wws.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2024-02-26T23:59:59Z,"CN=crater.wws.sony.com, O=Sony Interactive Entertainment LLC, L=San Mateo, ST=California, C=US",crater.wws.sony.com,crater.wws.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ca6168ad0ea8625b8aaefc53bc255dfe,44484be740e4c5e09357d23ece6a1525ccee24b5fea5c74c6425a6ba7a4fe324,ctls,crater.wws.sony.com,443,https://crater.wws.sony.com:443,https,nginx,text/html,GET,52.4.26.231,/,1494302000,52.4.26.231,129,False,,Sony Interactive Entertainment LLC,Nginx,,,,,https://crater.wws.sony.com/login-okta/?next=/,
crbweb.spe.sony.com,,200,86,crbweb.spe.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-12-07T00:00:00Z,2023-09-06T23:59:59Z,"CN=extaz.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",extaz.spe.sony.com,www.scornow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7aee14be74088b620ec5e690190a4618,eeb55664f8cb7a87eb21a2583b2cbfa53d56716311f0d9e784fd7cc1480dec5e,ctls,crbweb.spe.sony.com,443,https://crbweb.spe.sony.com:443,https,Apache,text/html,GET,35.165.155.81,/,487366235,54.68.31.139,2,False,,"Sony Pictures Entertainment, Inc.",Apache,,,,,,
csm.vpn.sie.sony.com,Ivanti Connect Secure,404,3091,csm.vpn.sie.sony.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,2022-11-22T00:00:00Z,2023-11-21T23:59:59Z,"CN=csm.vpn.sie.sony.com, O=Sony Interactive Entertainment LLC, L=San Mateo, ST=California, C=US",csm.vpn.sie.sony.com,csm.vpn.sie.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2682b80515f8362ebc88fca10393e46e,8a8fa2e6da8baba6543464f5a43ce9a78d70fc7972c9e6bd3447371df076e957,ctls,csm.vpn.sie.sony.com,443,https://csm.vpn.sie.sony.com:443,https,,text/html,GET,160.33.161.116,/,-581462021,160.33.161.116,101,False,,Sony Interactive Entertainment LLC,HSTS,,,,,,
cx.spe.sony.com,Citrix Gateway,200,42802,cx.spe.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-23T00:00:00Z,2024-01-22T23:59:59Z,"CN=cx.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",cx.spe.sony.com,cxvmc.spe.sony.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,183eadfa347d45639dfbd1437fa6d595,fdf98dccd141b1550e1f967570b61777ba12ffc156815107b14aa84ea6aac9c8,ctls,cx.spe.sony.com,443,https://cx.spe.sony.com:443,https,Apache,text/html,GET,35.80.194.120,/,12023395,44.230.127.149,718,False,,"Sony Pictures Entertainment, Inc.",Apache,,,,,https://cx.spe.sony.com/logon/LogonPoint/index.html,
cxemea.spe.sony.com,Citrix Gateway,200,3674,cxemea.spe.sony.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,,2022-06-22T00:00:00Z,2023-07-23T23:59:59Z,"CN=cxemea.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",cxemea.spe.sony.com,cxemea.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2de9f597b88091e65c0888151645d3fb,075b35d5543d7802e383e0c238f81106a3e96a7fac45b3f4d6c726fc50828488,ctls,cxemea.spe.sony.com,443,https://cxemea.spe.sony.com:443,https,Apache,text/html,GET,185.64.36.134,/,12023395,185.64.36.134,96,False,,"Sony Pictures Entertainment, Inc.",Apache,,,,,https://cxemea.spe.sony.com/vpn/index.html,
cxvdi-ag-ext.spe.sony.com,Citrix Gateway,200,42802,cxvdi-ag-ext.spe.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-14T00:00:00Z,2023-07-15T23:59:59Z,"CN=cxvdi-ag-ext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",cxvdi-ag-ext.spe.sony.com,cxvdivmc-ag-ext.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f8a92c183c21dc39f850cf125232bb95,cd858f4a8e650935ff1ffc42f6c9d236e489900656aa9f0eff62c5866a2095e3,ctls,cxvdi-ag-ext.spe.sony.com,443,https://cxvdi-ag-ext.spe.sony.com:443,https,Apache,text/html,GET,44.237.76.18,/,12023395,44.226.32.221,718,False,,"Sony Pictures Entertainment, Inc.",HSTS,,,,,https://cxvdi-ag-ext.spe.sony.com/logon/LogonPoint/index.html,
cxvdi-agdev-ext.spe.sony.com,Citrix Gateway,200,42802,cxvdi-agdev-ext.spe.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-30T00:00:00Z,2024-05-29T23:59:59Z,"CN=CXVDI-AGDEV-EXT.SPE.SONY.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",CXVDI-AGDEV-EXT.SPE.SONY.com,cxvdivmc-agdev-ext.spe.sony.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,b76e11852dc1220842fc9376ca683839,38abdf4c7fa7677976c4596f7ce44f4619ecf124c2da8ac83f3bafaae8bded4f,ctls,cxvdi-agdev-ext.spe.sony.com,443,https://cxvdi-agdev-ext.spe.sony.com:443,https,Apache,text/html,GET,54.71.121.154,/,12023395,54.69.42.193,718,False,,"Sony Pictures Entertainment, Inc.",HSTS,,,,,https://cxvdi-agdev-ext.spe.sony.com/logon/LogonPoint/index.html,
cxvdivmc-ag-ext.spe.sony.com,Citrix Gateway,200,42802,cxvdivmc-ag-ext.spe.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-14T00:00:00Z,2023-07-15T23:59:59Z,"CN=cxvdi-ag-ext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",cxvdi-ag-ext.spe.sony.com,cxvdivmc-ag-ext.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f8a92c183c21dc39f850cf125232bb95,cd858f4a8e650935ff1ffc42f6c9d236e489900656aa9f0eff62c5866a2095e3,ctls,cxvdivmc-ag-ext.spe.sony.com,443,https://cxvdivmc-ag-ext.spe.sony.com:443,https,Apache,text/html,GET,44.237.76.18,/,12023395,44.226.32.221,718,False,,"Sony Pictures Entertainment, Inc.",HSTS,,,,,https://cxvdivmc-ag-ext.spe.sony.com/logon/LogonPoint/index.html,
da07c7506627e9b375766a8b3b0dc3d634398886.ack.me.sony.com,,200,,da07c7506627e9b375766a8b3b0dc3d634398886.ack.me.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-06-18T00:00:00Z,2024-07-16T23:59:59Z,CN=ack.me.sony.com,ack.me.sony.com,*.ack.me.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,314896eaf4393b77c6c1da5716338ae2,dc193fdcbce15f2b53a46ba49ebff749d2f5fa5d6b518f37b42aecb42e39406a,ctls,da07c7506627e9b375766a8b3b0dc3d634398886.ack.me.sony.com,443,https://da07c7506627e9b375766a8b3b0dc3d634398886.ack.me.sony.com:443,https,awselb/2.0,text/plain,GET,15.254.19.220,/,-1840324437,54.185.132.232,1,False,,,,,,,True,,
dctfaspex2.spe.sony.com,Aspera Faspex,200,10022,dctfaspex2.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-07T00:00:00Z,2023-12-07T23:59:59Z,"CN=dctfaspex2.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",dctfaspex2.spe.sony.com,dctfaspex2.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,92534440bf9cf6d2f55bff12bb1d7434,0c508f46f62f505d739ebdb58bea3732db1a0a2881641351ba4c9903e720015e,ctls,dctfaspex2.spe.sony.com,443,https://dctfaspex2.spe.sony.com:443,https,nginx/1.14.1,text/html,GET,173.251.244.21,/,104062107,173.251.244.21,203,False,https://d3gcli72yxqn2z.cloudfront.net,"Sony Pictures Entertainment, Inc.",Ruby on Rails,,,,,https://dctfaspex2.spe.sony.com/aspera/faspex,
dctshares.spe.sony.com,Shares,200,3071,dctshares.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-03-19T23:59:59Z,"CN=dctshares.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",dctshares.spe.sony.com,dctshares.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a8124ed1d8e61c398edf61705f781e8b,7d4509d8f3d362a23f91c922a6b557017688841200ec1bc80e08d644e14b5bfe,ctls,dctshares.spe.sony.com,443,https://dctshares.spe.sony.com:443,https,nginx/1.20.1,text/html,GET,208.84.227.171,/,-1840324437,208.84.227.171,85,False,https://d3gcli72yxqn2z.cloudfront.net,"Sony Pictures Entertainment, Inc.",Stimulus,,,,,https://dctshares.spe.sony.com/login,
dealersource.sel.sony.com,Welcome to Dealer Source,200,320,dealersource.sel.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2024-02-07T23:59:59Z,CN=dealersource.sel.sony.com,dealersource.sel.sony.com,dealersource.sel.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0c88817d4e5106f9f5e9219d8bb77778,d0f3e89b619ea388dc62a33131065c5df4690da0cff789cf8a320baba5102a51,ctls,dealersource.sel.sony.com,443,https://dealersource.sel.sony.com:443,https,,text/html,GET,54.174.206.219,/,-1812417198,34.232.82.163,12,False,URL=/ds/p/ptl.htm,,Java,,,,,https://dealersource.sel.sony.com/ds/,
dealersourceqa.sel.sony.com,403 Forbidden,403,118,dealersourceqa.sel.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-04T23:59:59Z,CN=dealersourceqa.sel.sony.com,dealersourceqa.sel.sony.com,dealersourceqa.sel.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,01c89e180ce8f45b710d11899123b5bc,e9036171ff0cf09571320ea8f3f974ce2eb89022801e2b92e145e3337a4327d9,ctls,dealersourceqa.sel.sony.com,443,https://dealersourceqa.sel.sony.com:443,https,awselb/2.0,text/html,GET,54.82.49.193,/,1344368402,3.212.163.20,7,False,,,,,,,,,
dealersourcestage.sel.sony.com,403 Forbidden,403,118,dealersourcestage.sel.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-01T00:00:00Z,2024-02-04T23:59:59Z,CN=dealersourcestage.sel.sony.com,dealersourcestage.sel.sony.com,dealersourcestage.sel.sony.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1d18fac3f470629a87d8c4cb792f3b4b,396117fb4dce146a623edeccbbe2a93a3481ad8644bd95504fd417f9e7ba4cd9,ctls,dealersourcestage.sel.sony.com,443,https://dealersourcestage.sel.sony.com:443,https,awselb/2.0,text/html,GET,3.209.139.170,/,1344368402,184.73.135.16,7,False,,,,,,,,,
dev.alphauniverse.com,Welcome To Sony Alpha Universe | Sony | Alpha Universe,200,180259,dev.alphauniverse.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-14T10:58:26Z,2023-08-12T10:58:25Z,CN=staging.alphauniverse.com,staging.alphauniverse.com,staging.sonycine.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ac074eec487e83bdca44ff5c283e7f3b,9fc9b17a6765d8febcddb2507732b82e76912313530a7edc06f6d58d382cd153,ctls,dev.alphauniverse.com,443,https://dev.alphauniverse.com:443,https,,text/html,GET,151.101.1.161,/,-1515636469,151.101.193.161,3706,False,,,Varnish,fastly,True,,,,
dev.cdp.gis.sony.com,Cloud Data Platform,200,2124,dev.cdp.gis.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-17T23:59:59Z,CN=stage.cdp.gis.sony.com,stage.cdp.gis.sony.com,dev.cdp.gis.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ae18e2b414b6314bad1b657e702c2d3a,d4b2248be0dc635445601c041ae7f45fb6910a52a1f97f4d6481c6a5389734a9,ctls,dev.cdp.gis.sony.com,443,https://dev.cdp.gis.sony.com:443,https,AmazonS3,text/html,GET,99.86.4.5,/,1214096321,99.86.4.30,1,False,,,Amazon Web Services,cloudfront,True,,,,
dev.developer.sony.com,403 Forbidden,403,118,dev.developer.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-09T00:00:00Z,2023-10-17T23:59:59Z,CN=dev.developer.sony.com,dev.developer.sony.com,*.developer.sony.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e4d3a48291fffa30ff66983bf3706073,5f102c2576d5deec1641c08497cb782914c7e4334c8eed6dd712e40e9734cc89,ctls,dev.developer.sony.com,443,https://dev.developer.sony.com:443,https,awselb/2.0,text/html,GET,34.248.131.48,/,1344368402,54.194.86.42,7,False,,,,,,,True,,
dev.electronics.sony.com,SAP Commerce Cloud - Forbidden,403,25708,dev.electronics.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-07T20:25:05Z,2024-07-06T20:25:05Z,"CN=SAP Commerce Cloud, O=SAP CX",SAP Commerce Cloud,ingress.local,"CN=SAP Commerce Cloud, O=SAP CX",SAP Commerce Cloud,SAP CX,cacc09f4f1c4f9673b792e67f4022f62,ac88ec64de8a93d248eb0eb293ccf4d26255e575878cc9a7d5e2eeeee5662ded,ctls,dev.electronics.sony.com,443,https://dev.electronics.sony.com:443,https,*,text/html,GET,52.152.174.130,/,-110664978,52.152.174.130,113,False,,SAP CX,HSTS,azure,True,True,,,True
dev.sumo.me.sony.com,,403,39,dev.sumo.me.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.sumo.me.sony.com,dev.sumo.me.sony.com,*.dev.sumo.me.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,bb29181c3837fcceb6d5b304a476a0ee,798d6a903a28f0a553a5cdcff7518d6316004422d0414ad9bc023fa70ffadb69,ctls,dev.sumo.me.sony.com,443,https://dev.sumo.me.sony.com:443,https,CloudFront,text/html,GET,18.164.52.97,/,1508061057,18.164.52.44,1,False,,,Amazon Web Services,cloudfront,True,,True,,
developer.sony.com,Home | Developer World,200,674022,developer.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2023-10-17T23:59:59Z,CN=developer.sony.com,developer.sony.com,*.developer.sony.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f1b0b85e7d32410bb8a24489b2f34fbd,968cf500eed1b8baf7a1a12d61b498deb12a5684c8a1a294c9865bcdc894b989,ctls,developer.sony.com,443,https://developer.sony.com:443,https,nginx,text/html,GET,54.154.82.61,/,-738705486,54.194.79.58,182,False,,,React,,,,True,,
devpromotions.sola.sony.com,Credit Note,200,5263,devpromotions.sola.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-12-17T23:59:59Z,CN=devpromotions.sola.sony.com,devpromotions.sola.sony.com,devpromotions.sola.sony.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0baae39c8de7f7aadfc3f5c62ae16767,535072dfdb9a0da0389dcbbac539c10766d44d5eb690b5e8b89f7809055cb33d,ctls,devpromotions.sola.sony.com,443,https://devpromotions.sola.sony.com:443,https,AmazonS3,text/html,GET,13.225.34.119,/,-749010849,2600:9000:223c:4600:5:c2:1c80:93a1,1,False,,,Amazon Web Services,cloudfront,True,,,,
dex-spiritworld-qa.spe.sony.com,HTTP Status 400 – Bad Request,400,843,dex-spiritworld-qa.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-15T00:00:00Z,2024-05-31T23:59:59Z,"CN=ssoext-qa.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext-qa.spe.sony.com,archibus-qa.spe.sony.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,5f39db8c76554074497e72b58ba3eeda,1b0a414d58d0c8b216fa2d9eab537ff14068ea3159ee95da7686d0637b0792f1,ctls,dex-spiritworld-qa.spe.sony.com,443,https://dex-spiritworld-qa.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.55,/,-1553303429,173.251.241.55,1,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://dex-spiritworld-qa.spe.sony.com/affwebservices/public/wsfeddispatcher/microsoftonline,
dex-spiritworld.spe.sony.com,400 Bad Request,400,226,dex-spiritworld.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-27T00:00:00Z,2023-11-11T23:59:59Z,"CN=ssoext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext.spe.sony.com,fcm-china.spe.sony.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,1ce2c14f3a21bf8afef2329c32f0c5cd,21dfb14fbd4633aa2e913dc31d380f02a4c84b1c471badc8b9e27d5a11a85489,ctls,dex-spiritworld.spe.sony.com,443,https://dex-spiritworld.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.56,/,-1160811950,173.251.241.56,9,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://dex-spiritworld.spe.sony.com:/siteminderagent/forms/dexspiritworld_2fa/login.fcc?TYPE=33554432&REALMOID=06-000d6aca-bc11-1767-b8bf-c414adfba04e&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-PpqudUF9hQyAftismaR3V1vbVzIw2kRLW2wwqkPGuNXL0A%2fpxRaRaYKRKbVIILXX&TARGET=-SM-HTTPS%3a%2f%2fssoext%2espe%2esony%2ecom%2faffwebservices%2fsecure%2fsecureredirect%2fdex--spiritworld2fa%2ejsp%3fSPID%3dhttps%3a%2f%2fspe%2edigitalentertainmentexchange%2ecom%2f%26SMPORTALURL%3dNWajGq0cu8N1wdCTLcyv53BgDYFaVmMXTJ-%2BoCnWJCXvGJ9LKpxjaHCxrBGu8DT7GaFM75j11EN0AWDjdo9-%2BE95CippsOpEQChkQn26-%2BTdR6huJqj9bUy7GfAymcwoXDs%26SAMLTRANSACTIONID%3d16268478--aaf5c55e--fdd05e24--1a0f34dd--15459730--a013,
dicersony.spe.sony.com,HTTP Status 403 – Forbidden,403,701,ssoext.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-27T00:00:00Z,2023-11-11T23:59:59Z,"CN=ssoext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext.spe.sony.com,fcm-china.spe.sony.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,1ce2c14f3a21bf8afef2329c32f0c5cd,21dfb14fbd4633aa2e913dc31d380f02a4c84b1c471badc8b9e27d5a11a85489,ctls,ssoext.spe.sony.com,443,https://dicersony.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.56,/,-566697864,173.251.241.56,1,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://ssoext.spe.sony.com/affwebservices/public/saml2sso?SPID=https://spedicer.digitalentertainmentexchange.com:8280/sony/dicer/login.jsf,
direct.sony.com,Looking to buy Great Sony Products?,200,56871,direct.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-02T00:00:00Z,2024-02-10T23:59:59Z,CN=direct.sony.com,direct.sony.com,direct.sony.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",85d955161f7a160603b6067d4f31c755,996f6c482a0bd5c5283651797fa0832819e34ebda7d012e1045da858a2aac195,ctls,direct.sony.com,443,https://direct.sony.com:443,https,cloudflare,text/html,GET,63.141.128.8,/,-1840324437,63.141.128.8,340,False,,,HTTP/3,,,,,https://direct.sony.com/looking-to-buy-great-sony-products/,
discover.store.sony.com,"Sony Electronics - Televisions, Audio, Cameras, Mobile, Video Cameras",200,531725,electronics.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-03T08:41:37Z,2023-08-01T08:41:36Z,CN=www.sony.at,www.sony.at,www.stage.electronics.sony.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,64d604703d8d2c8e67730c48a534d717,e0f6d60c0e2dcaa7225f69e1ffbc0095900ab08b767cb8e747f42b7a83e34358,ctls,electronics.sony.com,443,https://discover.store.sony.com:443,https,*,text/html,GET,18.235.9.6,/,1304366501,52.54.59.19,315,False,https://alphauniverse.com,,Node.js,,,,,https://electronics.sony.com?path=%2Fall-electronics,
dl-stage.developer.sony.com,,403,146,dl-stage.developer.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2023-10-29T23:59:59Z,CN=*.developer.sony.com,*.developer.sony.com,*.developer.sony.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,61ad2a318da17ec0351a0fa1ed5617c3,8b960b696efd511804e3aa262c1feefa6a1c7459cede2c555acada1f8bdb6211,ctls,dl-stage.developer.sony.com,443,https://dl-stage.developer.sony.com:443,https,CloudFront,text/xml,GET,108.138.7.61,/,-13968365,108.138.7.26,1,False,,,Amazon Web Services,cloudfront,True,,True,,
dl.developer.sony.com,,403,146,dl.developer.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-01T00:00:00Z,2023-11-01T23:59:59Z,CN=*.developer.sony.com,*.developer.sony.com,*.developer.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5eb98885e41ee5fd2a8f635ff5121821,a5b32f454c4da13e847344a223f435e762815843405ed4a8549588dddb8a0770,ctls,dl.developer.sony.com,443,https://dl.developer.sony.com:443,https,CloudFront,text/xml,GET,18.66.112.79,/,-13968365,18.66.112.87,1,False,,,Amazon Web Services,cloudfront,True,,True,,
dl.sony.com,Neural Network Console,200,32577,dl.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-07-14T08:40:59Z,2023-08-02T14:59:00Z,"CN=*.dl.sony.com, O=Sony Network Communications Inc., L=Shinagawa-ku, ST=Tokyo, C=JP",*.dl.sony.com,dl.sony.com,"CN=Cybertrust Japan SureServer CA G4, O=Cybertrust Japan Co.\, Ltd., C=JP",Cybertrust Japan SureServer CA G4,"Cybertrust Japan Co., Ltd.",9526a89a8f5cb1836e4000f6f7d6c166,bd8e20bc96f15f96b23d7e3e10dcbef0d1ef1511d1f40570e44a5c342c4270fe,ctls,dl.sony.com,443,https://dl.sony.com:443,https,AmazonS3,text/html,GET,143.204.215.107,/,1172525512,2600:9000:214f:3a00:12:ef79:bcc0:93a1,566,False,,Sony Network Communications Inc.,YouTube,cloudfront,True,,True,,
docs.sony.com,RefLib,200,1030,docs.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-18T00:00:00Z,2024-05-17T23:59:59Z,CN=docs.sony.com,docs.sony.com,docs.sony.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bd77cf1cb9fdeaedd47e9be4bbd2e13b,4fd1ca8a9f9a544f00c8243f74387dbdf85dcbc2bdae33e122d93f1923ce6810,ctls,docs.sony.com,443,https://docs.sony.com:443,https,AmazonS3,text/html,GET,13.225.78.57,/,880069059,2600:9000:21f3:1a00:13:a17:4180:93a1,30,False,,,Amazon Web Services,cloudfront,True,,,,
