new,host,ttl,soa,status_code,a,ns,has_internal_ips,internal_ips,cdn,cdn-name,cname,aaaa,mx,txt,caa
[x],mail2.fw-bc.sony.com,299,"{'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,,,,v=spf1 a -all,
[x],mail2.fw-sd.sony.com,1800,"{'name': 'fw-sd.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009070362, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-sd.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009070362, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-sd.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009070362, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 86400}",NOERROR,160.33.66.69,,,,,,,,mail2.fw-sd.sony.com,v=spf1 a -all,
[x],mail2.fw-sj.sony.com,1800,"{'name': 'fw-sj.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2005031363, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-sj.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2005031363, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-sj.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2005031363, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,,,,,
[x],mail2.mail.store.sony.com,600,"{'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}",NOERROR,160.33.128.200,,,,,,,,,,
[x],mail2.qa.mail.store.sony.com,600,"{'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}",NOERROR,160.33.128.208,,,,,,,,,,
[x],mail3.fw-bc.sony.com,1800,"{'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,,,"mail1.fw-sd.sony.com, mail1.fw-bc.sony.com",,
[x],mail3.mail.store.sony.com,600,"{'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,,,,,
[x],mail3.qa.mail.store.sony.com,600,"{'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}",NOERROR,160.33.128.209,,,,,,,,,,
[x],mail4.fw-bc.sony.com,1800,"{'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,,,"mail1.fw-sd.sony.com, mail1.fw-bc.sony.com",v=spf1 -all,
[x],mail4.mail.store.sony.com,600,"{'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}",NOERROR,160.33.128.202,,,,,,,,,,
[x],mail4.qa.mail.store.sony.com,120,"{'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}, {'name': 'sony.com', 'ns': 'pdns1.cscdns.net', 'mailbox': 'hostmaster.cscdns.net', 'serial': 2011042502, 'refresh': 3600, 'retry': 1800, 'expire': 604800, 'minttl': 600}",NOERROR,,,,,,,,,,,
[x],mail5.fw-bc.sony.com,1800,"{'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,,,"mail1.fw-bc.sony.com, mail1.fw-sd.sony.com",v=spf1 -all,
[x],mail6.fw-bc.sony.com,1800,"{'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,,,,v=spf1 -all,
[x],mail7.fw-bc.sony.com,1800,"{'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}",NOERROR,160.33.98.74,,,,,,,,mail1.fw-bc.sony.com,,
[x],mail7.fw-sd.sony.com,1315,"{'name': 'fw-sd.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009070362, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-sd.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009070362, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 86400}",NOERROR,160.33.66.74,,,,,,,,,v=spf1 a -all,
[x],mail7.fw-sj.sony.com,1800,"{'name': 'fw-sj.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2005031363, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-sj.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2005031363, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-sj.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2005031363, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-sj.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2005031363, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,,,,v=spf1 a -all,
[x],mail8.fw-bc.sony.com,1800,"{'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'fw-bc.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009092567, 'refresh': 3600, 'retry': 900, 'expire': 604800, 'minttl': 86400}",NOERROR,160.33.98.75,,,,,,,,mail1.fw-bc.sony.com,v=spf1 a -all,
[x],mail8.fw-sd.sony.com,1800,"{'name': 'fw-sd.sony.com', 'ns': 'ns23.sony.com', 'mailbox': 'hostmaster.sony.com', 'serial': 2009070362, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 86400}",NOERROR,160.33.66.75,,,,,,,,mail2.fw-sd.sony.com,v=spf1 a -all,
[x],mcg.spe.sony.com,3600,"{'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}, {'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}, {'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}, {'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}, {'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}",NOERROR,208.84.227.120,,,,,,,,,,
[x],mcgt.spe.sony.com,3600,"{'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}, {'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}, {'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}, {'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}, {'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}",NOERROR,,,,,,,,,,,
[x],mcm-ext-dev.mc.spe.sony.com,293,"{'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,10.1.137.245,,True,10.1.137.245,,,internal-mcm-ext-dev-internal-1518431624.eu-west-1.elb.amazonaws.com,,,,
[x],mcm-ext-qa.mc.spe.sony.com,300,"{'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,,,,,,,mcminternetqa-1596808106.eu-west-1.elb.amazonaws.com,,,,
[x],mcm-ext.mc.spe.sony.com,883,"{'name': 'mc.spe.sony.com', 'ns': 'ns-1139.awsdns-14.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'mc.spe.sony.com', 'ns': 'ns-1139.awsdns-14.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'mc.spe.sony.com', 'ns': 'ns-1139.awsdns-14.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'mc.spe.sony.com', 'ns': 'ns-1139.awsdns-14.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'mc.spe.sony.com', 'ns': 'ns-1139.awsdns-14.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,,
[x],mcm-qa.spe.sony.com,43200,"{'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}, {'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}, {'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}, {'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}, {'name': 'spe.sony.com', 'ns': 'udns1.ultradns.net', 'mailbox': 'gns.spe.sony.com', 'serial': 2012124757, 'refresh': 86400, 'retry': 7200, 'expire': 3600000, 'minttl': 86400}",NOERROR,173.251.241.55,,,,,,ssoext-qa.spe.sony.com,,,atlassian-domain-verification=zO0tmrook2uVQxXx42RYniDWqj/mW6Gv7vM2gv9G6vGiBReqLytNzTZvErX6KesZ,
[x],mcm.spe.sony.com,900,"{'name': 'elb.us-west-2.amazonaws.com', 'ns': 'ns-1870.awsdns-41.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'elb.us-west-2.amazonaws.com', 'ns': 'ns-1870.awsdns-41.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'elb.us-west-2.amazonaws.com', 'ns': 'ns-1870.awsdns-41.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'elb.us-west-2.amazonaws.com', 'ns': 'ns-1870.awsdns-41.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'elb.us-west-2.amazonaws.com', 'ns': 'ns-1870.awsdns-41.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'elb.us-west-2.amazonaws.com', 'ns': 'ns-1870.awsdns-41.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,"198.212.50.137, 198.212.50.143, 198.212.50.129",,,,,,nlb-login-aws-prd-4bc789a3f0f00254.elb.us-west-2.amazonaws.com,,,,
[x],mcmext.spe.sony.com,900,"{'name': 'elb.us-west-2.amazonaws.com', 'ns': 'ns-1870.awsdns-41.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'elb.us-west-2.amazonaws.com', 'ns': 'ns-1870.awsdns-41.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,"198.212.50.143, 198.212.50.137, 198.212.50.129",,,,,,nlb-login-aws-prd-4bc789a3f0f00254.elb.us-west-2.amazonaws.com,,,,
[x],mcmplayer.mc.spe.sony.com,300,"{'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-1.elb.amazonaws.com', 'ns': 'ns-1053.awsdns-03.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,"54.155.75.59, 52.18.172.20",,,,,,mcm-prod-saml-1057375806.eu-west-1.elb.amazonaws.com,,,,
[x],md-vpn.smss.sony.com,289,"{'name': 'smss.sony.com', 'ns': 'ns1.sonynei.net', 'mailbox': 'uniadmin.sonynei.net.smss.sony.com', 'serial': 2022050604, 'refresh': 28800, 'retry': 14400, 'expire': 2419200, 'minttl': 86400}, {'name': 'smss.sony.com', 'ns': 'ns1.sonynei.net', 'mailbox': 'uniadmin.sonynei.net.smss.sony.com', 'serial': 2022050604, 'refresh': 28800, 'retry': 14400, 'expire': 2419200, 'minttl': 86400}, {'name': 'smss.sony.com', 'ns': 'ns1.sonynei.net', 'mailbox': 'uniadmin.sonynei.net.smss.sony.com', 'serial': 2022050604, 'refresh': 28800, 'retry': 14400, 'expire': 2419200, 'minttl': 86400}, {'name': 'smss.sony.com', 'ns': 'ns1.sonynei.net', 'mailbox': 'uniadmin.sonynei.net.smss.sony.com', 'serial': 2022050604, 'refresh': 28800, 'retry': 14400, 'expire': 2419200, 'minttl': 86400}, {'name': 'smss.sony.com', 'ns': 'ns1.sonynei.net', 'mailbox': 'uniadmin.sonynei.net.smss.sony.com', 'serial': 2022050604, 'refresh': 28800, 'retry': 14400, 'expire': 2419200, 'minttl': 86400}, {'name': 'smss.sony.com', 'ns': 'ns1.sonynei.net', 'mailbox': 'uniadmin.sonynei.net.smss.sony.com', 'serial': 2022050604, 'refresh': 28800, 'retry': 14400, 'expire': 2419200, 'minttl': 86400}",NOERROR,,,,,,,,,,,
