new,host,a,aaaa,cname,soa,status_code,cdn,cdn-name,ns,mx,txt,has_internal_ips,internal_ips,caa
,raf.e.nestle.com,"207.251.96.243, 207.251.96.244",,,"a.ns.e.nestle.com, hostmaster.e.nestle.com",NOERROR,,,,,,,,
,rcox.factory.nestle.com,"104.18.27.142, 104.18.26.142","2606:4700::6812:1b8e, 2606:4700::6812:1a8e",*.factory.nestle.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,
,rcox.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,recruitment.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,v=spf1 redirect=_spf.nestle.com,,,
,reg.e.nestle.com,207.251.96.80,,,"a.ns.e.nestle.com, hostmaster.e.nestle.com",NOERROR,,,,,,,,
,regikit.az.ciam.nestle.com,13.95.31.104,,,"ns1-03.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,
,regikit.dev.az.ciam.nestle.com,40.68.121.103,,,"ns1-08.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,
,report.hosting.nestle.com,164.109.74.39,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,researchuxr3accoon.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,review.factory.nestle.com,"104.18.26.142, 104.18.27.142","2606:4700::6812:1a8e, 2606:4700::6812:1b8e",*.factory.nestle.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,
,role-manager.az.ciam.nestle.com,13.95.31.104,,,"ns1-03.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,
,role-manager.dev.az.ciam.nestle.com,40.68.121.103,,,"ns1-08.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,
,role.factory.nestle.com,"104.18.26.142, 104.18.27.142","2606:4700::6812:1b8e, 2606:4700::6812:1a8e",*.factory.nestle.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,
,rshkgmail1.hosting.nestle.com,180.150.146.183,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,rshkgmail2.hosting.nestle.com,119.9.84.204,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,rslon14-tools.hosting.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,rslon19.hosting.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,rslon21.hosting.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,rslon28.hosting.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,rslonmail1.hosting.nestle.com,162.13.170.86,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,v=spf1 a:rslonmail1.hosting.nestle.com a:rslonmail2.hosting.nestle.com -all,,,
,rslonmail2.hosting.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,rsord26.hosting.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,rsordmail1.hosting.nestle.com,23.253.176.168,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,v=spf1 a:rsordmail1.hosting.nestle.com a:rsordmail2.hosting.nestle.com -all,,,
,rsordmail2.hosting.nestle.com,23.253.176.169,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,v=spf1 a:rsordmail1.hosting.nestle.com a:rsordmail2.hosting.nestle.com -all,,,
,rt.apt.nestle.com,"13.107.246.45, 13.107.213.45","2620:1ec:bdf::45, 2620:1ec:46::45","emnaitrdappseuwe002cdn.azureedge.net, emnaitrdappseuwe002cdn.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, dual.part-0017.t-0009.t-msedge.net, part-0017.t-0009.t-msedge.net, dual.part-0016.t-0009.t-msedge.net, part-0016.t-0009.t-msedge.net","ns1.t-msedge.net, msnhst.microsoft.com",NOERROR,,,,,,,,
,rt.packdash.nestle.com,"13.107.213.45, 13.107.246.45","2620:1ec:46::45, 2620:1ec:bdf::45","emnaitpckdshsaeuwe002cdn.azureedge.net, emnaitpckdshsaeuwe002cdn.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, dual.part-0017.t-0009.t-msedge.net, part-0017.t-0009.t-msedge.net","ns1.t-msedge.net, msnhst.microsoft.com",NOERROR,,,,,,,,
,rt.psc.nestle.com,"13.107.246.44, 13.107.213.44","2620:1ec:bdf::44, 2620:1ec:46::44","emnaitpsceuwe002sta.azureedge.net, emnaitpsceuwe002sta.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, dual.part-0016.t-0009.t-msedge.net, part-0016.t-0009.t-msedge.net","ns1.t-msedge.net, msnhst.microsoft.com",NOERROR,,,,,,,,
,rte.a7ab2b.nestle.com,40.87.27.222,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,"v=spf1 ip4: 63.137.180.34 ~all, spf2.0/pra mx ip4: 63.137.180.34 ~all",,,
,rte.apt.nestle.com,20.50.2.1,,"emna-it-advpreservation-euwe-002-app.azurewebsites.net, emna-it-advpreservation-euwe-002-app.privatelink.azurewebsites.net, waws-prod-am2-313.sip.azurewebsites.windows.net, waws-prod-am2-313-ogre.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
,rte.e7bb2b.nestle.com,13.80.68.127,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,rte.noab2b.nestle.com,194.55.91.10,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,rte.psc.nestle.com,10.235.89.46,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,True,10.235.89.46,
,rte.qstatnet.nestle.com,10.235.89.16,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,True,10.235.89.16,
,s.e.nestle.com,63.148.46.76,,sts.eccmp.com,"ns-1230.awsdns-25.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,s2pbrowser.nestle.com,20.50.2.32,,"glbl-pr-contractbrowser-webapp-euwe-001-app.azurewebsites.net, waws-prod-am2-389.sip.azurewebsites.windows.net, waws-prod-am2-389-73b1.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
,s3p-shield-kube-rollouts-webhook-397ff7f.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,sakuzei-com.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,saphcp.dev.nestle.com,141.122.137.110,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,satis.lightnest.nestle.com,"104.18.26.142, 104.18.27.142","2606:4700::6812:1b8e, 2606:4700::6812:1a8e",satis.lightnest.nestle.com.cdn.cloudflare.net,,NOERROR,True,cloudflare,,,,,,
,sdc.hosting.nestle.com,164.109.72.120,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,sdk.nestpay.nestle.com,"104.126.37.160, 104.126.37.168","2a02:26f0:480:d::210:f149, 2a02:26f0:480:d::210:f163","nestle.edgekey.net, e127023.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,sdt-digestbuilder1-new.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,search.factory.nestle.com,"104.18.27.142, 104.18.26.142","2606:4700::6812:1b8e, 2606:4700::6812:1a8e",*.factory.nestle.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,
,seasongiftboxpp.ch.nestle.com,141.122.124.248,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,seasonsgreetings.nestle.com,13.69.228.2,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,"1c8fwty2jkrl4n9w5lq11q02kxw8d5cd, xms1.azurewebsites.net",,,
,secure3.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,sensit.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,services.nestle.com,155.56.210.43,,account.hana.ondemand.com,,NOERROR,,,,,,,,
,sg.nestle.com,52.188.25.192,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,sg-nestle-com.mail.protection.outlook.com,"v=msv1 t=BABB199A-B233-4AD6-8B23-1E93E2B6246C, v=spf1 include:%{i}._ip.%{h}._ehlo.%{d}._spf.vali.email ~all, docusign=ff29a927-87fa-4358-b824-e702a762ab24",,,
,sg01.nestle.com,,,u1495396.wl147.sendgrid.net,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,mx.sendgrid.net,v=spf1 include:sendgrid.net ~all,,,
,shared.ap1.hdb.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,shared.az.ciam.nestle.com,"13.107.246.44, 13.107.213.44","2620:1ec:46::44, 2620:1ec:bdf::44","ciampr1cdn.azureedge.net, ciampr1cdn.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, dual.part-0016.t-0009.t-msedge.net, part-0016.t-0009.t-msedge.net","ns1.t-msedge.net, msnhst.microsoft.com",NOERROR,,,,,,,,
,shared.ru1.hdb.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,shared.us2.hdb.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,shareddev.eu10.hdb.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,"ns.sap-ag.de, ns3.sap-ag.de, ns4.sap-ag.de, ns5.sap.com, ns2.sap.de",,,,,
,sharedppd.ap1.hdb.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,sharedppd.eu1.hdb.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,sharedppd.ru1.hdb.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,sharedppd.us2.hdb.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,shorturl.ch.nestle.com,40.118.96.231,,"nestleshorturl.azurewebsites.net, waws-prod-am2-199.sip.azurewebsites.windows.net, waws-prod-am2-199.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
,signing.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,sip.ams.nestle.com,165.131.174.176,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,sip.aoa.nestle.com,141.122.173.56,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,sip.ctr.nestle.com,141.122.188.100,,,,NOERROR,,,,,,,,
,sip.nestle.com,141.122.214.20,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,sipinternal.ams.nestle.com,165.131.175.77,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,sipinternal.ctr.nestle.com,141.122.189.80,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,site-catalogue-scraper.az.ciam.nestle.com,13.95.31.104,,,"ns1-03.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,
,site-catalogue-scraper.dev.az.ciam.nestle.com,40.68.121.103,,,"ns1-08.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,
,site-deployer.az.ciam.nestle.com,13.95.31.104,,,"ns1-03.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,
,site-deployer.dev.az.ciam.nestle.com,40.68.121.103,,,"ns1-08.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,
,sitefinity1.hosting.nestle.com,208.39.79.43,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,sitefinity2.hosting.nestle.com,208.39.79.143,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,sitefinity4.hosting.nestle.com,208.39.79.147,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,sites.nestle.com,"13.107.138.8, 13.107.136.8","2620:1ec:8f8::8, 2620:1ec:8fa::8","nestle-my.sharepoint.com, nestle.sharepoint.com, 120-ipv4v6e.clump.dprodmgd104.aa-rt.sharepoint.com, 190183-ipv4v6e.farm.dprodmgd104.aa-rt.sharepoint.com, 190183-ipv4v6w.farm.dprodmgd104.sharepointonline.com.akadns.net, 190183-ipv4v6.farm.dprodmgd104.aa-rt.sharepoint.com.dual-spo-0003.spo-msedge.net, dual-spo-0003.spo-msedge.net","ns1.spo-msedge.net, msnhst.microsoft.com",NOERROR,,,,,,,,
,smallsites-public.hq.nestle.com,"104.126.37.160, 104.126.37.168","2a02:26f0:ab00::214:8e18, 2a02:26f0:ab00::214:8f5a","nestle.edgekey.net, e127023.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,smallsites.hq.nestle.com,40.118.96.231,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,smallsites.azurewebsites.net,,,
,smobile.nestle.com,"52.206.107.25, 52.200.12.245",,nestle-359254376.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,smobileadmin.nestle.com,54.236.77.132,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,smobileadminpp.nestle.com,54.236.77.222,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,smobilepp.nestle.com,"52.72.156.91, 54.145.72.47",,nestlepp-1766700033.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,socdap-arcsightlm-sh-001.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,socdap-arcsightlm-sh-002.nestle.com,23.97.130.181,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,socdap-arcsightlm-sh-004.nestle.com,51.105.228.177,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,socdap-arcsightlm-ws-002.nestle.com,51.138.104.11,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,socdap-arcsightlm-ws-004.nestle.com,20.50.147.131,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,socdap-arcsightlm-ws-008.nestle.com,20.71.64.122,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,socdap-arcsightlm-ws-011.nestle.com,20.73.144.163,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,socdap-cribl-ingestion.nestle.com,104.45.78.71,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,socdap-cribl.nestle.com,52.178.37.164,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,socdap-dev-splunkcloud.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,socdap-ing-push-fastly-01.nestle.com,52.142.251.63,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,socdap-pp-arcsightlm-ws-002.nestle.com,51.105.237.154,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,socdap-pp-arcsightlm-ws-003.nestle.com,51.136.86.245,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,socdap-splunk-dev-shf-01.nestle.com,13.81.111.60,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,socdap-splunk-dev-shf-02.nestle.com,13.81.111.60,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,speed-pp.jp.nestle.com,141.122.188.65,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,"ctrdns1.nestle.com, amsdns1.nestle.com, aoadns1.nestle.com, eurdns1.nestle.com",,,,,
,splunk-dev-socdap-ds.nestle.com,13.80.159.162,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,splunk-dev-socdap-master.nestle.com,13.73.156.125,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,splunk-dev-socdap.nestle.com,137.116.221.191,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,sptaws-dev.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,stag.apps.nestle.com,"104.126.37.179, 104.126.37.130","2a02:26f0:1700:11::b856:6790, 2a02:26f0:1700:11::b856:6787","nestle-nonprod.edgekey.net, e111160.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,stag.community.nestle.com,213.225.155.187,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,stag.drupalqa.hosting.nestle.com,"13.107.246.45, 13.107.213.45","2620:1ec:bdf::45, 2620:1ec:46::45","mediatestmarius.azureedge.net, mediatestmarius.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, dual.part-0017.t-0009.t-msedge.net, part-0017.t-0009.t-msedge.net","ns1.t-msedge.net, msnhst.microsoft.com",NOERROR,,,,,,,,
,stag.henri.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,stage.comienzosano.nestle.com,,,stage.comienzosano.nestle.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,,,,,,,
,stage.nhsc-osd.nestle.com,"23.219.82.27, 23.219.82.18","2600:141b:e800:21::1721:28ce, 2600:141b:e800:21::1721:28d9","nestle-nonprod.edgekey.net, e111160.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,stagemarvel.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,staging-npd365.nestle.com,"62.115.252.48, 62.115.252.41","2001:2030:21::3e73:fc30, 2001:2030:21::3e73:fc29","nestle-nonprod.edgekey.net, e111160.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,staging-upgradesqlserverpaymentsstorage.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,staging.api.lighthouse.az.mobileapps.nestle.com,"23.41.178.98, 23.41.178.107","2a02:26f0:b700:3::210:cc9d, 2a02:26f0:b700:3::210:cca1","nestle-nonprod.edgekey.net, e111160.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,staging.aws.dnhapp.nestle.com,"108.156.60.16, 108.156.60.45, 108.156.60.24, 108.156.60.105",,,"ns-2035.awsdns-62.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1061.awsdns-04.org, ns-2035.awsdns-62.co.uk, ns-84.awsdns-10.com, ns-967.awsdns-56.net",,,,,
,staging.b2bregistration.nestle.com,40.91.86.232,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,azure,,,,,,
,staging.babymilk.nestle.com,164.109.81.116,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,staging.community.nestle.com,164.109.82.30,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,staging.connectinboundinterface.nestle.com,213.225.137.18,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,staging.cs.nestle.com,164.109.83.2,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,staging.cs.ws.nirf.nestle.com,164.109.81.55,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,"ctrdns1.nestle.com, amsdns1.nestle.com, aoadns1.nestle.com, eurdns1.nestle.com",,,,,
,staging.nesternship.nestle.com,"23.213.161.204, 23.213.161.220","2a02:26f0:1700:11::b856:6790, 2a02:26f0:1700:11::b856:6787","nestle-nonprod.edgekey.net, e111160.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,staging.nestle.com,164.109.24.206,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,"ctrdns1.nestle.com, amsdns1.nestle.com, aoadns1.nestle.com, eurdns1.nestle.com",,,,,
,staging.research.nestle.com,164.109.85.82,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,staging.sdc.hosting.nestle.com,164.109.85.65,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,staging.static.nesternship.nestle.com,"92.122.215.50, 2.20.142.83","2a02:26f0:c900:9::5f65:4a95, 2a02:26f0:c900:9::5f65:4a8f","nestle-nonprod.edgekey.net, e111160.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,staging.travel.nestle.com,164.109.80.164,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,staging.welcome.nestle.com,213.225.156.241,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,staging1.nestle.com,164.109.24.170,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,staging2.babymilk.nestle.com,164.109.80.182,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,staging2.community.nestle.com,164.109.80.182,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,staging2.nestle.com,164.109.80.182,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,stagingasp.nestle.com,164.109.86.53,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,stagingbtlsin.nestle.com,193.67.164.166,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,stagingbtlsout-ecs.nestle.com,54.144.128.85,,,,NOERROR,,,,,,,,
,stagingbtlsout.nestle.com,193.67.165.40,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,starthealthy-ir.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,starthealthy.nestle.com,23.185.0.2,2620:12a:8000::2,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,v=spf1 include:sendgrid.net ~all,,,
,static.ingenius.nestle.com,"104.126.37.168, 104.126.37.160","2a02:26f0:ab00::214:8e18, 2a02:26f0:ab00::214:8f5a","nestle.edgekey.net, e127023.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,static.nesternship.nestle.com,"104.126.37.168, 104.126.37.160","2a02:26f0:ab00::214:8f5a, 2a02:26f0:ab00::214:8e18","nestle.edgekey.net, e127023.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,stg.nestpay.nestle.com,,,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,,,,,,,,
,sto3-cartographer-a3.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,sto3-contextcountscass-a2.services.nestle.com,155.56.248.65,,eu1347119971519.ssl.ondemand.com,"ns4.sap-ag.de, dns.sap-ag.de",NOERROR,,,,,,,,
,storage-pp.nestle.com,,,"smallsites-public.azurewebsites.net, waws-prod-am2-199.sip.azurewebsites.windows.net, waws-prod-am2-199.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,"ctrdns1.nestle.com, amsdns1.nestle.com, aoadns1.nestle.com, eurdns1.nestle.com",,,,,
,storage.nestle.com,"104.126.37.168, 104.126.37.160","2a02:26f0:480:d::210:f149, 2a02:26f0:480:d::210:f163","nestle.edgekey.net, e127023.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,sts01.nestle.com,141.122.212.99,,,,NOERROR,,,,,,,,
,styleguide.starthealthy.nestle.com,,,styleguide.starthealthy.nestle.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,,,,,,,
,subdomain.nestle.com,141.122.188.48,,,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,"ns1-06.azure-dns.com, ns2-06.azure-dns.net, ns3-06.azure-dns.org, ns4-06.azure-dns.info",nestle-com.mail.protection.outlook.com,"\""v=spf1 redirect=_spf.nestle.com\""",,,
,superbabies.nestle.com,"199.83.129.95, 192.230.66.95",,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,incapsula,,,_globalsign-domain-verification=jXJ26OYOb4QgutI1Tiqfj-NIPBfNleGoTPFmiIxtx0,,,
,sustainability.nestle.com,"192.230.66.95, 199.83.129.95",,,"ctrdns1.nestle.com, nestlednsadmin.nestle.com",NOERROR,True,incapsula,,,v=spf1 redirect=_spf.nestle.com,,,
