new,host,ttl,a,cname,soa,status_code,has_internal_ips,internal_ips,txt,aaaa,ns,cdn,cdn-name,mx,caa
,a204591-cmp-qa-usa1.internal.hnja-oci.thomsonreuters.com,30,10.188.135.52,,"{'name': 'hnja-oci.thomsonreuters.com', 'ns': 'ns1.p68.dns.oraclecloud.net', 'mailbox': 'hostmaster.hnja-oci.thomsonreuters.com', 'serial': 624, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 1800}, {'name': 'hnja-oci.thomsonreuters.com', 'ns': 'ns1.p68.dns.oraclecloud.net', 'mailbox': 'hostmaster.hnja-oci.thomsonreuters.com', 'serial': 624, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 1800}, {'name': 'hnja-oci.thomsonreuters.com', 'ns': 'ns1.p68.dns.oraclecloud.net', 'mailbox': 'hostmaster.hnja-oci.thomsonreuters.com', 'serial': 624, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 1800}, {'name': 'hnja-oci.thomsonreuters.com', 'ns': 'ns1.p68.dns.oraclecloud.net', 'mailbox': 'hostmaster.hnja-oci.thomsonreuters.com', 'serial': 624, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 1800}, {'name': 'hnja-oci.thomsonreuters.com', 'ns': 'ns1.p68.dns.oraclecloud.net', 'mailbox': 'hostmaster.hnja-oci.thomsonreuters.com', 'serial': 624, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 1800}, {'name': 'hnja-oci.thomsonreuters.com', 'ns': 'ns1.p68.dns.oraclecloud.net', 'mailbox': 'hostmaster.hnja-oci.thomsonreuters.com', 'serial': 624, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 1800}",NOERROR,True,10.188.135.52,,,,,,,
,a204591-cmp-uat-usa1.internal.hnja-oci.thomsonreuters.com,300,10.188.119.98,,"{'name': 'hnja-oci.thomsonreuters.com', 'ns': 'ns1.p68.dns.oraclecloud.net', 'mailbox': 'hostmaster.hnja-oci.thomsonreuters.com', 'serial': 624, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 1800}, {'name': 'hnja-oci.thomsonreuters.com', 'ns': 'ns1.p68.dns.oraclecloud.net', 'mailbox': 'hostmaster.hnja-oci.thomsonreuters.com', 'serial': 624, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 1800}, {'name': 'hnja-oci.thomsonreuters.com', 'ns': 'ns1.p68.dns.oraclecloud.net', 'mailbox': 'hostmaster.hnja-oci.thomsonreuters.com', 'serial': 624, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 1800}, {'name': 'hnja-oci.thomsonreuters.com', 'ns': 'ns1.p68.dns.oraclecloud.net', 'mailbox': 'hostmaster.hnja-oci.thomsonreuters.com', 'serial': 624, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 1800}, {'name': 'hnja-oci.thomsonreuters.com', 'ns': 'ns1.p68.dns.oraclecloud.net', 'mailbox': 'hostmaster.hnja-oci.thomsonreuters.com', 'serial': 624, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 1800}",NOERROR,True,10.188.119.98,,,"ns2.p68.dns.oraclecloud.net, ns1.p68.dns.oraclecloud.net, ns4.p68.dns.oraclecloud.net, ns3.p68.dns.oraclecloud.net",,,,
,a205923-akk-chs-dev-use1.6042.aws.thomsonreuters.com,60,"18.235.93.188, 18.211.106.181, 54.197.84.38",,"{'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,
,a205923-akk-chs-dev-usw2.6042.aws.thomsonreuters.com,60,"52.25.44.170, 35.83.237.8, 35.155.246.35",,"{'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,
,a205923-akk-chs-qa-use1.6042.aws.thomsonreuters.com,60,"44.205.203.19, 52.200.38.137, 107.21.57.118",,"{'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,
,a205923-akk-chs-qa-usw2.6042.aws.thomsonreuters.com,60,"52.24.189.255, 34.212.151.195, 52.35.230.37",,"{'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '6042.aws.thomsonreuters.com', 'ns': 'ns-223.awsdns-27.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,
,a205923-akk-prf-prd-use1.6042.aws.thomsonreuters.com,285,"35.153.229.92, 34.193.12.62, 34.202.42.141",a205923-akk-prf-prd-if-app-318307358.us-east-1.elb.amazonaws.com,"{'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,,,,,,,,,
,a206215-atlantis-prod.38427.aws.thomsonreuters.com,60,"34.224.143.244, 52.22.179.221, 52.204.235.69",,"{'name': '38427.aws.thomsonreuters.com', 'ns': 'ns-1015.awsdns-62.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '38427.aws.thomsonreuters.com', 'ns': 'ns-1015.awsdns-62.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '38427.aws.thomsonreuters.com', 'ns': 'ns-1015.awsdns-62.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '38427.aws.thomsonreuters.com', 'ns': 'ns-1015.awsdns-62.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '38427.aws.thomsonreuters.com', 'ns': 'ns-1015.awsdns-62.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': '38427.aws.thomsonreuters.com', 'ns': 'ns-1015.awsdns-62.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,
,abacus.thomsonreuters.com,300,"13.42.160.4, 3.8.218.141, 205.251.193.85",a201693-p11d-tax-prod-euw2-lb-2130718361.eu-west-2.elb.amazonaws.com,"{'name': 'eu-west-2.elb.amazonaws.com', 'ns': 'ns-1198.awsdns-21.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-2.elb.amazonaws.com', 'ns': 'ns-1198.awsdns-21.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-2.elb.amazonaws.com', 'ns': 'ns-1198.awsdns-21.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-2.elb.amazonaws.com', 'ns': 'ns-1198.awsdns-21.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-2.elb.amazonaws.com', 'ns': 'ns-1198.awsdns-21.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-west-2.elb.amazonaws.com', 'ns': 'ns-1198.awsdns-21.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,,,,2600:9000:5301:5500::1,"ns-aws-5.thomsonreuters.com, ns-aws-6.thomsonreuters.net, ns-aws-7.thomsonreuters.org, ns-aws-8.thomsonreuters.co.uk",,,,
,abacusdr.thomsonreuters.com,300,"3.73.236.3, 3.64.25.182",a201693-p11d-tax-proddr-euc1-lb-1211582719.eu-central-1.elb.amazonaws.com,"{'name': 'eu-central-1.elb.amazonaws.com', 'ns': 'ns-1689.awsdns-19.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-central-1.elb.amazonaws.com', 'ns': 'ns-1689.awsdns-19.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-central-1.elb.amazonaws.com', 'ns': 'ns-1689.awsdns-19.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-central-1.elb.amazonaws.com', 'ns': 'ns-1689.awsdns-19.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'eu-central-1.elb.amazonaws.com', 'ns': 'ns-1689.awsdns-19.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,,,,,,,,,
,about.reuters.com,300,,d2sph04epctbw9.cloudfront.net,"{'name': 'd2sph04epctbw9.cloudfront.net', 'ns': 'ns-1226.awsdns-25.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd2sph04epctbw9.cloudfront.net', 'ns': 'ns-1226.awsdns-25.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd2sph04epctbw9.cloudfront.net', 'ns': 'ns-1226.awsdns-25.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd2sph04epctbw9.cloudfront.net', 'ns': 'ns-1226.awsdns-25.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,"ns-amers-3.thomsonreuters.net, ns-emea-2.thomsonreuters.net, ns-emea-1.thomsonreuters.net, ns-amers-1.thomsonreuters.net, ns-444.awsdns-55.com, ns-639.awsdns-15.net, ns-1226.awsdns-25.org, ns-1754.awsdns-27.co.uk",True,cloudfront,,
,access-mgmt-ci.plexus-cari-ppuse1.97328.aws.thomsonreuters.com,60,"34.194.43.124, 44.210.40.183, 34.200.140.226",k8s-publicin-publicin-b4ec310852-1810426b70b4713e.elb.us-east-1.amazonaws.com,"{'name': 'elb.us-east-1.amazonaws.com', 'ns': 'ns-1826.awsdns-36.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'elb.us-east-1.amazonaws.com', 'ns': 'ns-1826.awsdns-36.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'elb.us-east-1.amazonaws.com', 'ns': 'ns-1826.awsdns-36.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'elb.us-east-1.amazonaws.com', 'ns': 'ns-1826.awsdns-36.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'elb.us-east-1.amazonaws.com', 'ns': 'ns-1826.awsdns-36.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,,,,,,,,,
,accessmanagement-ci.gcs.thomsonreuters.com,300,"143.204.215.77, 143.204.215.119, 143.204.215.96, 143.204.215.41",d10ybblagm9l7c.cloudfront.net,"{'name': 'd10ybblagm9l7c.cloudfront.net', 'ns': 'ns-1202.awsdns-22.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd10ybblagm9l7c.cloudfront.net', 'ns': 'ns-1202.awsdns-22.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd10ybblagm9l7c.cloudfront.net', 'ns': 'ns-1202.awsdns-22.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,"2600:9000:214f:3e00:8:c372:6600:93a1, 2600:9000:214f:8800:8:c372:6600:93a1, 2600:9000:214f:1c00:8:c372:6600:93a1, 2600:9000:214f:c00:8:c372:6600:93a1, 2600:9000:214f:a200:8:c372:6600:93a1, 2600:9000:214f:c200:8:c372:6600:93a1, 2600:9000:214f:c000:8:c372:6600:93a1, 2600:9000:214f:da00:8:c372:6600:93a1","ns-868.awsdns-44.net, ns-1202.awsdns-22.org, ns-1830.awsdns-36.co.uk, ns-313.awsdns-39.com",True,cloudfront,,
,accessmanagement-platformservices-qed.thomsonreuters.com,300,155.46.213.51,csshared.qed.thomsonreuters.com,"{'name': 'thomsonreuters.com', 'ns': 'ns-aws-5.thomsonreuters.com', 'mailbox': 'domain.name.thomsonreuters.com', 'serial': 2409171054, 'refresh': 3600, 'retry': 900, 'expire': 1209600, 'minttl': 300}, {'name': 'thomsonreuters.com', 'ns': 'ns-aws-5.thomsonreuters.com', 'mailbox': 'domain.name.thomsonreuters.com', 'serial': 2409171054, 'refresh': 3600, 'retry': 900, 'expire': 1209600, 'minttl': 300}, {'name': 'thomsonreuters.com', 'ns': 'ns-aws-5.thomsonreuters.com', 'mailbox': 'domain.name.thomsonreuters.com', 'serial': 2409171054, 'refresh': 3600, 'retry': 900, 'expire': 1209600, 'minttl': 300}, {'name': 'thomsonreuters.com', 'ns': 'ns-aws-5.thomsonreuters.com', 'mailbox': 'domain.name.thomsonreuters.com', 'serial': 2409171054, 'refresh': 3600, 'retry': 900, 'expire': 1209600, 'minttl': 300}, {'name': 'thomsonreuters.com', 'ns': 'ns-aws-5.thomsonreuters.com', 'mailbox': 'domain.name.thomsonreuters.com', 'serial': 2409171054, 'refresh': 3600, 'retry': 900, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,,,,,,
,accessmanagement-platformservices.thomsonreuters.com,300,"167.68.5.1, 167.68.5.129, 205.251.193.85",csshared.thomsonreuters.com,"{'name': 'thomsonreuters.com', 'ns': 'ns-aws-5.thomsonreuters.com', 'mailbox': 'domain.name.thomsonreuters.com', 'serial': 2409171054, 'refresh': 3600, 'retry': 900, 'expire': 1209600, 'minttl': 300}, {'name': 'thomsonreuters.com', 'ns': 'ns-aws-5.thomsonreuters.com', 'mailbox': 'domain.name.thomsonreuters.com', 'serial': 2409171054, 'refresh': 3600, 'retry': 900, 'expire': 1209600, 'minttl': 300}, {'name': 'thomsonreuters.com', 'ns': 'ns-aws-5.thomsonreuters.com', 'mailbox': 'domain.name.thomsonreuters.com', 'serial': 2409171054, 'refresh': 3600, 'retry': 900, 'expire': 1209600, 'minttl': 300}, {'name': 'thomsonreuters.com', 'ns': 'ns-aws-5.thomsonreuters.com', 'mailbox': 'domain.name.thomsonreuters.com', 'serial': 2409171054, 'refresh': 3600, 'retry': 900, 'expire': 1209600, 'minttl': 300}, {'name': 'thomsonreuters.com', 'ns': 'ns-aws-5.thomsonreuters.com', 'mailbox': 'domain.name.thomsonreuters.com', 'serial': 2409171054, 'refresh': 3600, 'retry': 900, 'expire': 1209600, 'minttl': 300}",NOERROR,,,,2600:9000:5301:5500::1,"ns-aws-5.thomsonreuters.com, ns-aws-6.thomsonreuters.net, ns-aws-7.thomsonreuters.org, ns-aws-8.thomsonreuters.co.uk",,,,
,accessmanagement-qa.gcs.thomsonreuters.com,300,205.251.193.85,d24260mxbsoj2m.cloudfront.net,"{'name': 'd24260mxbsoj2m.cloudfront.net', 'ns': 'ns-443.awsdns-55.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd24260mxbsoj2m.cloudfront.net', 'ns': 'ns-443.awsdns-55.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd24260mxbsoj2m.cloudfront.net', 'ns': 'ns-443.awsdns-55.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd24260mxbsoj2m.cloudfront.net', 'ns': 'ns-443.awsdns-55.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,"2600:9000:266e:ea00:d:cdab:a380:93a1, 2600:9000:266e:ec00:d:cdab:a380:93a1, 2600:9000:266e:ee00:d:cdab:a380:93a1, 2600:9000:266e:1200:d:cdab:a380:93a1, 2600:9000:266e:1400:d:cdab:a380:93a1, 2600:9000:266e:3800:d:cdab:a380:93a1, 2600:9000:266e:4800:d:cdab:a380:93a1, 2600:9000:266e:4a00:d:cdab:a380:93a1, 2600:9000:5301:5500::1","ns-aws-5.thomsonreuters.com, ns-aws-6.thomsonreuters.net, ns-aws-7.thomsonreuters.org, ns-aws-8.thomsonreuters.co.uk, ns-1927.awsdns-48.co.uk, ns-443.awsdns-55.com, ns-538.awsdns-03.net, ns-1499.awsdns-59.org",True,cloudfront,,
,accessmanagement.gcs.thomsonreuters.com,300,"18.66.122.125, 18.66.122.60, 18.66.122.61, 18.66.122.94",d20rsudclblzk.cloudfront.net,"{'name': 'd20rsudclblzk.cloudfront.net', 'ns': 'ns-272.awsdns-34.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd20rsudclblzk.cloudfront.net', 'ns': 'ns-272.awsdns-34.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,"2600:9000:278f:4400:1:225e:4400:93a1, 2600:9000:278f:ce00:1:225e:4400:93a1, 2600:9000:278f:5400:1:225e:4400:93a1, 2600:9000:278f:7c00:1:225e:4400:93a1, 2600:9000:278f:c600:1:225e:4400:93a1, 2600:9000:278f:2200:1:225e:4400:93a1, 2600:9000:278f:ac00:1:225e:4400:93a1, 2600:9000:278f:b600:1:225e:4400:93a1",,True,cloudfront,,
,account-api.thomsonreuters.com,300,"52.222.149.96, 52.222.149.55, 52.222.149.10, 52.222.149.41",d3ir7r3n0gkgne.cloudfront.net,"{'name': 'd3ir7r3n0gkgne.cloudfront.net', 'ns': 'ns-1213.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd3ir7r3n0gkgne.cloudfront.net', 'ns': 'ns-1213.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,"2600:9000:275b:cc00:5:9d34:5280:93a1, 2600:9000:275b:5200:5:9d34:5280:93a1, 2600:9000:275b:200:5:9d34:5280:93a1, 2600:9000:275b:1e00:5:9d34:5280:93a1, 2600:9000:275b:f200:5:9d34:5280:93a1, 2600:9000:275b:d400:5:9d34:5280:93a1, 2600:9000:275b:9200:5:9d34:5280:93a1, 2600:9000:275b:e00:5:9d34:5280:93a1","ns-2045.awsdns-63.co.uk, ns-379.awsdns-47.com, ns-1006.awsdns-61.net, ns-1213.awsdns-23.org",True,cloudfront,,
,account-nonprod.thomsonreuters.com,300,"18.66.112.118, 18.66.112.111, 18.66.112.101, 18.66.112.18",d12a4rcm1caqfx.cloudfront.net,"{'name': 'd12a4rcm1caqfx.cloudfront.net', 'ns': 'ns-1147.awsdns-15.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd12a4rcm1caqfx.cloudfront.net', 'ns': 'ns-1147.awsdns-15.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd12a4rcm1caqfx.cloudfront.net', 'ns': 'ns-1147.awsdns-15.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,"2600:9000:223f:c800:3:8dcd:1740:93a1, 2600:9000:223f:1a00:3:8dcd:1740:93a1, 2600:9000:223f:7a00:3:8dcd:1740:93a1, 2600:9000:223f:4800:3:8dcd:1740:93a1, 2600:9000:223f:f200:3:8dcd:1740:93a1, 2600:9000:223f:800:3:8dcd:1740:93a1, 2600:9000:223f:f800:3:8dcd:1740:93a1, 2600:9000:223f:fa00:3:8dcd:1740:93a1","ns-1147.awsdns-15.org, ns-1991.awsdns-56.co.uk, ns-429.awsdns-53.com, ns-968.awsdns-57.net",True,cloudfront,,
