input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,tls_subject_org_,final_url
fair-aid-shop.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://fair-aid-shop.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
fips-fe-preprod.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://fips-fe-preprod.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
forum.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://forum.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
fremont-12-31.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://fremont-12-31.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
front-dev-php.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://front-dev-php.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
games.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://games.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
globalizationplatform-pre-production-s3vqmd.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://globalizationplatform-pre-production-s3vqmd.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
glucotrustingredients.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://glucotrustingredients.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
gq1-inxctworker-101.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://gq1-inxctworker-101.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
gradsocialsci.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://gradsocialsci.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
grc2go.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://grc2go.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
gsf.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://gsf.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
guardian-botanicals-blood-balance-australia-3.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://guardian-botanicals-blood-balance-australia-3.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
h-135-207-61-17.cse.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://h-135-207-61-17.cse.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
h3.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://h3.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
h4.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://h4.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
h7.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://h7.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
help.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://help.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
hero-glh.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://hero-glh.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
homepage.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://homepage.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
homepage1.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://homepage1.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
homepage3.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://homepage3.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
host-213-248-210-124.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://host-213-248-210-124.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
host.trafficfactory.biz,Traffic Factory - The Premium Advertising Network,200,217370,www.trafficfactory.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-01-04T00:00:00Z,2023-12-23T23:59:59Z,CN=*.trafficfactory.com,*.trafficfactory.com,trafficfactory.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38bec31679c5e9c00e0b8b4b4b6f2f17,cc66fe362b714ae568315b588c74b02f89f29cc3373180c7d85fe68250fdfe05,True,ctls,www.trafficfactory.com,,443,https://host.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.37,/,1846851927,69.55.57.37,Yoast SEO:19.4,2093,False,,,,,https://www.trafficfactory.com
https://api.qrserver.com/,,400,202,api.qrserver.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-15T21:24:21Z,2023-09-13T21:24:20Z,CN=*.qrserver.com,*.qrserver.com,api.qr-server.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,03b8f7e5ec2ea5d8e3c88940286c6783,c17306bbd15be4ec0a648c1724a5cac4dd7285861f39aac41626a10636e6719a,True,ctls,api.qrserver.com,,443,https://api.qrserver.com:443,https,nginx,text/plain,GET,195.201.128.178,/,-465634548,159.69.246.187,Nginx,6,False,,,,,
https://assets-main.trafficfactory.biz,404 Not Found,404,162,assets-main.trafficfactory.biz,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-30T00:00:00Z,2023-11-18T23:59:59Z,CN=*.trafficfactory.biz,*.trafficfactory.biz,trafficfactory.biz,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0cf21623868304ba58153f57abb0f34f,f99a09257db6e9583d2474f76d84de83f16915de55bcad4549f0bd190903c3bf,True,ctls,assets-main.trafficfactory.biz,,443,https://assets-main.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.49,/,190856733,69.55.57.49,Nginx,8,False,,,,,
https://banners-cdn77.trafficfactory.biz,403 Forbidden,403,146,banners-cdn77.trafficfactory.biz,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-18T20:50:30Z,2023-10-16T20:50:29Z,CN=1101284404.rsc.cdn77.org,1101284404.rsc.cdn77.org,banners-cdn77.trafficfactory.biz,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b3524a1de33c8f7934fcf70300957fa4,baf4846775d6d10e7f6b94a653085c0677899613122f146e34d5a2ae41f9c003,,ctls,banners-cdn77.trafficfactory.biz,,443,https://banners-cdn77.trafficfactory.biz:443,https,CDN77-Turbo,text/html,GET,212.102.56.167,/,-1840324437,156.146.33.170,CDN77,8,False,,,,,
https://banners-hw.trafficfactory.biz,,404,,banners-hw.trafficfactory.biz,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-30T00:00:00Z,2023-11-18T23:59:59Z,CN=*.trafficfactory.biz,*.trafficfactory.biz,trafficfactory.biz,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0cf21623868304ba58153f57abb0f34f,f99a09257db6e9583d2474f76d84de83f16915de55bcad4549f0bd190903c3bf,True,ctls,banners-hw.trafficfactory.biz,,443,https://banners-hw.trafficfactory.biz:443,https,,,GET,69.16.175.10,/,-1840324437,69.16.175.42,,1,False,,,,,
https://data-public.trafficfactory.biz,403 Forbidden,403,146,data-public.trafficfactory.biz,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-30T12:00:35Z,2023-09-28T12:00:34Z,CN=data-public.trafficfactory.biz,data-public.trafficfactory.biz,data-public.trafficfactory.biz,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c892c9085791c1b0fdf1ff8000b74fe2,b4f9a501dde8efdd87b7e5bb16ae43d90b0d0d642b11e90e3a11caef81303022,,ctls,data-public.trafficfactory.biz,,443,https://data-public.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.36,/,1494302000,69.55.57.36,Nginx,8,False,,,,,
https://data.trafficfactory.biz,403 Forbidden,403,146,data.trafficfactory.biz,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-29T12:00:24Z,2023-09-27T12:00:23Z,CN=data.trafficfactory.biz,data.trafficfactory.biz,data.trafficfactory.biz,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a01f53cc815e8fcdbb4b4766fc67fa66,a01bc1aaee2377c78f95b8c7c544518c9aec82deb428ed3f2583c522ed8f8f03,,ctls,data.trafficfactory.biz,,443,https://data.trafficfactory.biz:443,https,nginx,text/html,GET,69.55.57.36,/,-1561873722,69.55.57.36,Nginx,8,False,,,,,
https://fonts.googleapis.com,Error 404 (Not Found)!!1,404,1607,fonts.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:21:11Z,2023-10-02T08:21:10Z,CN=upload.video.google.com,upload.video.google.com,bg-call-donation-dev.goog,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,cfdd2a66ea8991c3f2f91f40dc09979d,7d05a79814e48a6c7c101d22747c11252dd8bf06349505306f205a97d0a1ca85,True,ctls,fonts.googleapis.com,,443,https://fonts.googleapis.com:443,https,ESF,text/html,GET,142.250.186.42,/,-606046040,2a00:1450:4001:80f::200a,HTTP/3,1,False,,,,,
https://fonts.gstatic.com,Error 404 (Not Found)!!1,404,1561,fonts.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:21:12Z,2023-10-02T08:21:11Z,CN=*.gstatic.com,*.gstatic.com,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,094b775d6381284fd7043fc871efdc5c,659210c1a54cc8ad5769aafb5777054e2a82cd6e9c0f3559c21166a97ede41b3,True,ctls,fonts.gstatic.com,,443,https://fonts.gstatic.com:443,https,sffe,text/html,GET,142.250.185.131,/,302920777,2a00:1450:4001:809::2003,HTTP/3,12,False,,,,,
https://khms0.googleapis.com,Error 404 (Not Found)!!1,404,1561,khms0.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:21:11Z,2023-10-02T08:21:10Z,CN=upload.video.google.com,upload.video.google.com,bg-call-donation-dev.goog,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,cfdd2a66ea8991c3f2f91f40dc09979d,7d05a79814e48a6c7c101d22747c11252dd8bf06349505306f205a97d0a1ca85,True,ctls,khms0.googleapis.com,,443,https://khms0.googleapis.com:443,https,scaffolding on HTTPServer2,text/html,GET,142.250.185.234,/,-1840324437,2a00:1450:4001:801::200a,HTTP/3,12,False,,,,,
