input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,a_,lines,failed,csp_domains_,tls_expired,tls_mismatched,content_type,tech_,tls_self_signed,cdn_name,cdn,webserver,final_url
ntsc2.de.o2.com,Servicemanager,200,22461,ntsc2.de.o2.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,ntsc2.de.o2.com,443,https://ntsc2.de.o2.com:443,https,GET,82.113.101.205,/,-1467133264,82.113.101.205,426,False,,,True,text/html,Varnish:5.2,,,,,https://ntsc2.de.o2.com/login
nxt.o2.de,"o2 | Mobilfunkanbieter für Handytarif, Smartphone & Internet",200,171869,www.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,www.o2online.de,443,https://nxt.o2.de:443,https,GET,82.113.108.15,/,1821583093,82.113.108.15,3405,False,,,,text/html,Varnish,,,,Apache,https://www.o2online.de/
o2.de,"o2 | Mobilfunkanbieter für Handytarif, Smartphone & Internet",200,171869,www.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,www.o2online.de,443,https://o2.de:443,https,GET,82.113.101.129,/,206978561,82.113.101.129,3405,False,,,,text/html,Varnish,,,,Apache,https://www.o2online.de/
o2business.de,"Angebote, Tarife & Lösungen für Geschäftskunden | o2 Business",200,355500,www.o2business.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,www.o2business.de,443,https://o2business.de:443,https,GET,82.113.101.169,/,523928651,82.113.101.169,5430,False,,,True,text/html,Java,,,,,https://www.o2business.de/
o2online.de,"o2 | Mobilfunkanbieter für Handytarif, Smartphone & Internet",200,171862,www.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,www.o2online.de,443,https://o2online.de:443,https,GET,82.113.108.15,/,206978561,82.113.108.15,3405,False,,,,text/html,Varnish,,,,Apache,https://www.o2online.de/
o2protect.o2online.de,,200,620,o2protect.o2online.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=o2protect.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",o2protect.o2online.de,Telefónica Germany GmbH & Co. OHG,o2protect.o2online.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,497e51bc6bb396086a7825fed712f999,05a5ae615923c4e9afd50c4e544c197aad31537b1a64660b86d51aa625d49b5e,,ctls,o2protect.o2online.de,443,https://o2protect.o2online.de:443,https,GET,34.218.168.77,/,1631801191,34.212.43.192,17,False,,,,text/html,Windows Server,,,,Microsoft-IIS/10.0,
o2service.m2m.telefonica.de,Automatische Weiterleitung,200,702,o2service.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,o2service.m2m.telefonica.de,443,https://o2service.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
o78.m2m.telefonica.de,Automatische Weiterleitung,200,702,o78.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,o78.m2m.telefonica.de,443,https://o78.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
oat-ldl.staging.o2service.de,401 Unauthorized,401,381,oat-ldl.staging.o2service.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-10T00:00:00Z,2024-03-01T23:59:59Z,"CN=*.staging.o2service.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.staging.o2service.de,Telefónica Germany GmbH & Co. OHG,*.staging.o2service.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0ecb9430b1ce0d9cf5fb0059384d7ce1,f8fdbf3b77855728cf5f4bf88689e86fc461fb19cba76a1672f3bcf0f8b864e9,True,ctls,oat-ldl.staging.o2service.de,443,https://oat-ldl.staging.o2service.de:443,https,GET,212.23.125.140,/,-392200610,212.23.125.140,13,False,,,,text/html,HSTS,,,,Apache,https://oat-ldl.staging.o2service.de/?ref=lm
oat-msd.staging.o2service.de,401 Unauthorized,401,381,oat-msd.staging.o2service.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-10T00:00:00Z,2024-03-01T23:59:59Z,"CN=*.staging.o2service.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.staging.o2service.de,Telefónica Germany GmbH & Co. OHG,*.staging.o2service.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0ecb9430b1ce0d9cf5fb0059384d7ce1,f8fdbf3b77855728cf5f4bf88689e86fc461fb19cba76a1672f3bcf0f8b864e9,True,ctls,oat-msd.staging.o2service.de,443,https://oat-msd.staging.o2service.de:443,https,GET,212.23.125.140,/,-392200610,212.23.125.140,13,False,,,,text/html,HSTS,,,,Apache,https://oat-msd.staging.o2service.de/kundencenter/generic/login
oat-slk.staging.o2service.de,401 Unauthorized,401,381,oat-slk.staging.o2service.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-10T00:00:00Z,2024-03-01T23:59:59Z,"CN=*.staging.o2service.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.staging.o2service.de,Telefónica Germany GmbH & Co. OHG,*.staging.o2service.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0ecb9430b1ce0d9cf5fb0059384d7ce1,f8fdbf3b77855728cf5f4bf88689e86fc461fb19cba76a1672f3bcf0f8b864e9,True,ctls,oat-slk.staging.o2service.de,443,https://oat-slk.staging.o2service.de:443,https,GET,212.23.125.140,/,-392200610,212.23.125.140,13,False,,,,text/html,HSTS,,,,Apache,
oauth.m2m.telefonica.de,Automatische Weiterleitung,200,702,oauth.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,oauth.m2m.telefonica.de,443,https://oauth.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
occ-2-32-34.m2m.telefonica.de,Automatische Weiterleitung,200,702,occ-2-32-34.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,occ-2-32-34.m2m.telefonica.de,443,https://occ-2-32-34.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
offer.o2online.de,"o2 | Mobilfunkanbieter für Handytarif, Smartphone & Internet",200,171862,www.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,www.o2online.de,443,https://offer.o2online.de:443,https,GET,193.239.185.90,/,822597874,193.239.185.90,3405,False,,,,text/html,Varnish,,,,Apache,https://www.o2online.de/
okirakuokayama.m2m.telefonica.de,Automatische Weiterleitung,200,702,okirakuokayama.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,okirakuokayama.m2m.telefonica.de,443,https://okirakuokayama.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
olimpiada.m2m.telefonica.de,Automatische Weiterleitung,200,702,olimpiada.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,olimpiada.m2m.telefonica.de,443,https://olimpiada.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
olympiquedemarseille.m2m.telefonica.de,Automatische Weiterleitung,200,702,olympiquedemarseille.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,olympiquedemarseille.m2m.telefonica.de,443,https://olympiquedemarseille.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
on.next.telefonica.de,403 Forbidden,403,199,on.next.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-24T00:00:00Z,2023-11-08T23:59:59Z,CN=*.arsmedium.com,*.arsmedium.com,,arsmedium.com,"CN=Thawte TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte TLS RSA CA G1,DigiCert Inc,6e77d27363ef7f0b2ec20a03db536b62,e4a050abeb49bdba41e0101ef18bf652e11041f2f0f21e847365b85dd0ba4157,True,ctls,on.next.telefonica.de,443,https://on.next.telefonica.de:443,https,GET,213.95.36.170,/,-780928015,213.95.36.170,8,False,,,True,text/html,Apache,,,,Apache,
one-unlimited.o2online.de,"o2 One Unlimited | Internet, Festnetz und Mobilfunk in einem",200,33826,one-unlimited.o2online.de,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2022-06-15T00:00:00Z,2023-06-15T23:59:59Z,"CN=one-unlimited.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",one-unlimited.o2online.de,Telefónica Germany GmbH & Co. OHG,one-unlimited.o2online.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c59bb27b08405ad8117ba9061badcf09,944789520943f277754c4c76d20cecc4743a5acb63697161e7704fe863ed438f,,ctls,one-unlimited.o2online.de,443,https://one-unlimited.o2online.de:443,https,GET,78.47.54.20,/,-1840324437,78.47.54.20,581,False,,,,text/html,PHP,,,,Apache,
ope-api.blau.de,404 Not Found,404,162,ope-api.blau.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T22:26:28Z,2023-08-06T23:16:39Z,CN=ope-api.blau.de,ope-api.blau.de,,ope-api.blau.de,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,42471698c84a8c1c9f50130d8975bd25,6f81235e90f409ab0f67dd89c00f439fbec195b686c6d36ea70a1e8912625742,,ctls,ope-api.blau.de,443,https://ope-api.blau.de:443,https,GET,216.239.32.21,/,-1840324437,2001:4860:4802:32::15,8,False,,,,text/html,Nginx,,,,nginx,
ope-api.o2online.de,404 Not Found,404,162,ope-api.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T09:48:09Z,2023-07-12T10:36:40Z,CN=ope-api.o2online.de,ope-api.o2online.de,,ope-api.o2online.de,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,261c3715450c18c482517d3620713454,1157933bbcfb688560d4bf929fe40ab2c24595fc3ddbb42a93f69d58e0fc46cd,,ctls,ope-api.o2online.de,443,https://ope-api.o2online.de:443,https,GET,216.239.32.21,/,-1840324437,2001:4860:4802:32::15,8,False,,,,text/html,Nginx,,,,nginx,
ope-collect.blau.de,404 Not Found,404,564,ope-collect.blau.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-26T03:32:37Z,2023-07-25T04:19:06Z,CN=ope-collect.blau.de,ope-collect.blau.de,,ope-collect.blau.de,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,fe596289dd34c55bd24b91eb757c67dd,62d9dcd6dac8a5b1117ca1157c0136411721b9f84da0c042b00646dcb3b0b742,,ctls,ope-collect.blau.de,443,https://ope-collect.blau.de:443,https,GET,216.239.34.21,/,-1840324437,2001:4860:4802:32::15,14,False,,,,text/html,Nginx,,,,nginx,
ope-static.blau.de,404 Not Found,404,564,ope-static.blau.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:55:59Z,2023-08-06T01:45:10Z,CN=ope-static.blau.de,ope-static.blau.de,,ope-static.blau.de,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7c2347dcbeddb074948d1fd9af35909a,20aced42308ccca98a55f8dae93e3bed2eba5e86079fe4ae392f373b2d4fbb2c,,ctls,ope-static.blau.de,443,https://ope-static.blau.de:443,https,GET,216.239.32.21,/,-1840324437,2001:4860:4802:32::15,14,False,,,,text/html,Nginx,,,,nginx,
ope-static.o2online.de,404 Not Found,404,564,ope-static.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T17:42:52Z,2023-08-01T18:33:44Z,CN=ope-static.o2online.de,ope-static.o2online.de,,ope-static.o2online.de,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c486256a6e07e03e225d3f70bd0e7486,ee3efae7d7ec084d033478d974d1949430175d0b533a6b3ea0b4eabb821df487,,ctls,ope-static.o2online.de,443,https://ope-static.o2online.de:443,https,GET,216.239.34.21,/,-1840324437,2001:4860:4802:32::15,14,False,,,,text/html,Nginx,,,,nginx,
openbase.design-staging.gitlab.com,404 Not Found,404,548,openbase.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-16T16:18:45Z,2024-05-15T16:18:45Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,acf185fadaa4d29651686d521ce57e52,f4dd663d6a7c75b6c5ffbd245665b69e67567543267d95c41b9cbf7a94706432,,ctls,openbase.design-staging.gitlab.com,443,https://openbase.design-staging.gitlab.com:443,https,GET,35.196.77.186,/,566218143,35.196.77.186,14,False,,,True,text/html,HSTS,True,google,True,,
ops.moe.alditalk-kundenbetreuung.de,Domain im Kundenauftrag registriert,200,6637,,,,,,,,,,,,,,,,,,,,80,http://ops.moe.alditalk-kundenbetreuung.de:80,http,GET,89.31.143.1,/,-1840324437,89.31.143.1,1,False,,,,text/html,,,,,UD Forwarding 3.1,
opsgenie.m2m.telefonica.de,Automatische Weiterleitung,200,702,opsgenie.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,opsgenie.m2m.telefonica.de,443,https://opsgenie.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
optix.m2m.telefonica.de,Automatische Weiterleitung,200,702,optix.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,optix.m2m.telefonica.de,443,https://optix.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
orca.telefonica.de,TEF Workplace,200,9107,orca.telefonica.de,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2023-02-02T00:00:00Z,2024-03-04T23:59:59Z,"CN=*.telefonica.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.telefonica.de,Telefónica Germany GmbH & Co. OHG,*.telefonica.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3744b97282ac2b7c472a4e7df2dd8dd9,a021b50d4bea45a91731cbe0733a0abe4a1ca577d36ac7b9ea0706c9a965f146,True,ctls,orca.telefonica.de,443,https://orca.telefonica.de:443,https,GET,82.113.113.177,/,450083191,82.113.113.177,248,False,,,,text/html,HSTS,,,,,https://orca.telefonica.de/dana-na/auth/url_22/welcome.cgi
order.dsl.o2online.de,DSL-Tarife günstig & einfach sichern | o2,200,132538,www.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,www.o2online.de,443,https://order.dsl.o2online.de:443,https,GET,82.113.101.134,/,-289539790,82.113.101.134,2239,False,,,,text/html,Varnish,,,,Apache,https://www.o2online.de/internet-festnetz/dsl-tarife/
ordering.m2m.telefonica.de,Automatische Weiterleitung,200,702,ordering.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,ordering.m2m.telefonica.de,443,https://ordering.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
origin-apps.telefonica.de,MyOnLife,200,3266,origin-apps.telefonica.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,origin-apps.telefonica.de,443,https://origin-apps.telefonica.de:443,https,GET,82.113.101.252,/,-1382735251,82.113.101.252,123,False,,,True,text/html,Nginx,,,,nginx,https://origin-apps.telefonica.de/myonlife/ui/
origin-static2.o2.de,403 Forbidden,403,199,origin-static2.o2.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,origin-static2.o2.de,443,https://origin-static2.o2.de:443,https,GET,82.113.108.16,/,-1970555197,82.113.108.16,8,False,,,True,text/html,Varnish,,,,Apache,
origin-upgrade-lyn2.m2m.telefonica.de,Automatische Weiterleitung,200,702,origin-upgrade-lyn2.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,origin-upgrade-lyn2.m2m.telefonica.de,443,https://origin-upgrade-lyn2.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
ort-micro-frontend-coms.alditalk-kundenbetreuung.de,COMS Micro-Frontends // Version 1.0.22,200,7043,ort-micro-frontend-coms.alditalk-kundenbetreuung.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,ort-micro-frontend-coms.alditalk-kundenbetreuung.de,443,https://ort-micro-frontend-coms.alditalk-kundenbetreuung.de:443,https,GET,82.113.101.175,/,1390603384,82.113.101.175,162,False,,,True,text/html,HSTS,,,,,
