input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,tls_subject_org_,final_url
0.0api-okta.00.d.quizlet.com,403 Forbidden,403,151,0.0api-okta.00.d.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,0.0api-okta.00.d.quizlet.com,cloudflare,443,https://0.0api-okta.00.d.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
000-amd-int-eu-d23ekigfgt2mcdsshbe-okta-apposcommercetest.try.quizlet.com,403 Forbidden,403,151,000-amd-int-eu-d23ekigfgt2mcdsshbe-okta-apposcommercetest.try.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,000-amd-int-eu-d23ekigfgt2mcdsshbe-okta-apposcommercetest.try.quizlet.com,cloudflare,443,https://000-amd-int-eu-d23ekigfgt2mcdsshbe-okta-apposcommercetest.try.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1210513009,104.17.187.102,Cloudflare,8,False,True,,,
10yuankaihutiyanjin-okta-network-drookings-mirror.prod1.quizlet.com,403 Forbidden,403,151,10yuankaihutiyanjin-okta-network-drookings-mirror.prod1.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,10yuankaihutiyanjin-okta-network-drookings-mirror.prod1.quizlet.com,cloudflare,443,https://10yuankaihutiyanjin-okta-network-drookings-mirror.prod1.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1210513009,104.17.187.102,Cloudflare,8,False,True,,,
171438.quizlet.com,Captcha Challenge…,403,163717,171438.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,171438.quizlet.com,cloudflare,443,https://171438.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,362460627,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
1b20ai7k0i.quizlet.com,Captcha Challenge…,403,163750,1b20ai7k0i.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,1b20ai7k0i.quizlet.com,cloudflare,443,https://1b20ai7k0i.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1857738691,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
2013.okta.acc-dialin-apps.quizlet.com,403 Forbidden,403,151,2013.okta.acc-dialin-apps.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,2013.okta.acc-dialin-apps.quizlet.com,cloudflare,443,https://2013.okta.acc-dialin-apps.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
255752.quizlet.com,Captcha Challenge…,403,163738,255752.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,255752.quizlet.com,cloudflare,443,https://255752.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-2089695836,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
291808.quizlet.com,Captcha Challenge…,403,163717,291808.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,291808.quizlet.com,cloudflare,443,https://291808.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,804889763,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
395804.quizlet.com,Captcha Challenge…,403,163738,395804.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,395804.quizlet.com,cloudflare,443,https://395804.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,193038723,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
472614.quizlet.com,Captcha Challenge…,403,163717,472614.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,472614.quizlet.com,cloudflare,443,https://472614.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-856082942,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
490725.quizlet.com,Captcha Challenge…,403,163738,490725.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,490725.quizlet.com,cloudflare,443,https://490725.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,951655523,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
51e3cf86.quizlet.com,Captcha Challenge…,403,163744,51e3cf86.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,51e3cf86.quizlet.com,cloudflare,443,https://51e3cf86.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,666485370,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
53325eb219b87.quizlet.com,Captcha Challenge…,403,163757,53325eb219b87.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,53325eb219b87.quizlet.com,cloudflare,443,https://53325eb219b87.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1238325250,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
576065.quizlet.com,Captcha Challenge…,403,163738,576065.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,576065.quizlet.com,cloudflare,443,https://576065.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-33848692,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
58fd7b.quizlet.com,Captcha Challenge…,403,163717,58fd7b.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,58fd7b.quizlet.com,cloudflare,443,https://58fd7b.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-58839829,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
5fde228.quizlet.com,Captcha Challenge…,403,163743,5fde228.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,5fde228.quizlet.com,cloudflare,443,https://5fde228.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1525829496,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
672860.quizlet.com,Captcha Challenge…,403,163760,672860.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,672860.quizlet.com,cloudflare,443,https://672860.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-726248476,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
75-0-6-6-4.support.quizlet.com,403 Forbidden,403,151,75-0-6-6-4.support.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,75-0-6-6-4.support.quizlet.com,cloudflare,443,https://75-0-6-6-4.support.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1210513009,104.17.187.102,Cloudflare,8,False,True,,,
795732.quizlet.com,Captcha Challenge…,403,163738,795732.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,795732.quizlet.com,cloudflare,443,https://795732.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,258970403,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
921930.quizlet.com,Captcha Challenge…,403,163717,921930.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,921930.quizlet.com,cloudflare,443,https://921930.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-731906777,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
942f7bfd34.quizlet.com,Captcha Challenge…,403,163750,942f7bfd34.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,942f7bfd34.quizlet.com,cloudflare,443,https://942f7bfd34.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1572353323,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
a.quizlet.com,Captcha Challenge…,403,163708,a.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,a.quizlet.com,cloudflare,443,https://a.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-33943945,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
a.s.quizlet.com,403 Forbidden,403,151,a.s.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,a.s.quizlet.com,cloudflare,443,https://a.s.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1210513009,104.17.187.102,Cloudflare,8,False,True,,,
ablink.newsletter.quizlet.com,Captcha Challenge…,403,163808,ablink.newsletter.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=quizlet.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",quizlet.com,ablink.account.quizlet.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",870505c5f852e52eff83b986956113c8,9881ce487a0964521fa3aa8e3c90658328a0499d30849d34be1810c909693480,ctls,ablink.newsletter.quizlet.com,cloudflare,443,https://ablink.newsletter.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,605262116,104.17.188.102,Cloudflare Bot Management,99,False,True,,"Cloudflare, Inc.",
admin.quizlet.com,Captcha Challenge…,403,163716,admin.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,admin.quizlet.com,cloudflare,443,https://admin.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-6409210,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
afdablevaccines.267.btest.podc.sl.edst.quizlet.com,403 Forbidden,403,151,afdablevaccines.267.btest.podc.sl.edst.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,afdablevaccines.267.btest.podc.sl.edst.quizlet.com,cloudflare,443,https://afdablevaccines.267.btest.podc.sl.edst.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
alt586.quizlet.com,Captcha Challenge…,403,163717,alt586.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,alt586.quizlet.com,cloudflare,443,https://alt586.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,168626714,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
anchovy-kyoto.quizlet.com,Captcha Challenge…,403,163779,anchovy-kyoto.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,anchovy-kyoto.quizlet.com,cloudflare,443,https://anchovy-kyoto.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,467530806,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
api.growthbook.internal-prod.prod1.quizlet.com,403 Forbidden,403,151,api.growthbook.internal-prod.prod1.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,api.growthbook.internal-prod.prod1.quizlet.com,cloudflare,443,https://api.growthbook.internal-prod.prod1.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
api.quizlet.com,Captcha Challenge…,403,163731,api.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,api.quizlet.com,cloudflare,443,https://api.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1530583480,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
assets.quizlet.com,Captcha Challenge…,403,163716,assets.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,assets.quizlet.com,cloudflare,443,https://assets.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-496546283,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
autoconfig.quizlet.com,Captcha Challenge…,403,163750,autoconfig.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,autoconfig.quizlet.com,cloudflare,443,https://autoconfig.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1668288776,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
autodiscover.quizlet.com,Captcha Challenge…,403,163752,autodiscover.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,autodiscover.quizlet.com,cloudflare,443,https://autodiscover.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1147388313,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
aza-tro-h.quizlet.com,Captcha Challenge…,403,163745,aza-tro-h.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,aza-tro-h.quizlet.com,cloudflare,443,https://aza-tro-h.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-758347582,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
b.quizlet.com,Captcha Challenge…,403,163708,b.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,b.quizlet.com,cloudflare,443,https://b.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,573504899,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
backstage.internal-prod.prod1.quizlet.com,403 Forbidden,403,151,backstage.internal-prod.prod1.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,backstage.internal-prod.prod1.quizlet.com,cloudflare,443,https://backstage.internal-prod.prod1.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1210513009,104.17.187.102,Cloudflare,8,False,True,,,
bbs.quizlet.com,Captcha Challenge…,403,163731,bbs.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,bbs.quizlet.com,cloudflare,443,https://bbs.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1106949618,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
