input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_subject_org_,final_url,csp_domains_
canarywww.fitbit.com,Offizielle Website von Fitbit für Aktivitäts-Tracker und mehr,200,186186,www.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,www.fitbit.com,cloudflare,443,https://canarywww.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,-1097630945,104.16.65.50,Java,2778,False,True,,,https://www.fitbit.com/global/de/home,
cdn.cookielaw.org,,400,351,cdn.cookielaw.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-01T00:00:00Z,2024-03-31T23:59:59Z,"CN=cookielaw.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",cookielaw.org,*.cookielaw.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",37ab0e71043c8086e3dd0c243ddc96a0,5d2949ef89a4f8bcb4cd2993b031af4344263b2d584da9f9139d2aae7c6cbed2,True,ctls,cdn.cookielaw.org,cloudflare,443,https://cdn.cookielaw.org:443,https,cloudflare,application/xml,GET,104.18.170.114,/,-1630816557,2606:4700::6812:aa72,HSTS,3,False,True,,"Cloudflare, Inc.",,
cdn.jsdelivr.net,"jsDelivr - A free, fast, and reliable CDN for JS and open source",200,44514,www.jsdelivr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-28T09:01:27Z,2023-08-26T09:01:26Z,CN=www.jsdelivr.com,www.jsdelivr.com,www.jsdelivr.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4adafedd29a123e433475c0491a55fc6,9adb2ae78579d5e63d05d18879be86883edded049afe0b990dc7f15a31efb293,,ctls,www.jsdelivr.com,fastly,443,https://cdn.jsdelivr.net:443,https,cloudflare,text/html,GET,151.101.1.229,/,-2029005286,2a04:4e42:600::485,HTTP/3,55,False,True,,,https://www.jsdelivr.com,
cdn.syndication.twimg.com,,404,,cdn.syndication.twimg.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-06T00:00:00Z,2023-11-06T23:59:59Z,"CN=*.twimg.com, O=Twitter\, Inc., L=San Francisco, ST=California, C=US",*.twimg.com,cdn.syndication.twimg.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b89b8a2ab46b7ddc0e5a0d72f5c11c3a,e9ca9eb02e6fd611592016f591ed5f40e043c0f6fec128d71de7b167ccfacf09,True,ctls,cdn.syndication.twimg.com,,443,https://cdn.syndication.twimg.com:443,https,tsa_f,,GET,93.184.220.70,/,-1831547740,2606:2800:134:1a0d:1429:742:782:b6,,1,False,,,"Twitter, Inc.",,
cdnjs.cloudflare.com,cdnjs.cloudflare.com,200,8867,cdnjs.cloudflare.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T00:00:00Z,2024-07-02T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",380a56ffb036e768cf453e6f16eb5414,d99edad76f5ae08716f33ea0a8348b84b7b098302d18d853e63c090619480754,True,ctls,cdnjs.cloudflare.com,cloudflare,443,https://cdnjs.cloudflare.com:443,https,cloudflare,text/html,GET,104.17.24.14,/,2023033722,2606:4700::6811:180e,HTTP/3,169,False,True,,"Cloudflare, Inc.",,
cftest.fitbit.com,Origin DNS error | cftest.fitbit.com | Cloudflare,530,6203,cftest.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,cftest.fitbit.com,cloudflare,443,https://cftest.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,289534162,104.16.66.50,Cloudflare,93,False,True,,,,
click.e.fitbit.com,403 - Forbidden: Access is denied.,403,1233,click.e.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-28T00:00:00Z,2024-03-30T23:59:59Z,"CN=click.e.fitbit.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",click.e.fitbit.com,click.e.fitbit.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c268dd8c4f6971154ce1d948c025e07c,ac6f842d1362ce27e051fd39a071c38cf983c0846f58402c7a4b93d1b1375bba,,ctls,click.e.fitbit.com,,443,https://click.e.fitbit.com:443,https,,text/html,GET,13.111.151.170,/,1631801191,13.111.151.170,HSTS,30,False,,,"Salesforce.com, Inc.",,
client.fitbit.com,,404,782,client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,client.fitbit.com,cloudflare,443,https://client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,-1097630945,104.16.66.50,Java,32,False,True,,,https://client.fitbit.com/de/home,
cloud.e.fitbit.com,404 - File or directory not found.,404,1245,cloud.e.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-19T00:00:00Z,2024-05-19T23:59:59Z,"CN=cloud.e.fitbit.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",cloud.e.fitbit.com,cloud.e.fitbit.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,82926a32232d7c4829bae9204e53e9fc,93fc9913753fb9cda7705d556162e88c9f99c4f6b3822fd6625be215271e6eba,,ctls,cloud.e.fitbit.com,,443,https://cloud.e.fitbit.com:443,https,,text/html,GET,128.17.210.46,/,1631801191,128.17.210.46,,30,False,,,"Salesforce.com, Inc.",,
coach.fitbit.com,What should I know about Fitbit Premium?,200,57061,help.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T09:35:35Z,2023-07-09T09:35:34Z,CN=help.fitbit.com,help.fitbit.com,help.fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,16923eedae9398c066feabb55298b080,e1947fc07fb59304651ba68b9ed52020bdde0f689fd6ec6d09794a961286c93f,,ctls,help.fitbit.com,google,443,https://coach.fitbit.com:443,https,AmazonS3,text/html,GET,34.149.183.214,/,903151946,34.149.183.214,ZURB Foundation,510,False,True,,,https://help.fitbit.com:443/articles/en_US/Help_article/2437.htm,
community.stage.fitbit.com,401 Authorization Required,401,167,community.stage.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-04-23T23:59:59Z,"CN=secure04.stage.lithium.com, O=Khoros\, LLC, L=Austin, ST=Texas, C=US",secure04.stage.lithium.com,community-stage.stonex.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,0d9afd8ea03e5044b8ab5798184ce4d2,f13a08402f6f816b8d54e5defafd3eb326830a5652457c4c9b7ff5f55940989a,True,ctls,community.stage.fitbit.com,cloudfront,443,https://community.stage.fitbit.com:443,https,Apache,text/html,GET,108.138.17.118,/,-1840324437,108.138.17.58,Basic,7,False,True,True,"Khoros, LLC",,
contact.fitbit.com,Fitbit MyHelp,200,119104,myhelp.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T19:03:03Z,2023-08-30T19:03:02Z,CN=myhelp.fitbit.com,myhelp.fitbit.com,myhelp.fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,5a078f2e29bcd3e83abeda9c1a99f266,746958b05d3006a563f42c7654bf67fb741aacfbbecd6233134716a32d123ae0,,ctls,myhelp.fitbit.com,cloudflare,443,https://contact.fitbit.com:443,https,sfdcedge,text/html,GET,104.16.65.50,/,-1097630945,104.16.66.50,HSTS,597,False,True,,,https://myhelp.fitbit.com/s/support?language=en_US,https://na158.salesforce.com/icons/
content.fitbit.com,An engaging health and wellness solution for your population | Fitbit Health Solutions,200,126860,healthsolutions.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-23T00:00:00Z,2024-05-22T23:59:59Z,"CN=healthsolutions.fitbit.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",healthsolutions.fitbit.com,healthsolutions.fitbit.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",61d7853e21078550eba107aa07871aa8,675a29ef6c29608ba9b9b8646356df0c93119fdd55efc50b827f3d05c09db9ca,,ctls,healthsolutions.fitbit.com,cloudflare,443,https://content.fitbit.com:443,https,cloudflare,text/html,GET,104.17.74.206,/,873219820,104.17.70.206,Yoast SEO:15.6.2,953,False,True,,"Cloudflare, Inc.",https://healthsolutions.fitbit.com,
corporate-webapps.fitbit.com,,404,10,corporate-webapps.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,corporate-webapps.fitbit.com,cloudflare,443,https://corporate-webapps.fitbit.com:443,https,cloudflare,text/plain,GET,104.16.65.50,/,1864250944,104.16.66.50,Google Cloud CDN,2,False,True,,,,
corporate.fitbit.com,,200,11530,corporate.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,corporate.fitbit.com,cloudflare,443,https://corporate.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,-1097630945,104.16.66.50,Google Cloud CDN,32,False,True,,,,
customersupport-tableau.site-ops.fitbit.com,CyberArk Identity Login,200,23365,fitbit.my.idaptive.app,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,fitbit.my.idaptive.app,,443,https://customersupport-tableau.site-ops.fitbit.com:443,https,,text/html,GET,3.86.137.55,/,,3.84.64.22,HSTS,62,False,,,CYBERARK SOFTWARE LTD.,https://fitbit.my.idaptive.app/login?appkey=6d4b2d66-dee6-4521-bde7-bec7b82398e1-gw&customerId=AAC0995&relaystate=eyJJbml0QXV0aCI6dHJ1ZSwiTWV0aG9kIjoiR0VUIiwiVXJpIjoiaHR0cHM6Ly9jdXN0b21lcnN1cHBvcnQtdGFibGVhdS5zaXRlLW9wcy5maXRiaXQuY29tLyJ9&yfirtnecrun=true,
d9.lb.fitbit.com,404 Not Found,404,146,d9.lb.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-30T23:44:58Z,2023-09-28T23:44:57Z,CN=*.site-ops.fitbit.com,*.site-ops.fitbit.com,*.site-ops.fitbit.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,905615fbbe99b40116d3e9fa89b8e9ab,c2eb9705e1bafab8dbe99f33192d507961f2dd8dca615356cd4fefa7df47d20d,True,ctls,d9.lb.fitbit.com,google,443,https://d9.lb.fitbit.com:443,https,,text/html,GET,104.197.59.93,/,1494302000,104.197.59.93,,8,False,True,True,,,
desktop-api.fitbit.com,,401,53,desktop-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,desktop-api.fitbit.com,cloudflare,443,https://desktop-api.fitbit.com:443,https,cloudflare,text/plain,GET,104.16.65.50,/,-1803270082,104.16.66.50,Google Cloud CDN,1,False,True,,,,
desktop-cdn-api.fitbit.com,,401,53,desktop-cdn-api.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,desktop-cdn-api.fitbit.com,cloudflare,443,https://desktop-cdn-api.fitbit.com:443,https,cloudflare,text/plain,GET,104.16.65.50,/,-1803270082,104.16.66.50,Google Cloud CDN,1,False,True,,,,
desktop-cdn-client.fitbit.com,,404,781,desktop-cdn-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,desktop-cdn-client.fitbit.com,cloudflare,443,https://desktop-cdn-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,-1097630945,104.16.65.50,Java,32,False,True,,,https://desktop-cdn-client.fitbit.com/de/home,
desktop-client.fitbit.com,,404,780,desktop-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,desktop-client.fitbit.com,cloudflare,443,https://desktop-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,-1097630945,104.16.66.50,Java,32,False,True,,,https://desktop-client.fitbit.com/de/home,
desktop-static.fitbit.com,,404,780,desktop-static.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,desktop-static.fitbit.com,cloudflare,443,https://desktop-static.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,-1097630945,104.16.66.50,Java,32,False,True,,,https://desktop-static.fitbit.com/de/home,
dev.fitbit.com,Fitbit SDK,200,18395,dev.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,dev.fitbit.com,cloudflare,443,https://dev.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,-1097630945,104.16.66.50,ZURB Foundation,440,False,True,,,,cdn.syndication.twimg.com
developer.fitbit.com,Fitbit SDK,200,18395,dev.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,dev.fitbit.com,cloudflare,443,https://developer.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1044477672,104.16.66.50,ZURB Foundation,440,False,True,,,https://dev.fitbit.com,https://uat-fhs.cs211.force.com
device101.fitbit.com,,404,10,device101.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,device101.fitbit.com,cloudflare,443,https://device101.fitbit.com:443,https,cloudflare,text/plain,GET,104.16.65.50,/,962477601,104.16.66.50,Google Cloud CDN,2,False,True,,,,
digital-assets.fitbit.com,,404,10,digital-assets.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,digital-assets.fitbit.com,cloudflare,443,https://digital-assets.fitbit.com:443,https,cloudflare,text/plain,GET,104.16.65.50,/,1864250944,104.16.66.50,Google Cloud CDN,2,False,True,,,,
docs.google.com,Sign in - Google Accounts,200,581476,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:21:21Z,2023-09-11T08:21:20Z,CN=accounts.google.com,accounts.google.com,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,7ca79e3005c064e43ffa55bbc2b1fe35,a7ae3b98a859a2cfbc7c67481a42916bc9762b82346d09cc612a57310ce6c82e,True,ctls,accounts.google.com,,443,https://docs.google.com:443,https,ESF,text/html,GET,142.250.185.238,/,-1752499564,2a00:1450:4001:82b::200e,HTTP/3,76,False,,,,https://accounts.google.com/v3/signin/identifier?dsh=S-1039890867%3A1688437102078898&continue=https%3A%2F%2Fdocs.google.com%2F&emr=1&followup=https%3A%2F%2Fdocs.google.com%2F&ifkv=AeDOFXiK86dZcjNyMEUXVfIVQRyU_g2dpKEJFvOufwq50x2SJJ7t_oM1BecRxTk7eE6oe82S5fTN&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin,
email.fitbit.com,404 Not Found,404,162,email.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-14T18:12:57Z,2024-01-15T17:57:31Z,CN=*.sendgrid.net,*.sendgrid.net,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5b6add9e6e69e62589480ba3bd94b267,53aadc5910a6619d5102afbe44af32ecae87d4ef77fea8317be1ddc34b349e10,True,ctls,email.fitbit.com,,443,https://email.fitbit.com:443,https,nginx,text/html,GET,167.89.123.54,/,190856733,167.89.123.124,Nginx,8,False,,True,,,
eng.fitbit.com,Offizielle Website von Fitbit für Aktivitäts-Tracker und mehr,200,186186,www.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,www.fitbit.com,google,443,https://eng.fitbit.com:443,https,cloudflare,text/html,GET,34.149.183.214,/,-1097630945,34.149.183.214,Java,2778,False,True,,,https://www.fitbit.com/global/de/home,
experiments.fitbit.com,,403,243,experiments.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,experiments.fitbit.com,cloudflare,443,https://experiments.fitbit.com:443,https,cloudflare,application/xml,GET,104.16.65.50,/,-1927525503,104.16.66.50,HSTS,2,False,True,,,,
feed-moderation.fitbit.com,Fitbit Feed Moderation,200,3416,feed-moderation.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,feed-moderation.fitbit.com,cloudflare,443,https://feed-moderation.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,-1097630945,104.16.66.50,HSTS,27,False,True,,,,
fieldtesting.fitbit.com,Sign up for Fitbit Dogfood!,200,13885,fieldtesting.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-24T00:00:00Z,2024-06-21T23:59:59Z,CN=beta.fitbit.com,beta.fitbit.com,fieldtesting.fitbit.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,058c38b0fce381f89dcb5b9f5692f29c,fe6b61cb1b1deb43c36040148df4cd60f14289a5b29b270a4ad253b2049d7771,,ctls,fieldtesting.fitbit.com,,443,https://fieldtesting.fitbit.com:443,https,,text/html,GET,52.43.144.49,/,-1854374129,54.218.116.189,HSTS,308,False,,,,https://fieldtesting.fitbit.com/welcome/,https://*
fiori-dev.corp.fitbit.com,fiori-dev.corp.fitbit.com - Google Single Sign On: Sign into corp,200,13487,login.corp.google.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-27T11:30:58Z,2023-09-05T11:30:57Z,CN=uberproxy.corp.google.com,uberproxy.corp.google.com,*.login-stable.corp.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,b0932f6b4d9c123c7f433cff4113047e,e5c3f44a17735e8186115219fd294d0bb5a7ee660e3861b857271cb894fd8d45,True,ctls,login.corp.google.com,google,443,https://fiori-dev.corp.fitbit.com:443,https,ESF,text/html,GET,34.94.40.239,/,-199562590,34.94.40.239,HSTS,311,False,True,,,"https://login.corp.google.com/request?s=fiori-dev.corp.fitbit.com%2f&d=https%3a%2f%2ffiori-dev.corp.fitbit.com%2f&g=rampart-fitbit-webusers&maxAge=1200&authLevel=2000000&cl=ap24_3&keyIds=3aq,M9V",https:
fiori-test.corp.fitbit.com,fiori-test.corp.fitbit.com - Google Single Sign On: Sign into corp,200,13492,login.corp.google.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-27T11:30:58Z,2023-09-05T11:30:57Z,CN=uberproxy.corp.google.com,uberproxy.corp.google.com,*.login-stable.corp.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,b0932f6b4d9c123c7f433cff4113047e,e5c3f44a17735e8186115219fd294d0bb5a7ee660e3861b857271cb894fd8d45,True,ctls,login.corp.google.com,google,443,https://fiori-test.corp.fitbit.com:443,https,ESF,text/html,GET,34.94.40.239,/,1276011217,34.94.40.239,HSTS,311,False,True,,,"https://login.corp.google.com/request?s=fiori-test.corp.fitbit.com%2f&d=https%3a%2f%2ffiori-test.corp.fitbit.com%2f&g=rampart-fitbit-webusers&maxAge=1200&authLevel=2000000&cl=ap24_3&keyIds=3aq,M9V",https://csp.withgoogle.com/csp/corplogin
fitbit.com,Offizielle Website von Fitbit für Aktivitäts-Tracker und mehr,200,186186,www.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,www.fitbit.com,google,443,https://fitbit.com:443,https,cloudflare,text/html,GET,34.149.183.214,/,-1097630945,34.149.183.214,Java,2778,False,True,,,https://www.fitbit.com/global/de/home,
