new,host,a,soa,status_code,cname,ns,aaaa,has_internal_ips,internal_ips,mx,txt,cdn,cdn-name,caa
,api3.tuisong.baidu.com,110.242.69.51,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,api.duapp.n.shifen.com,,"240e:83:205:c8:0:ff:b078:adf, 2409:8c85:0:17:0:ff:b058:136a",,,,,,,
,api4.tuisong.baidu.com,110.242.69.51,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,api.duapp.n.shifen.com,,"2409:8c85:0:17:0:ff:b058:136a, 240e:83:205:c8:0:ff:b078:adf",,,,,,,
,api5.tuisong.baidu.com,"110.242.69.51, 110.242.68.39, 220.181.33.34, 36.152.45.197, 112.80.248.31, 14.215.178.45, 111.20.4.27, 180.76.76.96","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,api.duapp.n.shifen.com,"ns4.n.shifen.com, ns5.n.shifen.com, ns1.n.shifen.com, ns2.n.shifen.com, ns3.n.shifen.com","240e:bf:b801:1004:0:ff:b0df:15ef, 240e:940:603:7:0:ff:b0bc:8bde",,,,,,,
,api6.tuisong.baidu.com,110.242.69.51,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,api.duapp.n.shifen.com,,"240e:83:205:c8:0:ff:b078:adf, 2409:8c85:0:17:0:ff:b058:136a",,,,,,,
,api7.tuisong.baidu.com,"110.242.68.39, 220.181.33.34, 36.152.45.197, 112.80.248.31, 14.215.178.45, 111.20.4.27, 180.76.76.96","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,api.duapp.n.shifen.com,"ns2.n.shifen.com, ns3.n.shifen.com, ns4.n.shifen.com, ns5.n.shifen.com, ns1.n.shifen.com","2409:8c85:0:17:0:ff:b058:136a, 240e:83:205:c8:0:ff:b078:adf, 240e:bf:b801:1004:0:ff:b0df:15ef, 240e:940:603:7:0:ff:b0bc:8bde",,,,,,,
,api8.tuisong.baidu.com,"110.242.69.51, 110.242.68.39, 220.181.33.34, 36.152.45.197, 112.80.248.31, 14.215.178.45, 111.20.4.27, 180.76.76.96","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,api.duapp.n.shifen.com,"ns5.n.shifen.com, ns1.n.shifen.com, ns2.n.shifen.com, ns3.n.shifen.com, ns4.n.shifen.com","240e:bf:b801:1004:0:ff:b0df:15ef, 240e:940:603:7:0:ff:b0bc:8bde",,,,,,,
,api9.tuisong.baidu.com,110.242.69.51,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,api.duapp.n.shifen.com,,"240e:83:205:c8:0:ff:b078:adf, 2409:8c85:0:17:0:ff:b058:136a",,,,,,,
,apidata.baidu.com,103.235.46.38,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,apidata.e.shifen.com,,,,,,,,,
,apidemoredirectaccept-domain.pos.baidu.com,0.0.0.0,"fake-for-negative-caching.adguard.com, hostmaster.apidemoredirectaccept-domain.pos.baidu.com",NOERROR,,,::,True,0.0.0.0,,,,,
,apidoc.su.baidu.com,"110.242.68.200, 220.181.33.61","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,apies.baidu.com,220.181.111.44,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,apies.e.shifen.com,,,,,,,,,
,apis.baidu.com,103.235.46.238,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,bce-market.n.shifen.com,,,,,,,,,
,apisoft.hao123.com,110.242.69.111,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,sf.hao123.n.shifen.com,,,,,,,,,
,apistore.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,"apis.baidu.com, bce-market.n.shifen.com",,,,,,,,,
,apitest.map.baidu.com,103.235.46.245,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,api.map.n.shifen.com,,,,,,,,,
,apo.baidu.com,10.58.146.59,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.58.146.59,,,,,
,apollo.baidu.com,106.13.248.59,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,apollo.noah.baidu.com,,,NOERROR,apollo.noah.sdns.baidu.com,,,,,,,,,
,app-master.baidu.com,220.181.38.233,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,app-master.n.shifen.com,,,,,,,,,
,app.baidu.com,103.235.47.17,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,appc.n.shifen.com,,,,,,,,,
,app.hao123.com,"112.80.248.187, 153.37.235.51, 153.37.235.85, 103.211.221.12, 110.242.69.104, 110.242.69.107, 110.242.69.109","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,waphao123bfe.n.shifen.com,,,,,,,,,
,app.ka.baidu.com,120.48.4.104,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,app.open.baidu.com,"103.235.46.119, 103.235.46.116, 110.242.68.42, 220.181.33.32, 36.152.45.198, 112.80.255.253, 14.215.177.229, 111.20.4.28, 180.76.76.95","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,"opendata.baidu.com, open.a.shifen.com","ns4.a.shifen.com, ns5.a.shifen.com, ns1.a.shifen.com, ns2.a.shifen.com, ns3.a.shifen.com","240e:bf:b801:1006:0:ff:b04f:346b, 240e:940:603:a:0:ff:b08d:239d",,,,,,,
,app.safe.baidu.com,112.34.111.177,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,mobsecmultiplatform.n.shifen.com,,,,,,,,,
,app1.ka.baidu.com,120.48.4.104,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,appc.baidu.com,103.235.47.17,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,appc.n.shifen.com,,,,,,,,,
,appcdn.fanyi.baidu.com,104.193.88.112,"ns1.gshifen.com, baidu_dns_master.baidu.com",NOERROR,"appcdn.fanyi.baidu.com.a.bdydns.com, feedfree.jomodns.com, feedfree.gshifen.com",,,,,,,,,
,applet.baidu.com,180.101.49.112,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,rplog.n.shifen.com,,,,,,,,,
,applink.baidu.com,"103.235.46.116, 103.235.46.119","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,open.a.shifen.com,,,,,,,,,
,appnavimapauto.baidu.com,112.34.113.141,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,"app.navi.baidu.com, app.navi.n.shifen.com",,,,,,,,,
,apps.hao123.com,,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,appx.baidu.com,182.61.62.50,"dns.baidu.com, sa.baidu.com",NOERROR,"mrp5.n.shifen.com, domain-offline.baidu.com",,,,,,,,,
,aq.baidu.com,"111.206.208.224, 111.206.208.219","ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,olimbos.e.shifen.com,,,,,,,,,
,aqb.baidu.com,,,NOERROR,www.anquanbao.com,,,,,,,,,
,ar.baidu.com,110.242.69.10,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,ar.n.shifen.com,,,,,,,,,
,arabic.baidu.com,103.235.46.114,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,search-ar.wshifen.com,,,,,,,,,
,archer.baidu.com,"10.169.42.168, 10.11.0.170","noah.baidu.com, test.noah.baidu.com",NOERROR,archer.noah.baidu.com,,,True,"10.169.42.168, 10.11.0.170",,,,,
,archer.noah.baidu.com,"10.11.0.170, 10.169.42.168","noah.baidu.com, test.noah.baidu.com",NOERROR,,,,True,"10.11.0.170, 10.169.42.168",,,,,
,arctic.baidu.com,"36.110.192.175, 220.181.107.201","ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,arctic.e.shifen.com,,,,,,,,,
,arena.baidu.com,"10.169.42.23, 10.11.1.203","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,tc.inrouter.n.shifen.com,,,True,"10.169.42.23, 10.11.1.203",,,,,
,arp.baidu.com,"124.237.176.78, 14.215.178.220","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,arthur.baidu.com,39.156.68.33,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,arthur.n.shifen.com,,,,,,,,,
,as.baidu.com,103.235.47.17,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,appc.n.shifen.com,,,,,,,,,
,as1.m.hao123.com,111.174.61.131,"ns1.yjs-cdn.com, dns.yjs-cdn.com",NOERROR,as1.m.hao123.com.cname210.yjs-cdn.com,,,,,,,,,
,as1.wenku.baidu.com,111.174.61.131,"ns1.yjs-cdn.com, dns.yjs-cdn.com",NOERROR,as1.wenku.baidu.com.cname2174.yjs-cdn.com,,,,,,,,,
,as1.yuedu.baidu.com,111.174.61.131,"ns1.yjs-cdn.com, dns.yjs-cdn.com",NOERROR,as1.yuedu.baidu.com.cname334.yjs-cdn.com,,,,,,,,,
,as2.m.hao123.com,,"ns1.yjs-cdn.com, dns.yjs-cdn.com",NOERROR,as2.m.hao123.com.cname210.yjs-cdn.com,,,,,,,,,
,as2.wenku.baidu.com,42.81.8.129,"ns1.yjs-cdn.com, dns.yjs-cdn.com",NOERROR,as2.wenku.baidu.com.cname2174.yjs-cdn.com,,,,,,,,,
,as2.yuedu.baidu.com,42.81.8.129,"ns1.yjs-cdn.com, dns.yjs-cdn.com",NOERROR,as2.yuedu.baidu.com.cname334.yjs-cdn.com,,,,,,,,,
,ascloud.baidu.com,182.61.62.50,"dns.baidu.com, sa.baidu.com",NOERROR,"bapp.n.shifen.com, domain-offline.baidu.com",,,,,,,,,
,ask.baidu.com,10.58.222.200,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.58.222.200,,,,,
,asp.baidu.com,112.34.113.160,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,asp.e.shifen.com,,,,,,,,,
,assetserror-hosting-corporatemysqlbackups-www-test.su.baidu.com,,"ns1.yjs-cdn.com, dns.yjs-cdn.com",NOERROR,yjs-any.su.baidu.com.cname.yunjiasu-cdn.net,,240e:928:201::e1,,,,,,,
,asso.baidu.com,182.61.30.204,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,astar.baidu.com,103.235.47.75,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,astar.n.shifen.com,,,,,,,,,
,at.map.baidu.com,,,NOERROR,or.map.n.shifen.com,,,,,,,,,
,atn.baidu.com,10.58.146.59,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.58.146.59,,,,,
,atom.bae.baidu.com,,"bae.baidu.com, wangpeng.baidu.com",NOERROR,,,,,,,,,,
,atom.baidu.com,10.26.25.78,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.26.25.78,,,,,
,attitude.baidu.com,"103.235.46.119, 103.235.46.116","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,open.a.shifen.com,,,,,,,,,
,atv.map.baidu.com,,,NOERROR,sv.map.n.shifen.com,,,,,,,,,
,auction.baidu.com,"220.181.33.218, 111.206.209.70","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,audio.baidu.com,"39.156.68.35, 111.45.3.56, 111.206.208.84, 153.3.236.131, 153.37.235.234, 157.255.71.37, 157.255.77.226, 180.97.93.194, 180.97.104.96, 180.101.49.98, 220.181.111.103, 14.215.179.99","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,audio.n.shifen.com,,,,,,,,,
,audit.baidu.com,10.42.3.128,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.42.3.128,,,,,
,auth.baidu.com,220.181.107.194,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,trust.e.shifen.com,,,,,,,,,
,author.baidu.com,104.193.88.125,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"mbd.n.shifen.com, mbd.wshifen.com",,,,,,,,,
,auto.baidu.com,103.235.46.122,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,"news.baidu.com, news.n.shifen.com",,,,,,,,,
,auto.map.baidu.com,103.235.46.82,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,map.n.shifen.com,,,,,,,,,
,autodiscover.baidu.com,119.63.196.200,123.maillb.baidu.com,NOERROR,"email.baidu.com, mail.maillb.baidu.com",,,,,,,,,
,autodl.baidu.com,180.76.114.63,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,automap.baidu.com,"110.242.69.79, 112.80.248.98, 157.255.77.67","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,automap.n.shifen.com,,,,,,,,,
,avant.bae.baidu.com,10.65.211.168,"bae.baidu.com, wangpeng.baidu.com",NOERROR,,,,True,10.65.211.168,,,,,
,avp.baidu.com,"180.101.49.144, 110.242.68.39, 220.181.33.34, 36.152.45.197, 112.80.248.31, 14.215.178.45, 111.20.4.27, 180.76.76.96","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,avp.n.shifen.com,"ns1.n.shifen.com, ns2.n.shifen.com, ns3.n.shifen.com, ns4.n.shifen.com, ns5.n.shifen.com","240e:bf:b801:1004:0:ff:b0df:15ef, 240e:940:603:7:0:ff:b0bc:8bde",,,,,,,
,azp.baidu.com,54.144.128.85,,NOERROR,,,,,,,,,,
,b.baidu.com,103.235.46.232,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,"bk.baidu.com, bk.n.shifen.com",,240c:4003:111:adc7:0:ff:b0f2:3dbe,,,,,,,
,b2b.baidu.com,182.61.200.188,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,b2b.e.shifen.com,,,,,,,,,
,b2bcrm.baidu.com,182.61.200.188,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,b2b.e.shifen.com,,,,,,,,,
,bab.baidu.com,"111.206.210.77, 110.242.68.39, 220.181.33.34, 36.152.45.197, 112.80.248.31, 14.215.178.45, 111.20.4.27, 180.76.76.96","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,mct.y.nuomi.n.shifen.com,"ns2.n.shifen.com, ns3.n.shifen.com, ns4.n.shifen.com, ns5.n.shifen.com, ns1.n.shifen.com","240e:bf:b801:1004:0:ff:b0df:15ef, 240e:940:603:7:0:ff:b0bc:8bde",,,,,,,
,babel.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,backupdns.pos.baidu.com,0.0.0.0,"fake-for-negative-caching.adguard.com, hostmaster.backupdns.pos.baidu.com",NOERROR,,,::,True,0.0.0.0,,,,,
,bae.baidu.com,,"bae.baidu.com, wangpeng.baidu.com",NOERROR,,"ns4.baidu.com, ns2.baidu.com, ns1.baidu.com, ns3.baidu.com",,,,,,,,
,baecdn.baidu.com,119.188.176.48,"ns1.jomodns.com, baidu_dns_master.baidu.com",NOERROR,bae.jomodns.com,,,,,,,,,
,baichuan.baidu.com,220.181.33.88,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,baichuan.n.shifen.com,,,,,,,,,
,baiduer.baidu.com,10.42.5.68,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.42.5.68,,,,,
,baiduspider-111-206-198-10.crawl.baidu.com,111.206.198.10,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-100.crawl.baidu.com,111.206.198.100,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-101.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-102.crawl.baidu.com,111.206.198.102,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-103.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-105.crawl.baidu.com,111.206.198.105,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-106.crawl.baidu.com,111.206.198.106,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-107.crawl.baidu.com,"111.206.198.107, 110.242.68.134, 61.135.165.235, 220.181.37.10, 220.181.38.10","dns.crawl.baidu.com, sa.baidu.com",NOERROR,,"ns4.crawl.baidu.com, ns1.crawl.baidu.com, ns2.crawl.baidu.com, ns3.crawl.baidu.com",,,,,,,,
,baiduspider-111-206-198-108.crawl.baidu.com,111.206.198.108,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-109.crawl.baidu.com,111.206.198.109,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-11.crawl.baidu.com,111.206.198.11,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-120.crawl.baidu.com,111.206.198.120,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-122.crawl.baidu.com,111.206.198.122,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-124.crawl.baidu.com,111.206.198.124,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-125.crawl.baidu.com,111.206.198.125,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-126.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-13.crawl.baidu.com,111.206.198.13,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-14.crawl.baidu.com,111.206.198.14,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-15.crawl.baidu.com,111.206.198.15,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-17.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-19.crawl.baidu.com,111.206.198.19,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-20.crawl.baidu.com,111.206.198.20,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-21.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-23.crawl.baidu.com,111.206.198.23,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-24.crawl.baidu.com,111.206.198.24,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-25.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-26.crawl.baidu.com,111.206.198.26,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-27.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-28.crawl.baidu.com,111.206.198.28,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-30.crawl.baidu.com,"111.206.198.30, 110.242.68.134, 61.135.165.235, 220.181.37.10, 220.181.38.10","dns.crawl.baidu.com, sa.baidu.com",NOERROR,,"ns1.crawl.baidu.com, ns3.crawl.baidu.com, ns2.crawl.baidu.com, ns4.crawl.baidu.com",,,,,,,,
,baiduspider-111-206-198-31.crawl.baidu.com,111.206.198.31,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-33.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-34.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-35.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-37.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-38.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-39.crawl.baidu.com,111.206.198.39,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-4.crawl.baidu.com,111.206.198.4,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-41.crawl.baidu.com,111.206.198.41,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-44.crawl.baidu.com,111.206.198.44,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-45.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-48.crawl.baidu.com,111.206.198.48,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-49.crawl.baidu.com,111.206.198.49,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-5.crawl.baidu.com,111.206.198.5,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-50.crawl.baidu.com,111.206.198.50,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-53.crawl.baidu.com,111.206.198.53,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-54.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-55.crawl.baidu.com,111.206.198.55,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-6.crawl.baidu.com,111.206.198.6,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-68.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-7.crawl.baidu.com,111.206.198.7,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-70.crawl.baidu.com,111.206.198.70,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-71.crawl.baidu.com,111.206.198.71,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-72.crawl.baidu.com,111.206.198.72,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-73.crawl.baidu.com,111.206.198.73,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-74.crawl.baidu.com,111.206.198.74,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-75.crawl.baidu.com,"111.206.198.75, 110.242.68.134, 61.135.165.235, 220.181.37.10, 220.181.38.10","dns.crawl.baidu.com, sa.baidu.com",NOERROR,,"ns4.crawl.baidu.com, ns2.crawl.baidu.com, ns1.crawl.baidu.com, ns3.crawl.baidu.com",,,,,,,,
,baiduspider-111-206-198-76.crawl.baidu.com,111.206.198.76,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-77.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-78.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-79.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-8.crawl.baidu.com,111.206.198.8,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-80.crawl.baidu.com,111.206.198.80,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-81.crawl.baidu.com,111.206.198.81,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-82.crawl.baidu.com,111.206.198.82,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-83.crawl.baidu.com,"111.206.198.83, 110.242.68.134, 61.135.165.235, 220.181.37.10, 220.181.38.10","dns.crawl.baidu.com, sa.baidu.com",NOERROR,,"ns3.crawl.baidu.com, ns4.crawl.baidu.com, ns1.crawl.baidu.com, ns2.crawl.baidu.com",,,,,,,,
,baiduspider-111-206-198-84.crawl.baidu.com,111.206.198.84,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-85.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-86.crawl.baidu.com,"111.206.198.86, 110.242.68.134, 61.135.165.235, 220.181.37.10, 220.181.38.10","dns.crawl.baidu.com, sa.baidu.com",NOERROR,,"ns4.crawl.baidu.com, ns3.crawl.baidu.com, ns1.crawl.baidu.com, ns2.crawl.baidu.com",,,,,,,,
,baiduspider-111-206-198-88.crawl.baidu.com,111.206.198.88,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-89.crawl.baidu.com,"111.206.198.89, 110.242.68.134, 61.135.165.235, 220.181.37.10, 220.181.38.10",,NOERROR,,"ns1.crawl.baidu.com, ns4.crawl.baidu.com, ns3.crawl.baidu.com, ns2.crawl.baidu.com",,,,,,,,
,baiduspider-111-206-198-91.crawl.baidu.com,111.206.198.91,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-92.crawl.baidu.com,111.206.198.92,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-94.crawl.baidu.com,111.206.198.94,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-95.crawl.baidu.com,111.206.198.95,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-97.crawl.baidu.com,111.206.198.97,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-98.crawl.baidu.com,111.206.198.98,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-198-99.crawl.baidu.com,111.206.198.99,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-221-10.crawl.baidu.com,111.206.221.10,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-221-102.crawl.baidu.com,,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-221-103.crawl.baidu.com,111.206.221.103,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,baiduspider-111-206-221-104.crawl.baidu.com,111.206.221.104,"dns.crawl.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
