new,host,a,aaaa,cname,soa,status_code,mx,ns,txt,cdn,cdn-name,caa
[x],wwwedu-starsxp-dealerconnection-com.pp.cf.app.ford.com,19.12.105.59,2620:0:402:2013:0:ffff:130c:693b,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwedu-vids-dealerconnection-com.cf.app.ford.com,19.12.105.60,2620:0:402:2013:0:ffff:130c:693c,wwwedu-vids-dealerconnection-com.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwedu.authagent.lincoln.com,19.12.121.74,2620:0:402:2013:0:ffff:130c:694a,wwwedu-authagent-lincoln-com.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwedu.blesswholesale.ford.com,19.12.104.222,2620:0:403:2013:0:ffff:130c:78de,wwwedu-blesswholesale.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwedu.bp3a.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwedu.bpmtus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwedu.bpus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwedu.calculatorserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwedu.clw.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwedu.clwa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwedu.deltaincentiveserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwedu.fordcreditserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwedu.fordvehiclesfoc.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwedu.gpas.ford.com,19.12.105.227,2620:0:402:2013:0:ffff:130c:69e3,wwwedu-gpas.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwedu.incentiveserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwedu.inventorya.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwedu.katiedoingprodtest.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwedu.katietest110.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwedu.mt.bp3a.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwedu.ngauthor.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwedu.ngpublisher.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwedu.nvofordca.ford.com,"19.12.106.92, 19.12.122.92","2620:0:402:2013:0:ffff:130c:6a5c, 2620:0:403:2013:0:ffff:130c:7a5c",wwwedu-nvofordca.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwedu.nvolincolnca.ford.com,"19.12.106.93, 19.12.122.93","2620:0:402:2013:0:ffff:130c:6a5d, 2620:0:403:2013:0:ffff:130c:7a5d",wwwedu-nvolincolnca.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwedu.oca.ford.com,19.12.121.195,2620:0:402:2013:0:ffff:130c:69c3,wwwedu-oca.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwedu.oca.lincoln.com,19.12.121.195,2620:0:403:2013:0:ffff:130c:79c3,wwwedu-oca.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwedu.polkserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwedu.quickquoteus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwedu.tfoams.ford.com,"19.12.105.183, 19.12.121.183","2620:0:403:2013:0:ffff:130c:79b7, 2620:0:402:2013:0:ffff:130c:69b7",wwwedu-tfoams.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwedu2.nvouslincoln.ford.com,"19.12.106.58, 19.12.122.58","2620:0:403:2013:0:ffff:130c:7a3a, 2620:0:402:2013:0:ffff:130c:6a3a",wwwedu2-nvouslincoln.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwedumg.ngpublisher.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwint.brandapa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwint.brandapb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwint.brandaplb.lincoln.com,19.12.126.170,,wwwint-brandaplb.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwint.brandcaa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwint.brandcab.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwint.brandsiteusa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwint.brandus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwint.ownerauthor.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwint.ownercalb.lincoln.com,19.12.126.36,,wwwint-ownerlb.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwint.ownerusab.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwint.retail.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwint.retailb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwint.shopca.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwint.shopcaa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwint.shopcab.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwint.shopusb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwintmg3.brandus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwintmg3.shopca.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwintmg3.shopus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwmg.ngpublisher.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwmg.owner.ford.com,96.17.6.27,"2001:2030:21:1a7::bbf, 2001:2030:21:193::bbf","wwwmg.owner.ford.com.edgekey.net, e3007.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwmg.owner.lincoln.com,184.30.128.116,"2a02:26f0:c6:39a::bbf, 2a02:26f0:c6:398::bbf","wwwmg.owner.lincoln.com.edgekey.net, e3007.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwmg.ownera.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwmg.ownerb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwmg2.pers.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwmg3.brandcab.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwmg3.brandus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwmg3.brandusb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwmg3.shopca.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],wwwmg3.shopcaa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwmg3.shopusb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwpcf-imagine.prod.cf.app.ford.com,19.12.128.22,2620:0:402:2012:0:ffff:130c:8016,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwperf-globalaccount-gcp.pp.cf.app.ford.com,19.12.120.29,2620:0:403:2013:0:ffff:130c:781d,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwperf.account.lincoln.com,34.111.251.189,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,True,google,
[x],wwwperf.authagent.lincoln.com,19.12.105.117,2620:0:403:2013:0:ffff:130c:7975,wwwperf-authagent-lincoln.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwperf.brandapa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwperf.brandaplb.lincoln.com,19.12.126.190,,wwwperf-brandaplb.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwperf.brandcalb.lincoln.com,19.12.126.212,,wwwperf-branduslb-lincoln.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwperf.brandus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwperf.branduslb.lincoln.com,19.12.110.212,,wwwperf-branduslb-lincoln.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],wwwperf.calculatorserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwperf.deltaincentiveserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwperf.fordcreditserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwperf.fr.brandcalb.lincoln.com,,,wwwperf-branduslb-lincoln.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwperf.globalaccount.ford.com,19.12.104.29,2620:0:403:2013:0:ffff:130c:781d,wwwperf-globalaccount-gcp.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwperf.globalaccount.lincoln.com,19.12.104.29,2620:0:403:2013:0:ffff:130c:781d,wwwperf-globalaccount-gcp.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwperf.incentiveserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwperf.owncalb.lincoln.com,19.12.126.180,,wwwperf-ownlb.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwperf.ownerauthor.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwperf.ownercalb.lincoln.com,19.12.126.35,,wwwperf-ownerlb.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwperf.ownerlb.lincoln.com,19.12.110.35,,wwwperf-ownerlb.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwperf.ownlb.lincoln.com,19.12.110.180,,wwwperf-ownlb.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],wwwperf.retail.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwperf.retailb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwperf.shopcalb.lincoln.com,19.12.110.213,,wwwperf-shopuslb.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],wwwperf.shopuslb.lincoln.com,19.12.110.213,,wwwperf-shopuslb.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],wwwperfext.authagent.ford.com,19.12.105.95,2620:0:402:2013:0:ffff:130c:695f,wwwperfext-authagent.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwperfext.authagent.lincoln.com,19.12.121.129,2620:0:403:2013:0:ffff:130c:7981,wwwperfext-authagent-lincoln.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwperfmg3.brandus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwperfmg3.shopca.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa-accessorizemyride.cf.app.ford.com,19.12.104.231,2620:0:403:2013:0:ffff:130c:78e7,wwwqa-accessorizemyride.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-api-ecar.pp.cf.app.ford.com,,,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-api-epsw.pp.cf.app.ford.com,19.12.120.232,2620:0:402:2013:0:ffff:130c:68e8,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-ar.app.ford.com,19.12.111.130,,,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-canadapaystub.cf.app.ford.com,19.12.104.9,2620:0:402:2013:0:ffff:130c:6809,wwwqa-canadapaystub.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-ccd-dealerconnection-com.cf.app.ford.com,19.12.105.67,2620:0:402:2013:0:ffff:130c:6943,wwwqa-ccd-dealerconnection-com.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-cfwsmod-dealerconnection-com.pp.cf.app.ford.com,,"2620:0:403:2013:0:ffff:130c:7944, 2620:0:402:2013:0:ffff:130c:6944",,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,"extdns017.ford.com, extdns020.ford.com, extdns018.ford.com, extdns019.ford.com",,,,
[x],wwwqa-cis-dealerconnection.cf.app.ford.com,19.12.104.8,2620:0:402:2013:0:ffff:130c:6808,wwwqa-cis-dealerconnection.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-cis-dealerconnection.pp.cf.app.ford.com,19.12.104.8,2620:0:402:2013:0:ffff:130c:6808,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-concesionarios.pp.cf.app.ford.com,"19.12.121.242, 19.12.105.242","2620:0:402:2013:0:ffff:130c:69f2, 2620:0:403:2013:0:ffff:130c:79f2",,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-contatoproativo.cf.app.ford.com,19.12.120.234,2620:0:402:2013:0:ffff:130c:68ea,wwwqa-contatoproativo.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-datadif-dealerconnection-com.cf.app.ford.com,19.12.104.236,,wwwqa-datadif-dealerconnection-com.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,"extdns018.ford.com, extdns017.ford.com, extdns019.ford.com, extdns020.ford.com",,,,
[x],wwwqa-datadif-dealerconnection-com.pp.cf.app.ford.com,19.12.120.236,2620:0:403:2013:0:ffff:130c:78ec,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-dcdshubws.pp.cf.app.ford.com,19.12.104.237,2620:0:402:2013:0:ffff:130c:68ed,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-desks.cf.app.ford.com,"19.12.104.238, 19.12.120.238","2620:0:403:2013:0:ffff:130c:78ee, 2620:0:402:2013:0:ffff:130c:68ee",wwwqa-desks.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-drax.pp.cf.app.ford.com,19.12.120.239,2620:0:402:2013:0:ffff:130c:68ef,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-dyf.pp.cf.app.ford.com,19.12.105.69,2620:0:402:2013:0:ffff:130c:6945,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-dyfca.cf.app.ford.com,19.12.104.240,2620:0:402:2013:0:ffff:130c:68f0,wwwqa-dyfca.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-dyl.cf.app.ford.com,19.12.120.242,2620:0:403:2013:0:ffff:130c:78f2,wwwqa-dyl.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-dyl.pp.cf.app.ford.com,19.12.120.242,2620:0:403:2013:0:ffff:130c:78f2,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-eja-fsao.cf.app.ford.com,19.12.105.70,2620:0:402:2013:0:ffff:130c:6946,wwwqa-eja-fsao.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-eja-fsao.pp.cf.app.ford.com,19.12.105.70,2620:0:402:2013:0:ffff:130c:6946,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-elearning-lncn.pp.cf.app.ford.com,19.12.105.252,2620:0:402:2013:0:ffff:130c:69fc,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-epays.cf.app.ford.com,19.12.105.71,2620:0:402:2013:0:ffff:130c:6947,wwwqa-epays.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-et-dealerconnection-com.cf.app.ford.com,19.12.105.72,2620:0:402:2013:0:ffff:130c:6948,wwwqa-et-dealerconnection-com.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-et-dealerconnection-com.pp.cf.app.ford.com,19.12.105.72,2620:0:402:2013:0:ffff:130c:6948,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-ext-eblesswav-api.cf.app.ford.com,19.12.105.9,2620:0:402:2013:0:ffff:130c:6909,wwwqa-ext-eblesswav-api.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-ext-eblesswav-api.pp.cf.app.ford.com,19.12.121.8,2620:0:403:2013:0:ffff:130c:7908,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-fav.cf.app.ford.com,19.12.105.73,2620:0:402:2013:0:ffff:130c:6949,wwwqa-fav.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-fav.pp.cf.app.ford.com,19.12.105.73,2620:0:402:2013:0:ffff:130c:6949,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-fbmseu.cf.app.ford.com,19.12.120.27,2620:0:403:2013:0:ffff:130c:781b,wwwqa-fbmseu.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-ffsupload.app.ford.com,19.12.126.183,,,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],wwwqa-fmcdealer-comm-dealerconnection-com.cf.app.ford.com,19.12.104.71,2620:0:403:2013:0:ffff:130c:7847,wwwqa-fmcdealer-comm-dealerconnection-com.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-fmcdealer-comm-dealerconnection-com.pp.cf.app.ford.com,19.12.104.71,2620:0:403:2013:0:ffff:130c:7847,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-fomei.app.ford.com,19.12.110.126,,,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],wwwqa-fomeifcm.app.ford.com,"136.2.78.127, 19.12.126.127, 19.12.110.127, 136.2.62.127",,,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-gdtsc.cf.app.ford.com,19.12.120.78,2620:0:402:2013:0:ffff:130c:684e,wwwqa-gdtsc.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-gdtsc.pp.cf.app.ford.com,19.12.120.78,2620:0:402:2013:0:ffff:130c:684e,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-geos.app.ford.com,19.12.126.54,,,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-gfc.cf.app.ford.com,19.12.106.104,2620:0:402:2013:0:ffff:130c:6a68,wwwqa-gfc.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,"extdns017.ford.com, extdns020.ford.com, extdns019.ford.com, extdns018.ford.com",,,,
[x],wwwqa-gfc.pp.cf.app.ford.com,19.12.106.104,2620:0:403:2013:0:ffff:130c:7a68,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-globalfinancecalculator.pp.cf.app.ford.com,"19.12.104.79, 19.12.120.79","2620:0:403:2013:0:ffff:130c:784f, 2620:0:402:2013:0:ffff:130c:684f",,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-goalsng-listener.cf.app.ford.com,"19.12.120.80, 19.12.104.80","2620:0:403:2013:0:ffff:130c:7850, 2620:0:402:2013:0:ffff:130c:6850",wwwqa-goalsng-listener.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-goalsng-listener.pp.cf.app.ford.com,"19.12.120.80, 19.12.104.80","2620:0:403:2013:0:ffff:130c:7850, 2620:0:402:2013:0:ffff:130c:6850",,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-gslts.app.ford.com,19.12.126.65,,,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-laracademyus.cf.app.ford.com,19.12.104.81,2620:0:403:2013:0:ffff:130c:7851,wwwqa-laracademyus.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-laracademyus.pp.cf.app.ford.com,19.12.104.81,2620:0:402:2013:0:ffff:130c:6851,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-mit-payments-server.cf.app.ford.com,19.12.104.84,2620:0:402:2013:0:ffff:130c:6854,wwwqa-mit-payments-server.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
