input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,csp_domains_,final_url,tls_mismatched,tls_wildcard_certificate,cdn_name,cdn,tls_expired,location
integradores.intel.com,Error: Page Not Found,404,118838,www.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=*.intel.com, O=Intel Corporation, ST=California, C=US",*.intel.com,Intel Corporation,intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1ddb67c4520945d44bdc3bd2359d2a84,1b819da36bf764e421ed7a3449b1f1cee6fa2d5247be9b9d3ce5c97e8d1dc928,ctls,www.intel.com,80,http://integradores.intel.com:80,http,Apache,text/html,GET,198.175.96.183,/,63714006,198.175.96.183,3213,False,Java,https://c0.avaamo.com,https://www.intel.com/content/www/us/en/404.html?ref=https://www.intel.com/content/www/xl/es/my-intel/reseller-login.html,,True,,,,
intel-api-dev.intel.com,,502,11755,intel-api-dev.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-02-06T23:59:59Z,CN=us-w2.cloudhub.io,us-w2.cloudhub.io,,*.mr.cloudhub.io,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b6dbf391ee9e81d1e92ca257e5dfaa53,304a6c84e29e5a8b041239ffe066b0dec8d6f57c50be9b3caeb594a07d37922b,ctls,intel-api-dev.intel.com,443,https://intel-api-dev.intel.com:443,https,nginx,text/html,GET,52.35.138.88,/,825100104,44.228.194.124,3,False,Nginx,,,True,True,,,,
intel.com,"Intel | Data Center Solutions, IoT, and PC Innovation",200,140081,www.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=*.intel.com, O=Intel Corporation, ST=California, C=US",*.intel.com,Intel Corporation,intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1ddb67c4520945d44bdc3bd2359d2a84,1b819da36bf764e421ed7a3449b1f1cee6fa2d5247be9b9d3ce5c97e8d1dc928,ctls,www.intel.com,443,https://intel.com:443,https,Apache,text/html,GET,13.91.95.74,/,813181967,13.91.95.74,3830,False,Java,*.intel.com,https://www.intel.com/content/www/us/en/homepage.html,,True,azure,True,,
intelconnect.intel.com,,200,794,intelconnect.intel.cn,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-16T00:00:00Z,2023-08-16T23:59:59Z,"CN=intelconnect.intel.cn, O=Intel Corporation, ST=California, C=US",intelconnect.intel.cn,Intel Corporation,intelconnect.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,34a0e8817c1aa453b5842c8631631bfb,28f7cba7a7e9c50ef28d8aea4e08b2b000ed5b830c402acc010f988293a7aec7,ctls,intelconnect.intel.cn,443,https://intelconnect.intel.com:443,https,Microsoft-IIS/10.0,text/html,GET,23.201.251.4,/,1511058184,2a02:26f0:3500:885::1ea2,24,False,Windows Server,,https://intelconnect.intel.cn/,,,,,,
intelinside.cps.intel.com,Runtime Error,500,1763,intelinside.cps.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-16T00:00:00Z,2024-05-15T23:59:59Z,"CN=comarketingprogram.intel.com, O=Intel Corporation, ST=California, C=US",comarketingprogram.intel.com,Intel Corporation,prdcomktws02.ed.cps.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,487001f97af3442b27a61cdb45a060d8,42243ccab79cf1270dd290d35523f10733d7e1dfb419f57ce7b92f7a9c56b7f4,ctls,intelinside.cps.intel.com,443,https://intelinside.cps.intel.com:443,https,,text/html,GET,198.175.98.154,/,-1840324437,198.175.98.154,39,False,HSTS,,https://intelinside.cps.intel.com/Redirector/404Redirector.aspx?https://wcmcontent.intel.com/content/iip/public/index.html,True,,,,,
intelinside.intel.com,Runtime Error,500,1763,intelinside.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-16T00:00:00Z,2024-05-15T23:59:59Z,"CN=comarketingprogram.intel.com, O=Intel Corporation, ST=California, C=US",comarketingprogram.intel.com,Intel Corporation,prdcomktws02.ed.cps.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,487001f97af3442b27a61cdb45a060d8,42243ccab79cf1270dd290d35523f10733d7e1dfb419f57ce7b92f7a9c56b7f4,ctls,intelinside.intel.com,443,https://intelinside.intel.com:443,https,,text/html,GET,198.175.98.154,/,-1840324437,198.175.98.154,39,False,HSTS,,https://intelinside.intel.com/Redirector/404Redirector.aspx?https://wcmcontent.intel.com/content/iip/public/index.html,,,,,,
intelinsideprogram.intel.com,Runtime Error,500,1763,intelinsideprogram.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-16T00:00:00Z,2024-05-15T23:59:59Z,"CN=comarketingprogram.intel.com, O=Intel Corporation, ST=California, C=US",comarketingprogram.intel.com,Intel Corporation,prdcomktws02.ed.cps.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,487001f97af3442b27a61cdb45a060d8,42243ccab79cf1270dd290d35523f10733d7e1dfb419f57ce7b92f7a9c56b7f4,ctls,intelinsideprogram.intel.com,443,https://intelinsideprogram.intel.com:443,https,,text/html,GET,198.175.98.154,/,-1840324437,198.175.98.154,39,False,HSTS,,https://intelinsideprogram.intel.com/Redirector/404Redirector.aspx?https://wcmcontent.intel.com/content/iip/public/index.html,,,,,,
intelondemand-prx.intel.com,Intel® On Demand API Portal,403,3831,api-portal.intelondemand-prx.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-26T00:00:00Z,2024-04-25T23:59:59Z,"CN=intelondemand-prx.intel.com, O=Intel Corporation, ST=California, C=US",intelondemand-prx.intel.com,Intel Corporation,signin.sdsi-prx.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,c7738d2e78f2d6b0895d2ca842348f73,9dcc314c3d9088b9d7f4a9b0535d647e19ab589588f5ecaa8d70aa64507b3a46,ctls,api-portal.intelondemand-prx.intel.com,443,https://intelondemand-prx.intel.com:443,https,AmazonS3,text/html,GET,54.84.137.176,/,2089341228,18.214.252.34,1,False,HSTS,tags.tiqcdn.com,https://api-portal.intelondemand-prx.intel.com:443/,True,True,,,,
intelondemand.intel.com,Intel® On Demand API Portal,200,3831,api-portal.intelondemand.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-26T00:00:00Z,2024-04-25T23:59:59Z,"CN=intelondemand.intel.com, O=Intel Corporation, ST=California, C=US",intelondemand.intel.com,Intel Corporation,signin.sdsi.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,f9cda6648a471eed18c5c247fe6e3a11,e0337b77ea4deb52c84eb33297ed5c30143c2e57308c82fea023dda0e77e717e,ctls,api-portal.intelondemand.intel.com,443,https://intelondemand.intel.com:443,https,AmazonS3,text/html,GET,50.17.65.137,/,2089341228,54.160.56.209,1,False,HSTS,cdn.jsdelivr.net,https://api-portal.intelondemand.intel.com:443/,True,True,,,,
intelpartneralliance.intel.com,Accelerate Your Growth with Intel® Partner Alliance,200,154905,www.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=*.intel.com, O=Intel Corporation, ST=California, C=US",*.intel.com,Intel Corporation,intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1ddb67c4520945d44bdc3bd2359d2a84,1b819da36bf764e421ed7a3449b1f1cee6fa2d5247be9b9d3ce5c97e8d1dc928,ctls,www.intel.com,443,https://intelpartneralliance.intel.com:443,https,Apache,text/html,GET,130.35.201.120,/,-1270699277,130.35.201.120,4772,False,Java,https://c0.avaamo.com,https://www.intel.com/content/www/us/en/partner-alliance/overview.html,,True,oracle,True,,
interstitialsprd.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,interstitialsprd.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,interstitialsprd.devcloud.intel.com,443,https://interstitialsprd.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
intl-oracle.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,intl-oracle.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,intl-oracle.devcloud.intel.com,443,https://intl-oracle.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
intlmedia-graviton-gateway.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,intlmedia-graviton-gateway.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,intlmedia-graviton-gateway.devcloud.intel.com,443,https://intlmedia-graviton-gateway.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ints-dev1.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ints-dev1.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ints-dev1.devcloud.intel.com,443,https://ints-dev1.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
inttestsy-7fc236a.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,inttestsy-7fc236a.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,inttestsy-7fc236a.devcloud.intel.com,443,https://inttestsy-7fc236a.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ios-0-6-4.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ios-0-6-4.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ios-0-6-4.devcloud.intel.com,443,https://ios-0-6-4.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
iotworkshop.intel.com,"Edge, IoT & 5G Development",200,272855,www.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=*.intel.com, O=Intel Corporation, ST=California, C=US",*.intel.com,Intel Corporation,intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1ddb67c4520945d44bdc3bd2359d2a84,1b819da36bf764e421ed7a3449b1f1cee6fa2d5247be9b9d3ce5c97e8d1dc928,ctls,www.intel.com,443,https://iotworkshop.intel.com:443,https,Apache,text/html,GET,23.201.251.4,/,717858468,2a02:26f0:480:586::1ea2,7801,False,Java,*.intel.com,https://www.intel.com/content/www/us/en/developer/topic-technology/edge-5g/overview.html,,True,,,,
ip-143-55.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ip-143-55.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ip-143-55.devcloud.intel.com,443,https://ip-143-55.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ip-146-78.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ip-146-78.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ip-146-78.devcloud.intel.com,443,https://ip-146-78.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ip-155-28.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ip-155-28.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ip-155-28.devcloud.intel.com,443,https://ip-155-28.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ipaas.intel.com,,502,11755,ipaas.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-02-05T23:59:59Z,CN=us-e1.cloudhub.io,us-e1.cloudhub.io,,*.mr.cloudhub.io,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ddd464839873c781167c4c41ca0b1e16,7d04c23cd7556b4784fa8b90714d6b6081fafd536e267229be7868224cd43b33,ctls,ipaas.intel.com,443,https://ipaas.intel.com:443,https,nginx,text/html,GET,54.82.230.186,/,825100104,3.210.12.5,3,False,Nginx,,,True,True,,,,
iplayuncover.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,iplayuncover.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,iplayuncover.devcloud.intel.com,443,https://iplayuncover.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ipv4-c001-lhe001-ptcl-isp.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ipv4-c001-lhe001-ptcl-isp.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ipv4-c001-lhe001-ptcl-isp.devcloud.intel.com,443,https://ipv4-c001-lhe001-ptcl-isp.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ipv4-c002-gla001-bt-isp.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ipv4-c002-gla001-bt-isp.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ipv4-c002-gla001-bt-isp.devcloud.intel.com,443,https://ipv4-c002-gla001-bt-isp.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ipv4-c002-lee001-virginmedia-isp.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ipv4-c002-lee001-virginmedia-isp.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ipv4-c002-lee001-virginmedia-isp.devcloud.intel.com,443,https://ipv4-c002-lee001-virginmedia-isp.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ipv4-c005-ags001-wow-isp.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ipv4-c005-ags001-wow-isp.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ipv4-c005-ags001-wow-isp.devcloud.intel.com,443,https://ipv4-c005-ags001-wow-isp.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ipv4-c005-lit002-centurylink-isp.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ipv4-c005-lit002-centurylink-isp.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ipv4-c005-lit002-centurylink-isp.devcloud.intel.com,443,https://ipv4-c005-lit002-centurylink-isp.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ipv4-c018-dub001-ix.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ipv4-c018-dub001-ix.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ipv4-c018-dub001-ix.devcloud.intel.com,443,https://ipv4-c018-dub001-ix.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ipv4-c061-sin001-ix.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ipv4-c061-sin001-ix.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ipv4-c061-sin001-ix.devcloud.intel.com,443,https://ipv4-c061-sin001-ix.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ipv4-c070-cdg001-ix.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ipv4-c070-cdg001-ix.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ipv4-c070-cdg001-ix.devcloud.intel.com,443,https://ipv4-c070-cdg001-ix.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
