new,host,a,soa,status_code,txt,ns,has_internal_ips,internal_ips,aaaa,cdn,cdn-name,cname,mx,caa
,atl-prd-apphost-12a.sec.ibm.com,209.134.177.87,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-apscnad-01b.sec.ibm.com,209.134.176.9,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-arrac-01b-vip.sec.ibm.com,207.231.142.202,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-arsesx-01a.sec.ibm.com,207.231.143.186,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-arsesx-01b.sec.ibm.com,207.231.143.188,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-arsesx-01c.sec.ibm.com,207.231.143.20,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-arssan-01a.sec.ibm.com,"207.231.143.163, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"dal09-prd-dns-01a.sec.ibm.com, ehecatl.iss.net, litdnssrvp01.iss.net",,,,,,,,
,atl-prd-arssan-01b.sec.ibm.com,207.231.143.183,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-arssan-02a.sec.ibm.com,207.231.143.184,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-arssan-02b.sec.ibm.com,207.231.143.185,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ba-11-mgmt0.sec.ibm.com,209.134.160.142,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-bd-01-vl15.sec.ibm.com,54.144.128.85,,NOERROR,,,,,,,,,,
,atl-prd-bd-11-mgmt0.sec.ibm.com,209.134.160.140,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-bd-11-vl3.sec.ibm.com,,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-bd-12-mgmt0.sec.ibm.com,"209.134.160.141, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"litdnssrvp01.iss.net, dal09-prd-dns-01a.sec.ibm.com, ehecatl.iss.net",,,,,,,,
,atl-prd-bd-12-vl2.sec.ibm.com,209.134.160.9,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ca-01a.sec.ibm.com,207.231.143.230,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ca-01b.sec.ibm.com,207.231.143.231,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ca-01c.sec.ibm.com,"207.231.143.232, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"dal09-prd-dns-01a.sec.ibm.com, litdnssrvp01.iss.net, ehecatl.iss.net",,,,,,,,
,atl-prd-cas-02a.sec.ibm.com,207.231.143.251,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-cas-02c.sec.ibm.com,207.231.143.253,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-cbot-01.sec.ibm.com,207.231.142.160,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ccm-pub-01.sec.ibm.com,207.231.139.190,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ccm-sub-01.sec.ibm.com,,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ccm-sub-02.sec.ibm.com,207.231.139.192,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-cd-01-vl10.sec.ibm.com,207.231.144.2,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-cd-01-vl2.sec.ibm.com,209.134.160.112,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-cd-01-vl3.sec.ibm.com,207.231.144.34,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-cd-02-vl10.sec.ibm.com,207.231.144.3,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-cd-02-vl2.sec.ibm.com,209.134.160.113,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-cd-02-vl3.sec.ibm.com,207.231.144.35,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-cd-03.sec.ibm.com,209.134.160.114,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-cognos-01a.sec.ibm.com,207.231.142.91,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-conscont-02a.sec.ibm.com,207.231.142.12,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-cpfwm-01.sec.ibm.com,209.134.160.184,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,abu.iss.net,atla-mx1.iss.net,
,atl-prd-cqnas-01b.sec.ibm.com,9.75.255.209,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ctx-01d.sec.ibm.com,207.231.141.221,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-cuc-01.sec.ibm.com,"207.231.139.165, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"dal09-prd-dns-01a.sec.ibm.com, ehecatl.iss.net, litdnssrvp01.iss.net",,,,,,,,
,atl-prd-cuc-02.sec.ibm.com,207.231.139.166,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-dbmgr-01a.sec.ibm.com,,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-dbtools-01.sec.ibm.com,207.231.142.186,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-dnxcol-01d.sec.ibm.com,209.134.187.11,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-dnxcol-01i.sec.ibm.com,209.134.187.23,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-doproxy-01a.sec.ibm.com,207.231.143.239,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-dsm-02a.sec.ibm.com,209.134.187.58,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxb-01a.sec.ibm.com,207.231.143.29,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxb-01b.sec.ibm.com,207.231.143.46,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxb-01c.sec.ibm.com,207.231.143.47,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxb-01d.sec.ibm.com,207.231.143.105,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxb-01e.sec.ibm.com,"207.231.143.106, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"dal09-prd-dns-01a.sec.ibm.com, ehecatl.iss.net, litdnssrvp01.iss.net",,,,,,,,
,atl-prd-esxb-01f.sec.ibm.com,207.231.143.136,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxb-01g.sec.ibm.com,207.231.143.137,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxb-01h.sec.ibm.com,207.231.143.138,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxb-01i.sec.ibm.com,207.231.143.127,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxb-01k.sec.ibm.com,207.231.143.78,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxb-01l.sec.ibm.com,207.231.143.79,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxb-01m.sec.ibm.com,207.231.143.121,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxb-01o.sec.ibm.com,"207.231.143.77, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"litdnssrvp01.iss.net, dal09-prd-dns-01a.sec.ibm.com, ehecatl.iss.net",,,,,,,,
,atl-prd-esxb-01p.sec.ibm.com,207.231.143.101,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxb-01q.sec.ibm.com,"207.231.143.134, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"ehecatl.iss.net, litdnssrvp01.iss.net, dal09-prd-dns-01a.sec.ibm.com",,,,,,,,
,atl-prd-esxb-01s.sec.ibm.com,207.231.143.209,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxsan-02b.sec.ibm.com,"207.231.143.112, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"ehecatl.iss.net, litdnssrvp01.iss.net, dal09-prd-dns-01a.sec.ibm.com",,,,,,,,
,atl-prd-esxsan-03b.sec.ibm.com,207.231.143.115,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxsan-04a.sec.ibm.com,,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxsan-04b.sec.ibm.com,207.231.143.132,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxsan-05a.sec.ibm.com,207.231.143.22,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxsan-05b.sec.ibm.com,207.231.143.23,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxsan-06a.sec.ibm.com,207.231.143.24,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxsan-06b.sec.ibm.com,207.231.143.25,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxy-01a.sec.ibm.com,207.231.143.108,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxy-01c.sec.ibm.com,207.231.143.122,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxy-01d.sec.ibm.com,207.231.143.123,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxy-01e.sec.ibm.com,207.231.143.124,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxy-01f.sec.ibm.com,"207.231.143.125, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"litdnssrvp01.iss.net, ehecatl.iss.net, dal09-prd-dns-01a.sec.ibm.com",,,,,,,,
,atl-prd-esxy-01g.sec.ibm.com,207.231.143.116,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-esxy-01h.sec.ibm.com,207.231.143.32,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-fmc-01a.sec.ibm.com,209.134.190.11,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-fmc-02a.sec.ibm.com,"209.134.190.13, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"ehecatl.iss.net, dal09-prd-dns-01a.sec.ibm.com, litdnssrvp01.iss.net",,,,,,,,
,atl-prd-fmc-04a.sec.ibm.com,209.134.190.14,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-fmc-05a.sec.ibm.com,209.134.190.15,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-fmcol-02a.sec.ibm.com,209.134.187.98,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-fmcol-02b.sec.ibm.com,209.134.187.99,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-fmcon-01a.sec.ibm.com,207.231.142.129,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-fmcon-02a.sec.ibm.com,,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-fpr-ve-11-mgmt.sec.ibm.com,209.134.160.155,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-fpr-ve-12-mgmt.sec.ibm.com,209.134.160.158,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-fw-07a-eth4-675.sec.ibm.com,,,NOERROR,,,,,,,,,,
,atl-prd-grf-01a.sec.ibm.com,207.231.142.117,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-hapxy-01b.sec.ibm.com,9.75.255.93,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-infcc-01.sec.ibm.com,207.231.142.251,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-infdb-01a.sec.ibm.com,207.231.143.103,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-infdb-01b.sec.ibm.com,207.231.143.104,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-infkubetcd-01b.sec.ibm.com,,,NOERROR,,,,,,,,,,
,atl-prd-infkubmin-01b.sec.ibm.com,,,NOERROR,,,,,,,,,,
,atl-prd-infkubminha-01b.sec.ibm.com,207.231.143.208,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-infljmp-01a.sec.ibm.com,207.231.143.214,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-infljmp-01b.sec.ibm.com,207.231.142.225,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-infra-cma-01.sec.ibm.com,209.134.160.191,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-infra-cma-02.sec.ibm.com,209.134.160.184,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,abu.iss.net,atla-mx1.iss.net,
,atl-prd-infsecops-01.sec.ibm.com,207.231.142.250,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-infvip.sec.ibm.com,207.231.143.196,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-infwjmp-01a.sec.ibm.com,207.231.143.128,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,a-p-infwjmp-01a.sec.ibm.com,,
,atl-prd-infwjmp-01b.sec.ibm.com,,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,a-p-infwjmp-01b.sec.ibm.com,,
,atl-prd-ips-05a.sec.ibm.com,207.231.144.149,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ips-07a.sec.ibm.com,207.231.144.147,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ips-07b.sec.ibm.com,207.231.144.156,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ips-ond.sec.ibm.com,209.134.162.30,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-iqre-01.sec.ibm.com,209.134.187.207,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-iqre-01a.sec.ibm.com,209.134.187.208,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-iqre-01b.sec.ibm.com,209.134.187.209,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-irp-01a.sec.ibm.com,207.231.143.194,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ise-01.sec.ibm.com,209.134.160.138,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ise-02.sec.ibm.com,209.134.160.139,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-itools-01-el7.sec.ibm.com,207.231.142.74,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-itools-01.sec.ibm.com,"207.231.142.72, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"ehecatl.iss.net, litdnssrvp01.iss.net, dal09-prd-dns-01a.sec.ibm.com",,,,,,,,
,atl-prd-jira-02a.sec.ibm.com,,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-jsm-console-01a.sec.ibm.com,"209.134.190.30, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"dal09-prd-dns-01a.sec.ibm.com, litdnssrvp01.iss.net, ehecatl.iss.net",,,,,,,,
,atl-prd-jump-25.sec.ibm.com,207.231.142.244,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-jump-26.sec.ibm.com,207.231.142.245,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-jump-27.sec.ibm.com,207.231.142.247,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-jump-28.sec.ibm.com,207.231.142.240,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-jump-29.sec.ibm.com,207.231.142.243,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-jump-30.sec.ibm.com,207.231.142.229,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-jump-36.sec.ibm.com,207.231.142.201,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-jump-37.sec.ibm.com,207.231.142.216,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-jump-39.sec.ibm.com,207.231.142.73,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-kali-01a.sec.ibm.com,209.134.177.254,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-kfk-01a.sec.ibm.com,207.231.143.221,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-kfk-01b.sec.ibm.com,207.231.143.222,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-kibana-01a.sec.ibm.com,"207.231.143.139, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"dal09-prd-dns-01a.sec.ibm.com, litdnssrvp01.iss.net, ehecatl.iss.net",,,,,,,,
,atl-prd-kibana-01b.sec.ibm.com,207.231.143.140,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-kubetcd-03a.sec.ibm.com,,,NOERROR,,,,,,,,,,
,atl-prd-kubmin-02c.sec.ibm.com,"207.231.187.151, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"litdnssrvp01.iss.net, ehecatl.iss.net, dal09-prd-dns-01a.sec.ibm.com",,,,,,,,
,atl-prd-kubmin-03e.sec.ibm.com,209.134.187.153,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-kubmin-03f.sec.ibm.com,"209.134.187.154, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"litdnssrvp01.iss.net, dal09-prd-dns-01a.sec.ibm.com, ehecatl.iss.net",,,,,,,,
,atl-prd-lamp-01a.sec.ibm.com,207.231.143.99,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-las-01a-el7.sec.ibm.com,209.134.187.42,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ldrone-01t-new.sec.ibm.com,207.231.143.165,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ldrone-01t.sec.ibm.com,207.231.143.175,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-lgcp-01a.sec.ibm.com,207.231.142.79,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-lmsrp-01a.sec.ibm.com,207.231.142.233,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-lmsrp-01b.sec.ibm.com,207.231.142.185,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-lmsrp-01c.sec.ibm.com,207.231.142.60,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-lmsrp-01d.sec.ibm.com,207.231.142.123,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-lmsrp-02a.sec.ibm.com,,,NOERROR,,,,,,,,,,
,atl-prd-mlr-drone-01a.sec.ibm.com,54.144.128.85,,NOERROR,,,,,,,,,,
,atl-prd-motio-01a-el7.sec.ibm.com,207.231.142.141,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-motio-01a.sec.ibm.com,"207.231.142.143, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"litdnssrvp01.iss.net, dal09-prd-dns-01a.sec.ibm.com, ehecatl.iss.net",,,,,,,,
,atl-prd-mrap-01a.sec.ibm.com,209.134.186.196,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-msiem06.sec.ibm.com,209.134.187.117,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-msiem07.sec.ibm.com,209.134.187.118,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-msiem08.sec.ibm.com,209.134.187.119,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-msiem09.sec.ibm.com,209.134.187.120,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-mssdb-02b.sec.ibm.com,207.231.142.125,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-nas-01-sw1.sec.ibm.com,,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-netboot-01a.sec.ibm.com,207.231.143.119,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-netdply-01.sec.ibm.com,209.134.160.185,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-netmgmt-01.sec.ibm.com,209.134.160.181,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-01-eth0.sec.ibm.com,209.134.160.1,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-01-eth1.sec.ibm.com,209.134.160.116,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-01-eth3.sec.ibm.com,,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-01a-eth1.sec.ibm.com,209.134.160.117,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-01a-eth2.sec.ibm.com,209.134.162.114,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-01a-eth3.sec.ibm.com,"209.134.161.2, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"dal09-prd-dns-01a.sec.ibm.com, ehecatl.iss.net, litdnssrvp01.iss.net",,,,,,,,
,atl-prd-ngw-01b-eth0.sec.ibm.com,"209.134.160.3, 206.253.234.10","ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,"dal09-prd-dns-01a.sec.ibm.com, litdnssrvp01.iss.net, ehecatl.iss.net",,,,,,,,
,atl-prd-ngw-01b-eth1.sec.ibm.com,209.134.160.118,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-01b-eth2.sec.ibm.com,209.134.162.115,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-03-eth1-01.sec.ibm.com,209.134.179.18,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-03-eth1-02.sec.ibm.com,206.253.255.241,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-03-eth2-01.sec.ibm.com,206.253.255.51,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-03a-eth1-01.sec.ibm.com,209.134.179.14,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-03a-eth2-01.sec.ibm.com,206.253.255.52,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-03b-eth1-01.sec.ibm.com,209.134.179.19,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-03b-eth1-02.sec.ibm.com,,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
,atl-prd-ngw-10-ext-dmz.sec.ibm.com,209.134.187.131,"ehecatl.iss.net, iss-dnsadmin.iss.net",NOERROR,,,,,,,,,,
