input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url,tls_subject_org_,tls_expired
angpaemausps040.traffsw41swd-wwwapi.build.acorns.com,,403,243,angpaemausps040.traffsw41swd-wwwapi.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,angpaemausps040.traffsw41swd-wwwapi.build.acorns.com,cloudfront,443,https://angpaemausps040.traffsw41swd-wwwapi.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,/,1612819186,2600:9000:225e:b200:14:58ae:6980:93a1,HSTS,2,False,True,,,,
aningaui-cstagingfoiagrafana.nightfall-youngmoney-admin6.build.acorns.com,,403,243,aningaui-cstagingfoiagrafana.nightfall-youngmoney-admin6.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,aningaui-cstagingfoiagrafana.nightfall-youngmoney-admin6.build.acorns.com,cloudfront,443,https://aningaui-cstagingfoiagrafana.nightfall-youngmoney-admin6.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,/,-158478943,2600:9000:225e:5800:14:58ae:6980:93a1,HSTS,2,False,True,,,,
anl.app.acorns.com,,404,285,anl.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,anl.app.acorns.com,cloudfront,443,https://anl.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,/,-486693359,18.66.122.128,HSTS,2,False,True,,,,
ant29.app.acorns.com,,404,287,ant29.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,ant29.app.acorns.com,cloudfront,443,https://ant29.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,/,-486693359,18.66.122.27,HSTS,2,False,True,,,,
aotsmwl12.build.acorns.com,,403,255,aotsmwl12.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,aotsmwl12.build.acorns.com,cloudfront,443,https://aotsmwl12.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,/,1513977152,2600:9000:225e:9000:14:58ae:6980:93a1,HSTS,2,False,True,,,,
api-adming-api.curso.build.acorns.com,,403,243,api-adming-api.curso.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,api-adming-api.curso.build.acorns.com,cloudfront,443,https://api-adming-api.curso.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,/,-1403472021,2600:9000:225e:5000:14:58ae:6980:93a1,HSTS,2,False,True,,,,
api-app.app.acorns.com,,404,289,api-app.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,api-app.app.acorns.com,cloudfront,443,https://api-app.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,/,-486693359,18.66.122.111,HSTS,2,False,True,,,,
api-glb-aeuw3b.build.acorns.com,,403,243,api-glb-aeuw3b.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,api-glb-aeuw3b.build.acorns.com,cloudfront,443,https://api-glb-aeuw3b.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,/,1847223509,2600:9000:225e:4e00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
api-iot.app.acorns.com,,404,289,api-iot.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,api-iot.app.acorns.com,cloudfront,443,https://api-iot.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,/,-486693359,18.66.122.111,HSTS,2,False,True,,,,
api-loginaccept-domain.app.acorns.com,,404,304,api-loginaccept-domain.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,api-loginaccept-domain.app.acorns.com,cloudfront,443,https://api-loginaccept-domain.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,/,-486693359,18.66.122.104,HSTS,2,False,True,,,,
api-mobile.build.acorns.com,,403,243,api-mobile.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,api-mobile.build.acorns.com,cloudfront,443,https://api-mobile.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,/,-439527578,2600:9000:225e:5000:14:58ae:6980:93a1,HSTS,2,False,True,,,,
api-poc.build.acorns.com,,403,243,api-poc.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,api-poc.build.acorns.com,cloudfront,443,https://api-poc.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,/,292522502,2600:9000:225e:b200:14:58ae:6980:93a1,HSTS,2,False,True,,,,
api-proxy-backup-accept-domain.app.acorns.com,,404,312,api-proxy-backup-accept-domain.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,api-proxy-backup-accept-domain.app.acorns.com,cloudfront,443,https://api-proxy-backup-accept-domain.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,/,-486693359,18.66.122.128,HSTS,2,False,True,,,,
api-ru.build.acorns.com,,403,243,api-ru.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,api-ru.build.acorns.com,cloudfront,443,https://api-ru.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,/,-220097416,2600:9000:225e:ce00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
api-service-prototype.scraper.build.acorns.com,,403,243,api-service-prototype.scraper.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,api-service-prototype.scraper.build.acorns.com,cloudfront,443,https://api-service-prototype.scraper.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,/,631307832,2600:9000:225e:6a00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
api.app.acorns.com,,404,285,api.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,api.app.acorns.com,cloudfront,443,https://api.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,/,-486693359,18.66.122.27,HSTS,2,False,True,,,,
apideploy-start-storage.app.acorns.com,,404,305,apideploy-start-storage.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,apideploy-start-storage.app.acorns.com,cloudfront,443,https://apideploy-start-storage.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,/,-486693359,18.66.122.111,HSTS,2,False,True,,,,
apiint-mx-corporate.build.acorns.com,,403,255,apiint-mx-corporate.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,apiint-mx-corporate.build.acorns.com,cloudfront,443,https://apiint-mx-corporate.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,/,-1061787474,2600:9000:225e:5c00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
apiminerva.build.acorns.com,,403,243,apiminerva.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,apiminerva.build.acorns.com,cloudfront,443,https://apiminerva.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,/,-909759588,2600:9000:225e:ea00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
apistaging.build.acorns.com,,403,255,apistaging.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,apistaging.build.acorns.com,cloudfront,443,https://apistaging.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,/,-1671696014,2600:9000:225e:e400:14:58ae:6980:93a1,HSTS,2,False,True,,,,
apivpn-img-site.app.acorns.com,,404,297,apivpn-img-site.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,apivpn-img-site.app.acorns.com,cloudfront,443,https://apivpn-img-site.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,/,-486693359,18.66.122.104,HSTS,2,False,True,,,,
app.acorns.com,Acorns,200,2319,signin.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-12-04T23:59:59Z,CN=masterssl.acorns.com,masterssl.acorns.com,*.acorns.io,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cd69c60011494f6620944877d5fe501d,8e577ce94352453d7eaa75d89e9baedb6dbad92ea2b29039fec1f0f995ce330d,True,ctls,signin.acorns.com,cloudfront,443,https://app.acorns.com:443,https,AmazonS3,text/html,GET,18.66.122.111,/,-486693359,18.66.122.128,HSTS,1,False,True,https://d2t77mnxyo7adj.cloudfront.net/v1/c.js,https://signin.acorns.com/,,
app.app.acorns.com,,404,285,app.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,app.app.acorns.com,cloudfront,443,https://app.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,/,-486693359,18.66.122.111,HSTS,2,False,True,,,,
app.dev.acorns.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://app.dev.acorns.com:80,http,CloudFront,text/html,GET,13.32.145.17,/,-2111313381,13.32.145.2,Amazon Web Services,20,False,True,,,,
app54.app.acorns.com,,404,287,app54.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,app54.app.acorns.com,cloudfront,443,https://app54.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,/,-486693359,18.66.122.111,HSTS,2,False,True,,,,
appfile.build.acorns.com,,403,243,appfile.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,appfile.build.acorns.com,cloudfront,443,https://appfile.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,/,665197252,2600:9000:225e:8200:14:58ae:6980:93a1,HSTS,2,False,True,,,,
appl-test.build.acorns.com,,403,243,appl-test.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,appl-test.build.acorns.com,cloudfront,443,https://appl-test.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.155.129.98,/,1947641998,2600:9000:244f:f200:14:58ae:6980:93a1,HSTS,2,False,True,,,,
apptemp.acorns.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://apptemp.acorns.com:80,http,CloudFront,text/html,GET,18.66.122.27,/,-1667765433,18.66.122.104,Amazon Web Services,20,False,True,,,,
appweb.deru.build.acorns.com,,403,243,appweb.deru.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,appweb.deru.build.acorns.com,cloudfront,443,https://appweb.deru.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,/,-189427542,2600:9000:225e:5c00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
arabbank.build.acorns.com,,403,243,arabbank.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,arabbank.build.acorns.com,cloudfront,443,https://arabbank.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,/,-202871463,2600:9000:225e:4a00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
arbuckle.app.acorns.com,,404,290,arbuckle.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,arbuckle.app.acorns.com,cloudfront,443,https://arbuckle.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,/,-486693359,18.66.122.27,HSTS,2,False,True,,,,
archer-webserver-useast-prod.app.acorns.com,,404,310,archer-webserver-useast-prod.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,archer-webserver-useast-prod.app.acorns.com,cloudfront,443,https://archer-webserver-useast-prod.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,/,-486693359,18.66.122.104,HSTS,2,False,True,,,,
archernfrpw3.app.acorns.com,,404,294,archernfrpw3.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,archernfrpw3.app.acorns.com,cloudfront,443,https://archernfrpw3.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,/,-486693359,18.66.122.104,HSTS,2,False,True,,,,
archive.build.acorns.com,,403,243,archive.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,archive.build.acorns.com,cloudfront,443,https://archive.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,/,-132489162,2600:9000:225e:6200:14:58ae:6980:93a1,HSTS,2,False,True,,,,
artifactory.build.acorns.com,,403,255,artifactory.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,artifactory.build.acorns.com,cloudfront,443,https://artifactory.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,/,99595555,2600:9000:225e:7400:14:58ae:6980:93a1,HSTS,2,False,True,,,,
ash1-thumbnailscoordination.app.acorns.com,,404,309,ash1-thumbnailscoordination.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,ash1-thumbnailscoordination.app.acorns.com,cloudfront,443,https://ash1-thumbnailscoordination.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,/,-486693359,18.66.122.111,HSTS,2,False,True,,,,
ash2-adserverproxy-a1.app.acorns.com,,404,303,ash2-adserverproxy-a1.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,ash2-adserverproxy-a1.app.acorns.com,cloudfront,443,https://ash2-adserverproxy-a1.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,/,-486693359,18.66.122.27,HSTS,2,False,True,,,,
ash2-entpdb-a7.app.acorns.com,,404,296,ash2-entpdb-a7.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,ash2-entpdb-a7.app.acorns.com,cloudfront,443,https://ash2-entpdb-a7.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,/,-486693359,18.66.122.104,HSTS,2,False,True,,,,
ash2-provisioningsmoketest-a5.app.acorns.com,,404,311,ash2-provisioningsmoketest-a5.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,ash2-provisioningsmoketest-a5.app.acorns.com,cloudfront,443,https://ash2-provisioningsmoketest-a5.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,/,-486693359,18.66.122.128,HSTS,2,False,True,,,,
ash2-pusher-a1.build.acorns.com,,403,243,ash2-pusher-a1.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,ash2-pusher-a1.build.acorns.com,cloudfront,443,https://ash2-pusher-a1.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,/,1042027592,2600:9000:225e:3e00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
