input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url
mirs-sec.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://mirs-sec.finra.org:443,https,cloudflare,text/html,GET,104.18.16.176,/,2030661045,2606:4700::6812:11b0,HSTS,66,False,True,,https://finra.amelia.com,https://ews.fip.finra.org/fip/?realm=ews&goto=https://mirs-sec.finra.org:443/
mirs-sec.qa.finra.org,503 Service Temporarily Unavailable,503,162,mirs-sec.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=mirs-sec.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",mirs-sec.qa.finra.org,"Cloudflare, Inc.",mirs-sec.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9220326de03c0336bacf896a8e9e3fee,af5bfb8b622b31a0432457de16816f32393ef99b260a22017661ed76824c2f20,,ctls,mirs-sec.qa.finra.org,cloudflare,443,https://mirs-sec.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.30.7,/,1862162275,2606:4700::6812:1f07,Cloudflare Bot Management,7,False,True,,,
mrdt-schemas-int.datacollection.qa.finra.org,,403,243,mrdt-schemas-int.datacollection.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-07T00:00:00Z,2024-03-05T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",d40f55eb5efede30aea8c493f8fda5b9,886117f67e5817d3702c0b31b14d1cb03380774d276e8de836fddd5d418126c7,,ctls,mrdt-schemas-int.datacollection.qa.finra.org,cloudflare,443,https://mrdt-schemas-int.datacollection.qa.finra.org:443,https,cloudflare,application/xml,GET,104.18.9.79,/,275454592,2606:4700::6812:84f,Cloudflare Bot Management,2,False,True,,,
myfiles.ddwa.finra.org,Finra Automated Data Delivery System®,200,4523,myfiles.ddwa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-21T00:00:00Z,2024-05-20T23:59:59Z,"CN=myfiles.ddwa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myfiles.ddwa.finra.org,"Cloudflare, Inc.",myfiles.ddwa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1669943e3653bb64db5426467ae48b07,f9cc0bfed3c1f13338fa56cea994e4df98d23f9fbe3678b122ec624dcc07c0e3,True,ctls,myfiles.ddwa.finra.org,cloudflare,443,https://myfiles.ddwa.finra.org:443,https,cloudflare,text/html,GET,104.18.26.61,/,331245720,2606:4700::6812:1b3d,Cloudflare Bot Management,114,False,True,,,
myfiles.finra.org,Finra Automated Data Delivery System®,200,4523,myfiles.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=myfiles.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myfiles.finra.org,"Cloudflare, Inc.",myfiles.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c74ee4f86e80a6469310986c3a02a3db,15cedb051e499c13f9cb78cf696be3473bde34ffbd0d52191bf49006658cb8f2,,ctls,myfiles.finra.org,cloudflare,443,https://myfiles.finra.org:443,https,cloudflare,text/html,GET,104.18.28.234,/,331245720,2606:4700::6812:1dea,Cloudflare Bot Management,114,False,True,,,
nasdaq.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://nasdaq.finra.org:443,https,cloudflare,text/html,GET,104.18.0.91,/,1111311122,2606:4700::6812:15b,HSTS,66,False,True,,https://finra.amelia.com,https://ews.fip.finra.org/fip/?realm=ews&goto=https://reg.finra.org:443/nasdaq
new.profiles-api.dev.finra.org,,404,244,new.profiles-api.dev.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-04T19:12:41Z,2023-09-02T20:11:35Z,CN=new.profiles-api.dev.finra.org,new.profiles-api.dev.finra.org,,new.profiles-api.dev.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,84683b9f7ff74d13936c704a49b70b3e,0d66bbefe6da727e5cae7d9037fcffc66c96315de4a8474fd5a50e373e19e142,,ctls,new.profiles-api.dev.finra.org,cloudflare,443,https://new.profiles-api.dev.finra.org:443,https,cloudflare,application/json,GET,104.18.30.40,/,925755879,2606:4700::6812:1f28,Cloudflare Bot Management,6,False,True,,,
new.profiles-api.finra.org,,404,244,new.profiles-api.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-06T18:54:55Z,2023-09-04T19:53:49Z,CN=new.profiles-api.finra.org,new.profiles-api.finra.org,,new.profiles-api.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,5a832dd744254b8b9be0c68e5bb1a1cf,5304527d13695b9583a8477d3e039aa6247a52f33da0316474f26f8b64b67102,,ctls,new.profiles-api.finra.org,cloudflare,443,https://new.profiles-api.finra.org:443,https,cloudflare,application/json,GET,104.18.0.27,/,-184207068,2606:4700::6812:11b,Cloudflare Bot Management,6,False,True,,,
newissue.ct.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://newissue.ct.finra.org:443,https,cloudflare,text/html,GET,104.18.16.53,/,-1840324437,2606:4700::6812:1135,HSTS,66,False,True,,https://finra.amelia.com,https://ews.fip.finra.org/fip/?realm=ews&goto=https://newissue.ct.finra.org:443/
newissue.dr.finra.org,503 Service Temporarily Unavailable,503,162,newissue.dr.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",8b48488018fbc004b1897e3e3831d43b,d92ef9e2edfaa64362e2436e270f976b72113a506001b3f918d1b9a7162e578d,,ctls,newissue.dr.finra.org,cloudflare,443,https://newissue.dr.finra.org:443,https,cloudflare,text/html,GET,104.18.20.48,/,1862162275,2606:4700::6812:1430,Cloudflare Bot Management,7,False,True,,,
newissue.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://newissue.finra.org:443,https,cloudflare,text/html,GET,104.18.17.18,/,-1840324437,2606:4700::6812:1012,HSTS,66,False,True,,https://finra.amelia.com,https://ews.fip.finra.org/fip/?realm=ews&goto=https://newissue.finra.org:443/
newissue.qa.finra.org,Please Wait While Redirecting to Login page,200,1674,ews-qaint.fip.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=ews-qaint.fip.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews-qaint.fip.qa.finra.org,"Cloudflare, Inc.",*.ews-qaint.fip.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5fa6ccb3f2f14685de92b167e5dd5288,c6713fc47b60f9b8fadaed987311df00241139699fb4186645809db8cad0aa5b,True,ctls,ews-qaint.fip.qa.finra.org,cloudflare,443,https://newissue.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.16.99,/,-1840324437,2606:4700::6812:1163,HSTS,66,False,True,,*.duosecurity.com,https://ews-qaint.fip.qa.finra.org/fip/?realm=ews&goto=https://newissue.qa.finra.org:443/
newreportcenter.finra.org,Report,200,18172,newreportcenter.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-19T00:00:00Z,2024-01-18T23:59:59Z,"CN=newreportcenter.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",newreportcenter.finra.org,"Cloudflare, Inc.",newreportcenter.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",edb5f53673423db0f8c5b2bdacae775d,c00e1ed18f7b50f3d42ac20ae81562de9ab5bf52244709e64db7fa9587cbc79f,,ctls,newreportcenter.finra.org,cloudflare,443,https://newreportcenter.finra.org:443,https,cloudflare,text/html,GET,104.18.16.64,/,1706816788,2606:4700::6812:1140,Google Tag Manager,108,False,True,,,
newreportcenter.qa.finra.org,,526,,newreportcenter.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=newreportcenter.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",newreportcenter.qa.finra.org,"Cloudflare, Inc.",newreportcenter.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",10afe483077b7525c673aeae48b94ea2,3502d99dfb5754a54064bf09cbf24b5aba70c0728902be68f595d3ff458e921c,,ctls,newreportcenter.qa.finra.org,cloudflare,443,https://newreportcenter.qa.finra.org:443,https,cloudflare,,GET,104.18.12.200,/,-1840324437,2606:4700::6812:dc8,Cloudflare Bot Management,1,False,True,,,
nga.finra.org,404 Not Found,404,315,nga.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-21T01:21:23Z,2023-10-19T02:20:20Z,CN=nga.finra.org,nga.finra.org,,nga.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,85f228fa6e4ddb09e8f5bd3eb14d1dba,25849f634ddbd51aa3d1a5db5d2c719614a635eee6f3f5924d64b29d44346bb3,,ctls,nga.finra.org,cloudflare,443,https://nga.finra.org:443,https,cloudflare,text/html,GET,104.18.14.29,/,1706816788,2606:4700::6812:f1d,HSTS,10,False,True,,,
nma-form-int.datacollection.qa.finra.org,Non Member Application Form,200,1897,nma-form-int.datacollection.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-07T00:00:00Z,2024-03-05T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",69f9f8818a73d3c82708934e07f94b1d,d9953356c466ae1eb7433b141ee18cc8af3d2399a0532595adbff516a08d8199,,ctls,nma-form-int.datacollection.qa.finra.org,cloudflare,443,https://nma-form-int.datacollection.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.8.79,/,-1851491385,2606:4700::6812:94f,Cloudflare Bot Management,25,False,True,,,
nma-form.datacollection.qa.finra.org,Non Member Application Form,200,1897,nma-form.datacollection.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-07T00:00:00Z,2024-03-05T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b3081e97c20744468f8764659619ee1c,6d47758e3f8d560b6a0bfb7df21bc47b3302a059201dce9ff625b4429db0f1e8,,ctls,nma-form.datacollection.qa.finra.org,cloudflare,443,https://nma-form.datacollection.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.8.79,/,-1851491385,2606:4700::6812:84f,Cloudflare Bot Management,25,False,True,,,
nma.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://nma.finra.org:443,https,cloudflare,text/html,GET,104.18.8.147,/,1111311122,2606:4700::6812:893,HSTS,66,False,True,,*.finra.org,https://ews.fip.finra.org/fip/?realm=ews&goto=https://nma.finra.org:443/
nma.qa.finra.org,Please Wait While Redirecting to Login page,200,1674,ews-qaint.fip.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=ews-qaint.fip.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews-qaint.fip.qa.finra.org,"Cloudflare, Inc.",*.ews-qaint.fip.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5fa6ccb3f2f14685de92b167e5dd5288,c6713fc47b60f9b8fadaed987311df00241139699fb4186645809db8cad0aa5b,True,ctls,ews-qaint.fip.qa.finra.org,cloudflare,443,https://nma.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.4.202,/,1111311122,2606:4700::6812:5ca,HSTS,66,False,True,,https://finra.dev.amelia.com,https://ews-qaint.fip.qa.finra.org/fip/?realm=ews&goto=https://nma.qa.finra.org:443/
nmls-error.waf.finra.org,We’re sorry…,200,432,nmls-error.waf.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-19T01:25:09Z,2023-10-17T02:24:06Z,CN=nmls-error.waf.finra.org,nmls-error.waf.finra.org,,nmls-error.waf.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,ae9b7fa2e8ed12fe87b683a40b686363,1c389db550435a1d2ed3d109f8f79bd8767719602b8bae724d9cfd5847a07ec7,,ctls,nmls-error.waf.finra.org,cloudflare,443,https://nmls-error.waf.finra.org:443,https,cloudflare,text/html,GET,104.18.28.184,/,-1068994153,2606:4700::6812:1db8,Cloudflare Bot Management,12,False,True,,,
nmls-error.waf.qa.finra.org,We’re sorry…,200,432,nmls-error.waf.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-11T21:10:16Z,2023-10-09T22:09:09Z,CN=nmls-error.waf.qa.finra.org,nmls-error.waf.qa.finra.org,,nmls-error.waf.qa.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,80ba16a04ec49b326ec1a7ce442c9259,2a59fe6fc74a63497c6dcf7108130c2348e226441558b85e9b490f52aca8ee3a,,ctls,nmls-error.waf.qa.finra.org,cloudflare,443,https://nmls-error.waf.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.24.97,/,-1068994153,2606:4700::6812:1961,Cloudflare Bot Management,12,False,True,,,
notifications-api.dev-int.finra.org,Origin DNS error | notifications-api.dev-int.finra.org | Cloudflare,530,6256,notifications-api.dev-int.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-05T02:44:14Z,2023-09-03T03:43:07Z,CN=notifications-api.dev-int.finra.org,notifications-api.dev-int.finra.org,,notifications-api.dev-int.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,6652b6ddcd814c122b0891c30a6eb86e,dbce81aad52f21d6e18489c4688ef134624b4a4e76be7ba587f0208634ee7bb9,,ctls,notifications-api.dev-int.finra.org,cloudflare,443,https://notifications-api.dev-int.finra.org:443,https,cloudflare,text/html,GET,104.18.5.143,/,-1122089812,2606:4700::6812:48f,Cloudflare,92,False,True,,,
notifications-api.dev-test.finra.org,,403,42,notifications-api.dev-test.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=notifications-api.dev-test.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",notifications-api.dev-test.finra.org,"Cloudflare, Inc.",notifications-api.dev-test.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",16b034ca4dc4e79b6040d7ffaee7a315,a3c7359e2cf8008c5913e93bd55a60e1c3b4f528a50a8e2744d95cbfb9e0bd64,,ctls,notifications-api.dev-test.finra.org,cloudflare,443,https://notifications-api.dev-test.finra.org:443,https,cloudflare,application/json,GET,104.18.29.28,/,768769774,2606:4700::6812:1c1c,Cloudflare Bot Management,1,False,True,,,
notifications-api.dev.finra.org,Origin DNS error | notifications-api.dev.finra.org | Cloudflare,530,6244,notifications-api.dev.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-01T04:35:35Z,2023-08-30T05:34:31Z,CN=notifications-api.dev.finra.org,notifications-api.dev.finra.org,,notifications-api.dev.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,7dfe7c8d20a031e05593e2ef614e9079,abf446f04635b36694be691f2e01bc3b7636350e490928140e8fbfc99b272221,,ctls,notifications-api.dev.finra.org,cloudflare,443,https://notifications-api.dev.finra.org:443,https,cloudflare,text/html,GET,104.18.22.6,/,638541706,2606:4700::6812:1706,Cloudflare,92,False,True,,,
notifications-api.finra.org,,403,42,notifications-api.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-26T00:00:00Z,2023-11-26T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",notifications-api.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e0fb4133f4795be619eeca2d3a97a37e,22c52de9288c78ebd915362e0b96c286730656891c91b047d7f6f770252747eb,,ctls,notifications-api.finra.org,cloudflare,443,https://notifications-api.finra.org:443,https,cloudflare,application/json,GET,104.18.20.36,/,768769774,2606:4700::6812:1524,Cloudflare Bot Management,1,False,True,,,
notifications-api.qa-int.finra.org,,403,42,notifications-api.qa-int.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-05T05:14:20Z,2023-09-03T06:13:14Z,CN=notifications-api.qa-int.finra.org,notifications-api.qa-int.finra.org,,notifications-api.qa-int.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,8661a6bbc03e1fbcc941d7da2740c2d3,3a6305d92d284d5677a39282145b81dd3413f7fb78ae067a4496bba88b4d60ae,,ctls,notifications-api.qa-int.finra.org,cloudflare,443,https://notifications-api.qa-int.finra.org:443,https,cloudflare,application/json,GET,104.18.22.187,/,768769774,2606:4700::6812:16bb,Cloudflare Bot Management,1,False,True,,,
notifications.dev-int.finra.org,Origin DNS error | notifications.dev-int.finra.org | Cloudflare,530,6244,notifications.dev-int.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=notifications.dev-int.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",notifications.dev-int.finra.org,"Cloudflare, Inc.",notifications.dev-int.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9979b7895a095a69ea8dd9ce42379aa1,bf0de452e9f2e7d9240f9686367d68fd47d5b35a17930ade774037c1a9d17c8f,,ctls,notifications.dev-int.finra.org,cloudflare,443,https://notifications.dev-int.finra.org:443,https,cloudflare,text/html,GET,104.18.26.184,/,-827382333,2606:4700::6812:1ab8,Cloudflare,92,False,True,,,
notifications.dev.finra.org,Origin DNS error | notifications.dev.finra.org | Cloudflare,530,6232,notifications.dev.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=notifications.dev.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",notifications.dev.finra.org,"Cloudflare, Inc.",notifications.dev.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",21f5bef0ef72d37498057ae7e9bca2fe,5d31e2a49d572e34044ccd2eded040b0b2852317f5860e4d99458ea444cc6cdc,,ctls,notifications.dev.finra.org,cloudflare,443,https://notifications.dev.finra.org:443,https,cloudflare,text/html,GET,104.18.22.75,/,-1787163860,2606:4700::6812:174b,Cloudflare,92,False,True,,,
nyse.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://nyse.finra.org:443,https,cloudflare,text/html,GET,104.18.0.91,/,1111311122,2606:4700::6812:15b,HSTS,66,False,True,,https://finra.amelia.com,https://ews.fip.finra.org/fip/?realm=ews&goto=https://reg.finra.org:443/nyse
nyse.qa.finra.org,Please Wait While Redirecting to Login page,200,1674,ews-qaint.fip.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=ews-qaint.fip.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews-qaint.fip.qa.finra.org,"Cloudflare, Inc.",*.ews-qaint.fip.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5fa6ccb3f2f14685de92b167e5dd5288,c6713fc47b60f9b8fadaed987311df00241139699fb4186645809db8cad0aa5b,True,ctls,ews-qaint.fip.qa.finra.org,cloudflare,443,https://nyse.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.27.139,/,1111311122,2606:4700::6812:1b8b,HSTS,66,False,True,,*.duosecurity.com,https://ews-qaint.fip.qa.finra.org/fip/?realm=ews&goto=https://reg.qa.finra.org:443/nyse
ofac.finra.org,OFAC,200,871,ofac.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ofac.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ofac.finra.org,"Cloudflare, Inc.",ofac.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",378fac1075c7a6cdf8c8581236153210,c864b2f4dfb15796335842ed39611dd66d3694a85e30e0bb41995dec7b4fabe2,,ctls,ofac.finra.org,cloudflare,443,https://ofac.finra.org:443,https,cloudflare,text/html,GET,104.19.163.1,/,-1981625908,2606:4700::6813:a301,HSTS,20,False,True,,https://fonts.gstatic.com,
ofac.qa.finra.org,,403,16,ofac.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=ofac.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ofac.qa.finra.org,"Cloudflare, Inc.",ofac.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbd1f606c5d74ee12139ea4619e168d4,6dfa452d483310c181910273ca631a05e607272296d890d2dc05d8550793b49c,,ctls,ofac.qa.finra.org,cloudflare,443,https://ofac.qa.finra.org:443,https,cloudflare,text/plain,GET,104.18.22.222,/,1268003052,2606:4700::6812:17de,Cloudflare Bot Management,1,False,True,,,
