input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,content_type,tls_mismatched,final_url,cdn_name,cdn,csp_domains_,tls_self_signed
custportal.ual.com,403 - Forbidden: Access is denied.,403,1233,custportal.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-16T00:00:00Z,2024-04-05T23:59:59Z,"CN=custportal.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",custportal.ual.com,"United Airlines, Inc.",custportal.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,cc50bd74bf7125d0142cc5d46bbe7b07,4b506b5d4a554181b81f05398234eb0bd73f73ca243292149068c1778b56c210,ctls,custportal.ual.com,443,https://custportal.ual.com:443,https,Microsoft-IIS/10.0,GET,216.136.1.167,/,1631801191,12.169.195.167,Windows Server,30,False,,text/html,,,,,,
custportalstage.ual.com,403 - Forbidden: Access is denied.,403,1233,custportalstage.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-17T00:00:00Z,2024-03-19T23:59:59Z,"CN=custportalstage.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",custportalstage.ual.com,"United Airlines, Inc.",custportalstage.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,55b1bad3f4b9c5290b7dd9c35dfb58a9,895d73a9f219fbebb93dd40ec4cdb9e5f87aa4ae50bc3706b0ed7adc46e57a83,ctls,custportalstage.ual.com,443,https://custportalstage.ual.com:443,https,Microsoft-IIS/10.0,GET,12.169.195.166,/,1631801191,216.136.1.166,Windows Server,30,False,,text/html,,,,,,
dev.csr.united.com,United Passenger Pay,200,3071,dev.csr.united.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-05T00:00:00Z,2024-07-05T23:59:59Z,"CN=csr.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",csr.united.com,"United Airlines, Inc.",qa.csr.united.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,06475c2fceede7d7123417d8bab56ee6,3bebd51d7216e443bddd1bb26d55493299224c8da324fc695a8d5efb39cdd89c,ctls,dev.csr.united.com,443,https://dev.csr.united.com:443,https,AmazonS3,GET,18.66.147.34,/,298261084,18.66.147.102,Amazon Web Services,13,False,,text/html,,,cloudfront,True,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUkp2h1oxn_D1qsx0f36S-m_Pl-YUhv3M31g&usqp=CAU,
dev.vacations.united.com,,403,58,dev.vacations.united.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-16T00:00:00Z,2024-05-15T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",dev.vacations.united.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",31ce6d934cebf55e9d300fab8d5092fd,08ebed6061b6b4920fb661ff6a485ee31c8921ee78232b8fab704f5716cfa2e3,ctls,dev.vacations.united.com,443,https://dev.vacations.united.com:443,https,cloudflare,GET,104.18.16.8,/,-20275242,2606:4700::6812:1108,Microsoft ASP.NET,1,False,,text/html,,,cloudflare,True,,
discovery.ual.com,Discovery,200,7024,discovery.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,discovery.ual.com,443,https://discovery.ual.com:443,https,istio-envoy,GET,23.215.22.102,/,-382492124,23.215.22.102,Envoy,41,False,True,text/html,,,,,,
dmshr.ual.com,United Login,200,5049,signon.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,signon.ual.com,443,https://dmshr.ual.com:443,https,Oracle-HTTP-Server,GET,23.215.22.102,/,2028769444,23.215.22.102,Oracle HTTP Server,135,False,True,text/html,,https://signon.ual.com:443/oam/server/obrareq.cgi?encquery%3DGt4zI3zOL8ZqWItIkuWE8%2F7zf5zinG7q6fkzBgtAiijVC0ZFZz4pv1ooomAcCYer2CbkgpaEZ1QOXdq1M8mAil%2BWx8W3BmdxJzR8wzbEXHjk%2B2XWvUePc%2FCPQsD32zFGB72HkDXcHTMylYW2oGW%2FH7ePE6kJz0qbi9%2BDEY18ZYoX4yfqarG5ksU4l6iWdwsFY2Zs9iCZtApq%2B9v%2Bc2IkBlwQSlwPtCZMmwqEsVaj1IcaitnQ0ZprKUof9Uc%2B9mh0%20agentid%3Dotd-webgate%20ver%3D1%20crmethod%3D2%26cksum%3Dbf38e9f31fd5a6066d3551d16918d854f8145f65,,,/signon/pages/Error.jsp?message=expired,
drm.ual.com,,200,3121,samlsp.private.zscaler.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=samlsp.private.zscaler.com, O=Zscaler\, Inc., L=San Jose, ST=California, C=US",samlsp.private.zscaler.com,"Zscaler, Inc.",samlsp-bom5.private.zscaler.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f36e16f6c01589bda1b36374d4ac4341,4ff71a06d1cd296bc50872f2c9f159f98616f37ee05d092fa2b0a5248075cd20,ctls,samlsp.private.zscaler.com,443,https://drm.ual.com:443,https,,GET,3.121.121.155,/,-383826317,18.194.144.26,Java,26,False,,text/html,,https://samlsp.private.zscaler.com/auth/v2/login?ssotype=exporter&domain=global%2Eual%2Ecom&redrurl=https%3A%2F%2Fp%2Ezpa%2Dauth%2Enet%2FIevTunx4Bg%2Ffromsp%3Forigurl%3Dhttps%253A%252F%252Fdrm%252Eual%252Ecom%253A443%252F&ek=d6tC3BuoMyc0vJIuhX93REwbE9A435JCv3DO5C7iHgk%3D&login_hint=&version=v2,,,,
dtm.cc.cruises.united.com,,204,,dtm.cc.cruises.united.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-10T05:00:15Z,2024-05-11T05:00:14Z,"CN=dtm.cc.cruises.united.com, O=Conversant LLC, L=Westlake Village, ST=CA, C=US",dtm.cc.cruises.united.com,Conversant LLC,dtm.cc.cruises.united.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9fb5e6c7852155382d7e0deb97ac6956,8da7deffb157f3285fab8933c23236c7a804b861f13e18e7da5298cc302c52e7,ctls,dtm.cc.cruises.united.com,443,https://dtm.cc.cruises.united.com:443,https,nginx,GET,89.207.16.137,/,-1840324437,89.207.16.137,Nginx,1,False,,,,,,,,
epi.alpha.vacations.united.com,,403,58,epi.alpha.vacations.united.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-19T00:00:00Z,2023-10-18T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",epi.alpha.vacations.united.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4d2f16b812de25e8e150db33fa61c867,e920fc6f64cd6112896b5ce6af102d53b1ed955a3510995e15e70bb256d509ea,ctls,epi.alpha.vacations.united.com,443,https://epi.alpha.vacations.united.com:443,https,cloudflare,GET,104.18.17.8,/,-20275242,2606:4700::6812:1008,Microsoft ASP.NET,1,False,,text/html,,,cloudflare,True,,
epi.beta.vacations.united.com,,403,58,epi.beta.vacations.united.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-19T00:00:00Z,2023-10-18T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",epi.beta.vacations.united.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",aeba7f015d6ed98a60631e74509b57e9,8c45a4a2299bb87589320a3e41c647ec8208967a0c8b38ca9e9eb7d01e5e6b92,ctls,epi.beta.vacations.united.com,443,https://epi.beta.vacations.united.com:443,https,cloudflare,GET,104.18.17.8,/,-20275242,2606:4700::6812:1008,Microsoft ASP.NET,1,False,,text/html,,,cloudflare,True,,
epi.dev.vacations.united.com,,403,58,epi.dev.vacations.united.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-20T00:00:00Z,2023-10-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",31e2c2fa96569cc73ae81b8a6eb5f56c,e4389103ee556a5d2c7268929b594da43ab6f9d2a6321572e0c3578c70477f8a,ctls,epi.dev.vacations.united.com,443,https://epi.dev.vacations.united.com:443,https,cloudflare,GET,104.18.16.8,/,-20275242,2606:4700::6812:1108,Microsoft ASP.NET,1,False,,text/html,,,cloudflare,True,,
epi.vacations.united.com,Access Denied,403,269,vacations.united.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-16T00:00:00Z,2024-03-14T23:59:59Z,"CN=empops.ual.com, O=United Airlines Inc., L=Chicago, ST=Illinois, C=US",empops.ual.com,United Airlines Inc.,unitedairlines.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,acc0f86ce9d448f805535094c2f3a330,cf7a63e4fbf213e14e7796dbe406cfd2c94b55a094b60afb519e868cc2893b3c,ctls,vacations.united.com,443,https://epi.vacations.united.com:443,https,AkamaiGHost,GET,104.18.16.8,/,-20275242,2606:4700::6812:1108,,10,False,,text/html,,https://vacations.united.com/,cloudflare,True,,
eres.app.preprod.auth.united.com,Error,503,176,eres.app.preprod.auth.united.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-17T00:00:00Z,2024-06-07T23:59:59Z,"CN=wingtips-opreprod.ual.com, O=United Airlines Inc, L=Arlington Heights, ST=Illinois, C=US",wingtips-opreprod.ual.com,United Airlines Inc,wifiqa.united.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,06c81e81ab7a3fb80066a627526a6d50,c84b4caec82bf773bf2e89087c3bf5d44ee165f626680d4e6a13d860ea978aed,ctls,eres.app.preprod.auth.united.com,443,https://eres.app.preprod.auth.united.com:443,https,AkamaiGHost,GET,23.37.226.90,/,-1153608617,23.53.43.186,,5,False,,text/html,,,,,,
eresnew.ual.com,Invalid URL,400,207,eresnew.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-29T00:00:00Z,2024-06-28T23:59:59Z,"CN=wingtips.ual.com, O=United Airlines Inc, L=Arlington Heights, ST=Illinois, C=US",wingtips.ual.com,United Airlines Inc,www.unitedcargo.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,fa9a47a574639b0b6e37f94de9f5a7a7,f17c79084084c3b7e4eba9916db0021f616ec79028248f8d772cea494c6bf410,ctls,eresnew.ual.com,443,https://eresnew.ual.com:443,https,AkamaiGHost,GET,2.23.209.132,/,-1496185774,2a02:26f0:480:22::1726:62f8,,8,False,,text/html,,,,,,
esft.ual.com,Server Login,200,5585,esft.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-09-26T00:00:00Z,2023-10-27T23:59:59Z,"CN=esftwtc.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",esftwtc.ual.com,"United Airlines, Inc.",esftwtc.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6a213a9f03f1dd4e412f508c592bffde,709b89dece73aebcfb082256fc70a218afd30c5d82081e624b84dbe344adb429,ctls,esft.ual.com,443,https://esft.ual.com:443,https,,GET,161.215.211.42,/,868260789,161.215.211.42,HSTS,150,False,,text/html,True,https://esft.ual.com/Web/Account/Login.htm,,,,
esftdev.ual.com,Server Login,200,5470,esftdev.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-29T23:59:59Z,"CN=esftwtcdev.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",esftwtcdev.ual.com,"United Airlines, Inc.",esftwtcdev.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09ab978448ab383c27135223757980bb,16aed96917ce000e9d53d82dc2349569b5898ee7a573b198b828bd435b77e59b,ctls,esftdev.ual.com,443,https://esftdev.ual.com:443,https,,GET,161.215.218.11,/,868260789,161.215.218.11,HSTS,145,False,,text/html,True,https://esftdev.ual.com/Web/Account/Login.htm,,,,
esftstg.ual.com,Server Login,200,5451,esftstg.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-09-26T00:00:00Z,2023-10-27T23:59:59Z,"CN=esftwtcstg.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",esftwtcstg.ual.com,"United Airlines, Inc.",esftwtcstg.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,00cfecbd400fb02dc671d05aa9cf5e4a,8364b0902598f683b8ee12b6708fe363ce0e5cb5104c5d78eb8c76259cc2221b,ctls,esftstg.ual.com,443,https://esftstg.ual.com:443,https,,GET,161.215.220.82,/,868260789,161.215.220.82,HSTS,145,False,,text/html,True,https://esftstg.ual.com/Web/Account/Login.htm,,,,
esftwtc.ual.com,Server Login,200,5585,esftwtc.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-09-26T00:00:00Z,2023-10-27T23:59:59Z,"CN=esftwtc.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",esftwtc.ual.com,"United Airlines, Inc.",esftwtc.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6a213a9f03f1dd4e412f508c592bffde,709b89dece73aebcfb082256fc70a218afd30c5d82081e624b84dbe344adb429,ctls,esftwtc.ual.com,443,https://esftwtc.ual.com:443,https,,GET,161.215.211.96,/,868260789,161.215.211.96,HSTS,150,False,,text/html,,https://esftwtc.ual.com/Web/Account/Login.htm,,,,
esftwtcpci.ual.com,Server Login,200,5451,esftwtcpci.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-09-29T00:00:00Z,2023-10-30T23:59:59Z,"CN=esftwtcpci.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",esftwtcpci.ual.com,"United Airlines, Inc.",esftwtcpci.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d0a8de4aa628e9121fd0bc036ad35423,22b34cbfa9737c4e33022481983d3331e4c8ee7b6629cf7e2ba3775cf48c642c,ctls,esftwtcpci.ual.com,443,https://esftwtcpci.ual.com:443,https,,GET,161.215.209.91,/,868260789,161.215.209.91,HSTS,145,False,,text/html,,https://esftwtcpci.ual.com/Web/Account/Login.htm,,,,
esftwtcstg.ual.com,Error,503,176,esftwtcstg.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,esftwtcstg.ual.com,443,https://esftwtcstg.ual.com:443,https,AkamaiGHost,GET,23.212.202.113,/,374330725,23.212.202.113,,5,False,True,text/html,,https://esftwtcstg.ual.com/Web/Account/Login.htm,,,,
esgreport.united.com,,200,230,esgreport.united.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-06-05T17:33:11Z,2023-09-03T17:33:10Z,CN=esgreport.united.com,esgreport.united.com,,esgreport.united.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c90afc1f96410390718e0b4273426f6b,67fd214c4939a69a58501519d27a92b1f03ddecd2b5863eb23d29fdef9f5da6d,ctls,esgreport.united.com,443,https://esgreport.united.com:443,https,Apache,GET,199.119.122.39,/,2032486819,199.119.122.39,Apache,10,False,,text/html,,,,,,
etamobile.ual.com,United Login,200,5044,signon.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,signon.ual.com,443,https://etamobile.ual.com:443,https,Oracle-HTTP-Server,GET,23.53.43.136,/,520558906,23.53.43.139,Oracle HTTP Server,135,False,True,text/html,,https://signon.ual.com/oamfed/idp/samlv20?SAMLRequest=fZJdT8MgFIbv%2FRUN97SUOunIWrNoTEymJk698MYwejZJWqgcOj9%2BvazbjN54CXk%2FDs9hdv7RtckWPBpnK5KnjCRgtWuM3VTk8eGKluS8Ppmh6lrey%2FkQXu09vA2AIZkjgg%2FRd%2BEsDh34Jfit0fB4v6jIawg9yiwbVEuLfJqLkpeMl2WqYkQ6IAWFgfJUderLxcKNNcGl2nXZWJWZpveAfUwGklzGOmNVGGc8JqPZWGfTWDDanOrW0Ox8Y8KWx5dcX1bkpRQNm6wKTYuJntBT0Cs6FbmgulwVcCamoMVZlCIOcG0xKBsqwhkvKBOUlw%2BMy0kuC5EyJp5J8nRExXeoIjyLcg%2BnIoO30ik0KK3qAGXQcjm%2FWcgolb13wWnXknrPUo6FPrlyvlPhf%2B%2FuxjR0PUol2GDC55%2Fu%2F%2B3quCdS72R74vKAXGIvf7bx0r7fOba8Xaxn2e8p68Px7weovwE%3D&RelayState=H4sIAAAAAAAAAD2SzZKiMBSF34WtjUL4CbhDaWkFFLDbVqenqAABFEJQg4hT8-4TN7NJfVX3nJtbp84fAQlTobuJGN2YCOK631Bpu_Zy4U1I-GRj-ZxSTvpZKiu1yE-5UXQXncmKqSRdVTCJCzIuKBlrb9PJBDNEaHKq8bhD9TilZEJRx0owOWXtFd9a2twwt2BuSWn2wpzj1vI9joUw_SXQFjenTPj9JpR8gnXlmObokDfG4J33WNkEtepUKgnviL4r3lzBPciLcGdAJ2oe8koaNj8_k8iR25BSfxNetfMOWgMN7WC9x4vZMOojOyxXzccIpMXF3lwGr5XI5zk610ijkdKwkGSB6ptk6TuGGxT7bwuM5O5ADOZKLD2gDUj4F7gp7jufQ_CdgDItQsZy2Fefx2W6dsJ-doveG0n2u4vLNcTbP6nisx6fGDgGyF2afubPvRk5tE0wn5_1dWYormGTGgZ0fXgs1AgF0WjEU6l4DPvqUNBnu2q-y_fBupTScU_svJ-X9lJrO98L7x-ziJndAqy2GFnVg3r9_h7aFem-rApFmWqSoKMue_jgQndh7K5nsmk9noG8DRwm5vNVbOUwrh_Hr7j0ZYc14lWPSSMtkNuzIxjYx845RCKYhdrKjR-ZamzFq-22M5KczjxP6N3v8vA0LX5x_WoVqkVFNmVoAEMChjF-1WD8v2tjRNCTNiktmhOjr6JwHxGmsm5Kmgx0E74JrTDNUX3Db8KVL4QmRFDXdRHqAIgqBEg0FZzwRzdllMkoxTrfwbg0NmAmaYmSioqWaqKKUy6DMhRTI1GwDk2cQl34-w84sJmH_wIAAA.H4sIAAAAAAAAAJsnyxJTJLnZXqK5Ia3u6PHIUy0tOVab47gOvWY7MfOU8T0AiSfUfCAAAAA.3,,,/signon/pages/Error.jsp?message=expired,
ethicsandcompliancehub.ual.com,Ethics & Compliance Hub,200,159842,app.convercent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-12-05T07:10:41Z,2024-01-06T07:10:41Z,CN=*.convercent.com,*.convercent.com,,convercent.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5b94aba42c22d33c3bd17161ffee3c1c,9b2c4f55236a95f5ec1dff0cf81dd564f3df22952dec601c7f16d764037697ac,ctls,app.convercent.com,80,http://ethicsandcompliancehub.ual.com:80,http,,GET,161.215.209.23,/,-1975454736,161.215.209.23,Microsoft ASP.NET,1649,False,True,text/html,,https://app.convercent.com/en-us/LandingPage/890efed9-286b-eb11-a97a-000d3ab9f296,,,,
fly.united.com,,403,42,fly.united.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-08-31T00:00:00Z,2023-10-01T23:59:59Z,"CN=fly.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",fly.united.com,"United Airlines, Inc.",fly.united.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9786f01542252a868b801f343775ee80,5e6a9cd6b8914f8f4897d8fbeca673931680c37f355cd1432886d96e92732d01,ctls,fly.united.com,443,https://fly.united.com:443,https,,GET,52.222.236.120,/,870119640,52.222.236.37,Amazon Web Services,1,False,,application/json,,,cloudfront,True,,
ft-assets.united.com,,404,11,ft-assets.united.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-16T00:00:00Z,2024-03-14T23:59:59Z,"CN=empops.ual.com, O=United Airlines Inc., L=Chicago, ST=Illinois, C=US",empops.ual.com,United Airlines Inc.,unitedairlines.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,acc0f86ce9d448f805535094c2f3a330,cf7a63e4fbf213e14e7796dbe406cfd2c94b55a094b60afb519e868cc2893b3c,ctls,ft-assets.united.com,443,https://ft-assets.united.com:443,https,AkamaiNetStorage,GET,23.212.202.175,/,1864250944,23.212.202.175,,2,False,,,,,,,,
ft-dr.ual.com,Microsoft Azure Web App - Error 404,404,2667,ft-dr.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,ft-dr.ual.com,443,https://ft-dr.ual.com:443,https,,GET,23.36.233.16,/,387302845,23.36.233.16,,87,False,True,text/html,,,,,,
ft-prod.ual.com,Sitecore,200,1042,ft-prod.ual.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-01T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.ual.com, O=United Airlines Inc, L=Chicago, ST=Illinois, C=US",*.ual.com,United Airlines Inc,ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,10ea5833c08b719a595cd6d97fef8db0,c6c1528843840448c868ef0171a5167684469b0b635594b3b93ca5b71ff27abc,ctls,ft-prod.ual.com,443,https://ft-prod.ual.com:443,https,,GET,23.212.202.113,/,-1103538105,23.212.202.113,Microsoft ASP.NET,26,False,True,text/html,,https://ft-prod.ual.com/identity/login/ual/saml2FT?returnUrl=%2f,,,,
gidssvcapi-qa.united.com,,500,253,gidssvcapi-qa.united.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-17T00:00:00Z,2024-06-07T23:59:59Z,"CN=wingtips-opreprod.ual.com, O=United Airlines Inc, L=Arlington Heights, ST=Illinois, C=US",wingtips-opreprod.ual.com,United Airlines Inc,wifiqa.united.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,06c81e81ab7a3fb80066a627526a6d50,c84b4caec82bf773bf2e89087c3bf5d44ee165f626680d4e6a13d860ea978aed,ctls,gidssvcapi-qa.united.com,443,https://gidssvcapi-qa.united.com:443,https,,GET,2.23.209.132,/,-893295224,2.23.209.165,IBM DataPower,2,False,,text/xml,,,,,,
