input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn_name,webserver,cdn,tls_wildcard_certificate,csp_domains_,tls_mismatched,tls_expired
dealdata-oss-dev.cbre.com,Test,200,231,dealdata-oss-dev.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=dealdata-oss-dev.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",dealdata-oss-dev.cbre.com,CBRE Group Inc.,www.dealdata-oss-uat.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,86432bfbcf5b536346b17ad096c75056,8c43562529437ebeb59471aa9d79c67c55e16d27e5434be7fee3c82a25f42469,ctls,dealdata-oss-dev.cbre.com,443,https://dealdata-oss-dev.cbre.com:443,https,text/html,GET,45.223.167.4,/,1906794756,,45.223.167.4,Imperva,4,False,incapsula,,True,,,,
dealdata-oss-dev2.cbre.com,404 Not Found,404,279,dealdata-oss-dev2.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-23T21:45:26Z,2023-12-20T21:45:26Z,CN=imperva.com,imperva.com,,staging.pipbuilder.cbrehotels.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,baabf0e17f82a7c94915449d8f699d0d,e19fc5f74c134a8a1e641e40ca959a22ab4d21f5dc4691bf5ed2abf69f0512c3,ctls,dealdata-oss-dev2.cbre.com,443,https://dealdata-oss-dev2.cbre.com:443,https,text/html,GET,45.223.167.4,/,-1106041732,,45.223.167.4,Imperva,8,False,incapsula,,True,,,,
dealdata-oss-sit.cbre.com,Test,200,231,dealdata-oss-sit.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=dealdata-oss-dev.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",dealdata-oss-dev.cbre.com,CBRE Group Inc.,www.dealdata-oss-uat.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,86432bfbcf5b536346b17ad096c75056,8c43562529437ebeb59471aa9d79c67c55e16d27e5434be7fee3c82a25f42469,ctls,dealdata-oss-sit.cbre.com,443,https://dealdata-oss-sit.cbre.com:443,https,text/html,GET,45.223.167.4,/,-1805122870,,45.223.167.4,Imperva,4,False,incapsula,,True,,,,
dealdata-oss-sit2.cbre.com,404 Not Found,404,280,dealdata-oss-sit2.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-23T21:45:26Z,2023-12-20T21:45:26Z,CN=imperva.com,imperva.com,,staging.pipbuilder.cbrehotels.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,baabf0e17f82a7c94915449d8f699d0d,e19fc5f74c134a8a1e641e40ca959a22ab4d21f5dc4691bf5ed2abf69f0512c3,ctls,dealdata-oss-sit2.cbre.com,443,https://dealdata-oss-sit2.cbre.com:443,https,text/html,GET,45.223.167.4,/,-1133244290,,45.223.167.4,Imperva,8,False,incapsula,,True,,,,
dealdata-oss-uat.cbre.com,Test,200,231,dealdata-oss-uat.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=dealdata-oss-dev.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",dealdata-oss-dev.cbre.com,CBRE Group Inc.,www.dealdata-oss-uat.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,86432bfbcf5b536346b17ad096c75056,8c43562529437ebeb59471aa9d79c67c55e16d27e5434be7fee3c82a25f42469,ctls,dealdata-oss-uat.cbre.com,443,https://dealdata-oss-uat.cbre.com:443,https,text/html,GET,45.223.167.4,/,1101161552,,45.223.167.4,Imperva,4,False,incapsula,,True,,,,
dealdata-oss-uat2.cbre.com,404 Not Found,404,280,dealdata-oss-uat2.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-23T21:45:26Z,2023-12-20T21:45:26Z,CN=imperva.com,imperva.com,,staging.pipbuilder.cbrehotels.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,baabf0e17f82a7c94915449d8f699d0d,e19fc5f74c134a8a1e641e40ca959a22ab4d21f5dc4691bf5ed2abf69f0512c3,ctls,dealdata-oss-uat2.cbre.com,443,https://dealdata-oss-uat2.cbre.com:443,https,text/html,GET,45.223.167.4,/,1418541010,,45.223.167.4,Imperva,8,False,incapsula,,True,,,,
dealdata-oss.cbre.com,Test,200,232,dealdata-oss.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-30T00:00:00Z,2024-05-29T23:59:59Z,"CN=dealdata-oss.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",dealdata-oss.cbre.com,CBRE Group Inc.,www.dealdata-oss.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1b0d4dbd927c9b9da45ba07420bc0196,f043d3e5276aa11c1d84e206cd4cd12294ed25f95e12c9ba80d6f11918167b43,ctls,dealdata-oss.cbre.com,443,https://dealdata-oss.cbre.com:443,https,text/html,GET,45.223.59.188,/,-493141900,,45.223.59.188,Imperva,4,False,incapsula,,True,,,,
dealdata-oss2.cbre.com,404 Not Found,404,280,dealdata-oss2.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-23T21:45:26Z,2023-12-20T21:45:26Z,CN=imperva.com,imperva.com,,staging.pipbuilder.cbrehotels.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,baabf0e17f82a7c94915449d8f699d0d,e19fc5f74c134a8a1e641e40ca959a22ab4d21f5dc4691bf5ed2abf69f0512c3,ctls,dealdata-oss2.cbre.com,443,https://dealdata-oss2.cbre.com:443,https,text/html,GET,45.223.167.4,/,344387650,,45.223.167.4,Imperva,8,False,incapsula,,True,,,,
dealdata-report.cbre.com,,200,8,dealdata-report.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=dealdata-report.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",dealdata-report.cbre.com,CBRE Group Inc.,www.dealdata-report.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,7d6c0b670eff686a3616ce18455e468a,366449279a79ee8e2e65267b70ee8d5f8bc48786ef7206cd5449b4a3a6e9365f,ctls,dealdata-report.cbre.com,443,https://dealdata-report.cbre.com:443,https,text/plain,GET,20.89.25.207,/,-738705486,,20.89.25.207,Microsoft ASP.NET,1,False,,Kestrel,,,,,
dealdata-tohon.cbre.com,,200,8,dealdata-tohon.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=dealdata-tohon.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",dealdata-tohon.cbre.com,CBRE Group Inc.,www.dealdata-tohon.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,21dddf7d83b052630a4f9cdb25af9386,be87a986090e507f0f2976426e6e81a468b1f86d3f2939cf59100d4f188d0232,ctls,dealdata-tohon.cbre.com,443,https://dealdata-tohon.cbre.com:443,https,text/html,GET,20.89.25.207,/,-909858089,,20.89.25.207,HSTS,1,False,,WSGIServer/0.2 CPython/3.9.16,,,,,
dealdata-uat.cbre.com,DealData,200,8964,dealdata-uat.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=dealdata-uat.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",dealdata-uat.cbre.com,CBRE Group Inc.,www.dealdata-uat.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,5ff3d05f11fa996b60da84d31657a8e4,97bb5b1f71fa2c846b21f8435fb9f24d0cf03abfa42e50815b20cb2e49f0419c,ctls,dealdata-uat.cbre.com,443,https://dealdata-uat.cbre.com:443,https,text/html,GET,20.48.82.18,/,1362413996,,20.48.82.18,Node.js,111,False,azure,,True,,https://dealdata-jyusetsu.cbre.com,,
dealdata.cbre.com,DealData,200,8964,dealdata.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=dealdata.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",dealdata.cbre.com,CBRE Group Inc.,www.dealdata.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,62c8c811d45da665181dcb773676a5dd,544e2bc02af1e39908680abb138d631e4ebfe642fb86105e3b4be00320f8bb01,ctls,dealdata.cbre.com,443,https://dealdata.cbre.com:443,https,text/html,GET,20.89.25.207,/,1362413996,,20.89.25.207,Node.js,111,False,,,,,https://cbre-dealdata-tohon-dev.azurewebsites.net,,
dealdatajyusetsu-uat.cbre.com,,401,13,dealdatajyusetsu-uat.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-21T00:00:00Z,2023-12-21T23:59:59Z,"CN=dealdatajyusetsu-uat.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",dealdatajyusetsu-uat.cbre.com,CBRE Group Inc.,www.dealdatajyusetsu-uat.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,54da676efb7a0eb26381b7c8e7f13dde,2b7f3e8325cbc7af65ae7b6add5f0c3221acff92c0d3ebfd95cc93b222f2cd64,ctls,dealdatajyusetsu-uat.cbre.com,443,https://dealdatajyusetsu-uat.cbre.com:443,https,text/plain,GET,20.48.82.18,/,-1840324437,,20.48.82.18,Microsoft ASP.NET,1,False,azure,Kestrel,True,,,,
dealdatareport-uat.cbre.com,,200,8,dealdatareport-uat.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=dealdatareport-uat.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",dealdatareport-uat.cbre.com,CBRE Group Inc.,www.dealdatareport-uat.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,cd6f5127ae99aabadd959d348a3b99dd,b68e8a2a6df9ac6e5843bc1cb2ca81460e60d25a0b50ed61a9c60fad1b18bb71,ctls,dealdatareport-uat.cbre.com,443,https://dealdatareport-uat.cbre.com:443,https,text/plain,GET,20.48.82.18,/,-738705486,,20.48.82.18,Microsoft ASP.NET,1,False,azure,Kestrel,True,,,,
dealdatatohon-uat.cbre.com,,200,8,dealdatatohon-uat.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=dealdatatohon-uat.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",dealdatatohon-uat.cbre.com,CBRE Group Inc.,www.dealdatatohon-uat.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,237962e3bac3d54316719b0b127f3205,7b73db0cb457bda7ba97ed8763a63a9cfd5bb7e9ba23c2545efa0ebe0d5b97f3,ctls,dealdatatohon-uat.cbre.com,443,https://dealdatatohon-uat.cbre.com:443,https,text/html,GET,20.48.82.18,/,-909858089,,20.48.82.18,HSTS,1,False,azure,WSGIServer/0.2 CPython/3.9.16,True,,,,
dealiq.cbre.com,Deal IQ,200,3252,dealiq.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-23T18:23:14Z,2023-12-20T18:23:14Z,CN=imperva.com,imperva.com,,dev.autobuild.cbre.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,147f35c0cac57c9188b0a37bcdf14731,40fea90a1d03363a4ae581d2341dab9c843101360197fdf7eab42db1aa0df3e9,ctls,dealiq.cbre.com,443,https://dealiq.cbre.com:443,https,text/html,GET,45.223.164.5,/,721377224,,2a02:e980:175::5,Imperva,7,False,incapsula,AmazonS3,True,True,,,
debug-webconf-betatemp-exchangedns.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://debug-webconf-betatemp-exchangedns.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
debugbucketexampledockerintra.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://debugbucketexampledockerintra.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
debugpreferences-jenkins-apioceania.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://debugpreferences-jenkins-apioceania.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
deepmind.locator.cbre.com,401 Unauthorized,401,503,deepmind.locator.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=deepmind.locator.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",deepmind.locator.cbre.com,CBRE Group Inc.,www.deepmind.locator.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a7a1fc2a69ac671a170ac59c27be40b6,fdaf2d6ff015edd2683c5e5d560e4c0e9b0a7d9eac0ef0059b709fd16dd71d61,ctls,deepmind.locator.cbre.com,443,https://deepmind.locator.cbre.com:443,https,text/html,GET,185.181.124.198,/,46228648,,185.181.124.198,HSTS,15,False,,Apache,,,,,
demo-sslvpn-m.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://demo-sslvpn-m.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
demo.gopulse.cbre.com,Service unavailable,502,1379,demo.gopulse.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-02T07:48:39Z,2024-05-27T07:48:39Z,"CN=*.azureedge.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azureedge.net,Microsoft Corporation,*.streaming.mediaservices.windows.net,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,73a637adc0c7e9657ab9ce001a0dc7bc,0dcd3a9bd4bcbb2ef37e9ed2474b1b9761a41f5d4ceb466c4952e04f2751f570,ctls,demo.gopulse.cbre.com,443,https://demo.gopulse.cbre.com:443,https,text/html,GET,13.107.246.45,/,-1111039167,,13.107.213.45,Azure Front Door,55,False,,,,True,,True,
demo.locator.cbre.com,401 Unauthorized,401,503,demo.locator.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-08T00:00:00Z,2023-11-08T23:59:59Z,"CN=demo.locator.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",demo.locator.cbre.com,CBRE Group Inc.,www.demo.locator.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3f1d3dd6958302f6bc0e9c2151b49c2e,9382aa7d7290244128cc573c5b5f312fbc41d6c46a3b0999ee36e5e13029a5de,ctls,demo.locator.cbre.com,443,https://demo.locator.cbre.com:443,https,text/html,GET,185.181.124.198,/,46228648,,185.181.124.198,HSTS,15,False,,Apache,,,,,
dems.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://dems.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
den1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://den1.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
den4.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://den4.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
deploy-fms1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://deploy-fms1.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
depositary-cbreglobalinvestors.glb.cbre.com,,200,1496,,,,,,,,,,,,,,,,,,,443,https://depositary-cbreglobalinvestors.glb.cbre.com:443,https,text/html,GET,208.68.247.27,/,-1899055837,http://support.cbre.com/CBRENoAccess/,208.68.247.27,Amazon Web Services,26,False,,AmazonS3,,,,,
dev-aceweb.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://dev-aceweb.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
dev-cmms-auth.serviceinsight.cbre.com,,404,,dev-cmms-auth.serviceinsight.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-23T21:45:26Z,2023-12-20T21:45:26Z,CN=imperva.com,imperva.com,,staging.pipbuilder.cbrehotels.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,baabf0e17f82a7c94915449d8f699d0d,e19fc5f74c134a8a1e641e40ca959a22ab4d21f5dc4691bf5ed2abf69f0512c3,ctls,dev-cmms-auth.serviceinsight.cbre.com,443,https://dev-cmms-auth.serviceinsight.cbre.com:443,https,,GET,45.223.167.4,/,-1840324437,,45.223.167.4,Microsoft ASP.NET,1,False,incapsula,,True,,,,
dev-cmms.serviceinsight.cbre.com,CBRE:: Service Insight,200,8004,dev-cmms.serviceinsight.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-23T21:45:26Z,2023-12-20T21:45:26Z,CN=imperva.com,imperva.com,,staging.pipbuilder.cbrehotels.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,baabf0e17f82a7c94915449d8f699d0d,e19fc5f74c134a8a1e641e40ca959a22ab4d21f5dc4691bf5ed2abf69f0512c3,ctls,dev-cmms.serviceinsight.cbre.com,443,https://dev-cmms.serviceinsight.cbre.com:443,https,text/html,GET,45.223.167.4,/,2136458186,,45.223.167.4,Imperva,52,False,incapsula,,True,,,,
dev-import-review.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://dev-import-review.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
dev-lightbox.cbre.com,,403,23,dev-lightbox.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-23T21:45:26Z,2023-12-20T21:45:26Z,CN=imperva.com,imperva.com,,staging.pipbuilder.cbrehotels.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,baabf0e17f82a7c94915449d8f699d0d,e19fc5f74c134a8a1e641e40ca959a22ab4d21f5dc4691bf5ed2abf69f0512c3,ctls,dev-lightbox.cbre.com,443,https://dev-lightbox.cbre.com:443,https,application/json,GET,45.223.167.4,/,968070783,,45.223.167.4,Imperva,1,False,incapsula,,True,,,,
dev-pam.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://dev-pam.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
dev-workplace.cbre.com,Spacer by CBRE,200,1925,dev-workplace.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-27T00:13:45Z,2023-12-24T00:13:45Z,CN=imperva.com,imperva.com,,plans.cbre.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,086d18ff09e48cf8f8a5dd869f5afa59,c345e69e8da0c95e9c9ffc5507657518459f269af4506dad11fea9773abb9638,ctls,dev-workplace.cbre.com,443,https://dev-workplace.cbre.com:443,https,text/html,GET,45.223.164.170,/,-2047663343,,45.223.164.170,Node.js,8,False,incapsula,,True,,https://www.youtube.com/embed/UFEcTJr4QyA,,
dev.api.builder.cbre.com,,500,780,dev.api.builder.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-23T00:00:00Z,2023-12-23T23:59:59Z,CN=dev.api.builder.cbre.com,dev.api.builder.cbre.com,,dev.api.builder.cbre.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a44c3bfe605df5aaba7b369da9abe667,46714686c200e7578986869918279214be33a916f2defac91bb7d0000ae97b77,ctls,dev.api.builder.cbre.com,443,https://dev.api.builder.cbre.com:443,https,application/json,GET,20.118.56.4,/,-1586197265,,20.118.56.4,Windows Server,14,False,,Microsoft-IIS/10.0,,,,,
dev.api.locator.cbre.com,,500,780,dev.api.locator.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-06T00:00:00Z,2023-11-06T23:59:59Z,CN=dev.api.locator.cbre.com,dev.api.locator.cbre.com,,dev.api.locator.cbre.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",f0b4c808ed9bd475d25cd41880b98512,7eb52c3fd68f8adb72e636635152a69e24f8be91133b21971316de05c6ea5fa3,ctls,dev.api.locator.cbre.com,443,https://dev.api.locator.cbre.com:443,https,application/json,GET,20.118.56.4,/,-1586197265,,20.118.56.4,Windows Server,14,False,,Microsoft-IIS/10.0,,,,,
dev.autobuild.cbre.com,Autobuild,200,846,dev.autobuild.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-06T00:00:00Z,2023-11-06T23:59:59Z,CN=dev.autobuild.cbre.com,dev.autobuild.cbre.com,,dev.autobuild.cbre.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",74e0c74391b3c806c23babd1a1f2bbad,24f90afd4831bada6c6684f671c5c2d75baa8e37aa10e228dc54d46602284e85,ctls,dev.autobuild.cbre.com,443,https://dev.autobuild.cbre.com:443,https,text/html,GET,20.118.56.4,/,-1851491385,,20.118.56.4,Windows Server,16,False,,Microsoft-IIS/10.0,,,,,
dev.avm.cbre.com,AVM,200,4050,dev.avm.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-27T00:13:45Z,2023-12-24T00:13:45Z,CN=imperva.com,imperva.com,,plans.cbre.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,086d18ff09e48cf8f8a5dd869f5afa59,c345e69e8da0c95e9c9ffc5507657518459f269af4506dad11fea9773abb9638,ctls,dev.avm.cbre.com,443,https://dev.avm.cbre.com:443,https,text/html,GET,45.223.164.170,/,-1255347784,,45.223.164.170,Imperva,34,False,incapsula,AmazonS3,True,,,,
dev.benchmarker.cbre.com,Benchmarker,200,6340,dev.benchmarker.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-13T00:00:00Z,2023-12-13T23:59:59Z,CN=dev.benchmarker.cbre.com,dev.benchmarker.cbre.com,,dev.benchmarker.cbre.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",1946d3c916bcc049395d9ef1341acd2f,3a3388e6bd64d5acae06ff943ee65947f041ac3b63ca95723686294adee3d9f2,ctls,dev.benchmarker.cbre.com,443,https://dev.benchmarker.cbre.com:443,https,text/html,GET,20.118.56.4,/,1823383072,,20.118.56.4,Windows Server,17,False,,Microsoft-IIS/10.0,,,,,
dev.brokerhub.cbre.com,Brokerhub Bulk Uploader,200,1062,dev.brokerhub.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T00:00:00Z,2024-06-18T23:59:59Z,"CN=dev.brokerhub.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",dev.brokerhub.cbre.com,CBRE Group Inc.,uat.brokerhub.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,567c9224561b35c8a46838c5e4888263,53ad9138c90b0cd031415abb98395572640599556ab2170706af95d684f12fb7,ctls,dev.brokerhub.cbre.com,443,https://dev.brokerhub.cbre.com:443,https,text/html,GET,18.66.147.27,/,222283823,,2600:9000:225e:3c00:a:23c5:3c40:93a1,Amazon Web Services,43,False,cloudfront,AmazonS3,True,,,,
