new,host,a,soa,status_code,ns,cdn,cdn-name,cname,txt,mx,aaaa,caa,has_internal_ips,internal_ips
[x],quote.nextiva.com,45.60.124.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,gqm62ig.x.incapdns.net,,,,,,
[x],recorder.nextiva.com,45.60.124.195,,NOERROR,,True,incapsula,gsui9qh.sitelockcdn.net,,,,,,
[x],recorder2.nextiva.com,45.60.1.68,,NOERROR,,True,incapsula,kiwltl3.sitelockcdn.net,,,,,,
[x],recorder3.nextiva.com,45.60.0.68,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,baun7mk.x.incapdns.net,,,,,,
[x],recorder4.nextiva.com,45.60.124.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,u5sqjvm.x.incapdns.net,,,,,,
[x],recorderhc.nextiva.com,45.60.124.195,,NOERROR,,True,incapsula,qwdcro5.sitelockcdn.net,,,,,,
[x],remotesupport.nextiva.com,35.199.36.91,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,,,
[x],reseller.nextiva.com,45.60.124.195,,NOERROR,,True,incapsula,e8lra.sitelockcdn.net,,,,,,
[x],rise.nextiva.com,45.60.124.195,"ns1.x.incapdns.net, hostmaster.incapsula.com",NOERROR,,True,incapsula,wxbu2lt.x.incapdns.net,,,,,,
[x],rocket.nextiva.com,54.175.213.41,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,ec2-54-175-213-41.compute-1.amazonaws.com,,,,,,
[x],route.nextos.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,xrbc7u5.x.incapdns.net,globalsign-domain-verification=61c3244e971bd6c2e56e21f314d9eb10,,,,,
[x],ruslan.nextos.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,xrbc7u5.x.incapdns.net,globalsign-domain-verification=61c3244e971bd6c2e56e21f314d9eb10,,,,,
[x],s02.nextiva.com,69.160.36.46,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sales.nextiva.com,45.60.1.68,,NOERROR,,True,incapsula,7tzjjcy.sitelockcdn.net,,,,,,
[x],salestracker.nextiva.com,208.73.147.211,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sandbox1.lab.nextiva.com,208.89.108.59,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sandbox2.lab.nextiva.com,208.89.108.131,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1269.awsdns-30.org, ns-1903.awsdns-45.co.uk, ns-485.awsdns-60.com, ns-546.awsdns-04.net",,,,,,,,,
[x],sendgrid.nextiva.com,"167.89.118.52, 167.89.123.124, 167.89.123.54, 167.89.118.83","ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,"ns15.dnsmadeeasy.com, ns11.dnsmadeeasy.com, ns13.dnsmadeeasy.com, ns14.dnsmadeeasy.com, ns10.dnsmadeeasy.com, ns12.dnsmadeeasy.com",,,sendgrid.net,"mailru-verification: 2e3995fa8a7d00e0, v=spf1 ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4:50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ip4:149.72.0.0/16 ip4:159.183.0.0/16 include:ab.sendgrid.net ~all, p8bnb2lp424dkl3c4io1aemiei, google-site-verification=1UEf8ey-RibUjY6gnpqIZFjWNqMknmeyeHz1zTmj0DE","mx.sendgrid.net, mx2.sendgrid.net",,"amazonaws.com, godaddy.com",,
[x],sercwest.nextos.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,xrbc7u5.x.incapdns.net,globalsign-domain-verification=61c3244e971bd6c2e56e21f314d9eb10,,,,,
[x],server-befc851d-635a-4.nextos.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,xrbc7u5.x.incapdns.net,globalsign-domain-verification=61c3244e971bd6c2e56e21f314d9eb10,,,,,
[x],services.nextiva.com,192.168.103.202,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,True,192.168.103.202
[x],sip.nextiva.com,208.73.144.90,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sip.nextos.com,52.112.192.139,"admin.nsatc.net, dns.level3.net",NOERROR,,,,sipdir.online.lync.com,,,2603:1027:0:48::20,,,
[x],site1.voicemail.nextiva.com,208.73.148.254,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],site4.voicemail.nextiva.com,208.73.145.254,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sms.nextiva.com,45.60.1.68,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,opdlt3b.x.incapdns.net,,,,,,
[x],speedtest.nextiva.com,35.223.113.61,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,,,
[x],sso.nextiva.com,"75.2.114.79, 99.83.239.254","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"nxt.customdomains.okta.com, ok1-custom-crtrs.okta.com, ok1-custom-crtrs.oktaedge.okta.com, a2e40bf056f673113.awsglobalaccelerator.com",,,,,,
[x],staging.nextiva.com,35.223.113.61,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,,,
[x],static.be.nextiva.com,45.60.124.195,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,,True,incapsula,uxq8uyd.impervadns.net,,,,,,
[x],status.nextiva.com,52.215.192.133,"ns-1711.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,n87qfpnmswc2.stspg-customer.com,,,,"letsencrypt.org, globalsign.com;",,
[x],support.nextiva.com,45.60.124.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,wxbu2lt.x.incapdns.net,,,,,,
[x],supportwiki.nextiva.com,45.60.124.195,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,,True,incapsula,nyxu9wn.impervadns.net,,,,,,
[x],swm.nextos.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,xrbc7u5.x.incapdns.net,globalsign-domain-verification=61c3244e971bd6c2e56e21f314d9eb10,,,,,
[x],teamsi.nextos.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,xrbc7u5.x.incapdns.net,globalsign-domain-verification=61c3244e971bd6c2e56e21f314d9eb10,,,,,
[x],tpx.nhc.nextiva.com,"208.73.148.129, 208.89.108.138","ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],trunking.nextiva.com,45.60.1.68,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,u7emwl4.x.incapdns.net,,,,,,
[x],trunkingportal.nextiva.com,45.60.122.195,,NOERROR,,True,incapsula,vcb3p.sitelockcdn.net,,,,,,
[x],ucp.nextiva.com,"208.73.148.128, 208.73.148.125, 208.73.148.126, 208.73.148.127","ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],university.nextiva.com,"18.208.39.163, 100.24.157.224","ns-572.awsdns-07.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"nextiva.docebosaas.com, us-c.docebopaas.com",,,,,,
[x],uts.nextos.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,xrbc7u5.x.incapdns.net,globalsign-domain-verification=61c3244e971bd6c2e56e21f314d9eb10,,,,,
[x],vfax.nextiva.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,kea4fdp.x.incapdns.net,,,,,,
[x],vfb.nextiva.com,208.73.150.212,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],voicemail.nextiva.com,208.73.148.254,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,v=spf1 ip4:208.73.148.254,,,,,
[x],voiptest.nextiva.com,45.60.1.68,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,ahe9k75.x.incapdns.net,,,,,,
[x],webhooks.nextiva.com,45.60.124.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,ao5lwah.x.incapdns.net,,,,,,
[x],webhooks.nextos.com,45.60.124.195,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,,True,incapsula,uthacp7.impervadns.net,,,,,,
[x],wellnessinmotion.nextos.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,xrbc7u5.x.incapdns.net,globalsign-domain-verification=61c3244e971bd6c2e56e21f314d9eb10,,,,,
[x],wetainc.nextos.com,45.60.122.195,"ns-1037.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,,True,incapsula,,,mx.sendgrid.net,,,,
[x],workforcesolutionsctx.nextos.com,45.60.122.195,"ns-1037.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,,True,incapsula,,,mx.sendgrid.net,,,,
[x],wrs.east.nextiva.com,"208.73.149.52, 208.73.145.52","ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ww.nextos.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,xrbc7u5.x.incapdns.net,globalsign-domain-verification=61c3244e971bd6c2e56e21f314d9eb10,,,,,
[x],www.nextiva.com,45.60.124.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,wxbu2lt.x.incapdns.net,,,,,,
[x],www.nextos.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,xrbc7u5.x.incapdns.net,globalsign-domain-verification=61c3244e971bd6c2e56e21f314d9eb10,,,,,
[x],www6-shopamerica.nextos.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,xrbc7u5.x.incapdns.net,globalsign-domain-verification=61c3244e971bd6c2e56e21f314d9eb10,,,,,
[x],x.nextos.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,xrbc7u5.x.incapdns.net,globalsign-domain-verification=61c3244e971bd6c2e56e21f314d9eb10,,,,,
[x],xsi161.nextiva.com,208.73.148.132,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],xsi171.nextiva.com,208.73.148.133,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],xsi191.nextiva.com,208.73.148.135,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],zofinancial.nextos.com,45.60.122.195,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,True,incapsula,xrbc7u5.x.incapdns.net,globalsign-domain-verification=61c3244e971bd6c2e56e21f314d9eb10,,,,,
,jabber.nextiva.com,146.148.102.118,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,,,
