input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,csp_domains_,webserver,tls_expired,final_url,cdn_name,cdn
epg.my.salesforce.com,Login | Salesforce,200,9692,epg.my.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-18T23:59:59Z,"CN=deu3.sfdc-yzvdd4.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",deu3.sfdc-yzvdd4.salesforce.com,"salesforce.com, inc.",*.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,112a4d4a6241e3c67172298e358eef7e,cf86e05e501a9a2dc00db61cc393c17fdba8022141ae932729225fa68334c0aa,True,ctls,epg.my.salesforce.com,443,https://epg.my.salesforce.com:443,https,text/html,GET,52.28.3.100,/,1433417005,3.77.4.144,HSTS,24,False,,,,,,,
epi.my.salesforce.com,Login | Salesforce,200,8554,epi.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-07T00:00:00Z,2024-06-05T23:59:59Z,"CN=fra.edge.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",fra.edge.my.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f4ea59c6a234a210821ec8d42409128e,1782dad175e39916856871b541adbd6465f663b9228d0a1df0220435abddb9c9,True,ctls,epi.my.salesforce.com,443,https://epi.my.salesforce.com:443,https,text/html,GET,85.222.140.6,/,1433417005,85.222.140.11,HSTS,24,False,,,sfdcedge,,,,
epic.my.salesforce.com,Login | Salesforce,200,8891,epic.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na137.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na137.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,013381e564e5cc697c8d51a85d7506b5,f6487b8616f02beacb906b0a85680f56bed028cd8a7354bf3482a079ae157cc4,True,ctls,epic.my.salesforce.com,443,https://epic.my.salesforce.com:443,https,text/html,GET,13.110.57.58,/,1433417005,13.109.190.58,HSTS,24,False,,,,,,,
epoch.my.salesforce.com,Login | Salesforce,200,8647,epoch.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap12.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap12.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,02ff876d6bdd4faaa77fc5bdb08a3d5f,15a82d513f7abfca3a887cc20ca5578dea8fce4ac4e9a1d3a5c98b9407bb072c,True,ctls,epoch.my.salesforce.com,443,https://epoch.my.salesforce.com:443,https,text/html,GET,101.53.168.51,/,1433417005,101.53.171.51,HSTS,24,False,,,,,,,
epp.my.salesforce.com,Login | Salesforce,200,8573,epp.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na116.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na116.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,540227289c4ded02fc7ea72bc06bb508,176756c67870f25c08b75ad089342417c6680e6217de08d7fe2a8ecd13e66e1f,True,ctls,epp.my.salesforce.com,443,https://epp.my.salesforce.com:443,https,text/html,GET,13.110.38.65,/,1433417005,13.110.91.193,HSTS,24,False,,,,,,,
epro.my.salesforce.com,Login | Salesforce,200,9795,epro.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na163.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na163.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,82401e40fb94a6d06dacae5361f30b21,8cf181296c93b8d9abedc612a1597347a8c24c309a9db09712c1003b6676e5d9,True,ctls,epro.my.salesforce.com,443,https://epro.my.salesforce.com:443,https,text/html,GET,13.110.43.190,/,1433417005,13.110.70.190,HSTS,24,False,,,,,,,
eps-demo.my.salesforce.com,Login | Salesforce,200,8569,eps-demo.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na132.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na132.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e40a1500060ef4c435be8af1c695a3e6,5b3a057880e97923a64b44c2a000fb9253738edeb874816882c93b1c6793e421,True,ctls,eps-demo.my.salesforce.com,443,https://eps-demo.my.salesforce.com:443,https,text/html,GET,13.110.88.153,/,1433417005,13.110.92.153,HSTS,24,False,,,,,,,
epsilon.my.salesforce.com,Login | Salesforce,200,8745,epsilon.my.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-18T23:59:59Z,"CN=sgp1.sfdc-hvhps.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",sgp1.sfdc-hvhps.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8adab91d77554cb36bc229a53b67d1be,57fbb1bf72ea21d2e01e643a5cfa7eb46f6e000e44e12a78bee9b195c0316c3d,True,ctls,epsilon.my.salesforce.com,443,https://epsilon.my.salesforce.com:443,https,text/html,GET,18.140.92.2,/,1433417005,54.254.82.100,HSTS,24,False,,,,,,,
equality.salesforce.com,Salesforce - Sign In,200,24736,salesforce.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-22T00:00:00Z,2024-04-12T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.",okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,acc0524426e03bda5ac8c153b81141e6,f175750cb39a3759a6c589307b799ceac53db8e46eab6e9a30490fce3aa77149,True,ctls,salesforce.okta.com,443,https://equality.salesforce.com:443,https,text/html,GET,192.0.66.238,/,1274734426,2a04:fa87:fffd::c000:42ee,Nginx,508,False,,https://gus.lightning.force.com,nginx,,https://salesforce.okta.com/app/salesforce_globalequalityresources_1/exk28job8cvjJwI5E697/sso/saml?SAMLRequest=hVJNc9owEL3zKzK%2B%2BwOLYKMBOjSkrTsEmEB76IWRxRqUyJKilUPy7%2BuPJiGdabq3fdr3dt8bjZGV0tBZ5Y7qFh4qQNe7qOuplApp%2BzjxKquoZiiQKlYCUsfpZnazoHEQUWO101xL7y%2FaxyyGCNYJrTpaNp94q%2BX1YvU1W%2B44S4ZpTBJOCOSQxMNRHhEW7RknSXxZkAHh6ShhRUf9CRZrnYlXy3q9Tg2xgkyhY8rVeBQTP0r8eLCNCB30aZT%2B6qjz2qxQzLX0o3MGaRgik4CFthwCfe9YwHUZMmPO8N1B6rzuHiomhXu2gLqqYdz1Q3i6j9M7naf88e77Kbu8Ho6SEFGHTSLd0vWfvD4LtRfq8HFMeTeE9Nt2u%2FbXq822E5m9xHelFVYl2A3YR8Hhx%2B3izcnLgcGZpcbNyfhSH4QKzNF8ag7bMY7etBUeNz1tA7TT%2FwmNw%2FPpN76hy9pJNl9rKfhzizf1RduSuX8b7gf9FhF7v2hHaaXQABeFgL33KjOTUp%2BuLDAHE8%2FZCryLcNrrbnn%2Fkae%2FAQ%3D%3D&RelayState=%2F,,
equinox.my.salesforce.com,Login | Salesforce,200,9108,equinox.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-22T23:59:59Z,"CN=na234.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na234.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b3643b3f4ddb8352d0e5c43705558281,07fe2813462069d388884e48b90037924ec23c6fd1da6c2eadd7dcf128eea1a5,True,ctls,equinox.my.salesforce.com,443,https://equinox.my.salesforce.com:443,https,text/html,GET,136.146.46.119,/,1433417005,136.146.44.119,HSTS,24,False,,,,,,,
erf.my.salesforce.com,Login | Salesforce,200,8554,erf.my.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-18T23:59:59Z,"CN=aus27.sfdc-vwfla6.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",aus27.sfdc-vwfla6.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,57522f2e501025b6931e5be1fff4432c,75217199791897b848c978c83f620f5a8a4533914641a486d0292ea258f2ef73,True,ctls,erf.my.salesforce.com,443,https://erf.my.salesforce.com:443,https,text/html,GET,3.24.128.20,/,1433417005,13.236.251.154,HSTS,24,False,,,,,,,
eris.my.salesforce.com,Login | Salesforce,200,8891,eris.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na134.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na134.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,51e66c69d94a7a0c11070deb289058bb,8170e7d7edaafa07778cdd09947f1a7e44eab1abded6f0066f21ff6abb5db936,True,ctls,eris.my.salesforce.com,443,https://eris.my.salesforce.com:443,https,text/html,GET,13.110.41.4,/,1433417005,13.110.65.4,HSTS,24,False,,,,,,,
erp.my.salesforce.com,Login | Salesforce,200,8554,erp.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap16.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap16.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cb7a5d384074df9dbe313d8518a7ef7b,0379b1fdfc00b5b7674a56530ad71f4aeb391545710b651438823082f58bfd58,True,ctls,erp.my.salesforce.com,443,https://erp.my.salesforce.com:443,https,text/html,GET,101.53.160.214,/,1433417005,101.53.163.86,HSTS,24,False,,,,,,,
erp2.my.salesforce.com,Login | Salesforce,200,8644,erp2.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap26.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap26.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c6adbea8ac62fb79f50b14dae8fe6156,28d9108f72bde453e8c65c7061d0450bf8f2dd9d89c2aff098a57ddf0538fe0e,True,ctls,erp2.my.salesforce.com,443,https://erp2.my.salesforce.com:443,https,text/html,GET,101.53.170.117,/,1433417005,101.53.171.245,HSTS,24,False,,,,,,,
es.corp.salesforce.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,,,80,http://es.corp.salesforce.com:80,http,text/html,GET,142.250.186.83,/,302920777,2a00:1450:4001:828::2013,,12,False,,,ghs,,,,
esign.my.salesforce.com,Login | Salesforce,200,8896,esign.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na80.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na80.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4de450d8381f4d4be08db297d2f997e4,1bc3bf894c09e130c40a8dec6a422607235801b34aaabe4a16976363dbe6c526,True,ctls,esign.my.salesforce.com,443,https://esign.my.salesforce.com:443,https,text/html,GET,13.110.8.209,/,1433417005,13.110.86.209,HSTS,24,False,,,,,,,
esm.my.salesforce.com,Login | Salesforce,200,9183,esm.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na153.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na153.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,02f56602b445eb2cba1a087dc96d80a3,b31eb7bbf6a892645e56cac8ccaee74a3c0c471230f7368b64095d08bac54bdd,True,ctls,esm.my.salesforce.com,443,https://esm.my.salesforce.com:443,https,text/html,GET,13.110.42.158,/,1433417005,13.110.66.158,HSTS,24,False,,,,,,,
esos.my.salesforce.com,Login | Salesforce,200,8804,esos.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-22T23:59:59Z,"CN=na237.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na237.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3f464798f69f38d7bbd3ee6dc185fbc7,b34019021f823fcd569e6e26033b95327f452ccd359f80177cb2ac976074c578,True,ctls,esos.my.salesforce.com,443,https://esos.my.salesforce.com:443,https,text/html,GET,136.146.23.123,/,1433417005,136.146.17.123,HSTS,24,False,,,,,,,
essentials.salesforce.com,Introducing Salesforce Starter - Salesforce.com,200,162513,www.salesforce.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-29T00:00:00Z,2024-05-27T23:59:59Z,"CN=www.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",www.salesforce.com,"salesforce.com, inc.",c.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f9119b9747c0824c341bbae1091e51a2,e253e090bdb2441b0a7a8724663eea0e47760ee6d7b1bbe63747dc15ae8c97de,,ctls,www.salesforce.com,80,http://essentials.salesforce.com:80,http,text/html,GET,54.204.238.15,/,1593207841,75.101.184.39,Java,5838,False,,,Apache,,https://www.salesforce.com/products/starter/?bc=HA,,
essex.my.salesforce.com,Login | Salesforce,200,8647,essex.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na80.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na80.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4de450d8381f4d4be08db297d2f997e4,1bc3bf894c09e130c40a8dec6a422607235801b34aaabe4a16976363dbe6c526,True,ctls,essex.my.salesforce.com,443,https://essex.my.salesforce.com:443,https,text/html,GET,13.110.10.80,/,1433417005,13.110.87.208,HSTS,24,False,,,,,,,
essilor.my.salesforce.com,Login | Salesforce,200,8653,essilor.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap26.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap26.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c6adbea8ac62fb79f50b14dae8fe6156,28d9108f72bde453e8c65c7061d0450bf8f2dd9d89c2aff098a57ddf0538fe0e,True,ctls,essilor.my.salesforce.com,443,https://essilor.my.salesforce.com:443,https,text/html,GET,101.53.169.245,/,1433417005,101.53.171.245,HSTS,24,False,,,,,,,
essilorusa.my.salesforce.com,Login | Salesforce,200,11598,essilorusa.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-07T00:00:00Z,2024-06-05T23:59:59Z,"CN=fra.edge.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",fra.edge.my.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f4ea59c6a234a210821ec8d42409128e,1782dad175e39916856871b541adbd6465f663b9228d0a1df0220435abddb9c9,True,ctls,essilorusa.my.salesforce.com,443,https://essilorusa.my.salesforce.com:443,https,text/html,GET,85.222.140.10,/,1433417005,85.222.140.13,HSTS,24,False,,,sfdcedge,,,,
et1.my.salesforce.com,Login | Salesforce,200,8641,et1.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap4.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap4.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,050d5228c7f4654f1838118f0250a14d,eb579280945a3754f84105da136e633be37fbb86b7935824808b5c7225d6409b,True,ctls,et1.my.salesforce.com,443,https://et1.my.salesforce.com:443,https,text/html,GET,101.53.168.135,/,1433417005,101.53.171.7,HSTS,24,False,,,,,,,
etb.my.salesforce.com,Login | Salesforce,200,8641,etb.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-20T00:00:00Z,2024-01-18T23:59:59Z,"CN=na151.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na151.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0287cc192c3893ce3401351f8530e29c,4b7ad0968c502d5fad0eeabb4274c2bd8060daef37e80e52270eb1d2a5698984,True,ctls,etb.my.salesforce.com,443,https://etb.my.salesforce.com:443,https,text/html,GET,13.110.46.152,/,1433417005,13.110.69.152,HSTS,24,False,,,,,,,
ete.my.salesforce.com,Login | Salesforce,200,8641,ete.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap26.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap26.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c6adbea8ac62fb79f50b14dae8fe6156,28d9108f72bde453e8c65c7061d0450bf8f2dd9d89c2aff098a57ddf0538fe0e,True,ctls,ete.my.salesforce.com,443,https://ete.my.salesforce.com:443,https,text/html,GET,101.53.171.245,/,1433417005,101.53.170.245,HSTS,24,False,,,,,,,
ethiopia.my.salesforce.com,Login | Salesforce,200,8569,ethiopia.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=um6.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",um6.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b820e83b4d6954a812a321fea2392563,2324b735d02eb4205f7b91c7476270fac182252cc37637469ccff0ea59ed0ef2,True,ctls,ethiopia.my.salesforce.com,443,https://ethiopia.my.salesforce.com:443,https,text/html,GET,161.71.1.147,/,1433417005,161.71.3.147,HSTS,24,False,,,,,,,
ethos.my.salesforce.com,Login | Salesforce,200,8647,ethos.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na169.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na169.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,99f54690c446661cf00f47b218988a81,8aec563e5cdc1eb6066029904f21d9cfe5c63289804ba6a5146d4aeab4afb62f,True,ctls,ethos.my.salesforce.com,443,https://ethos.my.salesforce.com:443,https,text/html,GET,13.110.40.208,/,1433417005,13.110.69.208,HSTS,24,False,,,,,,,
etihad.my.salesforce.com,,200,7308,etihad.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-07T00:00:00Z,2024-06-05T23:59:59Z,"CN=fra.edge.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",fra.edge.my.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f4ea59c6a234a210821ec8d42409128e,1782dad175e39916856871b541adbd6465f663b9228d0a1df0220435abddb9c9,True,ctls,etihad.my.salesforce.com,443,https://etihad.my.salesforce.com:443,https,text/html,GET,85.222.140.6,/,1433417005,85.222.140.11,HSTS,27,False,,,sfdcedge,,https://etihad.my.salesforce.com/saml/authn-request.jsp?saml_request_id=_2CAAAAYoWLqH_MDAwMDAwMDAwMDAwMDAwAAAA9N1Nb54Xp4YSzJE2fH8oUdjEzfJRtgclQrCaIXRBIJJ-KGeHJwvR767kBCSEb4s60rs0ZHb6P0fhJay2aTZKknXnWXBz5-yKAdKaE5rrx7NimveOEbpcxVHQDymTR2yD37joVyfuZgaCrqZHUm-a-Ef4PFSikZPjKum2yTEuBpxB1sTjU084V0-UYv1em3nXbVg0libGqZ2RbN8TcswyaaaINfl_2Myv0FnOwl7B5rqg909nyDwpTv8Bla8oCL6iWg&saml_acs=https%3A%2F%2Fetihad.my.salesforce.com%3Fso%3D00D20000000KriI&saml_binding_type=HttpPost&Issuer=https%3A%2F%2Fetihad.my.salesforce.com&samlSsoConfig=0LEw0000000CaeB&RelayState=%2F,,
etl.my.salesforce.com,Login | Salesforce,200,8660,etl.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na207.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na207.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a4d3414e53134646d9c44cf9dca0eac0,268e4025f0ed6a598037e972c2d6ae9d29f6a867b20e81d032962caf6b15378d,True,ctls,etl.my.salesforce.com,443,https://etl.my.salesforce.com:443,https,text/html,GET,13.109.188.242,/,1433417005,13.110.57.242,HSTS,24,False,,,,,,,
etoile.my.salesforce.com,Login | Salesforce,200,9189,etoile.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-11T00:00:00Z,2024-04-09T23:59:59Z,"CN=ap0.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap0.salesforce.com,"salesforce.com, inc.",ap.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf61b4c9bcc0250e6ea5168e4848d6d2,3cfccd100829a4f053133925efaf52e024ad5c9e76a8c965c32f7518e60d3026,True,ctls,etoile.my.salesforce.com,443,https://etoile.my.salesforce.com:443,https,text/html,GET,101.53.170.14,/,1433417005,101.53.168.142,HSTS,24,False,,,,,,,
eu0-api.salesforce.com,Login | Salesforce,200,11214,login.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-20T00:00:00Z,2024-04-18T23:59:59Z,"CN=login.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",login.salesforce.com,"salesforce.com, inc.",webto.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e84bd3a25fffb1f4ad937061cfebedb3,233e6badd9fc1d50c0cea8cef3e66a10a5f1de1fedba2ef204d5cd7a1f2d91b1,,ctls,login.salesforce.com,443,https://eu0-api.salesforce.com:443,https,text/html,GET,13.110.249.98,/,1433417005,13.110.249.34,HSTS,24,False,,,,,https://login.salesforce.com,,
