new,host,a,soa,status_code,cname,mx,ns,txt,cdn,cdn-name,aaaa,has_internal_ips,internal_ips,caa
,cms-api.aspencore.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:servers.mcsv.net include:_spf.salesforce.com -all,,,,,,
,cms.aspencore.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:servers.mcsv.net include:_spf.salesforce.com -all,,,,,,
,cn-hkg-cp01.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,collateral.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,common.transim.com,137.135.18.76,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-application-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,community.arrow.com,23.100.9.35,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"mrktg.arwdns.net, 65d745a3-8111-40c4-a1d4-5f051cb7c749.cloudapp.net",,,,True,azure,,,,
,company-s.arrow.com,23.100.9.35,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"mrktg.arwdns.net, 65d745a3-8111-40c4-a1d4-5f051cb7c749.cloudapp.net",,,,True,azure,,,,
,company.arrow.com,"23.55.161.36, 23.55.161.40","n0g1.akamai.net, hostmaster.akamai.com",NOERROR,"arrow.httponly.edgesuite.net, a1414.g1.akamai.net",,,,,,,,,
,components-americas.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,components-api.arrow.com,216.150.161.13,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,components-asiapac.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,components.arrow.com,23.41.181.70,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"components.arrow.com.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,comtech.siliconexpert.com,"104.126.37.171, 104.126.37.162","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"comtech.siliconexpert.com.edgekey.net, e127575.dsca.akamaiedge.net",,,,,,"2a02:26f0:1700:11::b856:6788, 2a02:26f0:1700:11::b856:679d",,,
,connect-eic.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,connect.aspencore.com,35.169.103.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,connect.globalservices.arrow.com,130.35.201.80,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,S406142809.m.en25.com,,v=spf1 include:_netblocks.eloqua.com -all,True,oracle,,,,
,connect.verical.com,142.0.173.15,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,"west.smtp.mx.exch083.serverdata.net, east.smtp.mx.exch083.serverdata.net",,,,,,,,
,connect1.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,connectdr.arrow.com,40.131.14.186,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,connectecs-co.arrow.com,4.34.62.19,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,connectecs-ga.arrow.com,128.136.91.242,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,connectecs-mn.arrow.com,72.166.250.46,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,connected.arrow.com,142.0.173.15,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,mail.en25.com,,v=spf1 include:_netblocks.eloqua.com -all,,,,,,
,connected.ocs.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,connected.verical.com,142.0.173.15,"ns1.p201.dns.oraclecloud.net, hostmaster.hs.eloqua.com",NOERROR,"s600830862.hs.eloqua.com, p01f.hs.eloqua.com",,,,,,,,,
,connection.arrow.com,142.0.173.15,"ns1.p201.dns.oraclecloud.net, hostmaster.hs.eloqua.com",NOERROR,"s600830862.hs.eloqua.com, p01f.hs.eloqua.com",,,,,,,,,
,connection.verical.com,142.0.173.15,"ns1.p201.dns.oraclecloud.net, hostmaster.hs.eloqua.com",NOERROR,"s600830862.hs.eloqua.com, p01f.hs.eloqua.com",,,,,,,,,
,connectphx-va.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,convergepbi.siliconexpert.com,"173.222.106.138, 173.222.106.173","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"convergepbi.siliconexpert.com.edgekey.net, e127575.dsca.akamaiedge.net",,,,,,"2a02:26f0:3500:18::1724:a298, 2a02:26f0:3500:18::1724:a29f",,,
,corp.immixgroup.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,S3086.m.en25.com,,v=spf1 ip4:142.0.168.31/32 include:_netblocks.eloqua.com -all,,,,,,
,crm.siliconexpert.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:_spf.siliconexpert.com include:spf.protection.outlook.com -all,,,,,,
,csedge01.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ctek.powerandsignal.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,cyberark.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,cyclonep.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,cypress.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,d.siliconexpert.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:_spf.siliconexpert.com include:spf.protection.outlook.com -all,,,,,,
,darc.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,dashboard-ext.arrow.com,63.77.232.19,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,dashboard-saml.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,dashboard.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,dashboard.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,data.aspencore.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:servers.mcsv.net include:_spf.salesforce.com -all,,,,,,
,datamanager.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,datascience-quote-prod.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,datascience-quote-qa.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,datascience-treasury.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,datasheets.verical.com,173.203.26.147,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,dbfindex.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,dbfquality.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,dbfservice.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,decsblogs.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,decsblogs.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,demisto.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,deployer.transim.com,10.50.3.4,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,az-office-app-gw.transim.com,,"dns2.p06.nsone.net, dns1.p06.nsone.net, dns4.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net",,,,,True,10.50.3.4,
,desdredesext.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,desfracppm001p.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,designexpress.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,dev-api.transim.com,104.42.221.30,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-qa-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,dev-bitbucket.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,dev.arrow.cn,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,dev.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,dev.aspencore.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,dev.salesenablement.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,dev.siliconexpert.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:_spf.siliconexpert.com include:spf.protection.outlook.com -all,,,,,,
,dev3.siliconexpert.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:_spf.siliconexpert.com include:spf.protection.outlook.com -all,,,,,,
,devam.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,devam.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,devb2b.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,devdigitalsrvc.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,devdigitalsrvc.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,devecsap.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,devecsapi.arrow.com,63.77.232.3,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,devecsintapi.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,devecsintapi.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,devecssoa.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,"pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org",,True,azure,,,,
,devecssoaext.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,devecswc.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,devecswc.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,develop-emedia.aspencore.com,192.0.66.161,"ns1.go-vip.net, hostmaster.go-vip.net",NOERROR,emedia-aspencore-com-develop.go-vip.net,,,,,,2a04:fa87:fffd::c000:42a1,,,
,develop2.chip1stop.com,202.143.84.153,,NOERROR,,,,,,,,,,
,devhrkiosk.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,devl.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,devshopfloor-origin.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,devshopfloor.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,devshopfloor.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,devsites.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,devstart.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,dialin.aepetsche.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,aepetsche.com,aepetsche-com.mail.protection.outlook.com,"pdns77.ultradns.org, pdns77.ultradns.biz, pdns77.ultradns.net, dns1.p04.nsone.net, dns2.p04.nsone.net, dns3.p04.nsone.net, dns4.p04.nsone.net, pdns77.ultradns.com","62pnfltf920nj5zfrg8bpvlgvysyr5bj, v=spf1 include:spf.protection.outlook.com ip4:216.150.160.0/20 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ~all, PtwKvDHEEoGW5JfhEWycbaLhzJUaeYoW/o12UsXagGBfIjCQzL3DBQFK0RUpSrKl966PTquTJEFU4JtC2VrIpw==, MS=ms68482330, 2QiypSJYn9Up9q6x+J+CUG+/uhoKFIuN/yoCiIH3yXnHsSXIrM/RKXE/6FeLrwpKttQZCSe3wYHC7rwaDryVQA==, exJoZkWUa894zxOOyxJ1GhUZzwE287ttI9JgEKfOyBoCDTNmS3643fPpr93fsoG1ke634SaE2Lp8mXVkt1ILlw==",True,azure,,,,
,dialin.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,digital.einfochips.com,54.151.66.36,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,digitalsrvc.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,dintsso.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,dintsso.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,discoverer.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,dk.cloud.arrow.com,83.217.245.90,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,dms2169250q.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,dn.siliconexpert.com,"80.239.137.152, 62.115.252.9","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"dn.siliconexpert.com.edgekey.net, e127575.dsca.akamaiedge.net",,,,,,"2001:2030:21::3e73:fc09, 2001:2030:21::50ef:8998",,,
,docker-registry.transim.com,10.50.1.6,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,git.transim.com,,"dns2.p06.nsone.net, dns1.p06.nsone.net, dns4.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net",,,,,True,10.50.1.6,
,docs.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,download.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,download.siliconexpert.com,45.223.19.99,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,6fruhe8.x.incapdns.net,,,,True,incapsula,2a02:e980:1fe::63,,,
,download1.siliconexpert.com,45.223.19.99,"ns1.x.incapdns.net, hostmaster.incapsula.com, ns1.incapdns.net",NOERROR,6fruhe8.x.incapdns.net,,,,True,incapsula,2a02:e980:1fe::63,,,
,dsc1.siliconexpert.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:_spf.siliconexpert.com include:spf.protection.outlook.com -all,,,,,,
,dump.elektroda.pl,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:52.58.32.2/32 include:amazonses.com include:spf.protection.outlook.com include:mail.zendesk.com -all,,,,,,
,dyntask.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ebizapps.arrow.com,213.152.10.57,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ecommerce.aepetsche.com,206.105.13.75,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,ecommerce1.aepetsche.com,,,,,,,,,
,ecs-anz.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,"v=spf1 include:_netblocks.eloqua.com -all, docusign=b58bfdbd-bb02-4f40-959c-b6a8f07a3f3f",True,azure,,,,
,ecs-ee.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,google-site-verification=RsxN9UIqljnGFRA70mb_5ZrtGclAuX45_YeUx7-LIM4,True,azure,,,,
,ecs-fi.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,google-site-verification=S4EJYy6hOxxYSaAHE4lwMu7VFC1XCYhBWAKLDz6-bZ0,True,azure,,,,
,ecs-myarrow.arrow.com,"13.110.24.10, 13.110.24.13, 13.110.24.11","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,"ecs-myarrow.arrow.com.00di0000000h5s6eak.live.siteforce.com, n.edge2.salesforce.com, virginia.edge2.salesforce.com, iad.edge2.salesforce.com",,,,,,,,,
,ecs-no.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,google-site-verification=XoYLvdK59zwCFeS0_K4VHn0_quPgpdb2AN1nv6lf2ZI,True,azure,,,,
,ecs-se.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,google-site-verification=940k5677nZU3pNSBY3cKylGIscQ3OcPK1xy6Rg-_LnU,True,azure,,,,
,ecs-videos.arrow.com,"34.206.176.10, 52.54.58.74","ns-1199.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,1w5sj66n.clienthubs.vidyard.com,,,,,,,,,
,ecs.arrow.com,23.100.9.35,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"mrktg.arwdns.net, 65d745a3-8111-40c4-a1d4-5f051cb7c749.cloudapp.net",,,,True,azure,,,,
,ecsapp.arrow.com,63.94.171.247,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ecsapp.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsbi.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsbi.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsblogs.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,ecsebscybersource.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsedu.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,ecsemc.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,ecsextoid.arrow.com,63.94.171.254,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ecsextsoa.arrow.com,63.165.163.97,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ecsextsoap.arrow.com,63.94.171.193,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ecsextwc.arrow.com,63.94.171.62,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,aisportal.arrow.com,,,,,,,,,
,ecsiasset.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsidhd.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsidhp.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsidhq.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsintic.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ecsintic.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecslogin.arrow.com,63.94.171.239,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ecslogin.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsloginac.arrow.com,216.150.161.6,,NOERROR,,,,,,,,,,
,ecsloginac.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsmws.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,ecsnamagazine.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,ecsoag.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
