new,host,a,cname,soa,status_code,ns,has_internal_ips,internal_ips,cdn,cdn-name,txt,aaaa,mx
,intl-apollo.gitlab2.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,intranetm.gitlab2.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,invoice-service.co.dev.personio-internal.de,"3.126.100.102, 18.159.173.75, 35.157.181.243",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,invoice-service.dx.dev.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,iot2.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",,,,,,,
,ip-154-54.gitlab2.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ip-git.prod.personio-internal.de,"3.64.247.23, 3.65.215.97, 3.66.153.7",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipsd.gitlab2.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c001-geg002-centurylink-isp.gitlab2.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c001-phx001-suncorridor-isp.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c001-slc001-instavps-isp.gitlab2.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c003-dtw002-wow-isp.gitlab2.personio-internal.de,,alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c004-mnl002-pldt-isp.gitlab2.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",,,,,,,
,ipv4-c010-fjr001-etisalat-isp.gitlab2.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c025-buh001-ix.prod.personio-internal.de,"3.66.153.7, 3.65.215.97, 3.64.247.23",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c030-bom001-ix.gitlab2.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c037-pdx001-ix.gitlab2.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c038-sea003-ix.gitlab2.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c043-msp001-ix.prod.personio-internal.de,"3.64.247.23, 3.65.215.97, 3.66.153.7",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c045-sin001-ix.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c046-lhr005-ix.gitlab2.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c048-ber001-ix.gitlab2.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c050-vie001-ix.prod.personio-internal.de,"3.66.153.7, 3.65.215.97, 3.64.247.23",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c056-lhr005-ix.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c074-lax009-ix.gitlab2.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c089-mia006-ix.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c096-iah001-ix.gitlab2.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c113-iah001-ix.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c126-ewr002-ix.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c204-sea001-ix.prod.personio-internal.de,"3.65.215.97, 3.66.153.7, 3.64.247.23",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c281-atl001-ix.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c410-sjc002-dev-ix.gitlab2.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv4-c529-ord001-ix.gitlab2.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv6-c009-atl003-ix.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv6-c010-was001-ix.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv6-c014-mia005-ix.prod.personio-internal.de,"3.65.215.97, 3.66.153.7, 3.64.247.23",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv6-c048-mia005-ix.gitlab2.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv6-c081-dus002-ix.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ipv6-c584-ord001-ix.gitlab2.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,irfss.gitlab2.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ise.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,it.app.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,it.personio-internal.de,,,"ns-1162.awsdns-17.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,it.proxy.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,italy.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,itu11.gitlab2.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,j1p.gitlab2.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",,,,,,,
,jamflab.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jardimbotanico.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,java-sdk-test.dev.personio-internal.de,"3.126.100.102, 35.157.181.243, 18.159.173.75",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1423.awsdns-49.org, ns-1881.awsdns-43.co.uk, ns-386.awsdns-48.com, ns-625.awsdns-14.net",,,,,,,
,jenkins-db.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jenkins-panelsupport-corp.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jenkinsaccounts.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jenkinsadminqausers.prod.personio-internal.de,"3.66.153.7, 3.65.215.97, 3.64.247.23",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jenkinshelpdeskstart-clients.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jenkinsinternal.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jenkinsipv4-c026-bos001-ix.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",,,,,,,
,jenkinsminervabeta-clients-git.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jenkinspostgresql-clients-stats-corp.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jenkinspressdev.prod.personio-internal.de,"3.66.153.7, 3.64.247.23, 3.65.215.97",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jenkinsupgradevpn.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jenkinsusers-b2bmy-oceania.x.personio-internal.de,,alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jenkinsvpnsales.gitlab2.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jindo.prod.personio-internal.de,"3.65.215.97, 3.64.247.23, 3.66.153.7",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jiratunnel-mx.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jl-dev.gitlab2.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,job-position-management-service.cat.dev.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,job-position-management-service.dev.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,job-promotion-service.dev.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jobs-com.dev.personio-internal.de,,,"ns-1875.awsdns-42.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jobs-com.stage.personio-internal.de,,,"ns-2027.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jobs.dev.personio-internal.de,,,"ns-449.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1567.awsdns-03.co.uk, ns-449.awsdns-56.com, ns-866.awsdns-44.net, ns-1315.awsdns-36.org",,,,,,,
,jobs.stage.personio-internal.de,"205.251.192.126, 205.251.194.95, 205.251.197.12, 205.251.199.188",,"ns-1292.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1292.awsdns-33.org, ns-126.awsdns-15.com, ns-607.awsdns-11.net, ns-1980.awsdns-55.co.uk",,,,,,,
,johnston.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jptyo7-bbisp-gw2.gitlab2.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-70-171-11.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-70-181-52.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-70-185-74.gitlab2.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-70-191-29.x.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-70-197-23.gitlab2.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-70-199-83.assets.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-70-95-33.gitlab2.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-71-160-86.x.personio-internal.de,,alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1011.awsdns-62.net, ns-102.awsdns-12.com, ns-1162.awsdns-17.org, ns-1720.awsdns-23.co.uk",,,,,,,
,jrss-215-71-61-87.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-71-90-90.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-72-10-45.gitlab2-dev.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-72-234-95.x.personio-internal.de,"3.67.18.148, 18.158.145.126, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-73-107-55.gitlab2.personio-internal.de,"18.158.145.126, 18.194.11.143, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-73-107-55.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-73-249-80.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-74-2-70.x.personio-internal.de,"18.158.145.126, 3.67.18.148, 18.194.11.143",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-74-220-49.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jrss-215-74-35-32.x.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,js-analytics.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,jwt.gitlab.personio-internal.de,"18.185.217.49, 3.120.162.116",,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,k48.gitlab2.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,k6wzpspjf9.x.personio-internal.de,"3.67.18.148, 18.194.11.143, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,k8s.dev.personio-internal.de,"18.194.11.143, 18.158.145.126, 3.67.18.148",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1423.awsdns-49.org, ns-1881.awsdns-43.co.uk, ns-386.awsdns-48.com, ns-625.awsdns-14.net",,,,,,,
,k8s.gitlab2.personio-internal.de,,alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,k8s.prod.personio-internal.de,"3.64.247.23, 3.66.153.7, 3.65.215.97",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,k8s.stage.personio-internal.de,"18.194.164.223, 35.159.42.147, 18.185.185.207",,"ns-63.awsdns-07.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,k8s.tools-dev.personio-internal.de,"18.159.17.108, 52.28.182.117, 3.121.84.41",,"ns-396.awsdns-49.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,kafka-console.dev.personio-internal.de,"3.126.100.102, 35.157.181.243, 18.159.173.75",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,kafka-console.prod.personio-internal.de,,,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,kairos-ssl-41.x.personio-internal.de,"18.194.11.143, 3.67.18.148, 18.158.145.126",alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,kaleidoscope-beta.gitlab2.personio-internal.de,,alb-external-951264900.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
