input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,webserver,tls_wildcard_certificate,final_url
4456656-review-nadia-sotn-e9wgrt.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-nadia-sotn-e9wgrt.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-nadia-sotn-e9wgrt.design-staging.gitlab.com,google,443,https://4456656-review-nadia-sotn-e9wgrt.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-nadia-sotn-n2exgz.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-nadia-sotn-n2exgz.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-nadia-sotn-n2exgz.design-staging.gitlab.com,google,443,https://4456656-review-nadia-sotn-n2exgz.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-nadia-sotn-oz459g.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-nadia-sotn-oz459g.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
4456656-review-navigation-qlpoi0.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-navigation-qlpoi0.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
4456656-review-nickleonar-3ymc9c.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-nickleonar-3ymc9c.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-nickleonar-3ymc9c.design-staging.gitlab.com,google,443,https://4456656-review-nickleonar-3ymc9c.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-pgascouvai-1f4bo8.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-pgascouvai-1f4bo8.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-pgascouvai-1f4bo8.design-staging.gitlab.com,google,443,https://4456656-review-pgascouvai-1f4bo8.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-popover-gu-1s8esd.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-popover-gu-1s8esd.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-popover-gu-1s8esd.design-staging.gitlab.com,google,443,https://4456656-review-popover-gu-1s8esd.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-pre-code-s-fryi17.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-pre-code-s-fryi17.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
4456656-review-refactor-c-ilw0zv.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-refactor-c-ilw0zv.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
4456656-review-remove-res-130xbp.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-remove-res-130xbp.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-remove-res-130xbp.design-staging.gitlab.com,google,443,https://4456656-review-remove-res-130xbp.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-russell-ad-4deif2.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-russell-ad-4deif2.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-russell-ad-4deif2.design-staging.gitlab.com,google,443,https://4456656-review-russell-ad-4deif2.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-russell-ad-rs1ci4.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-russell-ad-rs1ci4.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-russell-ad-rs1ci4.design-staging.gitlab.com,google,443,https://4456656-review-russell-ad-rs1ci4.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-russell-do-9o5hdr.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-russell-do-9o5hdr.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
4456656-review-sam-figuer-w6w8ie.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-sam-figuer-w6w8ie.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-sam-figuer-w6w8ie.design-staging.gitlab.com,google,443,https://4456656-review-sam-figuer-w6w8ie.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-sselhorn-m-cp6hbg.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-sselhorn-m-cp6hbg.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-sselhorn-m-cp6hbg.design-staging.gitlab.com,google,443,https://4456656-review-sselhorn-m-cp6hbg.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-sselhorn-m-ulzly1.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-sselhorn-m-ulzly1.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-sselhorn-m-ulzly1.design-staging.gitlab.com,google,443,https://4456656-review-sselhorn-m-ulzly1.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-sselhorn-m-ygc05a.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-sselhorn-m-ygc05a.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
4456656-review-storybook-hverfl.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-storybook-hverfl.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
4456656-review-tauriedavi-ngijlf.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-tauriedavi-ngijlf.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-tauriedavi-ngijlf.design-staging.gitlab.com,google,443,https://4456656-review-tauriedavi-ngijlf.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-theoretick-nolo1m.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-theoretick-nolo1m.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-theoretick-nolo1m.design-staging.gitlab.com,google,443,https://4456656-review-theoretick-nolo1m.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-todo-issue-mxbz2n.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-todo-issue-mxbz2n.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-todo-issue-mxbz2n.design-staging.gitlab.com,google,443,https://4456656-review-todo-issue-mxbz2n.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-ui-kit-rel-zkqdli.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-ui-kit-rel-zkqdli.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-ui-kit-rel-zkqdli.design-staging.gitlab.com,google,443,https://4456656-review-ui-kit-rel-zkqdli.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
4456656-review-update-dat-0ptsk3.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-update-dat-0ptsk3.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-update-dat-0ptsk3.design-staging.gitlab.com,google,443,https://4456656-review-update-dat-0ptsk3.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-update-neu-l9jugi.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-update-neu-l9jugi.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-update-neu-l9jugi.design-staging.gitlab.com,google,443,https://4456656-review-update-neu-l9jugi.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-update-ske-mudp9g.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-update-ske-mudp9g.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
4456656-review-v-mishra-m-674soo.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://4456656-review-v-mishra-m-674soo.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
4456656-review-viewcompon-kkveh5.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-viewcompon-kkveh5.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-viewcompon-kkveh5.design-staging.gitlab.com,google,443,https://4456656-review-viewcompon-kkveh5.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-vs-fix-cod-r1wbfx.design-staging.gitlab.com,404 Not Found,404,548,4456656-review-vs-fix-cod-r1wbfx.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,4456656-review-vs-fix-cod-r1wbfx.design-staging.gitlab.com,google,443,https://4456656-review-vs-fix-cod-r1wbfx.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
4456656-review-work-item-z7jn6r.design-staging.gitlab.com,404 Not Found,404,146,4456656-review-work-item-z7jn6r.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,4456656-review-work-item-z7jn6r.design-staging.gitlab.com,google,443,https://4456656-review-work-item-z7jn6r.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
69-171-232-73.design-staging.gitlab.com,404 Not Found,404,146,69-171-232-73.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,69-171-232-73.design-staging.gitlab.com,google,443,https://69-171-232-73.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
6sbyl92h.design-staging.gitlab.com,404 Not Found,404,146,6sbyl92h.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,6sbyl92h.design-staging.gitlab.com,google,443,https://6sbyl92h.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
761e79cd.design-staging.gitlab.com,404 Not Found,404,548,761e79cd.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,761e79cd.design-staging.gitlab.com,google,443,https://761e79cd.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
7wkc4.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://7wkc4.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
7wkfp.design-staging.gitlab.com,404 Not Found,404,548,7wkfp.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,7wkfp.design-staging.gitlab.com,google,443,https://7wkfp.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
a-96-119-15-80.design-staging.gitlab.com,404 Not Found,404,548,a-96-119-15-80.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,a-96-119-15-80.design-staging.gitlab.com,google,443,https://a-96-119-15-80.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
a19.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://a19.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
a53.design-staging.gitlab.com,404 Not Found,404,146,a53.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,a53.design-staging.gitlab.com,google,443,https://a53.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
a6.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://a6.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
a7.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://a7.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
aa-dnsbl-cmc-v2.design-staging.gitlab.com,404 Not Found,404,146,aa-dnsbl-cmc-v2.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,aa-dnsbl-cmc-v2.design-staging.gitlab.com,google,443,https://aa-dnsbl-cmc-v2.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
