new,host,a,status_code,soa,mx,cdn,cdn-name,txt,cname,aaaa,has_internal_ips,internal_ips,caa,ns
,ko.search.borderless.rakuten.com,202.72.54.93,NOERROR,"ns.rakuten.co.jp, postmaster.rakuten.co.jp",,,,,,,,,,
,kobajiro.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kobiety.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kogut.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kojikoji75.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kokkolakarleby.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,kokovita.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kokusindaisatoshi.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kollective.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,kollektivtrafikk.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,komi.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,komisivirtualku.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kon.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,konami.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,konbini.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,konsole1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kontorfp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kopf.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,koprol-smtp.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,kor.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,koreai.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,korean-actress.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,koreapreferences.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kosice.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kostroma.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kotelezokroviden.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kottonyofficial.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kount-beta.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kount-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kozhikode.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,kp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kpmg-frv.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kr-mg31.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,kr.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kr1-webmail.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,krampus.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,krasnodar.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kristalyero.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kristest.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,krsan.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,krw.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kryptaria.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,krzyzewska.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ks-order-api.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ks-program-api.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ks-vendingtransactions-mq0.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ks-vendingtransactions-mq1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ks-vendingtransactions-mq3.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,ks87wbzzwl6w.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ksmobile.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ksu.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ksy.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ksyun.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kt-audit-prod.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kt-prod.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kth.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ktppam.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ku.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,kubeless-error-handler-prd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kuber1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kubernetes.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kuching2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kudos.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kudosfp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kumagaya.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kumakumahate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kuninkaallisetjamonarkia.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kunoichiemu.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kuramiya2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kurata.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kuroobibicycle.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kusocinski.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,kuzai.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kvm1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kvnuernberg-stadt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kws-sdk.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kws.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ky-kg.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,kyojiri1.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,kyu.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,kywd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,l1-pmgt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,l1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,l4.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,la0.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,la3pebmpriv05.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,la3pebmpriv06.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,la3pebmpriv07.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lab-01.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lab-13.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lab-connect.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lab-examplesbackup-meet-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lab-intranetpostgresmx.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lab-staff-cacheeuw-meet-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lab.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lab90.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,labcast-rxn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,labcl.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,labexam.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,labgitvpn.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,labnat1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,labnew-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,labs-cmsdb1-origin.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,labs-develip-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,labs-examplesbackup-meet-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,labs-myaws.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,labs-start-clients.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,labsalesbetatemp-exchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,labsdns-devopsorigin.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,labsdocs.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,labsite.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,labspaymentsstorage.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,labsstatic-clients-stats-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,labsstg2-api.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,labstatus.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,labstorage.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,labworx-fs-a.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lac.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lacklack.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,laco-user-data-retrieval.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lacuisinedemima.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lacuisinedemu.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lacuna.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,ladder.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lafrenchco.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lager.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,laintraext.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,landab.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,landsnet.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lanintl.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lanman.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,laosstyle.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapoint.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,laposte-fr.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lapp16.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp17.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp21.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp26.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp29.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lapp31.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp33.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp34.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp35.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp36.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp40.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp41.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp42.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp45.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp46.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp47.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp5.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp51.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp52.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp55.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp6.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp63.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp70.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp72.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp80.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp82.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp83.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lapp85.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp86.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp89.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp92.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp95.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp96.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lapp98.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lappia.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,laprensa.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,laravel.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,las.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lat.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lateliergeant.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,latinapi176-v116-alphaaccount-176-webproxy.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,latlat.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,latrust.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lau-proxy-02.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lau.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,launch-dal12.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,launchnotes.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,launchpad.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lautmpcl043p2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lavaguada.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lavoroperte.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lax-intl.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lb-prof.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lb-public-panel.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lb-www.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lb0.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lb01a.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lb01d.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lb01g.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lb01i.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lb3.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lb5.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lb7.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbaas.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbarchivecorp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbca.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbclients.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbcontainer-corporate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbdomain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf1-1-prd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf1-1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf12-1-rtm.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf12-snip2-a-sat.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lbf12-snip3-a-sat.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf2-1-edg.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf2-1-flk.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf2-1-prd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf2-2-prd.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lbf3-1-prd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf4-1-prd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf5-1-edg.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf6.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf7-1-edg.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbf8-1-edg.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbglzorigin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbnoreload.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lbpinternship.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbsslvpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbv.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lbx1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lcgroup.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lchs-ky.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lcoe-ext-proxy.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lcproxy.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lcsap2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ld-st11.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,ld.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldap-ext.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldap-mgmnt-gq1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldap-mgmnt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldap.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb10.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb14.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb15.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,ldb16.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb18.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb20.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb26.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb27.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb29.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb30.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb36.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb5.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb8.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldb9.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,ldbolyel.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldcsb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ldn-knigi.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,le-dessin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lead-junk-rules-camunda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lead.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,leaffm-gb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,leapskills.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,learn2-at.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,learnapps.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,learncomputersinhindi.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,learndev.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,learner-profile-service.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,learner.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,learnerregistry.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,learning.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,learningservice.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,learningstrategies.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,learningtimes.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lecciones.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,leclerctest.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lee-132-159-101-54.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lee-132-159-102-47.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lee-132-159-133-48.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lee-132-159-138-74.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lee-132-159-139-48.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lee-132-159-151-22.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lee-132-159-191-32.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lee-132-159-20-90.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lee-132-159-242-68.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lee-132-159-247-93.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lee-132-159-34-51.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lee-132-159-60-64.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef1-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef1-1-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef1-1-tba.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef1-1-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef1-2-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef1-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef1-2-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef1-2-tba.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
