new,host,a,aaaa,cname,soa,status_code,ns,cdn,cdn-name,txt,caa,mx,has_internal_ips,internal_ips
,fbzv1-1.otoplus.com,"23.43.58.218, 23.43.58.241","2600:1408:7400::6006:2a4b, 2600:1408:7400::6006:2a5a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fc11.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6faa, 2a02:26f0:480:1a::5f65:6f97","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fcgh15-1.otoplus.com,"184.86.103.80, 184.86.103.72","2a02:26f0:fd00:d::5c7b:80a9, 2a02:26f0:fd00:d::5c7b:8085","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fcgk3-1.fna.letgo.com,"3.230.51.120, 54.175.52.101, 23.22.130.80",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,fcgk4-5.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:6c00::210:bae9, 2a02:26f0:6c00::210:baa2","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fdns1.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fdur1-1.otoplus.com,"184.86.103.80, 184.86.103.72","2a02:26f0:fd00:d::5c7b:8085, 2a02:26f0:fd00:d::5c7b:80a9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fe01-vm3.otoplus.com,"184.86.103.80, 184.86.103.72","2a02:26f0:fd00:d::5c7b:8085, 2a02:26f0:fd00:d::5c7b:80a9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fe033.otoplus.com,"96.6.42.208, 96.6.42.179","2600:1408:7400::6006:2a5a, 2600:1408:7400::6006:2a4b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fe044.otoplus.com,"184.86.103.72, 184.86.103.80","2a02:26f0:fd00:d::5c7b:80a9, 2a02:26f0:fd00:d::5c7b:8085","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,feature-qt1.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:6c00::210:baa2, 2a02:26f0:6c00::210:bae9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,federated-or2.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6faa, 2a02:26f0:480:1a::5f65:6f97","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fedgw.otoplus.com,"95.101.133.17, 95.101.133.49","2001:2030:0:17::5f65:8531, 2001:2030:0:17::5f65:8511","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fethiyedh.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fh7tv3.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fh7tyq.otoplus.com,,"2a02:26f0:7100::210:109, 2a02:26f0:7100::210:133","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fhclm.en.letgo.com,"3.230.51.120, 54.175.52.101, 23.22.130.80",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1297.awsdns-34.org, ns-1544.awsdns-01.co.uk, ns-384.awsdns-48.com, ns-926.awsdns-51.net",,,,,,,
,fi-fi.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fi-mg99913.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:6c00::210:bae9, 2a02:26f0:6c00::210:baa2","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,field-resources.otoplus.com,"23.43.58.241, 23.43.58.218","2600:1408:7400::6006:2a5a, 2600:1408:7400::6006:2a4b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,file35.en.letgo.com,"23.22.130.80, 54.175.52.101, 3.230.51.120",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,filer-flickr0807a-alt.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:6c00::210:baa2, 2a02:26f0:6c00::210:bae9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,files-uplorelect.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:6c00::210:bae9, 2a02:26f0:6c00::210:baa2","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,financesftp.otoplus.com,"95.101.133.49, 95.101.133.17","2001:2030:0:17::5f65:8531, 2001:2030:0:17::5f65:8511","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,financiamiento.olxautos.cl,"23.38.98.80, 23.38.98.104","2a02:26f0:480:1a::5f65:6fb9, 2a02:26f0:480:1a::5f65:6fa6","olxautos.cl.edgekey.net, e128527.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,financiamiento.olxautos.com.co,"184.86.103.74, 184.86.103.95","2a02:26f0:fd00:d::5c7b:80c1, 2a02:26f0:fd00:d::5c7b:80bd","financiamiento.olxautos.com.co.edgekey.net, e123407.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,financiamiento.olxautos.com.mx,34.149.190.186,,,"ns-187.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,
,financiera-uat.olxautos.com.mx,"2.16.186.217, 2.16.186.177","2a02:26f0:280:4::213:7845, 2a02:26f0:280:4::213:7854","olxautos.com.mx.edgekey.net, e85939.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,financiera.olxautos.com.mx,35.201.120.72,,,"ns-187.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,
,fintools.otoplus.com,"96.16.54.185, 96.16.54.179","2a02:26f0:d200::6010:3641, 2a02:26f0:d200::6010:3651","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,firewall01-rds-staging-fra02-p2.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:6c00::210:bae9, 2a02:26f0:6c00::210:baa2","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,firozpur.olx.in,"2.16.186.128, 2.16.186.248","2a02:26f0:6c00::210:ba80, 2a02:26f0:6c00::210:baf8","olxin.edge.olx.net, e36891.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,firstgradeowls.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:6c00::210:bae9, 2a02:26f0:6c00::210:baa2","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,firstnet-preview.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:1700:b::b856:6750, 2a02:26f0:1700:b::b856:6748","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fjed4-5.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6faa, 2a02:26f0:480:1a::5f65:6f97","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fk-slovan-sahy.otoplus.com,"96.16.54.185, 96.16.54.179","2a02:26f0:d200::6010:3651, 2a02:26f0:d200::6010:3641","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fkdt2-1.otoplus.com,"96.16.54.185, 96.16.54.179","2a02:26f0:d200::6010:3651, 2a02:26f0:d200::6010:3641","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fkul15-1.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:6c00::210:bae9, 2a02:26f0:6c00::210:baa2","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,flagged.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,flant-service.otoplus.com,,,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,flf.otoplus.com,"96.6.42.208, 96.6.42.179","2600:1408:7400::6006:2a4b, 2600:1408:7400::6006:2a5a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,floatcomparisons.otoplus.com,"95.101.133.17, 95.101.133.49","2001:2030:0:17::5f65:8511, 2001:2030:0:17::5f65:8531","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,floid.olx-autos.com.ar,54.90.177.251,,,"athena.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,
,flp-iot-sap.otoplus.com,"95.101.133.49, 95.101.133.17","2001:2030:0:17::5f65:8531, 2001:2030:0:17::5f65:8511","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fluh2-1.advertise.letgo.com,,,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,flyte-poc-us-east4.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fmla.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fmsgap080rtz03.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:ab00::214:8e69, 2a02:26f0:ab00::214:8e41","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fna.letgo.com,"3.230.51.120, 23.22.130.80, 54.175.52.101",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,fnainternal-services-shv-02-fatl1.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fnat9.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fndirvint1.otoplus.com,,"2a02:26f0:7100::210:109, 2a02:26f0:7100::210:133","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fnpffiori.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:1700:b::b856:6750, 2a02:26f0:1700:b::b856:6748","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fnsocqa01.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:280:4::213:7855, 2a02:26f0:280:4::213:784b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fo-any-hsrd.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:1700:b::b856:6748, 2a02:26f0:1700:b::b856:6750","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fod113.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6f97, 2a02:26f0:480:1a::5f65:6faa","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fod188.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fod21.otoplus.com,,"2a02:26f0:7100::210:109, 2a02:26f0:7100::210:133","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fod31.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:6c00::210:baa2, 2a02:26f0:6c00::210:bae9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fokustanaman.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:3400::1703:58d9, 2a02:26f0:3400::1703:58d0","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,follett-65a-qa.otoplus.com,"184.86.103.72, 184.86.103.80","2a02:26f0:fd00:d::5c7b:8085, 2a02:26f0:fd00:d::5c7b:80a9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,foodextruder.en.letgo.com,"23.22.130.80, 3.230.51.120, 54.175.52.101",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,footshop.otoplus.com,"95.101.133.17, 95.101.133.49","2001:2030:0:17::5f65:8511, 2001:2030:0:17::5f65:8531","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,ford-api-dev-wdc.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:1700:b::b856:6750, 2a02:26f0:1700:b::b856:6748","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,ford-focus-2.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,foresight.otoplus.com,"184.86.103.80, 184.86.103.72","2a02:26f0:fd00:d::5c7b:8085, 2a02:26f0:fd00:d::5c7b:80a9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,forge-proxy.otoplus.com,,"2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,forum-authentication.otoplus.com,"96.16.54.185, 96.16.54.179","2a02:26f0:d200::6010:3641, 2a02:26f0:d200::6010:3651","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,forum-origprodforum-m1-origingigalife-web-node-cdn.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,forumownershipsecure.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:6c00::210:baa2, 2a02:26f0:6c00::210:bae9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,forumstudoorigdevelopapi.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:6c00::210:baa2, 2a02:26f0:6c00::210:bae9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fovid.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:3400::1703:58d9, 2a02:26f0:3400::1703:58d0","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fqsdb01.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fr.letgo.com,"23.22.130.80, 3.230.51.120, 54.175.52.101",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,fra02-prd-pimldap.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,francisco13.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:ab00::214:8e41, 2a02:26f0:ab00::214:8e69","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,franciscok.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:7100::210:109, 2a02:26f0:7100::210:133","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,free-auto-clicker.otoplus.com,"95.101.133.49, 95.101.133.17","2001:2030:0:17::5f65:8531, 2001:2030:0:17::5f65:8511","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,freeantivirus.letgo.com,"23.22.130.80, 3.230.51.120, 54.175.52.101",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,fse.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6f97, 2a02:26f0:480:1a::5f65:6faa","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fsh-ntpl28-89.customer.olx.in,"96.6.42.154, 96.6.42.195","2600:1408:7400::6006:2a71, 2600:1408:7400::6006:2a1a","olxin.edge.olx.net, e36891.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,ftp.virusflags-the-courtney-family.letgo.com,"3.230.51.120, 23.22.130.80, 54.175.52.101",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ftp.virusflags.the-courtney-family.letgo.com,"3.230.51.120, 54.175.52.101, 23.22.130.80",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1297.awsdns-34.org, ns-1544.awsdns-01.co.uk, ns-384.awsdns-48.com, ns-926.awsdns-51.net",,,,,,,
,ftsam-142-90.otoplus.com,,"2a02:26f0:6c00::210:bae9, 2a02:26f0:6c00::210:baa2","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fuitqvbwdorggawd.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fvix1.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fvt.otoplus.com,"95.101.133.17, 95.101.133.49","2001:2030:0:17::5f65:8511, 2001:2030:0:17::5f65:8531","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fw-d-1-ge-0-2-300.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:6c00::210:baa2, 2a02:26f0:6c00::210:bae9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,fwcm-heartbeat-alt.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:1700:b::b856:6748, 2a02:26f0:1700:b::b856:6750","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,g2mvs.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:1700:b::b856:6750, 2a02:26f0:1700:b::b856:6748","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gae2-accesspoint-a-7zxr.otoplus.com,"95.101.133.49, 95.101.133.17","2001:2030:0:17::5f65:8531, 2001:2030:0:17::5f65:8511","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gaily.otoplus.com,"96.16.54.179, 96.16.54.185","2a02:26f0:d200::6010:3641, 2a02:26f0:d200::6010:3651","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,galaxyheavyblow.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:7100::210:109, 2a02:26f0:7100::210:133","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gameanalytics-9.otoplus.com,"184.86.103.80, 184.86.103.72","2a02:26f0:fd00:d::5c7b:8085, 2a02:26f0:fd00:d::5c7b:80a9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gamecommunity.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gandhidham.olx.in,"96.6.42.195, 96.6.42.154","2600:1408:7400::6006:2a71, 2600:1408:7400::6006:2a1a","olxin.edge.olx.net, e36891.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gapga.otoplus.com,"104.126.36.235, 104.126.36.202","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ns-1371.awsdns-43.org, ns-2006.awsdns-58.co.uk, ns-37.awsdns-04.com, ns-643.awsdns-16.net",,,,,,,
,garrettgman.otoplus.com,"95.101.133.17, 95.101.133.49","2001:2030:0:17::5f65:8511, 2001:2030:0:17::5f65:8531","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gateway-52-54.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:5700::1749:897a, 2a02:26f0:5700::1749:899b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net, e118669.dscf.akamaiedge.net.0.1.cn.akamaiedge.net","n0cn.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gateway-53-80.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:1700:b::b856:6750, 2a02:26f0:1700:b::b856:6748","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gateway-carry.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ns-1371.awsdns-43.org, ns-2006.awsdns-58.co.uk, ns-37.awsdns-04.com, ns-643.awsdns-16.net",,,,,,,
,gateway-mysql.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:5700::1749:899b, 2a02:26f0:5700::1749:897a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net, e118669.dscf.akamaiedge.net.0.1.cn.akamaiedge.net","n0cn.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
