input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,final_url,tls_subject_org_,tls_wildcard_certificate,tls_mismatched,tls_expired
login.microsoftonline.com,Sign in to your account,200,44066,,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,ctls,login.microsoftonline.com,443,https://login.microsoftonline.com:443,https,,text/html,GET,20.190.159.2,/,-1840324437,2603:1026:3000:c8::7,HSTS,95,False,azure,True,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638260161746069401.MWJkNGM0NWQtNDgxNS00YzVmLWFhOTctMGU2MDIzZjcwYTA5NjgyYmMwNGQtMDhhMy00YzE4LWI4NWQtYzgxYzA2ODNiM2Iz&ui_locales=en-US&mkt=en-US&state=aLAETrc8-9xToFeoPP06jBUKv8Nr4GDHPSE78WbAA-LQq3LQ-A2hApf8iFPnxaSP889OqT1E_qjf7B3JmDe96A7s_z5y4PBUXZEgYLjBpM2keDTiKjVVu0i3AGiZnUJ2aZKRvrCtCPHDoXojztx_60f2IWiq7rS75gxrDVKRk7HcHjBa3puqFmss8m1-xdM0Fd9qSBwmBXw8bx3eAwItu015rAZGYbKb27f222OKWBIWXx9rF6bkfszo_4HpAYyo_l2OPk8RTxi9IXSO9rDUrg&x-client-SKU=ID_NET6_0&x-client-ver=6.30.1.0,Microsoft Corporation,,,
m.clio.com,,404,,static.zdassets.com,m.clio.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-05-03T23:59:59Z,CN=app.clio.com,app.clio.com,clients.clio.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c2debad8785cc59083df60e251d9e6ab,e99294eb3785af1390162e4e9377664128e1ad40878d63908e805bc6779c8aed,ctls,m.clio.com,443,https://m.clio.com:443,https,Apache,text/html,GET,52.202.69.205,/,-1840324437,54.87.174.160,HSTS,1,False,,,,,,,
market.clio.com,,200,101,,market.clio.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=market.clio.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",market.clio.com,market.clio.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",177ccceef8f31a4f5c29a44360f262a6,e80f83cb74f56eee0f6eb4893f8b8fd4e3c1e3b88dd3f7b42f6f63e4407bb7ed,ctls,market.clio.com,443,https://market.clio.com:443,https,cloudflare,text/html,GET,104.17.73.206,/,-1840324437,104.17.70.206,Cloudflare Bot Management,7,False,cloudflare,True,,"Cloudflare, Inc.",,,
marketing.analytics.clio.com,,400,,,marketing.analytics.clio.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-09T19:35:56Z,2023-09-07T20:25:07Z,CN=marketing.analytics.clio.com,marketing.analytics.clio.com,marketing.analytics.clio.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,acd4477587348078ca15ca7eeb5294c4,b015e3e1f692333d67e869e75907e43700d6008dfa5731412eec1275cef12140,ctls,marketing.analytics.clio.com,443,https://marketing.analytics.clio.com:443,https,,,GET,216.239.32.21,/,-1840324437,2001:4860:4802:38::15,Google Cloud CDN,1,False,,,,,,,
munchkin.marketo.net,,404,11,,munchkin.marketo.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-06T00:00:00Z,2024-02-05T23:59:59Z,"CN=*.marketo.net, O=Adobe Inc, L=San Jose, ST=California, C=US",*.marketo.net,marketo.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,90e5491690e76a5f7000772c31872fcc,503000268df4f4674ccf65a7d983917677bf6141675e29207cb1e57d2f25f0ab,ctls,munchkin.marketo.net,443,https://munchkin.marketo.net:443,https,AkamaiNetStorage,,GET,23.210.118.178,/,1864250944,23.210.118.178,,2,False,,,,Adobe Inc,True,,
ny.probono.clio.com,Claim Denied Application Form,200,17112,,ny.probono.clio.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-02-15T23:59:59Z,CN=ny.probono.clio.com,ny.probono.clio.com,ny.probono.clio.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ac99de7559a8c6e8e722c6dc7e6da23d,5b39ecd5823ca7e756ae63fef53249d36330f52f688075a751aac6080f923a81,ctls,ny.probono.clio.com,443,https://ny.probono.clio.com:443,https,AmazonS3,text/html,GET,65.9.66.48,/,1919348180,2600:9000:206f:c400:a:a820:ff40:93a1,Amazon Web Services,1,False,cloudfront,True,,,,,
payments.clio.com,Page not found,404,14478,app.box.com,payments.clio.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-05-03T23:59:59Z,CN=app.clio.com,app.clio.com,clients.clio.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c2debad8785cc59083df60e251d9e6ab,e99294eb3785af1390162e4e9377664128e1ad40878d63908e805bc6779c8aed,ctls,payments.clio.com,443,https://payments.clio.com:443,https,Apache,text/html,GET,3.95.75.213,/,1824919043,54.87.174.160,HSTS,136,False,,,,,,,
pendo-eu-extensions.storage.googleapis.com,,403,300,,pendo-eu-extensions.storage.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T08:23:11Z,2023-09-25T08:23:10Z,CN=*.storage.googleapis.com,*.storage.googleapis.com,*.storage-download.googleapis.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,17d6632670f07f61e572c62ac292a23e,8910933255858d8b51ac3c2a0fdfa942fd94c1ef61c54fa5d1b20c378c5ea41d,ctls,pendo-eu-extensions.storage.googleapis.com,443,https://pendo-eu-extensions.storage.googleapis.com:443,https,UploadServer,application/xml,GET,142.250.185.176,/,501560377,2a00:1450:4001:831::2010,HTTP/3,1,False,,,,,True,,
pendo-eu-static-5065845963096064.storage.googleapis.com,,403,300,,pendo-eu-static-5065845963096064.storage.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T08:23:11Z,2023-09-25T08:23:10Z,CN=*.storage.googleapis.com,*.storage.googleapis.com,*.storage-download.googleapis.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,17d6632670f07f61e572c62ac292a23e,8910933255858d8b51ac3c2a0fdfa942fd94c1ef61c54fa5d1b20c378c5ea41d,ctls,pendo-eu-static-5065845963096064.storage.googleapis.com,443,https://pendo-eu-static-5065845963096064.storage.googleapis.com:443,https,UploadServer,application/xml,GET,216.58.206.48,/,501560377,2a00:1450:4001:809::2010,HTTP/3,1,False,,,,,True,,
pendo-eu-static.storage.googleapis.com,,403,300,,pendo-eu-static.storage.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T08:23:11Z,2023-09-25T08:23:10Z,CN=*.storage.googleapis.com,*.storage.googleapis.com,*.storage-download.googleapis.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,17d6632670f07f61e572c62ac292a23e,8910933255858d8b51ac3c2a0fdfa942fd94c1ef61c54fa5d1b20c378c5ea41d,ctls,pendo-eu-static.storage.googleapis.com,443,https://pendo-eu-static.storage.googleapis.com:443,https,UploadServer,application/xml,GET,142.250.185.240,/,501560377,2a00:1450:4001:82f::2010,HTTP/3,1,False,,,,,True,,
pm-bounces.clio.com,Postmark — Email delivery for web apps,200,4374,,,,,,,,,,,,,,,,,,,80,http://pm-bounces.clio.com:80,http,nginx/1.25.1,text/html,GET,3.129.196.135,/,-1457628171,3.130.198.0,Nginx:1.25.1,85,False,,,,,,,
privacy-policy.truste.com,Data Privacy Management Software & Solutions | TrustArc,200,387340,*.trustarc.com,trustarc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-10-11T23:59:59Z,CN=trustarc.com,trustarc.com,*.trustarc.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,fb20f8f2f744eb253d06547fb532802a,88cdb1380e46ff134652eed32eb8d2c3f046b87e6021145969afcd901dbe6bde,ctls,trustarc.com,80,http://privacy-policy.truste.com:80,http,LiteSpeed,text/html,GET,52.222.236.112,/,335499580,52.222.236.123,Yoast SEO:20.12,4429,False,cloudfront,True,https://trustarc.com:443/,,True,,
questionnaires.clio.com,Public Questionnaire,200,2602,,questionnaires.clio.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=questionnaires.clio.com,questionnaires.clio.com,questionnaires.clio.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,55dac76abc7a3bd06aaa69af6c3875fc,b51857d14162702b7ff6a307c3ee8be66d450c9ff00af68af5ef845a5307a4f3,ctls,questionnaires.clio.com,443,https://questionnaires.clio.com:443,https,,text/html,GET,3.222.195.113,/,-1840324437,54.85.124.33,,43,False,,,,,,,
recaptcha.google.com/recaptcha/,Not Found,404,141,,recaptcha.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:16:18Z,2023-10-02T08:16:17Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,dae25a43a6936128ed1b8afa4c2d653b,d9400a529522e19c31ee576709e351b1773254f9bfac91a668c893a61999d5fa,ctls,recaptcha.google.com,443,https://recaptcha.google.com:443/recaptcha/,https,GSE,text/html,GET,142.250.186.141,/recaptcha/,463625402,2a00:1450:4001:82f::200d,OpenGSE,10,False,,,,,True,,
s3.amazonaws.com/clio-manage-staging-us-a-application-objects/,,403,243,,s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-06-21T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,*.s3-external-2.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2f1c3821f4ae84e597abbe14688149fd,2df70fdd8841d5a2e0bb221baea847503cf6bc7c9749ec0c02929423762666b4,ctls,s3.amazonaws.com,443,https://s3.amazonaws.com:443/clio-manage-staging-us-a-application-objects/,https,AmazonS3,application/xml,GET,52.216.35.56,/clio-manage-staging-us-a-application-objects/,-30193075,52.217.100.94,Amazon Web Services,2,False,,,,,True,,
s3.amazonaws.com/documents.goclio.com/,,403,243,,s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-06-21T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,*.s3-external-2.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2f1c3821f4ae84e597abbe14688149fd,2df70fdd8841d5a2e0bb221baea847503cf6bc7c9749ec0c02929423762666b4,ctls,s3.amazonaws.com,443,https://s3.amazonaws.com:443/documents.goclio.com/,https,AmazonS3,application/xml,GET,52.216.35.56,/documents.goclio.com/,505730006,52.217.100.94,Amazon Web Services,2,False,,,,,True,,
s3.amazonaws.com/temporary.goclio.com/,,403,243,,s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-06-21T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,*.s3-external-2.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2f1c3821f4ae84e597abbe14688149fd,2df70fdd8841d5a2e0bb221baea847503cf6bc7c9749ec0c02929423762666b4,ctls,s3.amazonaws.com,443,https://s3.amazonaws.com:443/temporary.goclio.com/,https,AmazonS3,application/xml,GET,52.216.35.56,/temporary.goclio.com/,-1799731722,52.217.100.94,Amazon Web Services,2,False,,,,,True,,
s3.ap-southeast-2.amazonaws.com/clio-manage-prod-au-a-temporary/,,403,243,,s3.ap-southeast-2.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2024-02-07T23:59:59Z,CN=*.s3-ap-southeast-2.amazonaws.com,*.s3-ap-southeast-2.amazonaws.com,s3-deprecated.ap-southeast-2.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,05f6c50a2253367bef0a400b3ef9c219,672cde852cb8386c8934734e4ffd825e11c2b97f88a370777ae83229a1980801,ctls,s3.ap-southeast-2.amazonaws.com,443,https://s3.ap-southeast-2.amazonaws.com:443/clio-manage-prod-au-a-temporary/,https,AmazonS3,application/xml,GET,52.95.134.111,/clio-manage-prod-au-a-temporary/,-2122996861,52.95.130.28,Amazon Web Services,2,False,,,,,True,True,
s3.ca-central-1.amazonaws.com/clio-manage-prod-ca-a-temporary/,,403,243,,s3.ca-central-1.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2024-01-15T23:59:59Z,CN=*.s3.ca-central-1.amazonaws.com,*.s3.ca-central-1.amazonaws.com,s3-deprecated.ca-central-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,03301924ade5d24bdff734ef093d8a68,a68ef8612ecb9d5d912b199cfa5a3e68d25cfd750e759ac0605b9e68d2913317,ctls,s3.ca-central-1.amazonaws.com,443,https://s3.ca-central-1.amazonaws.com:443/clio-manage-prod-ca-a-temporary/,https,AmazonS3,application/xml,GET,52.95.146.217,/clio-manage-prod-ca-a-temporary/,-169505694,52.95.146.217,Amazon Web Services,2,False,,,,,True,,
s3.eu-west-1.amazonaws.com/temporary.goclio.eu/,,403,243,,s3.eu-west-1.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-23T23:59:59Z,CN=*.s3-eu-west-1.amazonaws.com,*.s3-eu-west-1.amazonaws.com,s3-deprecated.eu-west-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,dba3bcc77feab1ffec648cb31369669c,91394148d95c68f2025f01cd351e5417fcae30a7a1538465a84f6fc036f41ccc,ctls,s3.eu-west-1.amazonaws.com,443,https://s3.eu-west-1.amazonaws.com:443/temporary.goclio.eu/,https,AmazonS3,application/xml,GET,52.218.92.211,/temporary.goclio.eu/,769341970,52.218.118.88,Amazon Web Services,2,False,,,,,True,True,
s3.us-east-1.amazonaws.com/cdn.hellosign.com/,,403,243,,s3.us-east-1.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-06-21T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,*.s3-external-2.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2f1c3821f4ae84e597abbe14688149fd,2df70fdd8841d5a2e0bb221baea847503cf6bc7c9749ec0c02929423762666b4,ctls,s3.us-east-1.amazonaws.com,443,https://s3.us-east-1.amazonaws.com:443/cdn.hellosign.com/,https,AmazonS3,application/xml,GET,52.216.245.254,/cdn.hellosign.com/,1363898729,54.231.169.168,Amazon Web Services,2,False,,,,,True,True,
s3.us-east-1.amazonaws.com/temporary.goclio.com/,,403,243,,s3.us-east-1.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-06-21T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,*.s3-external-2.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2f1c3821f4ae84e597abbe14688149fd,2df70fdd8841d5a2e0bb221baea847503cf6bc7c9749ec0c02929423762666b4,ctls,s3.us-east-1.amazonaws.com,443,https://s3.us-east-1.amazonaws.com:443/temporary.goclio.com/,https,AmazonS3,application/xml,GET,52.216.245.254,/temporary.goclio.com/,-1804959327,54.231.169.168,Amazon Web Services,2,False,,,,,True,True,
salesloft-tracking.clio.com,,204,,,salesloft-tracking.clio.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-17T17:49:36Z,2023-09-15T17:49:35Z,CN=salesloft-tracking.clio.com,salesloft-tracking.clio.com,salesloft-tracking.clio.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,493adc8380489074f8f7bb58352b1c40,09c9e33c092979e7e8bf470abb0780d445b9b62d06b87475dc0b78f4d34fc549,ctls,salesloft-tracking.clio.com,443,https://salesloft-tracking.clio.com:443,https,,,GET,54.147.61.87,/,-1840324437,52.54.201.11,HSTS,1,False,,,,,,,
snap.licdn.com,,200,43,,px.ads.linkedin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-02T00:00:00Z,2023-12-02T23:59:59Z,"CN=www.linkedin.com, O=LinkedIn Corporation, L=Sunnyvale, ST=California, C=US",www.linkedin.com,status.linkedin.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3eecc485294fa557592f1b66319d6a07,378677dc26b2a8d65824456b343479bc77ef498352c21f77d13995b70014b9ad,ctls,px.ads.linkedin.com,443,https://snap.licdn.com:443,https,,image/gif,GET,2.16.241.19,/,1882172304,2a02:26f0:480:f::213:7ec6,,1,False,,,https://px.ads.linkedin.com/,LinkedIn Corporation,,,
stackpath.bootstrapcdn.com,The Tudors,200,204,URL='https://www.bootstrapcdn.com/',stackpath.bootstrapcdn.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-30T00:00:00Z,2023-12-30T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,bootstrapcdn.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",43bf2e015428996a5a19a3bc0dcf7608,a90dcbfa8b2740d5693f93ad771ea7f8fa9afe2e756304e912f763ddb0c287f5,ctls,stackpath.bootstrapcdn.com,443,https://stackpath.bootstrapcdn.com:443,https,cloudflare,text/html,GET,104.18.10.207,/,-1202950167,2606:4700::6812:bcf,HTTP/3,9,False,cloudflare,True,,"Cloudflare, Inc.",True,,
staging-marketing.clio.com,Site Not Configured | 404 Not Found,404,5891,,staging-marketing.clio.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2020-07-27T23:26:09Z,2020-10-25T23:26:09Z,CN=staging-marketing.clio.com,staging-marketing.clio.com,staging-marketing.clio.com,"CN=Let's Encrypt Authority X3, O=Let's Encrypt, C=US",Let's Encrypt Authority X3,Let's Encrypt,c11699cf20e8a6ddb9d5a26df58333ea,b7f21bf8093328404ccca311f226c5fe6b7549785a9639d471810ee692e3cae6,ctls,staging-marketing.clio.com,443,https://staging-marketing.clio.com:443,https,nginx,text/html,GET,34.168.150.110,/,965054014,34.168.150.110,Nginx,98,False,google,True,,,,,True
staging.accounting.clio.com,Clio - Login,200,5064,recaptcha.google.com/recaptcha/,staging.account.clio.services,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=staging.account.clio.services,staging.account.clio.services,staging-proxy.account.clio.services,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e0082af6b6383c3f39e0cb12adf8ef2c,353119b0d67295fced6ca345d7ffd693f26fc4c06f073e8423454bd2e37118fe,ctls,staging.account.clio.services,443,https://staging.accounting.clio.com:443,https,,text/html,GET,34.198.130.179,/,-249320299,44.212.107.39,Ruby on Rails,98,False,,,https://staging.account.clio.services/login?login_challenge=fce1fa1869fc40d6a0a5032232ed92a5,,,,
staging.billing.clio.com,Clio Billing Service,200,1687,,staging.billing.clio.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-20T23:59:59Z,CN=staging.billing.clio.services,staging.billing.clio.services,staging.billing.clio.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c8a683fd7c7870cfb052ee23118ece51,b613ee2887d8bce0996069d7c027217dfd677a5cb6454aee987f688d496ea01e,ctls,staging.billing.clio.com,443,https://staging.billing.clio.com:443,https,Apache,text/html,GET,3.210.97.213,/,-824232064,52.200.135.39,Ruby on Rails,49,False,,,https://staging.billing.clio.com/dashboard/authentication,,,,
staging.clients.clio.com,Clio for Clients,200,5677,widget-mediator.zopim.com,staging.clients.clio.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-28T23:59:59Z,CN=staging.clio.com,staging.clio.com,staging.payments.clio.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,30a1dd2c3b7cc467abf230fac3483781,da809849e451923a0bbd1f0bd6edb5f579e9c8299f30edec589fa4a4427505c8,ctls,staging.clients.clio.com,443,https://staging.clients.clio.com:443,https,Apache,text/html,GET,44.208.86.78,/,1301749126,52.202.252.115,Stimulus,52,False,,,https://staging.clients.clio.com/login,,,,
staging.clio.com,Clio - Login,200,5239,www.googletagmanager.com,staging.account.clio.services,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=staging.account.clio.services,staging.account.clio.services,staging-proxy.account.clio.services,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e0082af6b6383c3f39e0cb12adf8ef2c,353119b0d67295fced6ca345d7ffd693f26fc4c06f073e8423454bd2e37118fe,ctls,staging.account.clio.services,80,http://staging.clio.com:80,http,,text/html,GET,52.202.252.115,/,-1265945019,3.218.185.187,Ruby on Rails,102,False,,,https://staging.account.clio.services/login?login_challenge=6a8b849fbb6949b284b8349b81c4e5b7,,,,
staging.connect.probono.clio.com,,204,,,staging.connect.probono.clio.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-30T00:00:00Z,2024-02-28T23:59:59Z,CN=staging.connect.probono.clio.com,staging.connect.probono.clio.com,staging.connect.probono.clio.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,26c26a5373188b903526b79e3c449e54,138cf429f32259b1fdc1551e01471ebad076ed803598feee35a15dc256406f95,ctls,staging.connect.probono.clio.com,443,https://staging.connect.probono.clio.com:443,https,,,GET,50.16.246.54,/,-1840324437,44.194.106.205,,1,False,,,,,,,
staging.developers.clio.com,Clio - Login,200,5078,cdn.segment.com,staging.account.clio.services,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=staging.account.clio.services,staging.account.clio.services,staging-proxy.account.clio.services,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e0082af6b6383c3f39e0cb12adf8ef2c,353119b0d67295fced6ca345d7ffd693f26fc4c06f073e8423454bd2e37118fe,ctls,staging.account.clio.services,443,https://staging.developers.clio.com:443,https,,text/html,GET,52.202.252.115,/,-1840324437,44.208.86.78,Ruby on Rails,98,False,,,https://staging.account.clio.services/login?login_challenge=33af998763f54168b242753fe0cf7130,,,,
staging.docusign.clio.com,Select your region,200,36517,,staging.docusign.clio.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-02-09T23:59:59Z,CN=staging.docusign.clio.com,staging.docusign.clio.com,staging-proxy.docusign.clio.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,aac43c24be15fd476a6d2fbdb1eb1713,d1018656c4198bf3024cdad77cc70a1bc4e7a5ca7fa569321a403dcf8454b2c0,ctls,staging.docusign.clio.com,443,https://staging.docusign.clio.com:443,https,Apache,text/html,GET,54.86.112.152,/,-1840324437,54.80.4.217,HSTS,230,False,,,,,,,
staging.formevo.clio.com,Sign in with Clio Manage,200,6543,,staging.formevo.clio.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-09-26T23:59:59Z,CN=staging.formevo.clio.com,staging.formevo.clio.com,staging.formevo.clio.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,345ce706dc6a29ffe18183ae49fd429a,6fe67c5c9727e15b22920ff828ecd7d4a2aea9ebca6f2b29194119a0b0ebb5ea,ctls,staging.formevo.clio.com,443,https://staging.formevo.clio.com:443,https,Apache,text/html,GET,3.229.252.182,/,-249320299,107.21.250.187,Ruby on Rails,115,False,,,https://staging.formevo.clio.com/users/sessions/new,,,,
staging.grow.clio.com,Clio - Login,200,5207,www.google.com/recaptcha/,staging.account.clio.services,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=staging.account.clio.services,staging.account.clio.services,staging-proxy.account.clio.services,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e0082af6b6383c3f39e0cb12adf8ef2c,353119b0d67295fced6ca345d7ffd693f26fc4c06f073e8423454bd2e37118fe,ctls,staging.account.clio.services,80,http://staging.grow.clio.com:80,http,,text/html,GET,99.83.180.113,/,-249320299,75.2.22.164,Ruby on Rails,101,False,,,https://staging.account.clio.services/login?login_challenge=3b86311962144b258f0e40e53729db5d,,,,
