input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_expired,csp_domains_,tls_mismatched
lovelyfashionsale.myshoplaza.com,The store is currently unavailable,404,6405,lovelyfashionsale.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,lovelyfashionsale.myshoplaza.com,cloudflare,443,https://lovelyfashionsale.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-810046182,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
loveniss.myshoplaza.com,The store is currently unavailable,404,6405,loveniss.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,loveniss.myshoplaza.com,cloudflare,443,https://loveniss.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1243652202,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
lovepetplus.myshoplaza.com,Lovepetplus,200,861087,lovepetplus.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,lovepetplus.myshoplaza.com,cloudflare,443,https://lovepetplus.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,-1206076886,104.18.26.71,Microsoft ASP.NET,7464,False,True,,,,
lovey.myshoplaza.com,lovey,200,223770,lovey.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,lovey.myshoplaza.com,cloudflare,443,https://lovey.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,YouTube,2597,False,True,,,,
lovingstylish.myshoplaza.com,The store doesn’t exist,404,6373,lovingstylish.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,lovingstylish.myshoplaza.com,cloudflare,443,https://lovingstylish.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,305136443,104.18.26.71,Microsoft ASP.NET,26,False,True,,,,
lovuwq.myshoplaza.com,The store is currently unavailable,404,6405,lovuwq.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,lovuwq.myshoplaza.com,cloudflare,443,https://lovuwq.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1745279583,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
lovwish.myshoplaza.com,lovwish,200,191167,lovwish.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,lovwish.myshoplaza.com,cloudflare,443,https://lovwish.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,2575,False,True,,,,
loyoladdy.myshoplaza.com,LoyoLady Curtains,200,126308,loyoladdy.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,loyoladdy.myshoplaza.com,cloudflare,443,https://loyoladdy.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,1061,False,True,,,,
lspzc.myshoplaza.com,The store is currently unavailable,404,6405,lspzc.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,lspzc.myshoplaza.com,cloudflare,443,https://lspzc.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,-1956313576,104.18.26.71,Microsoft ASP.NET,26,False,True,,,,
luanne.myshoplaza.com,The store is currently unavailable,404,6405,luanne.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,luanne.myshoplaza.com,cloudflare,443,https://luanne.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1807128073,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
luanne168.myshoplaza.com,The store is currently unavailable,404,6405,luanne168.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,luanne168.myshoplaza.com,cloudflare,443,https://luanne168.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1312492741,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
luckdayday.myshoplaza.com,The store doesn’t exist,404,6373,luckdayday.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,luckdayday.myshoplaza.com,cloudflare,443,https://luckdayday.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1803976075,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
luckiest1.myshoplaza.com,The store is currently unavailable,404,6405,luckiest1.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,luckiest1.myshoplaza.com,cloudflare,443,https://luckiest1.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-314280394,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
luckmise.myshoplaza.com,The store is currently unavailable,404,6405,luckmise.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,luckmise.myshoplaza.com,cloudflare,443,https://luckmise.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,498790452,104.18.26.71,Microsoft ASP.NET,26,False,True,,,,
luckqzqstore.myshoplaza.com,Wardrostore,200,342893,luckqzqstore.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,luckqzqstore.myshoplaza.com,cloudflare,443,https://luckqzqstore.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,7056,False,True,,,,
luckygift2.myshoplaza.com,The store is currently unavailable,404,6405,luckygift2.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,luckygift2.myshoplaza.com,cloudflare,443,https://luckygift2.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1435172117,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
luckysho.myshoplaza.com,The store is currently unavailable,404,6405,luckysho.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,luckysho.myshoplaza.com,cloudflare,443,https://luckysho.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1782067916,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
lululal.myshoplaza.com,The store is currently unavailable,404,6405,lululal.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,lululal.myshoplaza.com,cloudflare,443,https://lululal.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,1542904451,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
luostore.myshoplaza.com,Meiwig-Forged in Fire,200,552033,luostore.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,luostore.myshoplaza.com,cloudflare,443,https://luostore.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,-1206076886,104.18.26.71,Microsoft ASP.NET,4262,False,True,,,,
lustermo.myshoplaza.com,lustermo,200,648942,lustermo.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,lustermo.myshoplaza.com,cloudflare,443,https://lustermo.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,-1206076886,104.18.26.71,Microsoft ASP.NET,6787,False,True,,,,
luxe-boutique.myshoplaza.com,luxe-boutique,200,628145,luxe-boutique.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,luxe-boutique.myshoplaza.com,cloudflare,443,https://luxe-boutique.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,5423,False,True,,,,
luywait.myshoplaza.com,The store is currently unavailable,404,6405,luywait.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,luywait.myshoplaza.com,cloudflare,443,https://luywait.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,2056942362,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
lvoneu.myshoplaza.com,lvoneu,200,868066,lvoneu.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,lvoneu.myshoplaza.com,cloudflare,443,https://lvoneu.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,YouTube,9685,False,True,,,,
lwarkits.myshoplaza.com,The store doesn’t exist,404,6373,lwarkits.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,lwarkits.myshoplaza.com,cloudflare,443,https://lwarkits.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-2020673070,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
lwb.myshoplaza.com,The store doesn’t exist,404,6373,lwb.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,lwb.myshoplaza.com,cloudflare,443,https://lwb.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,54390297,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
lyylt.myshoplaza.com,The store is currently unavailable,404,6405,lyylt.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,lyylt.myshoplaza.com,cloudflare,443,https://lyylt.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.27.71,/,-1575956511,104.18.26.71,Microsoft ASP.NET,26,False,True,,,,
madepicks.myshoplaza.com,madepicks,200,440327,madepicks.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,madepicks.myshoplaza.com,cloudflare,443,https://madepicks.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,6438,False,True,,,,
magasen.myshoplaza.com,The store is currently unavailable,404,6405,magasen.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,magasen.myshoplaza.com,cloudflare,443,https://magasen.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-973598047,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
magic-shop.myshoplaza.com,magic-shop,200,291776,magic-shop.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,magic-shop.myshoplaza.com,cloudflare,443,https://magic-shop.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-1206076886,104.18.27.71,Microsoft ASP.NET,3286,False,True,,,,
mail.shoplazza.com,Error 404 (Not Found)!!1,404,1561,mail.shoplazza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:21:47Z,2023-10-02T08:21:46Z,CN=mail.google.com,mail.google.com,,inbox.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,5a9447ae63a75dec99746b18fbe4fadd,249cb9898d4126f87c9f2f72d591bee32554ca213e5328e95330318166f983e6,,ctls,mail.shoplazza.com,,443,https://mail.shoplazza.com:443,https,,text/html,GET,216.58.212.165,/,302920777,2a00:1450:4001:802::2005,HTTP/3,12,False,,,,,True
makeupandclothing.myshoplaza.com,The store is currently unavailable,404,6405,makeupandclothing.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,makeupandclothing.myshoplaza.com,cloudflare,443,https://makeupandclothing.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,-474918747,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
makeupfair.myshoplaza.com,The store doesn’t exist,404,6373,makeupfair.myshoplaza.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-24T00:00:00Z,2024-06-23T23:59:59Z,"CN=myshoplaza.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myshoplaza.com,"Cloudflare, Inc.",*.myshoplaza.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0ce38301e875cd46435c551cc4bb59db,0eaffd396363b60c5eecd5b52a6a12aae9753a0f8dfddb0ff7c1e68001a945bf,True,ctls,makeupfair.myshoplaza.com,cloudflare,443,https://makeupfair.myshoplaza.com:443,https,cloudflare,text/html,GET,104.18.26.71,/,688698205,104.18.27.71,Microsoft ASP.NET,26,False,True,,,,
