input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,csp_domains_,tech_,tls_wildcard_certificate,final_url,cdn_name,cdn,tls_expired
psv16sam04.informatica.com,,200,20439,psv16sam04.informatica.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-19T00:00:00Z,2024-04-18T23:59:59Z,"CN=psv16sam04.informatica.com, O=Informatica LLC, L=Redwood City, ST=California, C=US",psv16sam04.informatica.com,Informatica LLC,www.psv16sam04.informatica.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,aab7a8b710f82acba79561692a1f6f7a,f5214bfe9767319341da0c1eaeabac61a2cc51248e2c6f962c7e93478ad60a51,ctls,psv16sam04.informatica.com,443,https://psv16sam04.informatica.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,207.207.12.93,/,-1840324437,207.207.12.93,153,False,https://psv16sam04.informatica.com,Microsoft HTTPAPI:2.0,,,,,
pt.informatica.com,IIS,200,687,pt.informatica.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,True,2022-11-27T00:00:00Z,2023-11-28T23:59:59Z,"CN=wwwmicrolb.informatica.com, O=Informatica LLC, L=Redwood City, ST=California, C=US",wwwmicrolb.informatica.com,Informatica LLC,careers.informatica.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b89a72bd6ebea757e62edb57f34a0e60,8f0d1343a3781d524ee2a971fb67d630c76842e54c7d5017539e127377f12b1a,ctls,pt.informatica.com,443,https://pt.informatica.com:443,https,Microsoft-IIS/10.0,text/html,GET,198.202.141.157,/,1631801191,198.202.141.157,32,False,p.typekit.net,Windows Server,,,,,
pwreset.informatica.com,Microsoft Online Password Reset,200,51616,passwordreset.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-07-03T00:00:00Z,2024-07-03T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,Microsoft Corporation,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e7df1f16e52638c1dfeed42ec0ca9590,2ac4f3864729a635125d556395e9307bc2967b6675fdc970a1d9e7daad887c7f,ctls,passwordreset.microsoftonline.com,443,https://pwreset.informatica.com:443,https,,text/html,GET,198.202.141.84,/,1708047623,198.202.141.84,886,False,,Microsoft ASP.NET,True,https://passwordreset.microsoftonline.com/?whr=informatica.com,,,
qa-rel.static.informaticacloud.com,Service Unavailable,503,268,qa-rel.static.informaticacloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-03T09:43:11Z,2024-07-27T09:42:11Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=non-prod.static.informaticacloud.com",non-prod.static.informaticacloud.com,Informatica LLC,parallel-qa-staging5.static.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,4abcfbfc91b6360e35997f9acc25202c,da3e205210f9c2378f873e74b67e58c19205a8cb2450ac608c14a1104e331cd7,ctls,qa-rel.static.informaticacloud.com,443,https://qa-rel.static.informaticacloud.com:443,https,AkamaiGHost,text/html,GET,184.30.135.224,/,-1267372244,184.30.135.224,9,False,,,,,,,
qa-staging1.static.informaticacloud.com,Service Unavailable,503,268,qa-staging1.static.informaticacloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-03T09:43:11Z,2024-07-27T09:42:11Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=non-prod.static.informaticacloud.com",non-prod.static.informaticacloud.com,Informatica LLC,parallel-qa-staging5.static.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,4abcfbfc91b6360e35997f9acc25202c,da3e205210f9c2378f873e74b67e58c19205a8cb2450ac608c14a1104e331cd7,ctls,qa-staging1.static.informaticacloud.com,443,https://qa-staging1.static.informaticacloud.com:443,https,AkamaiGHost,text/html,GET,23.212.202.252,/,-1909397872,23.212.202.252,9,False,,,,,,,
qa-upgrade.static.informaticacloud.com,Service Unavailable,503,268,qa-upgrade.static.informaticacloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-03T09:43:11Z,2024-07-27T09:42:11Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=non-prod.static.informaticacloud.com",non-prod.static.informaticacloud.com,Informatica LLC,parallel-qa-staging5.static.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,4abcfbfc91b6360e35997f9acc25202c,da3e205210f9c2378f873e74b67e58c19205a8cb2450ac608c14a1104e331cd7,ctls,qa-upgrade.static.informaticacloud.com,443,https://qa-upgrade.static.informaticacloud.com:443,https,AkamaiGHost,text/html,GET,184.30.135.224,/,-542674474,184.30.135.224,9,False,,,,,,,
qa.static.informaticacloud.com,Service Unavailable,503,268,qa.static.informaticacloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-03T09:43:11Z,2024-07-27T09:42:11Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=non-prod.static.informaticacloud.com",non-prod.static.informaticacloud.com,Informatica LLC,parallel-qa-staging5.static.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,4abcfbfc91b6360e35997f9acc25202c,da3e205210f9c2378f873e74b67e58c19205a8cb2450ac608c14a1104e331cd7,ctls,qa.static.informaticacloud.com,443,https://qa.static.informaticacloud.com:443,https,AkamaiGHost,text/html,GET,184.30.135.224,/,-2088822237,184.30.135.224,9,False,,,,,,,
rcgw.informatica.com,Document Error: Not Found,404,152,rcgw.informatica.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-05T00:00:00Z,2024-01-04T23:59:59Z,"CN=vpn.informatica.com, O=Informatica LLC, L=Redwood City, ST=California, C=US",vpn.informatica.com,Informatica LLC,mbgw.informatica.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4ffe3418cc516defe85d3a7d6a7b401f,0f7c73cbc0001fde489641244958ae23b9d9525fdfbc3e63be2868f53cc8521a,ctls,rcgw.informatica.com,443,https://rcgw.informatica.com:443,https,,text/html,GET,4.15.123.194,/,593259606,4.15.123.194,7,False,,HSTS,,,,,
redirects.informatica.com,,200,11516,redirects.informatica.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-06-16T00:00:00Z,2024-06-18T23:59:59Z,"CN=redirects.informatica.com, O=Informatica LLC, L=Redwood City, ST=California, C=US, serialNumber=3003382, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",redirects.informatica.com,Informatica LLC,experience.informatica.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,d13a1fdc036f6b02348a4b7d2fc45392,78e011c6be5b3baf3f75a4b861ee2eef38b723d1b7ddeee5b4913f4e5a90b4a1,ctls,redirects.informatica.com,443,https://redirects.informatica.com:443,https,Microsoft-IIS/10.0,text/html,GET,198.202.141.115,/,-526009459,198.202.141.115,116,False,,Windows Server,,https://redirects.informatica.com/informatica-tsftp/maintenance.html,,,
redirerror-a.informatica.com,,200,529,redirects.informatica.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-06-16T00:00:00Z,2024-06-18T23:59:59Z,"CN=redirects.informatica.com, O=Informatica LLC, L=Redwood City, ST=California, C=US, serialNumber=3003382, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",redirects.informatica.com,Informatica LLC,experience.informatica.com,"CN=DigiCert EV RSA CA G2, O=DigiCert Inc, C=US",DigiCert EV RSA CA G2,DigiCert Inc,d13a1fdc036f6b02348a4b7d2fc45392,78e011c6be5b3baf3f75a4b861ee2eef38b723d1b7ddeee5b4913f4e5a90b4a1,ctls,redirects.informatica.com,443,https://redirerror-a.informatica.com:443,https,Microsoft-IIS/10.0,text/html,GET,198.202.141.84,/,-1910067576,198.202.141.84,5,False,,Windows Server,,https://redirects.informatica.com/browsererror/browsererror.html,,,
reg.informatica.com,,200,169,reg.informatica.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2023-11-15T23:59:59Z,CN=*.informatica.com,*.informatica.com,,informatica.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c45d66b46a0d770042062c54da2e2abf,9142ee1f266ae9b2ac385c4dee0064706efa7acb8bf79e565f0bc038bb8b8ae8,ctls,reg.informatica.com,443,https://reg.informatica.com:443,https,envoy,text/html,GET,44.241.129.3,/,869300629,52.10.126.40,7,False,,HSTS,True,,,,
sa.informatica.com,IIS,200,687,sa.informatica.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,True,2022-11-27T00:00:00Z,2023-11-28T23:59:59Z,"CN=wwwmicrolb.informatica.com, O=Informatica LLC, L=Redwood City, ST=California, C=US",wwwmicrolb.informatica.com,Informatica LLC,careers.informatica.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b89a72bd6ebea757e62edb57f34a0e60,8f0d1343a3781d524ee2a971fb67d630c76842e54c7d5017539e127377f12b1a,ctls,sa.informatica.com,443,https://sa.informatica.com:443,https,Microsoft-IIS/10.0,text/html,GET,198.202.141.157,/,1631801191,198.202.141.157,32,False,fonts.gstatic.com,Windows Server,,,,,
se.informatica.com,IIS,200,687,se.informatica.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,True,2022-11-27T00:00:00Z,2023-11-28T23:59:59Z,"CN=wwwmicrolb.informatica.com, O=Informatica LLC, L=Redwood City, ST=California, C=US",wwwmicrolb.informatica.com,Informatica LLC,careers.informatica.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b89a72bd6ebea757e62edb57f34a0e60,8f0d1343a3781d524ee2a971fb67d630c76842e54c7d5017539e127377f12b1a,ctls,se.informatica.com,443,https://se.informatica.com:443,https,Microsoft-IIS/10.0,text/html,GET,198.202.141.157,/,1631801191,198.202.141.157,32,False,edge.fullstory.com,Windows Server,,,,,
sea.informatica.com,IIS,200,687,sea.informatica.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,True,2022-11-27T00:00:00Z,2023-11-28T23:59:59Z,"CN=wwwmicrolb.informatica.com, O=Informatica LLC, L=Redwood City, ST=California, C=US",wwwmicrolb.informatica.com,Informatica LLC,careers.informatica.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b89a72bd6ebea757e62edb57f34a0e60,8f0d1343a3781d524ee2a971fb67d630c76842e54c7d5017539e127377f12b1a,ctls,sea.informatica.com,443,https://sea.informatica.com:443,https,Microsoft-IIS/10.0,text/html,GET,198.202.141.157,/,1631801191,198.202.141.157,32,False,cdn.jsdelivr.net,Windows Server,,,,,
search-test.informatica.com,,404,1972,uat-infa.cs198.force.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-19T00:00:00Z,2024-05-16T23:59:59Z,"CN=*.cs198.force.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.cs198.force.com,"salesforce.com, inc.",*.visualforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,60f9204f3eef62868c482e1dc8ca5fe9,3aad29fe39d6facfa0c2d0a1055effd130daf9810bc5b70176ac66d6f82b210b,ctls,uat-infa.cs198.force.com,443,https://search-test.informatica.com:443,https,,text/html,GET,198.202.141.84,/,1780414998,198.202.141.84,28,False,,,True,https://uat-infa.cs198.force.com/customersupport/s/global-search/%20,,,
search.informatica.com,Support,200,337846,knowledge.informatica.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-28T00:00:00Z,2023-09-28T23:59:59Z,"CN=knowledge.informatica.com, O=Informatica LLC, L=Redwood City, ST=California, C=US, serialNumber=3003382, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",knowledge.informatica.com,Informatica LLC,knowledge.informatica.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,778d12af8675f353b93585606ad5bc2c,f67f68cba0fb55e2e714ce6141f32b29846caa03b4c2ead5f3969ec466bd2ce1,ctls,knowledge.informatica.com,80,http://search.informatica.com:80,http,sfdcedge,text/html,GET,198.202.141.84,/,-1045607258,198.202.141.84,398,False,https://fonts.gstatic.com,HSTS,,https://knowledge.informatica.com/s/global-search/%20?language=en_US,,,
serverless.dm-ap.informaticacloud.com,,503,107,serverless.dm-ap.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2023-05-04T07:15:08Z,2024-05-28T07:14:08Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=apse1.dm-ap.informaticacloud.com",apse1.dm-ap.informaticacloud.com,Informatica LLC,apse1-b2bgw.dm-ap.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,820bc48a9b718423156f1a633e758457,3453bf4b913d69ff527a325aab0782497c30aba8bb618dcbc38522b99e4d9818,ctls,serverless.dm-ap.informaticacloud.com,443,https://serverless.dm-ap.informaticacloud.com:443,https,,text/html,GET,3.105.100.246,/,-1654418437,13.237.193.47,4,False,,,,,,,
serverless.dm-em.informaticacloud.com,,503,107,serverless.dm-em.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2023-03-06T06:13:06Z,2024-03-30T06:12:06Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=emw1.dm-em.informaticacloud.com",emw1.dm-em.informaticacloud.com,Informatica LLC,serverless.dm-em.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,e9163e788e7621031b59a3d97c580cf8,fde8c0a2aeb6de1165612d1f518b003dbeab792db7c62d85807a243e6c379f51,ctls,serverless.dm-em.informaticacloud.com,443,https://serverless.dm-em.informaticacloud.com:443,https,,text/html,GET,52.211.122.154,/,-1654418437,54.76.7.187,4,False,,,,,,,
serverless.dm-na.informaticacloud.com,,503,107,serverless.dm-na.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2023-03-06T06:09:36Z,2024-03-30T06:08:36Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=nac1.dm-na.informaticacloud.com",nac1.dm-na.informaticacloud.com,Informatica LLC,serverless.dm-na.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,039eff82a2f31fc42cab5b1b52a6076d,be2b9b1298da5dfe27327b72ef058585bee149a15cd277bb7ad17e941ea8cd9b,ctls,serverless.dm-na.informaticacloud.com,443,https://serverless.dm-na.informaticacloud.com:443,https,,text/html,GET,3.98.245.175,/,-1654418437,35.183.214.180,4,False,,,,,,,
serverless.dm-staging.informaticacloud.com,,503,107,serverless.dm-staging.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2022-10-18T06:54:43Z,2023-11-12T06:53:43Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dm-staging.informaticacloud.com",usw1.dm-staging.informaticacloud.com,Informatica LLC,usw1-b2bgw.dm-staging.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,f52f70640b1b4b94f1bcb8b0ea94996b,c8923da515db0bd11fd5e7e65bed125366fd9b15c7e10e073812b4e6edc84290,ctls,serverless.dm-staging.informaticacloud.com,443,https://serverless.dm-staging.informaticacloud.com:443,https,,text/html,GET,44.229.29.49,/,-1654418437,52.39.53.194,4,False,,,,,,,
serverless.dm-uk.informaticacloud.com,,503,107,serverless.dm-uk.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2023-07-06T11:58:34Z,2024-07-30T11:57:34Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=uk1.dm-uk.informaticacloud.com",uk1.dm-uk.informaticacloud.com,Informatica LLC,serverless.dm-uk.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,9dbe7371a2f3bf7f3062c3726177ec37,8cc23c98c4812d04c1cf53d03948338ffb436a17d889592f0a724120bcc6eb1a,ctls,serverless.dm-uk.informaticacloud.com,443,https://serverless.dm-uk.informaticacloud.com:443,https,,text/html,GET,35.179.47.92,/,-1654418437,13.42.208.45,4,False,,,,,,,
serverless.dm-us.informaticacloud.com,,503,107,serverless.dm-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2023-01-27T06:20:45Z,2024-02-21T06:19:45Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=na1.dm-us.informaticacloud.com",na1.dm-us.informaticacloud.com,Informatica LLC,usw1-b2bgw.dm-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,324d35109d1fa678bebfbba8b71c654e,a105595991281ab19d7ffdd6f1b6735a7c5d768eec93a8282ee02b956b0baff1,ctls,serverless.dm-us.informaticacloud.com,443,https://serverless.dm-us.informaticacloud.com:443,https,,text/html,GET,44.239.192.218,/,-1654418437,52.10.126.148,4,False,,,,,,,
serverless.dmp-us.informaticacloud.com,,503,107,serverless.dmp-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2023-03-22T02:05:41Z,2024-04-15T02:04:41Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dmp-us.informaticacloud.com",usw1.dmp-us.informaticacloud.com,Informatica LLC,usw1-infaconnect.dmp-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,6c4647990da596d4b708c8c4f292ef2e,2a99f41fe8c1ab7aae6e5382ef859aa0a4299072edb8047603172749c37dea64,ctls,serverless.dmp-us.informaticacloud.com,443,https://serverless.dmp-us.informaticacloud.com:443,https,,text/html,GET,44.239.248.196,/,-1654418437,50.112.170.230,4,False,,,,,,,
serverless.dmr-us.informaticacloud.com,,503,107,serverless.dmr-us.informaticacloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2022-10-12T11:34:08Z,2023-11-06T11:33:08Z,"C=US, ST=California, L=Redwood City, O=Informatica LLC, CN=usw1.dmr-us.informaticacloud.com",usw1.dmr-us.informaticacloud.com,Informatica LLC,usw1-b2bgw.dmr-us.informaticacloud.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,84230e1ddaa9f7bfcd35565fa0b3c34f,1bce50f26ca6b8c100d1af8011c35c0ac2cc31757f78115388b029763380203f,ctls,serverless.dmr-us.informaticacloud.com,443,https://serverless.dmr-us.informaticacloud.com:443,https,,text/html,GET,44.238.3.133,/,-1654418437,44.239.214.167,4,False,,,,,,,
sg.informatica.com,IIS,200,687,sg.informatica.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,True,2022-11-27T00:00:00Z,2023-11-28T23:59:59Z,"CN=wwwmicrolb.informatica.com, O=Informatica LLC, L=Redwood City, ST=California, C=US",wwwmicrolb.informatica.com,Informatica LLC,careers.informatica.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b89a72bd6ebea757e62edb57f34a0e60,8f0d1343a3781d524ee2a971fb67d630c76842e54c7d5017539e127377f12b1a,ctls,sg.informatica.com,443,https://sg.informatica.com:443,https,Microsoft-IIS/10.0,text/html,GET,198.202.141.157,/,1631801191,198.202.141.157,32,False,fonts.gstatic.com,Windows Server,,,,,
sggw.informatica.com,Document Error: Not Found,404,152,sggw.informatica.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-05T00:00:00Z,2024-01-04T23:59:59Z,"CN=vpn.informatica.com, O=Informatica LLC, L=Redwood City, ST=California, C=US",vpn.informatica.com,Informatica LLC,mbgw.informatica.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4ffe3418cc516defe85d3a7d6a7b401f,0f7c73cbc0001fde489641244958ae23b9d9525fdfbc3e63be2868f53cc8521a,ctls,sggw.informatica.com,443,https://sggw.informatica.com:443,https,,text/html,GET,118.189.168.242,/,593259606,118.189.168.242,7,False,,HSTS,,,,,
showcase.droplets.informatica.com,Droplets | Informatica,200,407,showcase.droplets.informatica.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-12-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=*.netlify.app, O=Netlify\, Inc, L=San Francisco, ST=California, C=US",*.netlify.app,"Netlify, Inc",netlify.app,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,417633b3103244c3b5c76867e4b088ec,28df772cfa74243dc43f799c904905b2525b8b50541551edcd7cd9730d114610,ctls,showcase.droplets.informatica.com,443,https://showcase.droplets.informatica.com:443,https,Netlify,text/html,GET,34.141.11.154,/,2030085389,2a05:d014:275:cb00::c8,12,False,,Netlify,True,,google,True,
sip.informatica.com,,404,75,sip.informatica.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,True,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.informatica.com,443,https://sip.informatica.com:443,https,RTC/7.0,text/plain,GET,52.112.196.46,/,-1730024362,2603:1027::b,4,False,,HSTS,True,,,,
