new,host,a,soa,status_code,cname,cdn,cdn-name,txt,ns,aaaa,mx,caa
[x],207-207-12-3.informatica.com,207.207.12.3,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],a.informatica.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 ip4:64.70.67.0/24 ip4:64.70.94.0/24 ip4:64.79.155.0/24 ip4:207.218.90.0/24 ip4:209.177.160.0/20 ip4:208.185.229.0/24 ip4:208.185.235.0/24 ip4:23.251.237.159/32 ip4:23.251.237.160/29 ip4:23.251.237.168/30 -all,,,,
[x],accounts-dev.informatica.com,"35.71.190.245, 52.223.7.86","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,"infportalsb.customdomains.okta.com, ok3-custom-crtrs.okta.com, ok3-custom-crtrs.oktaedge.okta.com, aaa00e5cffb63d634.awsglobalaccelerator.com",,,,,,,
[x],accounts-sandbox.informatica.com,"35.71.190.245, 52.223.7.86","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,"infportalsb.customdomains.okta.com, ok3-custom-crtrs.okta.com, ok3-custom-crtrs.oktaedge.okta.com, aaa00e5cffb63d634.awsglobalaccelerator.com",,,,,,,
[x],ae.informatica.com,198.202.141.157,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,wwwmicrolb.informatica.com,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],apacftp.informatica.com,52.77.53.66,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],apauc1-apigw.dm1-apau.informaticacloud.com,20.70.14.113,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],apauc1-apim.dm1-apau.informaticacloud.com,20.70.12.34,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],apauc1-b2bgw.dm1-apau.informaticacloud.com,20.37.45.87,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],apauc1-cai.dm1-apau.informaticacloud.com,20.70.10.85,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],apauc1-dqcloud.dm1-apau.informaticacloud.com,20.213.233.1,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],apauc1-dqprofile.dm1-apau.informaticacloud.com,20.213.233.6,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],apauc1-sfdc-cai.dm1-apau.informaticacloud.com,20.70.10.85,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,apauc1-cai.dm1-apau.informaticacloud.com,,,,,,,
[x],apauc1.dm1-apau.informaticacloud.com,20.70.26.25,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],apigw-pod1.dm-us.informaticacloud.com,"54.148.185.139, 52.89.4.77","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,apigw-prod1-worker-1746915875.us-west-2.elb.amazonaws.com,,,,,,,
[x],apim-pod1.dm-us.informaticacloud.com,"54.70.164.218, 52.25.172.229","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,apim-prod1-manager-872758100.us-west-2.elb.amazonaws.com,,,,,,,
[x],apim-pod2.dm-us.informaticacloud.com,"18.213.180.25, 54.91.105.2","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,apim-us-east1-prod-pod2-186131371.us-east-1.elb.amazonaws.com,,,,,,,
[x],apim.informaticacloud.com,,,NOERROR,apim.pg.infacloudops.net,,,,,,,
[x],apiregistry.informaticacloud.com,"35.160.251.207, 35.165.84.22, 54.201.85.98","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,"na1.ai.dm-us.informaticacloud.com, cai-prod-usw1-ext-alb-45213801.us-west-2.elb.amazonaws.com",,,,,,,
[x],apne1-b2bgw.dm1-ap.informaticacloud.com,20.48.84.91,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],apne1-cai.dm1-ap.informaticacloud.com,20.43.88.63,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],apne1-cih.dm1-ap.informaticacloud.com,20.44.170.244,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],apne1-dqcloud.dm1-ap.informaticacloud.com,20.89.32.227,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],apne1-dqprofile.dm1-ap.informaticacloud.com,20.89.32.29,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],apne1-ias.dm1-ap.informaticacloud.com,20.194.203.45,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],apne1.dm1-ap.informaticacloud.com,20.43.91.197,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],apne2.dm-apne.informaticacloud.com,"15.197.232.65, 3.33.194.236","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,a148406e1b716c2d4.awsglobalaccelerator.com,,,,"ns-1484.awsdns-57.org, ns-1949.awsdns-51.co.uk, ns-409.awsdns-51.com, ns-609.awsdns-12.net",,,
[x],app.informatica.com,"52.13.223.12, 44.240.124.157, 44.230.231.61","ns-931.awsdns-52.net, awsdns-hostmaster.amazon.com",NOERROR,ingress2.prd.rainfocus.com,,,,,,,
[x],appintegration.informatica.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],appseur.informatica.com,195.70.95.51,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],apse1-apigw.dm-ap.informaticacloud.com,"52.64.82.220, 52.63.0.77","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,apigw-apse1-prod-pod1-102622281.ap-southeast-2.elb.amazonaws.com,,,,,,,
[x],apse1-apigw.dm1-apse.informaticacloud.com,20.198.160.160,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],apse1-apim.dm-ap.informaticacloud.com,"54.206.128.176, 3.105.252.58","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,apim-apse1-prod-pod1-1027761188.ap-southeast-2.elb.amazonaws.com,,,,,,,
[x],apse1-apim.dm1-apse.informaticacloud.com,20.195.113.137,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],apse1-cai.dm-ap.informaticacloud.com,"52.64.75.6, 54.153.240.195, 13.236.132.34","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,cai-prod-apse1-ext-alb-1421168735.ap-southeast-2.elb.amazonaws.com,,,,,,,
[x],apse1-cai.dm1-apse.informaticacloud.com,20.197.107.249,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],apse1-cih.dm-ap.informaticacloud.com,"13.238.102.232, 54.79.51.205","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,b2bcih-apse1-prod-614316040.ap-southeast-2.elb.amazonaws.com,,,,,,,
[x],apse1-cih.dm1-apse.informaticacloud.com,20.198.160.172,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],apse1-ias.dm-ap.informaticacloud.com,"52.65.191.69, 3.24.154.28","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,ias-prod-apse1-ext-elb-1152571033.ap-southeast-2.elb.amazonaws.com,,,,,,,
[x],apse1-ias.dm1-apse.informaticacloud.com,40.65.171.182,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,"ns-1011.awsdns-62.net, ns-1411.awsdns-48.org, ns-1708.awsdns-21.co.uk, ns-349.awsdns-43.com",,,
[x],apse1-ing.dm-ap.informaticacloud.com,"3.104.7.15, 13.237.124.17, 54.206.49.46","ns-527.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,aa3dcf716a41e4e61b8b79659251c3f5-e71efbc5e483ed14.elb.ap-southeast-2.amazonaws.com,,,,,,,
[x],apse1-ing.dm1-apse.informaticacloud.com,20.44.198.54,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],apse1-opsinsights.dm-ap.informaticacloud.com,"13.239.75.204, 52.65.44.168","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,opsinsight-alb-prod-ext-apse-315056114.ap-southeast-2.elb.amazonaws.com,,,,,,,
[x],apse1-opsinsights.dm1-apse.informaticacloud.com,20.205.144.137,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],apse1-sfdc-cai.dm-ap.informaticacloud.com,"13.236.132.34, 54.153.240.195, 52.64.75.6","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,"apse1-cai.dm-ap.informaticacloud.com, cai-prod-apse1-ext-alb-1421168735.ap-southeast-2.elb.amazonaws.com",,,,,,,
[x],apse1-sfdc-cai.dm1-apse.informaticacloud.com,20.197.107.249,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,apse1-cai.dm1-apse.informaticacloud.com,,,,,,,
[x],apse1.dm-ap.informaticacloud.com,"15.197.217.108, 3.33.244.204","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,abe4b10e3f07d3e6e.awsglobalaccelerator.com,,,,,,,
[x],as-sbc1.informatica.com,207.207.12.130,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],as-sbc2.informatica.com,12.196.145.136,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],asgw.informatica.com,207.207.12.3,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,2607:ff60:400a::2,,
[x],attend.informatica.com,"34.197.144.227, 3.211.219.37, 3.223.52.194, 3.224.23.245, 18.209.74.240, 54.152.199.225","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,wegone-1110058652.us-east-1.elb.amazonaws.com,,,,,,,
[x],au-sbc1.informatica.com,172.87.155.78,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],au-sbc2.informatica.com,12.231.122.198,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],au.informatica.com,198.202.141.157,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,wwwmicrolb.informatica.com,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],augw.informatica.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],aulabgw.informatica.com,12.231.122.195,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,2001:1890:135f:5400::2,,
[x],autodiscover.informaticacloud.com,"35.167.79.149, 44.238.17.142, 52.43.83.75","ns-1882.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,autodiscover.mail.us-west-2.awsapps.com,,,,,,,
[x],azdataviz.informatica.com,20.80.182.95,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],azdevcdhhslb01.informatica.com,,,NOERROR,,,,,,,,
[x],azdevcdhslv1.informatica.com,,,NOERROR,,,,,,,,
[x],azprodedhhslv5.informatica.com,,,NOERROR,,,,,,,,
[x],b2bgw.dm-staging2.informaticacloud.com,54.144.128.85,,NOERROR,,,,,,,,
[x],battlecards.informatica.com,207.207.12.153,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],be.informatica.com,198.202.141.157,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,wwwmicrolb.informatica.com,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],bitb.informatica.com,198.202.141.150,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],bl.informatica.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],blamgw.informatica.com,12.196.145.130,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],blapgw.informatica.com,125.17.163.70,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],bleugw.informatica.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],blexpe01.informatica.com,103.245.74.30,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],blexpe02.informatica.com,103.245.74.31,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],blexpecluster.informatica.com,"103.245.74.31, 103.245.74.30","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],blgw.informatica.com,115.114.81.10,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],bllxcm04.informatica.com,,,NOERROR,,,,,,,,
[x],blog.informatica.com,2.17.185.153,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"blogs.informatica.com, san-www.informatica.com.edgekey.net, e2762.a.akamaiedge.net",,,,,,,
[x],bltest.informatica.com,98.6.145.221,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],bltestgw.informatica.com,98.6.145.221,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],blue.informatica.com,63.86.28.4,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],br.informatica.com,198.202.141.84,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,wwwmicrolb.informatica.com,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],ca.informatica.com,198.202.141.157,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,wwwmicrolb.informatica.com,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],cac2-dqprofile.dm1-ca.informaticacloud.com,,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ccma.dm-us.informaticacloud.com,"54.70.75.217, 52.26.172.237, 54.203.159.135","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,ccgf-prod-m1-cdgc-alb-2135946340.us-west-2.elb.amazonaws.com,,,,,,,
[x],cdgc-api.dm-ap.informaticacloud.com,"3.105.252.20, 13.210.60.121, 52.64.75.175","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-ap-alb-953732289.ap-southeast-2.elb.amazonaws.com,,,,,,,
[x],cdgc-api.dm-em.informaticacloud.com,"54.171.15.69, 54.155.82.113, 54.228.155.206","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-em-alb-551441935.eu-west-1.elb.amazonaws.com,,,,,,,
[x],cdgc-api.dm-na.informaticacloud.com,"15.156.22.247, 15.156.100.97, 3.99.77.135","ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-ca-alb-358903202.ca-central-1.elb.amazonaws.com,,,,,,,
[x],cdgc-api.dm-staging.informaticacloud.com,"54.200.122.97, 44.241.221.139, 52.24.250.3","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,idmcp-staging-us-alb-1724261827.us-west-2.elb.amazonaws.com,,,,,,,
[x],cdgc-api.dm-us.informaticacloud.com,"52.26.172.237, 54.70.75.217, 54.203.159.135","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,ccgf-prod-m1-cdgc-alb-2135946340.us-west-2.elb.amazonaws.com,,,,,,,
[x],cdgc-api.dmp-us.informaticacloud.com,"52.34.235.164, 100.20.178.73, 100.21.221.137","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-pr-alb-1819692874.us-west-2.elb.amazonaws.com,,,,,,,
[x],cdgc-argo.dm-em.informaticacloud.com,"54.155.82.113, 54.171.15.69, 54.228.155.206","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-em-alb-551441935.eu-west-1.elb.amazonaws.com,,,,,,,
[x],cdgc.dm-em.informaticacloud.com,"54.228.155.206, 54.171.15.69, 54.155.82.113","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-em-alb-551441935.eu-west-1.elb.amazonaws.com,,,,,,,
[x],cdgc.dm-na.informaticacloud.com,"15.156.100.97, 3.99.77.135, 15.156.22.247","ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-ca-alb-358903202.ca-central-1.elb.amazonaws.com,,,,,,,
[x],cdgc.dm-staging.informaticacloud.com,"52.24.250.3, 54.200.122.97, 44.241.221.139","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,idmcp-staging-us-alb-1724261827.us-west-2.elb.amazonaws.com,,,,,,,
[x],cdgc.dm-uk.informaticacloud.com,"18.133.72.85, 18.170.187.119, 18.169.96.230","ns-1198.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-uk-alb-610778194.eu-west-2.elb.amazonaws.com,,,,,,,
[x],cdgc.dm-us.informaticacloud.com,"54.70.75.217, 52.26.172.237, 54.203.159.135","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,ccgf-prod-m1-cdgc-alb-2135946340.us-west-2.elb.amazonaws.com,,,,,,,
[x],cdgc.dm1-staging.informaticacloud.com,20.69.95.236,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],cdig.dm-ap.informaticacloud.com,"3.24.101.8, 13.237.179.51","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,cdi-prod-ap-global-ext-elb-1148953967.ap-southeast-2.elb.amazonaws.com,,,,,,,
[x],cdig.dm-em.informaticacloud.com,"34.255.125.238, 34.242.28.64","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,cdi-prod-eu-global-ext-elb-1759169512.eu-west-1.elb.amazonaws.com,,,,,,,
[x],cdig.dm-uk.informaticacloud.com,"13.41.33.115, 35.178.40.55","ns-1198.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,cdi-prod-uk-global-ext-elb-1816709795.eu-west-2.elb.amazonaws.com,,,,"ns-1198.awsdns-21.org, ns-159.awsdns-19.com, ns-1934.awsdns-49.co.uk, ns-654.awsdns-17.net",,,
[x],cdig.dm-us.informaticacloud.com,"44.228.82.255, 52.42.231.43","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,cdi-prod-us-global-ext-elb-883719822.us-west-2.elb.amazonaws.com,,,,,,,
[x],cdig.dm1-ap.informaticacloud.com,20.210.62.108,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],cdig.dm1-apau.informaticacloud.com,,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],cdig.dm1-apse.informaticacloud.com,,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],cdig.dm1-staging.informaticacloud.com,,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],cdig.dm2-staging.informaticacloud.com,34.111.73.177,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,
[x],cdig.dm2-us.informaticacloud.com,34.107.152.85,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,
[x],cdig.dmp-us.informaticacloud.com,"54.149.136.74, 54.186.1.46","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,cdi-preview-c360-global-ext-elb-2050630017.us-west-2.elb.amazonaws.com,,,,,,,
[x],cdig.dmr-us.informaticacloud.com,"54.185.177.71, 44.236.95.222","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,cdi-preview-us-global-ext-elb-779585186.us-west-2.elb.amazonaws.com,,,,,,,
[x],cdmp-app.dm-ap.informaticacloud.com,"13.210.60.121, 52.64.75.175, 3.105.252.20","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-ap-alb-953732289.ap-southeast-2.elb.amazonaws.com,,,,,,,
[x],cdmp-app.dm-staging.informaticacloud.com,"44.241.221.139, 54.200.122.97, 52.24.250.3","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,idmcp-staging-us-alb-1724261827.us-west-2.elb.amazonaws.com,,,,,,,
[x],cdmp-app.dm-uk.informaticacloud.com,"18.170.187.119, 18.169.96.230, 18.133.72.85","ns-1198.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-uk-alb-610778194.eu-west-2.elb.amazonaws.com,,,,,,,
[x],cdmp-app.dmp-us.informaticacloud.com,"100.20.178.73, 100.21.221.137, 52.34.235.164","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,idmcp-prod-pr-alb-1819692874.us-west-2.elb.amazonaws.com,,,,,,,
[x],cegw.informatica.com,115.110.139.66,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],chgw.informatica.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],cih-pod1.dm-us.informaticacloud.com,"34.214.212.82, 52.43.196.205","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,b2bcih-prod-pod1-374816723.us-west-2.elb.amazonaws.com,,,,,,,
[x],cloudacademy.informatica.com,198.202.141.84,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],coe.informatica.com,12.148.137.71,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],collabdev.informatica.com,207.207.12.184,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],common.dm-ap.informaticacloud.com,,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,iics-dmap-pkgmgr-elb-298269868.ap-southeast-2.elb.amazonaws.com,,,,,,,
[x],common.dm-apne.informaticacloud.com,"54.65.48.149, 52.68.148.163","ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,iics-prod-dmapne-common-elb-1350757504.ap-northeast-1.elb.amazonaws.com,,,,,,,
[x],common.dm-ford-us.informaticacloud.com,"107.23.92.25, 44.213.165.131","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,iics-ford-prod-pdm-elb-515633495.us-east-1.elb.amazonaws.com,,,,,,,
[x],common.dm-na.informaticacloud.com,"15.223.22.14, 52.60.107.240","ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,iics-prod-dmca-com-elb-862025605.ca-central-1.elb.amazonaws.com,,,,,,,
[x],common.dm-staging-parallel.informaticacloud.com,,,NOERROR,,,,,,,,
[x],common.dm-staging.informaticacloud.com,"54.218.61.21, 52.34.41.83","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,iics-dmstaging-maids-com-elb-1989486377.us-west-2.elb.amazonaws.com,,,,,,,
[x],common.dm-uk.informaticacloud.com,"3.8.59.171, 18.130.49.106","ns-1198.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,iics-prod-ukids-common-elb-1804030976.eu-west-2.elb.amazonaws.com,,,,,,,
[x],common.dm-us.informaticacloud.com,"54.148.162.18, 52.40.243.250","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,iics-gaprod-pkgmgr-elb-854485848.us-west-2.elb.amazonaws.com,,,,,,,
[x],common.dm1-ap.informaticacloud.com,40.81.221.129,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],common.dm1-apse.informaticacloud.com,20.195.96.234,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],common.dm1-staging.informaticacloud.com,51.143.122.16,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],common.dm1d-staging.informaticacloud.com,52.149.206.28,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,azure,,,,,
[x],common.dm2-staging.informaticacloud.com,34.117.201.227,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,
[x],common.dm2-us.informaticacloud.com,,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,
[x],common.dm2p-us.informaticacloud.com,35.244.216.156,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,True,google,,,,,
[x],common.dmr-us.informaticacloud.com,"54.201.13.253, 54.149.232.16","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,iics-dmr-preview-com-elb-1604801194.us-west-2.elb.amazonaws.com,,,,,,,
[x],common.iics-icinq1.informaticacloud.com,"44.237.214.209, 54.148.32.69","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,iics-icinq1-pkgmgr-elb-85687627.us-west-2.elb.amazonaws.com,,,,,,,
[x],common.sbdeloitteextract.informaticacloud.com,"18.204.246.48, 18.232.239.68","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,iics-sandbox-sdel1-ids-com-elb-1108214246.us-east-1.elb.amazonaws.com,,,,,,,
[x],communities.informatica.com,198.202.141.118,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],community-test.informatica.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],community.informatica.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],community.informaticacloud.com,,,NOERROR,network.informatica.com,,,,,,,
[x],content.deloitteextract.informaticacloud.com,"34.225.41.90, 52.70.154.85","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,iics-prod-deloitte-ids-ma--elb-71875344.us-east-1.elb.amazonaws.com,,,,,,,
[x],content.dm-apne.informaticacloud.com,"35.78.57.241, 52.198.201.155","ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,iics-prod-dmapne-ma-elb-1061775164.ap-northeast-1.elb.amazonaws.com,,,,,,,
[x],content.dm-em.informaticacloud.com,"54.229.43.97, 54.246.136.149","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,iics-dmem-external-elb-1324957547.eu-west-1.elb.amazonaws.com,,,,,,,
[x],content.dm-ford-us.informaticacloud.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,iics-ford-prod-ma-elb-138688749.us-east-1.elb.amazonaws.com,,,,,,,
